PPI_1,PPI_2,Prot_1A,Prot_1B,Prot_2A,Prot_2B,distance
FMP45:YLR326W,FMP45:SLM1,FMP45,YLR326W,FMP45,SLM1,0.0
FMP45:YLR326W,FMP45:TPO3,FMP45,YLR326W,FMP45,TPO3,0.0
FMP45:YLR326W,RIM1:YLR326W,FMP45,YLR326W,RIM1,YLR326W,0.0
FMP45:YLR326W,FMP45:SKG1,FMP45,YLR326W,FMP45,SKG1,0.0
FMP45:YLR326W,PST2:YLR326W,FMP45,YLR326W,PST2,YLR326W,0.0
FMP45:YLR326W,FMP45:DUR3,FMP45,YLR326W,FMP45,DUR3,0.0
FMP45:YLR326W,HNM1:YLR326W,FMP45,YLR326W,HNM1,YLR326W,0.0
FMP45:YLR326W,FMP45:FTR1,FMP45,YLR326W,FMP45,FTR1,0.0
FMP45:YLR326W,FMP45:TPO1,FMP45,YLR326W,FMP45,TPO1,0.0
FMP45:YLR326W,FMP45:SFK1,FMP45,YLR326W,FMP45,SFK1,0.0
FMP45:YLR326W,YLR326W:LSP1,FMP45,YLR326W,YLR326W,LSP1,0.0
FMP45:YLR326W,RFS1:FMP45,FMP45,YLR326W,RFS1,FMP45,0.0
FMP45:YLR326W,FMP45:YJL016W,FMP45,YLR326W,FMP45,YJL016W,0.0
FMP45:YLR326W,FMP45:SVL3,FMP45,YLR326W,FMP45,SVL3,0.0
FMP45:YLR326W,HSP30:FMP45,FMP45,YLR326W,HSP30,FMP45,0.0
FMP45:YLR326W,FMP45:ITR1,FMP45,YLR326W,FMP45,ITR1,0.0
FMP45:YLR326W,FMP45:WSC3,FMP45,YLR326W,FMP45,WSC3,0.0
FMP45:YLR326W,FMP45:YLR454W,FMP45,YLR326W,FMP45,YLR454W,0.0
FMP45:YLR326W,FMP45:PKH2,FMP45,YLR326W,FMP45,PKH2,0.0
FMP45:YLR326W,FMP45:MEP3,FMP45,YLR326W,FMP45,MEP3,0.0
FMP45:YLR326W,FMP45:TPO4,FMP45,YLR326W,FMP45,TPO4,0.0
FMP45:YLR326W,FMP45:GPA2,FMP45,YLR326W,FMP45,GPA2,0.0
FMP45:YLR326W,FMP45:HYR1,FMP45,YLR326W,FMP45,HYR1,0.0
FMP45:YLR326W,FMP45:TPO2,FMP45,YLR326W,FMP45,TPO2,0.0
FMP45:YLR326W,FUI1:FMP45,FMP45,YLR326W,FUI1,FMP45,0.0
FMP45:YLR326W,FMP45:YGR130C,FMP45,YLR326W,FMP45,YGR130C,0.0
FMP45:YLR326W,MUP1:YLR326W,FMP45,YLR326W,MUP1,YLR326W,0.0
FMP45:YLR326W,YLR326W:TCB3,FMP45,YLR326W,YLR326W,TCB3,0.0
FMP45:YLR326W,FMP45:MID2,FMP45,YLR326W,FMP45,MID2,0.0
FMP45:YLR326W,FMP45:PDR5,FMP45,YLR326W,FMP45,PDR5,0.0
PHO13:URA4,PHO13:ADE17,PHO13,URA4,PHO13,ADE17,0.0
PHO13:URA4,URA4:TOP2,PHO13,URA4,URA4,TOP2,0.0
DBP2:GIS2,LSM4:GIS2,DBP2,GIS2,LSM4,GIS2,0.0
DBP2:GIS2,GIS2:DBP1,DBP2,GIS2,GIS2,DBP1,0.0
DBP2:GIS2,PWP1:DBP2,DBP2,GIS2,PWP1,DBP2,0.0
DBP2:GIS2,NOP10:DBP2,DBP2,GIS2,NOP10,DBP2,0.0
DBP2:GIS2,NOP6:DBP2,DBP2,GIS2,NOP6,DBP2,0.0
DBP2:GIS2,GIS2:BRE5,DBP2,GIS2,GIS2,BRE5,0.0
DBP2:GIS2,NHP2:DBP2,DBP2,GIS2,NHP2,DBP2,0.0
DBP2:GIS2,GIS2:ADE17,DBP2,GIS2,GIS2,ADE17,0.0
DBP2:GIS2,DBP2:NOC2,DBP2,GIS2,DBP2,NOC2,0.0
DBP2:GIS2,YGR054W:GIS2,DBP2,GIS2,YGR054W,GIS2,0.0
DBP2:GIS2,DBP2:UBP10,DBP2,GIS2,DBP2,UBP10,0.0
DBP2:GIS2,CIC1:DBP2,DBP2,GIS2,CIC1,DBP2,0.0
DBP2:GIS2,GAR1:GIS2,DBP2,GIS2,GAR1,GIS2,0.0
DBP2:GIS2,EBP2:GIS2,DBP2,GIS2,EBP2,GIS2,0.0
DBP2:GIS2,SRP40:DBP2,DBP2,GIS2,SRP40,DBP2,0.0
DBP2:GIS2,GIS2:SRO9,DBP2,GIS2,GIS2,SRO9,0.0
DBP2:GIS2,PRP43:DBP2,DBP2,GIS2,PRP43,DBP2,0.0
DBP2:GIS2,THO1:DBP2,DBP2,GIS2,THO1,DBP2,0.0
DBP2:GIS2,DHH1:GIS2,DBP2,GIS2,DHH1,GIS2,0.0
DBP2:GIS2,LYS1:GIS2,DBP2,GIS2,LYS1,GIS2,0.0
DBP2:GIS2,GAR1:DBP2,DBP2,GIS2,GAR1,DBP2,0.0
DBP2:GIS2,EBP2:DBP2,DBP2,GIS2,EBP2,DBP2,0.0
DBP2:GIS2,DBP2:BRX1,DBP2,GIS2,DBP2,BRX1,0.0
DBP2:GIS2,LRP1:DBP2,DBP2,GIS2,LRP1,DBP2,0.0
ERG25:ERV25,SEC61:ERV25,ERG25,ERV25,SEC61,ERV25,0.0
ERG25:ERV25,ARF1:ERV25,ERG25,ERV25,ARF1,ERV25,0.0
ERG25:ERV25,ERG5:ERV25,ERG25,ERV25,ERG5,ERV25,0.0
ERG25:ERV25,ERV25:PKR1,ERG25,ERV25,ERV25,PKR1,0.0
ERG25:ERV25,VMA21:ERV25,ERG25,ERV25,VMA21,ERV25,0.0
ERG25:ERV25,ERV25:PPZ1,ERG25,ERV25,ERV25,PPZ1,0.0
ERG25:ERV25,ERV25:GOT1,ERG25,ERV25,ERV25,GOT1,0.0
ERG25:ERV25,SSH1:ERG25,ERG25,ERV25,SSH1,ERG25,0.0
ERG25:ERV25,ERV25:ERP4,ERG25,ERV25,ERV25,ERP4,0.0
ERG25:ERV25,SUR2:ERV25,ERG25,ERV25,SUR2,ERV25,0.0
ERG25:ERV25,OLE1:ERV25,ERG25,ERV25,OLE1,ERV25,0.0
ERG25:ERV25,BAP2:ERV25,ERG25,ERV25,BAP2,ERV25,0.0
ERG25:ERV25,PHO88:ERG25,ERG25,ERV25,PHO88,ERG25,0.0
ERG25:ERV25,SSH1:ERV25,ERG25,ERV25,SSH1,ERV25,0.0
ERG25:ERV25,ERG25:ORM2,ERG25,ERV25,ERG25,ORM2,0.0
ERG25:ERV25,EPT1:ERV25,ERG25,ERV25,EPT1,ERV25,0.0
ERG25:ERV25,PHO88:ERV25,ERG25,ERV25,PHO88,ERV25,0.0
ERG25:ERV25,MCD4:ERV25,ERG25,ERV25,MCD4,ERV25,0.0
ERG25:ERV25,ERV25:ORM2,ERG25,ERV25,ERV25,ORM2,0.0
ERG25:ERV25,ERG25:SPC2,ERG25,ERV25,ERG25,SPC2,0.0
ERG25:ERV25,ERG25:ERG11,ERG25,ERV25,ERG25,ERG11,0.0
ERG25:ERV25,CBR1:ERV25,ERG25,ERV25,CBR1,ERV25,0.0
ERG25:ERV25,ERV25:SCS7,ERG25,ERV25,ERV25,SCS7,0.0
ERG25:ERV25,SHR3:ERV25,ERG25,ERV25,SHR3,ERV25,0.0
ERG25:ERV25,ERG25:ILM1,ERG25,ERV25,ERG25,ILM1,0.0
ERG25:ERV25,ERV25:ERG11,ERG25,ERV25,ERV25,ERG11,0.0
ERG25:ERV25,ERG25:RBD2,ERG25,ERV25,ERG25,RBD2,0.0
ERG25:ERV25,COS4:ERV25,ERG25,ERV25,COS4,ERV25,0.0
ERG25:ERV25,ERG25:PHO86,ERG25,ERV25,ERG25,PHO86,0.0
ERG25:ERV25,ERP5:ERV25,ERG25,ERV25,ERP5,ERV25,0.0
ERG25:ERV25,ERV25:CPT1,ERG25,ERV25,ERV25,CPT1,0.0
ERG25:ERV25,ERV25:SEY1,ERG25,ERV25,ERV25,SEY1,0.0
ERG25:ERV25,GTT1:ERV25,ERG25,ERV25,GTT1,ERV25,0.0
ERG25:ERV25,ERV25:VHS3,ERG25,ERV25,ERV25,VHS3,0.0
ERG25:ERV25,ERV25:RBD2,ERG25,ERV25,ERV25,RBD2,0.0
ERG25:ERV25,ERV25:YDC1,ERG25,ERV25,ERV25,YDC1,0.0
ERG25:ERV25,ERG25:KRE27,ERG25,ERV25,ERG25,KRE27,0.0
ERG25:ERV25,ERP1:ERG25,ERG25,ERV25,ERP1,ERG25,0.0
ERG25:ERV25,ERV25:SWP1,ERG25,ERV25,ERV25,SWP1,0.0
ERG25:ERV25,KRE27:ERV25,ERG25,ERV25,KRE27,ERV25,0.0
ERG25:ERV25,ERP1:ERV25,ERG25,ERV25,ERP1,ERV25,0.0
ERG25:ERV25,EMP47:ERV25,ERG25,ERV25,EMP47,ERV25,0.0
ERG25:ERV25,ERG25:ALG5,ERG25,ERV25,ERG25,ALG5,0.0
ERG25:ERV25,ERV25:UIP4,ERG25,ERV25,ERV25,UIP4,0.0
ERG25:ERV25,YBR241C:ERG25,ERG25,ERV25,YBR241C,ERG25,0.0
ERG25:ERV25,ERG25:ERG3,ERG25,ERV25,ERG25,ERG3,0.0
ERG25:ERV25,ERG25:YMR134W,ERG25,ERV25,ERG25,YMR134W,0.0
ERG25:ERV25,WBP1:ERV25,ERG25,ERV25,WBP1,ERV25,0.0
ERG25:ERV25,ERV25:ALG5,ERG25,ERV25,ERV25,ALG5,0.0
ERG25:ERV25,PIS1:ERV25,ERG25,ERV25,PIS1,ERV25,0.0
ERG25:ERV25,YBR241C:ERV25,ERG25,ERV25,YBR241C,ERV25,0.0
ERG25:ERV25,ERG3:ERV25,ERG25,ERV25,ERG3,ERV25,0.0
ERG25:ERV25,ERG25:SEC61,ERG25,ERV25,ERG25,SEC61,0.0
FTH1:VMA7,FTH1:VAC8,FTH1,VMA7,FTH1,VAC8,0.0
FTH1:VMA7,VMA7:VPH1,FTH1,VMA7,VMA7,VPH1,0.0
FTH1:VMA7,FTH1:MRL1,FTH1,VMA7,FTH1,MRL1,0.0
FTH1:VMA7,FTH1:EMP47,FTH1,VMA7,FTH1,EMP47,0.0
FTH1:VMA7,FTH1:FET5,FTH1,VMA7,FTH1,FET5,0.0
FTH1:VMA7,VMA7:VMA6,FTH1,VMA7,VMA7,VMA6,0.0
FTH1:VMA7,FTH1:DOP1,FTH1,VMA7,FTH1,DOP1,0.0
FTH1:VMA7,VAC8:VMA7,FTH1,VMA7,VAC8,VMA7,0.0
FTH1:VMA7,FTH1:PMC1,FTH1,VMA7,FTH1,PMC1,0.0
FTH1:VMA7,FTH1:YDR352W,FTH1,VMA7,FTH1,YDR352W,0.0
FTH1:VMA7,FTH1:VPS35,FTH1,VMA7,FTH1,VPS35,0.0
FTH1:VMA7,FTH1:YDL199C,FTH1,VMA7,FTH1,YDL199C,0.0
FTH1:VMA7,FTH1:DNF1,FTH1,VMA7,FTH1,DNF1,0.0
FTH1:VMA7,PEP1:FTH1,FTH1,VMA7,PEP1,FTH1,0.0
FTH1:VMA7,FTH1:YBT1,FTH1,VMA7,FTH1,YBT1,0.0
FTH1:VMA7,FTH1:YML018C,FTH1,VMA7,FTH1,YML018C,0.0
FTH1:VMA7,FTH1:HXT1,FTH1,VMA7,FTH1,HXT1,0.0
FTH1:VMA7,VMA7:VMA5,FTH1,VMA7,VMA7,VMA5,0.0
FTH1:VMA7,FTH1:VMA8,FTH1,VMA7,FTH1,VMA8,0.0
FTH1:VMA7,FTH1:MEH1,FTH1,VMA7,FTH1,MEH1,0.0
FTH1:VMA7,PMC1:VMA7,FTH1,VMA7,PMC1,VMA7,0.0
FTH1:VMA7,FTH1:GTR2,FTH1,VMA7,FTH1,GTR2,0.0
FTH1:VMA7,FTH1:SNA4,FTH1,VMA7,FTH1,SNA4,0.0
FTH1:VMA7,VMA7:SNA3,FTH1,VMA7,VMA7,SNA3,0.0
FTH1:VMA7,FTH1:YMR221C,FTH1,VMA7,FTH1,YMR221C,0.0
FTH1:VMA7,VMA7:YGR106C,FTH1,VMA7,VMA7,YGR106C,0.0
FTH1:VMA7,VMA7:VMA21,FTH1,VMA7,VMA7,VMA21,0.0
FTH1:VMA7,VMA8:VMA7,FTH1,VMA7,VMA8,VMA7,0.0
FTH1:VMA7,FTH1:KEX1,FTH1,VMA7,FTH1,KEX1,0.0
FTH1:VMA7,VMA7:MEH1,FTH1,VMA7,VMA7,MEH1,0.0
FTH1:VMA7,SNA4:VMA7,FTH1,VMA7,SNA4,VMA7,0.0
FTH1:VMA7,FTH1:DPP1,FTH1,VMA7,FTH1,DPP1,0.0
FTH1:VMA7,SFT2:FTH1,FTH1,VMA7,SFT2,FTH1,0.0
FTH1:VMA7,FTH1:VMA13,FTH1,VMA7,FTH1,VMA13,0.0
FTH1:VMA7,FTH1:SYG1,FTH1,VMA7,FTH1,SYG1,0.0
FTH1:VMA7,KEX1:VMA7,FTH1,VMA7,KEX1,VMA7,0.0
FTH1:VMA7,FTH1:TVP15,FTH1,VMA7,FTH1,TVP15,0.0
FTH1:VMA7,FTH1:CTR2,FTH1,VMA7,FTH1,CTR2,0.0
FTH1:VMA7,FTH1:VPH1,FTH1,VMA7,FTH1,VPH1,0.0
FTH1:VMA7,VMA7:VMA13,FTH1,VMA7,VMA7,VMA13,0.0
FAT1:SLC1,FAT1:YEH1,FAT1,SLC1,FAT1,YEH1,0.0
FAT1:SLC1,FAT1:TGL1,FAT1,SLC1,FAT1,TGL1,0.0
FAT1:SLC1,SLC1:YJU3,FAT1,SLC1,SLC1,YJU3,0.0
FAT1:SLC1,FAT1:YJU3,FAT1,SLC1,FAT1,YJU3,0.0
FAT1:SLC1,FAT1:ERG27,FAT1,SLC1,FAT1,ERG27,0.0
FAT1:SLC1,SLC1:AYR1,FAT1,SLC1,SLC1,AYR1,0.0
FAT1:SLC1,FAT1:AYR1,FAT1,SLC1,FAT1,AYR1,0.0
FAT1:SLC1,SLC1:SNA3,FAT1,SLC1,SLC1,SNA3,0.0
FAT1:SLC1,FAT1:SNA3,FAT1,SLC1,FAT1,SNA3,0.0
FAT1:SLC1,RER2:SLC1,FAT1,SLC1,RER2,SLC1,0.0
FAT1:SLC1,SLC1:ACF2,FAT1,SLC1,SLC1,ACF2,0.0
FAT1:SLC1,RER2:FAT1,FAT1,SLC1,RER2,FAT1,0.0
FAT1:SLC1,FAT1:ACF2,FAT1,SLC1,FAT1,ACF2,0.0
FAT1:SLC1,FAT1:EHT1,FAT1,SLC1,FAT1,EHT1,0.0
FAT1:SLC1,SLC1:ERG7,FAT1,SLC1,SLC1,ERG7,0.0
FAT1:SLC1,SLC1:KES1,FAT1,SLC1,SLC1,KES1,0.0
FAT1:SLC1,FAT1:ERG7,FAT1,SLC1,FAT1,ERG7,0.0
FAT1:SLC1,FAT1:KES1,FAT1,SLC1,FAT1,KES1,0.0
FAT1:SLC1,SLC1:ERG11,FAT1,SLC1,SLC1,ERG11,0.0
SRO9:LSM4,LSM4:GIS2,SRO9,LSM4,LSM4,GIS2,0.0
SRO9:LSM4,CDC39:LSM4,SRO9,LSM4,CDC39,LSM4,0.0
SRO9:LSM4,LSM4:DEF1,SRO9,LSM4,LSM4,DEF1,0.0
SRO9:LSM4,SRO9:MPT5,SRO9,LSM4,SRO9,MPT5,0.0
SRO9:LSM4,SRO9:BRE5,SRO9,LSM4,SRO9,BRE5,0.0
SRO9:LSM4,SGN1:SRO9,SRO9,LSM4,SGN1,SRO9,0.0
SRO9:LSM4,LSM4:WHI3,SRO9,LSM4,LSM4,WHI3,0.0
SRO9:LSM4,DHH1:LSM4,SRO9,LSM4,DHH1,LSM4,0.0
SRO9:LSM4,SRO9:YGR054W,SRO9,LSM4,SRO9,YGR054W,0.0
SRO9:LSM4,LSM4:DED1,SRO9,LSM4,LSM4,DED1,0.0
SRO9:LSM4,LSM6:LSM4,SRO9,LSM4,LSM6,LSM4,0.0
SRO9:LSM4,SRO9:SSD1,SRO9,LSM4,SRO9,SSD1,0.0
SRO9:LSM4,PAT1:LSM4,SRO9,LSM4,PAT1,LSM4,0.0
SRO9:LSM4,LSM4:PUB1,SRO9,LSM4,LSM4,PUB1,0.0
SRO9:LSM4,LSM4:SCD6,SRO9,LSM4,LSM4,SCD6,0.0
SRO9:LSM4,EDC3:LSM4,SRO9,LSM4,EDC3,LSM4,0.0
SRO9:LSM4,GIS2:SRO9,SRO9,LSM4,GIS2,SRO9,0.0
SRO9:LSM4,RIM1:LSM4,SRO9,LSM4,RIM1,LSM4,0.0
SRO9:LSM4,LSM4:DCP2,SRO9,LSM4,LSM4,DCP2,0.0
SRO9:LSM4,LSM4:PUF4,SRO9,LSM4,LSM4,PUF4,0.0
SRO9:LSM4,SRO9:DEF1,SRO9,LSM4,SRO9,DEF1,0.0
SRO9:LSM4,LSM4:CAF40,SRO9,LSM4,LSM4,CAF40,0.0
SRO9:LSM4,LSM2:LSM4,SRO9,LSM4,LSM2,LSM4,0.0
SRO9:LSM4,SRO9:NAP1,SRO9,LSM4,SRO9,NAP1,0.0
SRO9:LSM4,SRO9:PSA1,SRO9,LSM4,SRO9,PSA1,0.0
SRO9:LSM4,DHH1:SRO9,SRO9,LSM4,DHH1,SRO9,0.0
SRO9:LSM4,LSM4:MPT5,SRO9,LSM4,LSM4,MPT5,0.0
SRO9:LSM4,LSM4:LSM3,SRO9,LSM4,LSM4,LSM3,0.0
SRO9:LSM4,LSM4:YGR054W,SRO9,LSM4,LSM4,YGR054W,0.0
SRO9:LSM4,SSD1:LSM4,SRO9,LSM4,SSD1,LSM4,0.0
PIS1:SSH1,SSH1:SRP14,PIS1,SSH1,SSH1,SRP14,0.0
PIS1:SSH1,PHO88:PIS1,PIS1,SSH1,PHO88,PIS1,0.0
PIS1:SSH1,SSH1:ERV29,PIS1,SSH1,SSH1,ERV29,0.0
PIS1:SSH1,SSH1:ERG25,PIS1,SSH1,SSH1,ERG25,0.0
PIS1:SSH1,TMS1:PIS1,PIS1,SSH1,TMS1,PIS1,0.0
PIS1:SSH1,SHR3:PIS1,PIS1,SSH1,SHR3,PIS1,0.0
PIS1:SSH1,PIS1:ERG11,PIS1,SSH1,PIS1,ERG11,0.0
PIS1:SSH1,SSH1:ERV25,PIS1,SSH1,SSH1,ERV25,0.0
PIS1:SSH1,SSH1:GOT1,PIS1,SSH1,SSH1,GOT1,0.0
PIS1:SSH1,SEY1:PIS1,PIS1,SSH1,SEY1,PIS1,0.0
PIS1:SSH1,SSH1:ERP4,PIS1,SSH1,SSH1,ERP4,0.0
PIS1:SSH1,PHO88:SSH1,PIS1,SSH1,PHO88,SSH1,0.0
PIS1:SSH1,KRE27:PIS1,PIS1,SSH1,KRE27,PIS1,0.0
PIS1:SSH1,ERP1:PIS1,PIS1,SSH1,ERP1,PIS1,0.0
PIS1:SSH1,ORM2:SSH1,PIS1,SSH1,ORM2,SSH1,0.0
PIS1:SSH1,NDC1:PIS1,PIS1,SSH1,NDC1,PIS1,0.0
PIS1:SSH1,SSH1:SCS7,PIS1,SSH1,SSH1,SCS7,0.0
PIS1:SSH1,ERG11:SSH1,PIS1,SSH1,ERG11,SSH1,0.0
PIS1:SSH1,NCP1:PIS1,PIS1,SSH1,NCP1,PIS1,0.0
PIS1:SSH1,YKL088W:PIS1,PIS1,SSH1,YKL088W,PIS1,0.0
PIS1:SSH1,AYR1:PIS1,PIS1,SSH1,AYR1,PIS1,0.0
PIS1:SSH1,SSH1:VHS3,PIS1,SSH1,SSH1,VHS3,0.0
PIS1:SSH1,ERV29:PIS1,PIS1,SSH1,ERV29,PIS1,0.0
PIS1:SSH1,MSC7:PIS1,PIS1,SSH1,MSC7,PIS1,0.0
PIS1:SSH1,SIS2:PIS1,PIS1,SSH1,SIS2,PIS1,0.0
PIS1:SSH1,ERG5:PIS1,PIS1,SSH1,ERG5,PIS1,0.0
PIS1:SSH1,PPZ1:PIS1,PIS1,SSH1,PPZ1,PIS1,0.0
PIS1:SSH1,SSH1:SWP1,PIS1,SSH1,SSH1,SWP1,0.0
PIS1:SSH1,PIS1:ERV25,PIS1,SSH1,PIS1,ERV25,0.0
PIS1:SSH1,ERP1:SSH1,PIS1,SSH1,ERP1,SSH1,0.0
PIS1:SSH1,OSH6:PIS1,PIS1,SSH1,OSH6,PIS1,0.0
PIS1:SSH1,ROD1:PIS1,PIS1,SSH1,ROD1,PIS1,0.0
PIS1:SSH1,TCB3:PIS1,PIS1,SSH1,TCB3,PIS1,0.0
CIC1:PWP1,PWP1:DBP2,CIC1,PWP1,PWP1,DBP2,0.0
CIC1:PWP1,CTK1:PWP1,CIC1,PWP1,CTK1,PWP1,0.0
CIC1:PWP1,PWP1:RLP7,CIC1,PWP1,PWP1,RLP7,0.0
CIC1:PWP1,DBP3:PWP1,CIC1,PWP1,DBP3,PWP1,0.0
CIC1:PWP1,CIC1:UBP10,CIC1,PWP1,CIC1,UBP10,0.0
CIC1:PWP1,NOP7:PWP1,CIC1,PWP1,NOP7,PWP1,0.0
CIC1:PWP1,CIC1:DBP2,CIC1,PWP1,CIC1,DBP2,0.0
CIC1:PWP1,CIC1:NOP15,CIC1,PWP1,CIC1,NOP15,0.0
CIC1:PWP1,PWP1:RRP5,CIC1,PWP1,PWP1,RRP5,0.0
CIC1:PWP1,GAR1:PWP1,CIC1,PWP1,GAR1,PWP1,0.0
CIC1:PWP1,EBP2:PWP1,CIC1,PWP1,EBP2,PWP1,0.0
CIC1:PWP1,BRE1:PWP1,CIC1,PWP1,BRE1,PWP1,0.0
CIC1:PWP1,PWP1:BRX1,CIC1,PWP1,PWP1,BRX1,0.0
CIC1:PWP1,SPT16:PWP1,CIC1,PWP1,SPT16,PWP1,0.0
CIC1:PWP1,NOP7:CIC1,CIC1,PWP1,NOP7,CIC1,0.0
CIC1:PWP1,LOC1:PWP1,CIC1,PWP1,LOC1,PWP1,0.0
CIC1:PWP1,PWP1:NOC2,CIC1,PWP1,PWP1,NOC2,0.0
SEC61:ERV25,ARF1:ERV25,SEC61,ERV25,ARF1,ERV25,0.0
SEC61:ERV25,ERG5:ERV25,SEC61,ERV25,ERG5,ERV25,0.0
SEC61:ERV25,ERV25:PKR1,SEC61,ERV25,ERV25,PKR1,0.0
SEC61:ERV25,VMA21:ERV25,SEC61,ERV25,VMA21,ERV25,0.0
SEC61:ERV25,ERV25:PPZ1,SEC61,ERV25,ERV25,PPZ1,0.0
SEC61:ERV25,ERV25:GOT1,SEC61,ERV25,ERV25,GOT1,0.0
SEC61:ERV25,ERV25:ERP4,SEC61,ERV25,ERV25,ERP4,0.0
SEC61:ERV25,SUR2:ERV25,SEC61,ERV25,SUR2,ERV25,0.0
SEC61:ERV25,OLE1:ERV25,SEC61,ERV25,OLE1,ERV25,0.0
SEC61:ERV25,BAP2:ERV25,SEC61,ERV25,BAP2,ERV25,0.0
SEC61:ERV25,SSH1:ERV25,SEC61,ERV25,SSH1,ERV25,0.0
SEC61:ERV25,EPT1:ERV25,SEC61,ERV25,EPT1,ERV25,0.0
SEC61:ERV25,PHO88:ERV25,SEC61,ERV25,PHO88,ERV25,0.0
SEC61:ERV25,MCD4:ERV25,SEC61,ERV25,MCD4,ERV25,0.0
SEC61:ERV25,ERV25:ORM2,SEC61,ERV25,ERV25,ORM2,0.0
SEC61:ERV25,SEC61:SEC62,SEC61,ERV25,SEC61,SEC62,0.0
SEC61:ERV25,CBR1:ERV25,SEC61,ERV25,CBR1,ERV25,0.0
SEC61:ERV25,ERV25:SCS7,SEC61,ERV25,ERV25,SCS7,0.0
SEC61:ERV25,SHR3:ERV25,SEC61,ERV25,SHR3,ERV25,0.0
SEC61:ERV25,ERV25:ERG11,SEC61,ERV25,ERV25,ERG11,0.0
SEC61:ERV25,COS4:ERV25,SEC61,ERV25,COS4,ERV25,0.0
SEC61:ERV25,ERP5:ERV25,SEC61,ERV25,ERP5,ERV25,0.0
SEC61:ERV25,ERV25:CPT1,SEC61,ERV25,ERV25,CPT1,0.0
SEC61:ERV25,ERV25:SEY1,SEC61,ERV25,ERV25,SEY1,0.0
SEC61:ERV25,GTT1:ERV25,SEC61,ERV25,GTT1,ERV25,0.0
SEC61:ERV25,ERV25:VHS3,SEC61,ERV25,ERV25,VHS3,0.0
SEC61:ERV25,ERV25:RBD2,SEC61,ERV25,ERV25,RBD2,0.0
SEC61:ERV25,ERV25:YDC1,SEC61,ERV25,ERV25,YDC1,0.0
SEC61:ERV25,SEC61:SWP1,SEC61,ERV25,SEC61,SWP1,0.0
SEC61:ERV25,ERV25:SWP1,SEC61,ERV25,ERV25,SWP1,0.0
SEC61:ERV25,KRE27:ERV25,SEC61,ERV25,KRE27,ERV25,0.0
SEC61:ERV25,ERP1:ERV25,SEC61,ERV25,ERP1,ERV25,0.0
SEC61:ERV25,EMP47:ERV25,SEC61,ERV25,EMP47,ERV25,0.0
SEC61:ERV25,ERV25:UIP4,SEC61,ERV25,ERV25,UIP4,0.0
SEC61:ERV25,WBP1:ERV25,SEC61,ERV25,WBP1,ERV25,0.0
SEC61:ERV25,ERV25:ALG5,SEC61,ERV25,ERV25,ALG5,0.0
SEC61:ERV25,PIS1:ERV25,SEC61,ERV25,PIS1,ERV25,0.0
SEC61:ERV25,YBR241C:ERV25,SEC61,ERV25,YBR241C,ERV25,0.0
SEC61:ERV25,ERG3:ERV25,SEC61,ERV25,ERG3,ERV25,0.0
SEC61:ERV25,ERV29:SEC61,SEC61,ERV25,ERV29,SEC61,0.0
SEC61:ERV25,ERG25:SEC61,SEC61,ERV25,ERG25,SEC61,0.0
MSC7:GOT1,ARF1:GOT1,MSC7,GOT1,ARF1,GOT1,0.0
MSC7:GOT1,ERV25:GOT1,MSC7,GOT1,ERV25,GOT1,0.0
MSC7:GOT1,YCR043C:GOT1,MSC7,GOT1,YCR043C,GOT1,0.0
MSC7:GOT1,MSC7:ORM2,MSC7,GOT1,MSC7,ORM2,0.0
MSC7:GOT1,SSH1:GOT1,MSC7,GOT1,SSH1,GOT1,0.0
MSC7:GOT1,MSC7:SCS7,MSC7,GOT1,MSC7,SCS7,0.0
MSC7:GOT1,PHO88:GOT1,MSC7,GOT1,PHO88,GOT1,0.0
MSC7:GOT1,SFT2:GOT1,MSC7,GOT1,SFT2,GOT1,0.0
MSC7:GOT1,MSC7:VHS3,MSC7,GOT1,MSC7,VHS3,0.0
MSC7:GOT1,GOT1:SEY1,MSC7,GOT1,GOT1,SEY1,0.0
MSC7:GOT1,GOT1:RBD2,MSC7,GOT1,GOT1,RBD2,0.0
MSC7:GOT1,GUP1:MSC7,MSC7,GOT1,GUP1,MSC7,0.0
MSC7:GOT1,MSC7:SWP1,MSC7,GOT1,MSC7,SWP1,0.0
MSC7:GOT1,ERP1:MSC7,MSC7,GOT1,ERP1,MSC7,0.0
MSC7:GOT1,AKR1:GOT1,MSC7,GOT1,AKR1,GOT1,0.0
MSC7:GOT1,WBP1:MSC7,MSC7,GOT1,WBP1,MSC7,0.0
MSC7:GOT1,MSC7:PIS1,MSC7,GOT1,MSC7,PIS1,0.0
MSC7:GOT1,ERP1:GOT1,MSC7,GOT1,ERP1,GOT1,0.0
MSC7:GOT1,ERV29:MSC7,MSC7,GOT1,ERV29,MSC7,0.0
VHT1:YLR413W,MUP1:VHT1,VHT1,YLR413W,MUP1,VHT1,0.0
VHT1:YLR413W,VHT1:TCB3,VHT1,YLR413W,VHT1,TCB3,0.0
VHT1:YLR413W,PLM2:YLR413W,VHT1,YLR413W,PLM2,YLR413W,0.0
VHT1:YLR413W,MUP1:YLR413W,VHT1,YLR413W,MUP1,YLR413W,0.0
VHT1:YLR413W,SDS23:YLR413W,VHT1,YLR413W,SDS23,YLR413W,0.0
VHT1:YLR413W,YLR413W:TCB3,VHT1,YLR413W,YLR413W,TCB3,0.0
