strain_id,B_MTX_noDrug.SRO9_SGN1,B_MTX_noDrug.SRO9_DHH1,B_MTX_noDrug.MID2_TPO2,B_MTX_noDrug.ALO1_HYR1,B_MTX_noDrug.TPO1_MID2,B_MTX_noDrug.ALO1_UIP4,B_MTX_noDrug.ERG11_PIS1,B_MTX_noDrug.FMP45_HNM1,B_MTX_noDrug.ERG11_TPO4,B_MTX_noDrug.TPO1_TPO2,B_MTX_noDrug.MID2_MAM33,B_MTX_noDrug.ERG27_ACF2,B_MTX_noDrug.PLM2_SNA3,B_MTX_noDrug.MID2_RSN1,B_MTX_noDrug.ALO1_ADE17,B_MTX_noDrug.MID2_WSC2,B_MTX_noDrug.RET2_EMP70,B_MTX_noDrug.ERG11_ERG5,B_MTX_noDrug.ERG11_ORM2,B_MTX_noDrug.HNM1_MAM33,B_MTX_noDrug.ERV25_UIP4,B_MTX_noDrug.FMP45_MID2,B_MTX_noDrug.ERV25_RBD2,B_MTX_noDrug.ADE17_GIS2,B_MTX_noDrug.HUG1_ALO1,B_MTX_noDrug.DHH1_LSM3,B_MTX_noDrug.noPPI_reference,B_MTX_noDrug.ERV25_PIS1,B_MTX_noDrug.HNM1_MID2,B_MTX_noDrug.SRO9_GIS2,B_MTX_noDrug.HUG1_ADE17,B_MTX_noDrug.ERG11_HYR1,B_MTX_noDrug.SSH1_ERV25,B_MTX_noDrug.SSH1_ORM2,B_MTX_noDrug.ERG11_ERV25,B_MTX_noDrug.ADE17_PGM2,B_MTX_noDrug.HNM1_TPO1,B_MTX_noDrug.SSH1_ERG11,B_MTX_noDrug.RET2_EMP47,B_MTX_noDrug.ERV25_EMP47,B_MTX_noDrug.HNM1_ERG11,B_MTX_noDrug.SNA4_GTR2,B_MTX_noDrug.ERG11_MID2,B_MTX_noDrug.ERV25_ORM2,B_MTX_noDrug.HNM1_TPO4,B_MTX_noDrug.FMP45_MEP1,B_MTX_noDrug.ERV25_ERG5,B_MTX_noDrug.PMC1_CTR2,B_MTX_noDrug.HNM1_TPO2,B_MTX_noDrug.PMC1_GTR2,B_MTX_noDrug.MID2_TPO4,B_MTX_noDrug.ADE17_HYR1,B_MTX_noDrug.TPO1_TCB2,B_MTX_noDrug.SSH1_PIS1,B_MTX_noDrug.ERG11_ACF2,B_MTX_noDrug.HUG1_PGM2,B_MTX_noDrug.GTR1_SLM4,B_MTX_noDrug.PLM2_HNM1,B_MTX_noDrug.SNA4_VAC8,B_MTX_noDrug.RET2_SNA3,B_MTX_noDrug.MID2_PIN2,B_MTX_noDrug.HNM1_RBD2
739,154.0,2.0,4.0,84.0,4.0,0.0,8.0,0.0,124.0,11.0,3.0,3.0,0.0,2.0,2.0,4.0,0.0,22.0,12.0,33.0,66.0,2.0,8.0,79.0,1.0,11.0,13.0,9173.0,3.0,27.0,2.0,143.0,2.0,18.0,59.0,17.0,68.0,2.0,54.0,14.0,1.0,51.0,19.0,109.0,19.0,10.0,15.0,49.0,54.0,2.0,1.0,5000.0,1.0,38.0,0.0,0.0,19.0,8.0,20.0,1.0,8.0,0.0
740,58.0,5.0,103.0,9.0,3.0,1.0,4.0,0.0,13.0,211.0,0.0,9.0,3.0,7.0,4.0,5.0,29.0,0.0,13.0,2.0,12.0,1.0,89.0,2.0,1.0,12.0,74.0,3.0,1.0,1.0,4.0,183.0,1.0,4.0,7.0,1.0,168.0,7.0,16.0,31.0,4.0,7.0,3.0,37.0,80.0,8.0,54.0,0.0,3.0,5.0,2.0,79.0,10.0,2.0,0.0,7.0,12.0,72.0,4.0,17.0,4.0,6.0
741,298.0,141.0,7.0,50.0,16.0,87.0,48.0,14.0,1710.0,29.0,20.0,55.0,14.0,28.0,136.0,9.0,34.0,9.0,1075.0,24.0,423.0,18.0,9.0,10.0,27.0,64.0,132.0,38.0,43.0,46.0,30.0,282.0,21.0,17.0,73.0,11.0,20.0,80.0,31.0,493.0,45.0,24.0,30.0,281.0,21.0,23.0,427.0,31.0,40.0,14.0,31.0,3.0,32.0,59.0,24.0,20.0,57.0,7.0,22.0,31.0,36.0,6.0
742,670.0,30.0,26.0,49.0,50.0,24.0,21.0,15.0,1399.0,46.0,32.0,42.0,28.0,37.0,61.0,22.0,48.0,37.0,342.0,53.0,47.0,34.0,19.0,30.0,24.0,84.0,20.0,87.0,19.0,34.0,18.0,1166.0,23.0,24.0,50.0,23.0,42.0,87.0,88.0,172.0,64.0,42.0,40.0,398.0,40.0,27.0,190.0,36.0,68.0,54.0,19.0,19.0,50.0,64.0,22.0,17.0,55.0,16.0,10.0,38.0,55.0,37.0
748,31.0,1.0,0.0,3.0,0.0,4.0,5.0,4.0,31.0,1.0,2.0,0.0,3.0,2.0,2.0,4.0,16.0,2.0,6.0,4.0,7.0,1.0,0.0,6.0,16.0,5.0,1.0,3.0,3.0,5.0,4.0,48.0,1.0,6.0,4.0,0.0,1.0,6.0,7.0,2.0,4.0,1.0,2.0,15.0,2.0,6.0,7.0,9.0,0.0,2.0,9.0,0.0,4.0,3.0,4.0,11.0,5.0,1.0,1.0,10.0,1.0,2.0
749,45.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,12.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,25.0,0.0,1.0,0.0,0.0,12.0,0.0,8.0,0.0,5.0,0.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,6.0,5.0,0.0,3.0,3.0,11.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
753,31.0,1.0,0.0,4.0,3.0,3.0,7.0,0.0,42.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,13.0,2.0,5.0,1.0,13.0,0.0,0.0,4.0,2.0,4.0,1.0,8.0,0.0,2.0,2.0,10.0,4.0,2.0,9.0,2.0,1.0,1.0,11.0,7.0,1.0,1.0,3.0,2.0,1.0,6.0,2.0,7.0,6.0,3.0,4.0,2.0,1.0,3.0,4.0,6.0,0.0,0.0,2.0,20.0,1.0,1.0
754,19.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,22.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,11.0,1.0,6.0,0.0,5.0,0.0,1.0,1.0,37.0,0.0,0.0,5.0,1.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,34.0,0.0,1.0,1.0,6.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
755,15.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,9.0,3.0,6.0,0.0,0.0,3.0,15.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
756,6688.0,2417.0,205.0,1578.0,722.0,515.0,739.0,356.0,3858.0,1380.0,302.0,1681.0,3105.0,821.0,127.0,96.0,106869.0,203.0,2614.0,381.0,969.0,168.0,25.0,504.0,1028.0,376.0,152.0,713.0,510.0,694.0,701.0,5323.0,1245.0,2869.0,947.0,73.0,136.0,1431.0,103559.0,634.0,1033.0,601.0,994.0,2118.0,55.0,2018.0,1244.0,602.0,419.0,270.0,793.0,48.0,1020.0,662.0,485.0,776.0,229.0,202.0,74.0,103472.0,443.0,18903.0
760,6061.0,1399.0,447.0,2848.0,95.0,1389.0,425.0,65.0,1949.0,1759.0,1053.0,638.0,1198.0,166.0,1249.0,592.0,88.0,260.0,4288.0,45.0,415.0,50.0,118.0,67098.0,2096.0,16527.0,606.0,1067.0,157.0,471.0,1581.0,1456.0,185.0,1642.0,210.0,269.0,124.0,1890.0,553.0,466.0,397.0,1202.0,389.0,3223.0,38.0,2098.0,1582.0,2361.0,163.0,626.0,874.0,326.0,427.0,355.0,163.0,865.0,183.0,49.0,425.0,61.0,1267.0,22.0
77,19.0,69.0,9.0,120.0,7.0,2.0,34.0,4.0,473.0,14.0,9.0,35.0,24.0,10.0,6.0,1.0,4.0,3.0,394.0,60.0,47.0,2.0,0.0,9.0,20.0,6.0,0.0,6.0,48.0,3.0,718.0,1553.0,172.0,112.0,23.0,1.0,0.0,199.0,10.0,21.0,38.0,1.0,113.0,23.0,3.0,6.0,7.0,7.0,2.0,3.0,7.0,7.0,5.0,6.0,3.0,36.0,3.0,5.0,3.0,6.0,24.0,1.0
772,202.0,35.0,6.0,15.0,3.0,5.0,8.0,2.0,59.0,23.0,7.0,3.0,0.0,11.0,15.0,4.0,3.0,3.0,3.0,1.0,6.0,2.0,1.0,3.0,24.0,161.0,5.0,4.0,11.0,7.0,103.0,57.0,19.0,24.0,20.0,8.0,8.0,30.0,2.0,36.0,2.0,19.0,21.0,85.0,7.0,59.0,44.0,8.0,5.0,19.0,1.0,9.0,4.0,5.0,2.0,25.0,12.0,0.0,9.0,2.0,14.0,0.0
775,86.0,6.0,1.0,0.0,0.0,1.0,5.0,0.0,34.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,28.0,5.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,14.0,20.0,266.0,1.0,0.0,14.0,1.0,3.0,5.0,2.0,18.0,3.0,7.0,11.0,16.0,1.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,5.0,0.0,1.0,0.0
778,122.0,32.0,97.0,606.0,66.0,549.0,55.0,20.0,392.0,899.0,141.0,198.0,17.0,88.0,75.0,4.0,17.0,19.0,1680.0,16.0,419.0,23.0,34.0,2.0,629.0,2096.0,14.0,14.0,325.0,49.0,2790.0,1646.0,269.0,996.0,24.0,10.0,1012.0,927.0,19.0,145.0,277.0,221.0,193.0,960.0,120.0,30.0,1025.0,440.0,157.0,258.0,123.0,15.0,134.0,16.0,15.0,650.0,10618.0,48.0,26.0,16.0,193.0,4.0
78,9.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,29.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,17.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,1.0,3.0,2.0,27.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,2.0,0.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
782,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,58.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,9.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
783,5143.0,581.0,6.0,124.0,131.0,12.0,522.0,34.0,6671.0,588.0,4.0,85.0,5.0,29.0,12.0,2.0,8.0,250.0,701.0,183.0,24.0,29.0,4.0,17.0,9.0,1268.0,22.0,27.0,395.0,49.0,18.0,4197.0,289.0,22.0,115.0,6.0,760.0,126.0,30.0,122.0,504.0,31.0,587.0,209.0,35.0,92.0,664.0,30.0,23.0,15.0,10.0,20.0,457.0,21.0,179.0,16.0,60.0,16.0,10.0,18.0,232.0,63.0
784,33.0,2.0,0.0,6.0,0.0,2.0,0.0,1.0,60.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,56.0,5.0,4.0,0.0,1.0,1.0,2.0,8.0,1.0,4.0,0.0,1.0,2.0,22.0,2.0,2.0,2.0,0.0,8.0,8.0,0.0,4.0,3.0,3.0,0.0,0.0,5.0,1.0,5.0,0.0,5.0,1.0,0.0,5.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0
789,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,3.0,4.0,74.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
79,8.0,14.0,0.0,0.0,1.0,42.0,2.0,1.0,14.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,151.0,0.0,1.0,0.0,2.0,2.0,96.0,13.0,39.0,2.0,1.0,2.0,1.0,9.0,0.0,40.0,2.0,0.0,2.0,21.0,1.0,5.0,1.0,1.0,8.0,2.0,1.0,0.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,86.0,3.0,4.0,1.0,1.0,3.0,0.0
790,349.0,30.0,12.0,56.0,8.0,7.0,9.0,10.0,791.0,35.0,7.0,50.0,8.0,20.0,16.0,12.0,28.0,11.0,48.0,14.0,18.0,4.0,18.0,11.0,20.0,128.0,28.0,30.0,21.0,12.0,17.0,630.0,8.0,16.0,27.0,8.0,30.0,35.0,36.0,103.0,19.0,16.0,32.0,224.0,17.0,8.0,118.0,26.0,14.0,5.0,17.0,42.0,23.0,27.0,21.0,9.0,105.0,8.0,23.0,26.0,27.0,1.0
791,336.0,45.0,18.0,70.0,27.0,34.0,18.0,18.0,840.0,54.0,31.0,69.0,24.0,35.0,92.0,23.0,48.0,6.0,25.0,39.0,41.0,14.0,22.0,18.0,14.0,110.0,41.0,32.0,12.0,16.0,36.0,253.0,19.0,26.0,43.0,17.0,56.0,78.0,31.0,85.0,75.0,21.0,21.0,159.0,40.0,26.0,313.0,19.0,39.0,11.0,15.0,21.0,54.0,44.0,22.0,18.0,57.0,18.0,29.0,37.0,60.0,18.0
795,634.0,36.0,7.0,38.0,37.0,10.0,27.0,5.0,758.0,35.0,5.0,78.0,17.0,14.0,10.0,4.0,24.0,1056.0,825.0,31.0,18.0,69.0,4.0,16.0,11.0,116.0,15.0,240.0,48.0,60.0,5.0,16380.0,12.0,19.0,715.0,8.0,17.0,42.0,88.0,206.0,15.0,37.0,157.0,4108.0,10.0,17.0,218.0,26.0,16.0,21.0,12.0,13.0,28.0,31.0,4.0,7.0,131.0,12.0,19.0,17.0,62.0,11.0
796,44.0,5.0,0.0,10.0,0.0,1.0,4.0,0.0,51.0,2.0,4.0,6.0,2.0,1.0,20.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,58.0,41.0,2.0,1.0,2.0,8.0,2.0,7.0,2.0,8.0,1.0,5.0,5.0,39.0,0.0,4.0,20.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,1.0,0.0
797,43.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,75.0,4.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,5.0,10.0,2.0,1.0,1.0,1.0,1.0,0.0,7.0,1.0,0.0,1.0,1.0,1.0,14.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,11.0,3.0,9.0,1.0,8.0,4.0,6.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,14.0,1.0,8.0,1.0,1.0,1.0
798,148.0,6.0,0.0,1.0,4.0,0.0,1.0,0.0,10.0,0.0,5.0,6.0,0.0,0.0,3.0,0.0,2.0,75.0,33.0,0.0,1.0,20.0,2.0,1.0,3.0,48.0,0.0,2.0,0.0,4.0,560.0,716.0,0.0,0.0,3.0,0.0,1.0,22.0,6.0,5.0,3.0,3.0,0.0,63.0,0.0,2.0,9.0,1.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0,5.0,2.0,1.0,9.0,2.0,3.0,0.0
800,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0
801,52.0,9.0,17.0,2.0,4.0,0.0,6.0,2.0,38.0,113.0,5.0,3.0,28.0,44.0,0.0,8.0,1.0,1.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,2.0,0.0,2.0,17.0,20.0,1.0,0.0,1.0,6.0,46.0,1.0,6.0,102.0,246.0,35.0,9.0,11.0,33.0,30.0,1.0,1.0,6.0,22.0,4.0,3.0,2.0,5.0,3.0,10.0,4.0,1.0,1.0,61.0,6.0
803,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
804,1745.0,235.0,16.0,17.0,5.0,53.0,55.0,4.0,3773.0,1.0,63.0,7.0,631.0,1.0,31.0,25.0,2.0,37.0,908.0,723.0,30.0,7.0,4.0,35.0,25.0,1651.0,92.0,20.0,6.0,7.0,12.0,817.0,34.0,7.0,33.0,4044.0,7.0,329.0,14.0,186.0,96.0,45.0,48.0,258.0,11.0,87.0,43.0,190.0,488.0,34.0,3.0,26.0,20.0,36.0,14.0,37.0,18.0,0.0,28.0,0.0,18.0,12.0
805,1108.0,290.0,11.0,7.0,12.0,6.0,24.0,2.0,3730.0,109.0,27.0,4.0,39.0,12.0,8.0,8.0,3.0,34.0,343.0,11.0,79.0,5.0,9.0,4.0,36.0,2993.0,8.0,17.0,211.0,5.0,10.0,161.0,39.0,265.0,12.0,1.0,0.0,287.0,6.0,56.0,79.0,6.0,7.0,222.0,8.0,13.0,57.0,26.0,140.0,23.0,63.0,3.0,29.0,104.0,8.0,14.0,9.0,24.0,4.0,3.0,89.0,0.0
807,18.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,17.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,295.0,17.0,7.0,31.0,6.0,8.0,3.0,2.0,594.0,17.0,20.0,40.0,13.0,6.0,136.0,20.0,7.0,9.0,39.0,7.0,6.0,1.0,9.0,6.0,2.0,48.0,10.0,20.0,3.0,8.0,100.0,164.0,0.0,8.0,14.0,11.0,9.0,29.0,26.0,64.0,22.0,12.0,12.0,94.0,13.0,3.0,43.0,18.0,36.0,8.0,0.0,10.0,36.0,20.0,4.0,5.0,25.0,8.0,9.0,3.0,18.0,4.0
809,5783.0,623.0,102.0,92.0,47.0,35.0,179.0,17.0,6808.0,1606.0,173.0,91.0,38.0,51.0,188.0,41.0,52.0,48.0,4111.0,263.0,256.0,21.0,21.0,28.0,48.0,1472.0,36.0,73.0,290.0,49.0,196.0,393.0,755.0,938.0,62.0,25.0,744.0,766.0,112.0,491.0,247.0,474.0,198.0,1066.0,114.0,134.0,975.0,35.0,1375.0,49.0,44.0,47.0,92.0,78.0,39.0,96.0,164.0,41.0,1919.0,26.0,176.0,22.0
81,112.0,44.0,2.0,11.0,1.0,36.0,5.0,6.0,353.0,24.0,214.0,4.0,32.0,44.0,5.0,174.0,1.0,0.0,136.0,4.0,1.0,5.0,8.0,20.0,96.0,551.0,378.0,3.0,20.0,1.0,964.0,7.0,15.0,14.0,2.0,4.0,1.0,90.0,3.0,15.0,70.0,11.0,43.0,198.0,10.0,125.0,75.0,8.0,98.0,14.0,3.0,3.0,30.0,4.0,0.0,33.0,2.0,18.0,3.0,2.0,35.0,0.0
811,107.0,13.0,13.0,44.0,34.0,5.0,4.0,0.0,116.0,18.0,11.0,161.0,5.0,18.0,17.0,9.0,12.0,24.0,106.0,3311.0,27.0,18.0,16.0,8.0,4.0,19.0,2963.0,30.0,13.0,8.0,12.0,86.0,24.0,26.0,27.0,13.0,444.0,278.0,12.0,19.0,64.0,224.0,9.0,43.0,158.0,45.0,105.0,58.0,1840.0,41.0,10.0,12.0,23.0,257.0,8.0,8.0,39.0,44.0,9.0,7.0,4.0,95.0
812,41.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,30.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,3.0,18.0,0.0,1.0,7.0,16.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,7.0,0.0,1.0,114.0,0.0,3.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,4.0,0.0,4.0,0.0,3.0,0.0
813,563.0,34.0,16.0,75.0,17.0,23.0,56.0,14.0,712.0,20.0,24.0,38.0,17.0,48.0,162.0,10.0,12.0,33.0,131.0,37.0,30.0,8.0,15.0,82.0,20.0,88.0,4.0,69.0,25.0,29.0,28.0,265.0,24.0,32.0,45.0,38.0,26.0,120.0,24.0,127.0,56.0,93.0,22.0,157.0,21.0,137.0,250.0,30.0,31.0,24.0,11.0,37.0,21.0,49.0,21.0,33.0,80.0,15.0,52.0,13.0,70.0,10.0
819,38.0,3.0,2.0,1.0,0.0,1.0,4.0,0.0,54.0,0.0,7.0,0.0,0.0,0.0,10.0,99.0,0.0,9.0,20.0,0.0,3.0,1.0,0.0,0.0,7.0,2.0,2.0,0.0,1.0,0.0,5.0,13.0,5.0,1.0,2.0,3.0,2.0,9.0,0.0,6.0,4.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,3.0,3.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0
821,20.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,17.0,1.0,0.0,1.0,1.0,0.0,2.0,25.0,0.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,22.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0
823,236.0,12.0,7.0,34.0,11.0,16.0,14.0,3.0,242.0,10.0,11.0,30.0,21.0,34.0,15.0,8.0,8.0,8.0,49.0,19.0,16.0,13.0,10.0,8.0,10.0,72.0,2.0,30.0,7.0,14.0,20.0,404.0,6.0,16.0,23.0,6.0,8.0,58.0,20.0,59.0,39.0,17.0,25.0,117.0,7.0,24.0,118.0,30.0,26.0,15.0,11.0,2.0,10.0,17.0,14.0,15.0,90.0,6.0,13.0,7.0,32.0,5.0
830,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
833,661.0,43.0,7.0,39.0,19.0,21.0,10.0,7.0,3708.0,694.0,27.0,45.0,4.0,20.0,37.0,3.0,18.0,17.0,1197.0,19.0,22.0,12.0,14.0,20.0,341.0,2174.0,117.0,70.0,19.0,7.0,42.0,909.0,10.0,327.0,40.0,16.0,23.0,121.0,32.0,119.0,18.0,58.0,40.0,86.0,15.0,310.0,72.0,54.0,17.0,28.0,22.0,23.0,40.0,33.0,7.0,131.0,19.0,15.0,23.0,16.0,27.0,3.0
835,137.0,9.0,6.0,5.0,2.0,2.0,4.0,4.0,614.0,0.0,4.0,2.0,86.0,1.0,3.0,2.0,0.0,8.0,268.0,95.0,3.0,8.0,5.0,10.0,32.0,639.0,25.0,12.0,11.0,0.0,50.0,66.0,19.0,10.0,15.0,9.0,70.0,128.0,6.0,9.0,98.0,61.0,10.0,377.0,26.0,4.0,87.0,0.0,670.0,1.0,0.0,1090.0,4.0,33.0,4.0,32.0,21.0,3.0,31.0,1.0,9.0,12.0
837,1827.0,290.0,73.0,353.0,25.0,75.0,83.0,11.0,1344.0,170.0,84.0,237.0,31.0,39.0,40.0,91.0,36.0,34.0,466.0,156.0,141.0,36.0,13.0,9.0,438.0,788.0,124.0,21.0,24.0,20.0,344.0,1713.0,284.0,235.0,72.0,16.0,44.0,315.0,38.0,265.0,33.0,158.0,122.0,530.0,14.0,92.0,131.0,43.0,39.0,33.0,65.0,5.0,114.0,159.0,58.0,685.0,228.0,22.0,12.0,26.0,217.0,2.0
838,156978.0,31181.0,7448.0,65074.0,3631.0,37575.0,8780.0,5051.0,244857.0,29253.0,31416.0,23247.0,21253.0,71621.0,118156.0,9530.0,2527.0,5212.0,116269.0,32497.0,14742.0,5713.0,1157.0,2633.0,29673.0,96350.0,9962.0,94549.0,41656.0,3265.0,3642.0,126955.0,19941.0,30463.0,9676.0,1441.0,16890.0,48264.0,3219.0,15468.0,112175.0,10512.0,29619.0,201195.0,20429.0,54183.0,182992.0,18397.0,25939.0,40465.0,15973.0,1458.0,32052.0,39373.0,32599.0,14443.0,90704.0,17514.0,3176.0,1587.0,83049.0,6281.0
839,247.0,18.0,0.0,20.0,8.0,13.0,18.0,5.0,734.0,7.0,3.0,25.0,4.0,14.0,70.0,10.0,14.0,3.0,82.0,7.0,25.0,6.0,2.0,4.0,18.0,43.0,3.0,21.0,11.0,10.0,9.0,140.0,11.0,3.0,14.0,4.0,8.0,40.0,11.0,42.0,30.0,9.0,28.0,76.0,4.0,11.0,133.0,13.0,15.0,4.0,21.0,4.0,19.0,28.0,8.0,7.0,24.0,1.0,8.0,21.0,13.0,2.0
841,603.0,140.0,31.0,11.0,0.0,163.0,41.0,58.0,41.0,148.0,25.0,4.0,168.0,53.0,465.0,34.0,5.0,10.0,102.0,8.0,583.0,3.0,2.0,5.0,39.0,172.0,74.0,4.0,7.0,9.0,9.0,26.0,134.0,4.0,8.0,3.0,89.0,207.0,2.0,241.0,37.0,125.0,124.0,156.0,6.0,22.0,266.0,41.0,4.0,44.0,14.0,5.0,9.0,14.0,14.0,2.0,8.0,3.0,9.0,5.0,211.0,3.0
842,1322.0,1190.0,102.0,471.0,250.0,643.0,533.0,128.0,2707.0,4952.0,846.0,2156.0,405.0,371.0,16139.0,150.0,120.0,159.0,1880.0,545.0,62.0,73.0,62.0,88.0,2370.0,3884.0,2705.0,27.0,200.0,87.0,654.0,1943.0,554.0,1131.0,111.0,93.0,173.0,800.0,72.0,1136.0,2281.0,2247.0,232.0,1266.0,269.0,8338.0,264.0,790.0,111.0,789.0,259.0,144.0,2729.0,162.0,276.0,2355.0,141.0,1105.0,108.0,47.0,356.0,16.0
