strain_id,B_noMTX_Trifluoperazine.PMC1_CTR2,B_noMTX_Trifluoperazine.MID2_PIN2,B_noMTX_Trifluoperazine.HUG1_PGM2,B_noMTX_Trifluoperazine.SSH1_PIS1,B_noMTX_Trifluoperazine.DHH1_LSM3,B_noMTX_Trifluoperazine.SNA4_VAC8,B_noMTX_Trifluoperazine.MID2_MAM33,B_noMTX_Trifluoperazine.ALO1_ADE17,B_noMTX_Trifluoperazine.HNM1_TPO1,B_noMTX_Trifluoperazine.SSH1_ERV25,B_noMTX_Trifluoperazine.HNM1_TPO4,B_noMTX_Trifluoperazine.ALO1_UIP4,B_noMTX_Trifluoperazine.GTR1_SLM4,B_noMTX_Trifluoperazine.HNM1_MID2,B_noMTX_Trifluoperazine.RET2_EMP47,B_noMTX_Trifluoperazine.FMP45_MID2,B_noMTX_Trifluoperazine.RET2_SNA3,B_noMTX_Trifluoperazine.ERV25_ERG5,B_noMTX_Trifluoperazine.PMC1_GTR2,B_noMTX_Trifluoperazine.HNM1_TPO2,B_noMTX_Trifluoperazine.ERG11_MID2,B_noMTX_Trifluoperazine.ERV25_RBD2,B_noMTX_Trifluoperazine.SSH1_ERG11,B_noMTX_Trifluoperazine.SRO9_DHH1,B_noMTX_Trifluoperazine.ADE17_HYR1,B_noMTX_Trifluoperazine.noPPI_reference,B_noMTX_Trifluoperazine.HNM1_MAM33,B_noMTX_Trifluoperazine.MID2_WSC2,B_noMTX_Trifluoperazine.HUG1_ADE17,B_noMTX_Trifluoperazine.ADE17_GIS2,B_noMTX_Trifluoperazine.TPO1_MID2,B_noMTX_Trifluoperazine.ERG11_ERG5,B_noMTX_Trifluoperazine.ERG11_ACF2,B_noMTX_Trifluoperazine.ADE17_PGM2,B_noMTX_Trifluoperazine.ERV25_UIP4,B_noMTX_Trifluoperazine.ERG11_ERV25,B_noMTX_Trifluoperazine.FMP45_HNM1,B_noMTX_Trifluoperazine.HUG1_ALO1,B_noMTX_Trifluoperazine.TPO1_TCB2,B_noMTX_Trifluoperazine.ERV25_ORM2,B_noMTX_Trifluoperazine.ERG11_PIS1,B_noMTX_Trifluoperazine.FMP45_MEP1,B_noMTX_Trifluoperazine.HNM1_ERG11,B_noMTX_Trifluoperazine.ERG27_ACF2,B_noMTX_Trifluoperazine.MID2_RSN1,B_noMTX_Trifluoperazine.ERV25_EMP47,B_noMTX_Trifluoperazine.ERG11_TPO4,B_noMTX_Trifluoperazine.PLM2_SNA3,B_noMTX_Trifluoperazine.MID2_TPO2,B_noMTX_Trifluoperazine.ALO1_HYR1,B_noMTX_Trifluoperazine.SNA4_GTR2,B_noMTX_Trifluoperazine.MID2_TPO4,B_noMTX_Trifluoperazine.SSH1_ORM2,B_noMTX_Trifluoperazine.RET2_EMP70,B_noMTX_Trifluoperazine.HNM1_RBD2,B_noMTX_Trifluoperazine.SRO9_SGN1,B_noMTX_Trifluoperazine.ERV25_PIS1,B_noMTX_Trifluoperazine.ERG11_ORM2,B_noMTX_Trifluoperazine.ERG11_HYR1,B_noMTX_Trifluoperazine.PLM2_HNM1,B_noMTX_Trifluoperazine.SRO9_GIS2,B_noMTX_Trifluoperazine.TPO1_TPO2
775,234.0,578,325.0,205.0,33.0,387.0,372.0,728.0,74.0,216.0,178.0,169.0,75.0,189.0,15.0,1156,43.0,441.0,391.0,157.0,275.0,90.0,174.0,639.0,437.0,457.0,75.0,143.0,410.0,100.0,301.0,220.0,228.0,77.0,3792,249,138.0,864.0,352.0,308.0,693.0,228.0,306.0,221.0,318.0,522.0,154.0,11.0,153.0,1784,117.0,399.0,62.0,30.0,30.0,1000.0,62.0,228.0,260.0,23.0,441.0,582.0
778,384.0,1069,347.0,528.0,599.0,36.0,532.0,568.0,224.0,447.0,490.0,338.0,4191.0,379.0,31.0,541,14.0,362.0,646.0,125.0,1080.0,39.0,532.0,363.0,991.0,236.0,92.0,17.0,315.0,22.0,217.0,99.0,291.0,776.0,612,314,259.0,811.0,334.0,718.0,1463.0,157.0,741.0,1151.0,1119.0,94.0,21.0,21.0,210.0,1329,402.0,270.0,933.0,79.0,28.0,190.0,20.0,299.0,256.0,152.0,133.0,542.0
78,19.0,180,58.0,757.0,8.0,5.0,78.0,108.0,212.0,77.0,0.0,169.0,3.0,49.0,6.0,5,5.0,124.0,9.0,65.0,30.0,72.0,3.0,84.0,3.0,111.0,5.0,3.0,78.0,5.0,45.0,78.0,80.0,0.0,93,15,22.0,101.0,18.0,81.0,34.0,39.0,30.0,2.0,49.0,17.0,2.0,2.0,5.0,82,40.0,18.0,82.0,3.0,1.0,45.0,117.0,4.0,85.0,2.0,5.0,71.0
782,145.0,364,54.0,20.0,99.0,19.0,223.0,142.0,11.0,53.0,8.0,135.0,27.0,53.0,12.0,434,18.0,165.0,566.0,51.0,34.0,24.0,47.0,119.0,8.0,224.0,87.0,8.0,53.0,10.0,44.0,62.0,89.0,5.0,290,123,79.0,118.0,18.0,187.0,269.0,40.0,112.0,52.0,348.0,51.0,123.0,8.0,52.0,757,191.0,206.0,43.0,7.0,13.0,122.0,118.0,37.0,20.0,17.0,31.0,24.0
783,42.0,266,98.0,21.0,235.0,27.0,14.0,10.0,135.0,145.0,39.0,61.0,20.0,40.0,9.0,207,23.0,169.0,100.0,42.0,165.0,21.0,60.0,683.0,64.0,1494.0,176.0,8.0,51.0,285.0,217.0,666.0,1132.0,14.0,336,1864,213.0,143.0,362.0,1328.0,3392.0,136.0,135.0,97.0,93.0,29.0,288.0,8.0,15.0,182,72.0,30.0,83.0,12.0,721.0,310.0,40.0,357.0,278.0,22.0,202.0,530.0
784,24.0,164,132.0,13.0,30.0,3.0,16.0,9.0,323.0,10.0,5.0,35.0,412.0,89.0,2.0,106,1.0,40.0,44.0,8.0,167.0,16.0,5.0,294.0,6.0,73.0,26.0,6.0,37.0,1.0,11.0,99.0,90.0,3.0,55,660,71.0,66.0,16.0,30.0,41.0,28.0,211.0,23.0,147.0,3.0,5.0,11.0,11.0,73,30.0,27.0,53.0,9.0,5.0,167.0,8.0,45.0,321.0,7.0,31.0,20.0
789,143.0,768,250.0,39.0,55.0,16.0,236.0,197.0,23.0,43.0,9.0,16.0,26.0,50.0,11.0,678,16.0,96.0,215.0,229.0,97.0,57.0,45.0,48.0,32.0,3092.0,57.0,83.0,116.0,17.0,165.0,21.0,413.0,12.0,136,4184,48.0,1885.0,218.0,806.0,427.0,71.0,87.0,122.0,413.0,12.0,122.0,14.0,37.0,224,27.0,59.0,206.0,37.0,12.0,759.0,16.0,186.0,100.0,39.0,15.0,195.0
79,4.0,66,44.0,540.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,8.0,2.0,2.0,117,0.0,63.0,1.0,0.0,41.0,4.0,2.0,10.0,2.0,108.0,4.0,1.0,10.0,4.0,1.0,0.0,13.0,1.0,4,8,9.0,48.0,0.0,71.0,10.0,1.0,4.0,1.0,25.0,0.0,3.0,1.0,0.0,3,8.0,0.0,51.0,2.0,4.0,9.0,50.0,24.0,6.0,0.0,7.0,2.0
790,24.0,318,85.0,509.0,30.0,36.0,170.0,74.0,477.0,275.0,118.0,76.0,3064.0,244.0,28.0,543,39.0,799.0,75.0,239.0,246.0,774.0,107.0,93.0,217.0,1207.0,220.0,73.0,47.0,16.0,66.0,90.0,171.0,804.0,194,624,62.0,74.0,29.0,296.0,308.0,97.0,721.0,1016.0,296.0,51.0,50.0,52.0,46.0,67,304.0,69.0,568.0,77.0,50.0,96.0,236.0,59.0,195.0,48.0,15.0,42.0
791,10.0,177,44.0,22.0,44.0,20.0,77.0,107.0,45.0,48.0,46.0,31.0,70.0,26.0,20.0,229,39.0,259.0,23.0,35.0,29.0,1091.0,46.0,64.0,21.0,487.0,27.0,9.0,21.0,18.0,45.0,37.0,277.0,50.0,358,110,18.0,15.0,25.0,438.0,116.0,20.0,71.0,30.0,153.0,35.0,45.0,11.0,25.0,391,58.0,19.0,48.0,61.0,20.0,114.0,12.0,68.0,60.0,14.0,30.0,55.0
795,947.0,5470,393.0,2465.0,882.0,336.0,1223.0,5800.0,973.0,3278.0,2930.0,3682.0,10244.0,2850.0,147.0,11081,369.0,5945.0,1352.0,2026.0,3060.0,3087.0,3534.0,5590.0,714.0,1182.0,2611.0,1065.0,452.0,1060.0,1050.0,6625.0,8849.0,1717.0,5623,10596,3624.0,705.0,1168.0,7112.0,24699.0,1168.0,7454.0,587.0,3239.0,1554.0,5320.0,4174.0,969.0,19252,1912.0,2764.0,3555.0,316.0,1863.0,8566.0,2470.0,2957.0,8314.0,605.0,1149.0,1037.0
796,50.0,813,173.0,748.0,98.0,311.0,486.0,181.0,1651.0,1101.0,1058.0,223.0,45.0,479.0,118.0,712,206.0,1257.0,81.0,1015.0,728.0,813.0,494.0,292.0,398.0,326.0,1152.0,415.0,338.0,193.0,190.0,106.0,69.0,1294.0,1512,109,104.0,360.0,88.0,902.0,354.0,229.0,1375.0,2086.0,910.0,266.0,23.0,44.0,93.0,1825,250.0,201.0,919.0,165.0,1032.0,391.0,98.0,287.0,173.0,89.0,72.0,206.0
797,9.0,73,1.0,16.0,73.0,16.0,73.0,75.0,10.0,25.0,8.0,221.0,34.0,21.0,10.0,26,7.0,67.0,25.0,38.0,9.0,6.0,9.0,135.0,7.0,650.0,30.0,19.0,9.0,5.0,11.0,11.0,16.0,13.0,490,33,31.0,2.0,31.0,31.0,52.0,26.0,48.0,199.0,50.0,80.0,18.0,476.0,27.0,197,17.0,28.0,36.0,28.0,7.0,494.0,31.0,214.0,44.0,20.0,162.0,82.0
798,407.0,2692,710.0,988.0,1734.0,77.0,928.0,3379.0,2665.0,4281.0,262.0,1599.0,109.0,499.0,4140.0,1543,5530.0,460.0,919.0,1170.0,1516.0,132.0,876.0,3034.0,37.0,1580.0,963.0,13149.0,815.0,67.0,204.0,1091.0,2739.0,110.0,5710,492,761.0,785.0,194.0,1226.0,1998.0,405.0,1727.0,1023.0,2079.0,1335.0,227.0,98.0,551.0,7476,468.0,675.0,6001.0,19052.0,115.0,6471.0,411.0,1109.0,2315.0,343.0,822.0,187.0
800,5.0,45,7.0,10.0,5.0,2.0,6.0,6.0,9.0,4.0,1.0,4.0,12.0,5.0,6.0,29,2.0,16.0,3.0,3.0,5.0,2.0,4.0,9.0,3.0,10.0,4.0,4.0,9.0,4.0,6.0,6.0,12.0,5.0,23,42,9.0,4.0,3.0,24.0,21.0,9.0,5.0,12.0,26.0,3.0,3.0,5.0,1.0,16,7.0,9.0,4.0,15.0,9.0,33.0,1.0,8.0,18.0,1.0,3.0,4.0
801,3.0,56,14.0,28.0,17.0,6.0,46.0,3.0,5.0,7.0,24.0,1.0,10.0,3.0,2.0,22,7.0,94.0,6.0,5.0,74.0,3.0,4.0,11.0,5.0,41.0,7.0,53.0,8.0,6.0,6.0,4.0,41.0,67.0,33,30,24.0,5.0,7.0,25.0,38.0,57.0,44.0,7.0,106.0,9.0,9.0,143.0,15.0,16,45.0,36.0,14.0,15.0,88.0,43.0,3.0,6.0,29.0,7.0,5.0,5.0
803,93.0,394,70.0,21.0,15.0,9.0,93.0,30.0,8.0,64.0,30.0,29.0,16.0,26.0,7.0,18,15.0,25.0,98.0,8.0,51.0,23.0,12.0,203.0,9.0,1322.0,4.0,12.0,70.0,4.0,7.0,28.0,21.0,3.0,55,32,8.0,57.0,26.0,30.0,16.0,38.0,53.0,28.0,127.0,88.0,103.0,3.0,16.0,67,111.0,62.0,19.0,57.0,7.0,651.0,4.0,206.0,24.0,6.0,157.0,19.0
804,22.0,61,45.0,467.0,170.0,16.0,14.0,17.0,20.0,89.0,7.0,58.0,14.0,47.0,12.0,46,7.0,85.0,66.0,65.0,91.0,8.0,50.0,208.0,119.0,206.0,42.0,8.0,16.0,8.0,6.0,121.0,612.0,11.0,87,245,14.0,72.0,4.0,83.0,501.0,84.0,146.0,27.0,18.0,20.0,154.0,6.0,6.0,32,45.0,15.0,64.0,5.0,452.0,163.0,13.0,105.0,77.0,13.0,56.0,4.0
805,15.0,224,21.0,628.0,183.0,9.0,39.0,43.0,4.0,19.0,26.0,17.0,13.0,53.0,3.0,135,6.0,31.0,38.0,21.0,84.0,10.0,32.0,348.0,5.0,131.0,23.0,67.0,15.0,6.0,24.0,53.0,48.0,9.0,169,45,37.0,34.0,62.0,122.0,156.0,58.0,44.0,7.0,111.0,7.0,45.0,397.0,26.0,36,11.0,67.0,132.0,4.0,7.0,213.0,14.0,17.0,36.0,12.0,12.0,53.0
807,19.0,19,22.0,23.0,17.0,6.0,16.0,109.0,12.0,9.0,0.0,13.0,4.0,27.0,5.0,180,4.0,70.0,25.0,15.0,58.0,1817.0,23.0,40.0,12.0,166.0,15.0,4.0,17.0,4.0,6.0,8.0,31.0,3.0,265,121,20.0,8.0,2.0,542.0,26.0,6.0,55.0,10.0,13.0,7.0,3.0,8.0,10.0,410,76.0,5.0,73.0,14.0,4.0,132.0,16.0,5.0,5.0,12.0,30.0,8.0
808,23.0,143,125.0,27.0,14.0,18.0,95.0,7.0,14.0,39.0,10.0,17.0,362.0,49.0,37.0,370,71.0,49.0,72.0,36.0,87.0,16.0,24.0,125.0,16.0,410.0,86.0,12.0,26.0,12.0,33.0,78.0,168.0,10.0,53,195,51.0,51.0,12.0,122.0,212.0,38.0,98.0,79.0,187.0,27.0,75.0,22.0,18.0,57,56.0,59.0,124.0,181.0,17.0,174.0,18.0,462.0,58.0,31.0,32.0,25.0
809,41.0,178,42.0,755.0,84.0,1150.0,141.0,192.0,236.0,560.0,160.0,72.0,88.0,107.0,1535.0,601,1615.0,477.0,63.0,155.0,373.0,21.0,209.0,447.0,162.0,194.0,267.0,1148.0,79.0,43.0,70.0,155.0,359.0,33.0,228,280,163.0,84.0,121.0,165.0,864.0,339.0,238.0,598.0,184.0,50.0,521.0,36.0,38.0,197,206.0,103.0,875.0,4709.0,22.0,1418.0,114.0,247.0,391.0,42.0,153.0,156.0
81,6.0,43,42.0,84.0,59.0,2.0,94.0,5.0,392.0,144.0,4.0,9.0,0.0,46.0,1.0,303,3.0,27.0,4.0,135.0,85.0,605.0,19.0,18.0,7.0,67.0,4.0,401.0,52.0,2.0,4.0,11.0,14.0,3.0,25,26,14.0,84.0,8.0,44.0,20.0,35.0,50.0,0.0,218.0,3.0,24.0,2.0,13.0,9,20.0,12.0,259.0,3.0,3.0,10.0,4.0,57.0,2.0,8.0,3.0,8.0
811,13.0,65,14.0,1975.0,25.0,25.0,18.0,15.0,325.0,78.0,201.0,27.0,33.0,36.0,42.0,40,276.0,68.0,15.0,780.0,69.0,20.0,110.0,71.0,36.0,824.0,267.0,20.0,18.0,36.0,32.0,46.0,98.0,213.0,107,71,34.0,14.0,32.0,100.0,124.0,37.0,111.0,416.0,67.0,24.0,17.0,15.0,17.0,213,172.0,31.0,128.0,989.0,497.0,87.0,28.0,73.0,77.0,24.0,23.0,34.0
812,18.0,23,12.0,21.0,57.0,6.0,7.0,5.0,9.0,22.0,2.0,36.0,22.0,13.0,8.0,150,7.0,39.0,28.0,6.0,6.0,16.0,3.0,28.0,9.0,314.0,35.0,14.0,5.0,0.0,5.0,11.0,95.0,9.0,107,338,28.0,89.0,3.0,153.0,26.0,16.0,33.0,3.0,29.0,40.0,6.0,5.0,6.0,77,65.0,9.0,16.0,14.0,18.0,82.0,3.0,8.0,61.0,3.0,6.0,8.0
813,49.0,297,51.0,49.0,228.0,1144.0,18.0,406.0,137.0,204.0,312.0,152.0,124.0,311.0,19.0,667,33.0,230.0,170.0,223.0,324.0,38.0,223.0,704.0,35.0,261.0,163.0,46.0,55.0,32.0,52.0,292.0,261.0,43.0,305,341,250.0,66.0,121.0,321.0,1395.0,104.0,623.0,287.0,164.0,98.0,441.0,23.0,37.0,274,165.0,117.0,89.0,59.0,45.0,1287.0,39.0,286.0,477.0,47.0,94.0,93.0
819,3300.0,3246,422.0,803.0,3149.0,55.0,1217.0,2345.0,243.0,445.0,263.0,1510.0,16288.0,594.0,43.0,1693,64.0,1630.0,4543.0,252.0,545.0,107.0,329.0,1190.0,549.0,783.0,238.0,1455.0,805.0,48.0,881.0,625.0,937.0,47.0,4802,1276,626.0,964.0,2271.0,1229.0,1954.0,233.0,1002.0,148.0,2123.0,282.0,246.0,294.0,435.0,3090,313.0,907.0,306.0,78.0,322.0,1275.0,299.0,80.0,185.0,67.0,349.0,1776.0
821,82.0,343,99.0,105.0,395.0,4.0,75.0,90.0,55.0,90.0,17.0,25.0,9.0,24.0,49.0,58,52.0,58.0,124.0,47.0,105.0,15.0,43.0,22.0,4.0,192.0,87.0,13.0,43.0,35.0,29.0,49.0,56.0,7.0,101,133,27.0,75.0,45.0,34.0,134.0,42.0,60.0,29.0,382.0,18.0,110.0,7.0,41.0,49,99.0,81.0,69.0,14.0,11.0,161.0,24.0,41.0,227.0,9.0,40.0,33.0
823,132.0,307,62.0,594.0,677.0,39.0,168.0,167.0,39.0,67.0,14.0,282.0,57.0,64.0,18.0,476,26.0,242.0,141.0,87.0,95.0,29.0,32.0,124.0,10.0,196.0,74.0,23.0,47.0,26.0,25.0,181.0,156.0,19.0,1151,318,54.0,76.0,14.0,178.0,588.0,46.0,179.0,230.0,233.0,114.0,85.0,20.0,40.0,1482,69.0,110.0,56.0,47.0,44.0,259.0,37.0,94.0,164.0,20.0,21.0,26.0
830,5.0,102,6.0,9.0,32.0,3.0,18.0,2.0,7.0,7.0,3.0,8.0,4.0,5.0,3.0,12,2.0,14.0,4.0,3.0,4.0,11.0,2.0,31.0,7.0,152.0,4.0,3.0,3.0,2.0,1.0,7.0,15.0,2.0,25,69,11.0,2.0,7.0,39.0,20.0,5.0,6.0,1.0,45.0,5.0,3.0,5.0,7.0,30,58.0,17.0,14.0,2.0,1.0,78.0,4.0,9.0,6.0,8.0,2.0,2.0
833,20.0,218,106.0,67.0,84.0,32.0,76.0,36.0,14.0,68.0,11.0,17.0,56.0,24.0,5.0,115,11.0,245.0,37.0,29.0,35.0,26.0,26.0,224.0,10.0,110.0,55.0,16.0,56.0,13.0,20.0,73.0,142.0,17.0,262,367,20.0,74.0,30.0,231.0,267.0,39.0,47.0,29.0,132.0,30.0,62.0,13.0,8.0,347,61.0,30.0,115.0,16.0,36.0,242.0,25.0,123.0,64.0,15.0,17.0,18.0
835,8.0,124,24.0,243.0,367.0,206.0,17.0,1.0,274.0,69.0,158.0,4.0,21.0,14.0,2.0,45,3.0,91.0,5.0,255.0,37.0,9.0,17.0,58.0,13.0,65.0,70.0,7.0,36.0,14.0,0.0,23.0,44.0,392.0,121,45,6.0,23.0,5.0,126.0,146.0,10.0,34.0,11.0,30.0,15.0,44.0,56.0,3.0,73,170.0,7.0,78.0,0.0,45.0,27.0,5.0,63.0,8.0,4.0,4.0,4.0
837,49.0,298,75.0,592.0,105.0,21.0,194.0,39.0,55.0,108.0,187.0,57.0,98.0,131.0,41.0,804,53.0,174.0,53.0,45.0,608.0,1541.0,148.0,195.0,14.0,326.0,177.0,182.0,77.0,17.0,61.0,154.0,423.0,25.0,240,1324,110.0,212.0,98.0,1132.0,739.0,235.0,184.0,359.0,405.0,36.0,334.0,1724.0,65.0,641,237.0,76.0,203.0,106.0,13.0,751.0,23.0,326.0,824.0,63.0,104.0,112.0
838,4304.0,30087,4657.0,7627.0,15541.0,6264.0,8150.0,6482.0,3716.0,8247.0,7551.0,8902.0,32828.0,7942.0,577.0,27291,1121.0,40028.0,10485.0,9649.0,12357.0,10098.0,5312.0,25125.0,747.0,4782.0,9744.0,5655.0,1463.0,817.0,3140.0,21771.0,34071.0,6164.0,22230,62715,11369.0,9542.0,4129.0,44926.0,66687.0,4878.0,17569.0,17066.0,25028.0,1803.0,22506.0,1177.0,2502.0,31558,6782.0,7212.0,5939.0,1568.0,3293.0,23464.0,3689.0,27763.0,10916.0,1595.0,4677.0,4941.0
839,80.0,103,145.0,23.0,35.0,16.0,60.0,234.0,22.0,27.0,6.0,231.0,130.0,41.0,17.0,150,58.0,220.0,75.0,88.0,75.0,22.0,50.0,490.0,12.0,751.0,40.0,13.0,33.0,11.0,19.0,36.0,158.0,14.0,2581,1271,25.0,145.0,55.0,91.0,276.0,86.0,34.0,39.0,83.0,93.0,13.0,9.0,11.0,533,52.0,38.0,27.0,51.0,14.0,242.0,41.0,87.0,361.0,11.0,84.0,29.0
841,38.0,381,11.0,179.0,291.0,13.0,163.0,612.0,580.0,115.0,13.0,148.0,19.0,49.0,7.0,324,14.0,378.0,47.0,18.0,174.0,441.0,134.0,580.0,15.0,85.0,79.0,339.0,19.0,219.0,12.0,84.0,286.0,20.0,580,688,244.0,8.0,22.0,361.0,506.0,50.0,71.0,13.0,203.0,44.0,39.0,819.0,46.0,52,131.0,82.0,79.0,17.0,16.0,858.0,16.0,536.0,542.0,19.0,147.0,26.0
842,84.0,397,184.0,218.0,224.0,43.0,159.0,397.0,43.0,337.0,157.0,300.0,41.0,126.0,24.0,490,44.0,174.0,178.0,110.0,209.0,32.0,183.0,335.0,44.0,339.0,67.0,199.0,52.0,18.0,151.0,211.0,531.0,33.0,594,411,200.0,338.0,267.0,355.0,533.0,201.0,168.0,374.0,362.0,82.0,149.0,10.0,71.0,407,284.0,144.0,760.0,69.0,28.0,535.0,107.0,362.0,1018.0,41.0,136.0,498.0
843,203.0,3645,446.0,7922.0,2155.0,131.0,1517.0,2733.0,281.0,1362.0,206.0,1328.0,225.0,696.0,146.0,6525,262.0,8762.0,288.0,364.0,2551.0,2169.0,720.0,4683.0,116.0,1204.0,338.0,26644.0,318.0,129.0,391.0,774.0,4326.0,426.0,2166,10491,620.0,547.0,377.0,4836.0,5146.0,912.0,1119.0,208.0,2436.0,480.0,1127.0,2200.0,595.0,4114,516.0,847.0,1855.0,351.0,1628.0,10737.0,846.0,4115.0,23968.0,370.0,2777.0,529.0
848,1.0,89,5.0,30.0,5.0,3.0,3.0,9.0,1.0,2.0,2.0,12.0,3.0,4.0,1.0,10,5.0,9.0,9.0,4.0,39.0,6.0,28.0,131.0,5.0,103.0,6.0,3.0,5.0,6.0,4.0,38.0,138.0,3.0,48,84,16.0,1.0,4.0,23.0,123.0,20.0,11.0,10.0,51.0,2.0,115.0,30.0,4.0,16,27.0,14.0,15.0,6.0,11.0,176.0,3.0,24.0,30.0,6.0,25.0,16.0
850,141.0,1308,124.0,2996.0,1589.0,2393.0,481.0,186.0,2673.0,1625.0,4330.0,709.0,181.0,634.0,73.0,1070,101.0,5222.0,383.0,2044.0,2294.0,100.0,2145.0,848.0,229.0,2413.0,2778.0,54.0,104.0,238.0,680.0,1969.0,3241.0,898.0,2348,4578,560.0,126.0,410.0,953.0,7445.0,530.0,1819.0,1520.0,858.0,227.0,3304.0,2061.0,242.0,1903,1179.0,452.0,742.0,102.0,1340.0,3091.0,719.0,2187.0,3662.0,298.0,563.0,1004.0
853,125.0,834,1632.0,134.0,80.0,936.0,531.0,622.0,46.0,484.0,162.0,313.0,70.0,129.0,40.0,2908,64.0,715.0,496.0,323.0,889.0,98.0,1281.0,959.0,165.0,8272.0,328.0,1550.0,260.0,102.0,207.0,278.0,4166.0,1117.0,453,4287,250.0,900.0,192.0,176.0,2007.0,1708.0,341.0,2817.0,466.0,73.0,200.0,48.0,253.0,2402,932.0,147.0,1309.0,131.0,59.0,3553.0,60.0,855.0,578.0,243.0,581.0,283.0
854,248.0,429,164.0,12.0,81.0,7.0,102.0,21.0,195.0,7.0,17.0,14.0,897.0,14.0,3.0,96,2.0,73.0,226.0,6.0,32.0,12.0,12.0,179.0,7.0,283.0,31.0,367.0,101.0,23.0,5.0,52.0,32.0,21.0,112,42,72.0,145.0,48.0,29.0,372.0,59.0,90.0,14.0,549.0,8.0,4.0,4.0,63.0,50,164.0,79.0,21.0,8.0,12.0,127.0,10.0,14.0,26.0,5.0,25.0,6.0
857,2299.0,9077,1808.0,5890.0,4537.0,392.0,3589.0,5749.0,4522.0,3230.0,1111.0,3707.0,317.0,3058.0,142.0,4730,257.0,25246.0,3507.0,3432.0,6224.0,39556.0,3359.0,21195.0,317.0,8026.0,1139.0,181.0,492.0,167.0,1453.0,2075.0,8434.0,159.0,29856,10711,3301.0,380.0,3086.0,13148.0,16832.0,3147.0,10368.0,1217.0,3764.0,1056.0,1582.0,7069.0,465.0,33517,2969.0,1553.0,8637.0,209.0,203.0,14593.0,971.0,6355.0,2046.0,627.0,1423.0,3027.0
859,5.0,61,39.0,310.0,10.0,193.0,21.0,51.0,13.0,196.0,45.0,21.0,14.0,31.0,18.0,138,46.0,66.0,26.0,16.0,239.0,7.0,130.0,144.0,14.0,239.0,19.0,180.0,19.0,9.0,36.0,37.0,225.0,9.0,93,1762,72.0,70.0,37.0,61.0,247.0,51.0,120.0,239.0,142.0,19.0,109.0,38.0,14.0,58,73.0,30.0,220.0,58.0,8.0,82.0,14.0,77.0,65.0,9.0,51.0,51.0
860,36.0,449,81.0,161.0,88.0,84.0,111.0,41.0,45.0,156.0,72.0,57.0,76.0,110.0,86.0,263,176.0,418.0,122.0,117.0,130.0,56.0,124.0,400.0,36.0,157.0,99.0,54.0,61.0,16.0,82.0,151.0,331.0,24.0,560,382,79.0,79.0,76.0,391.0,874.0,53.0,250.0,408.0,366.0,72.0,63.0,52.0,63.0,529,114.0,78.0,91.0,176.0,28.0,535.0,47.0,86.0,363.0,59.0,61.0,113.0
862,24.0,332,42.0,96.0,51.0,54.0,64.0,28.0,23.0,62.0,21.0,47.0,65.0,52.0,112.0,476,133.0,170.0,52.0,63.0,49.0,28.0,45.0,278.0,33.0,26.0,90.0,77.0,42.0,35.0,134.0,80.0,209.0,56.0,227,422,57.0,17.0,102.0,233.0,392.0,68.0,73.0,148.0,215.0,80.0,36.0,59.0,16.0,290,116.0,68.0,80.0,168.0,59.0,461.0,53.0,81.0,276.0,34.0,34.0,67.0
868,15.0,99,109.0,69.0,11.0,5.0,139.0,5.0,6.0,41.0,47.0,11.0,10.0,8.0,5.0,122,3.0,33.0,100.0,6.0,220.0,11.0,25.0,43.0,8.0,460.0,27.0,5.0,38.0,10.0,15.0,81.0,108.0,129.0,53,122,41.0,91.0,36.0,16.0,120.0,105.0,89.0,6.0,160.0,4.0,32.0,148.0,21.0,27,58.0,24.0,238.0,3.0,2.0,129.0,8.0,116.0,8.0,12.0,9.0,34.0
869,3.0,102,4.0,11.0,19.0,11.0,29.0,44.0,14.0,205.0,3.0,67.0,11.0,17.0,1.0,462,11.0,217.0,6.0,59.0,62.0,6.0,109.0,167.0,7.0,197.0,47.0,11.0,7.0,7.0,6.0,87.0,155.0,531.0,394,2060,28.0,1.0,4.0,715.0,775.0,69.0,59.0,9.0,89.0,39.0,77.0,7.0,7.0,626,27.0,33.0,68.0,20.0,4.0,196.0,20.0,209.0,67.0,8.0,56.0,4.0
87,4.0,5,17.0,26.0,17.0,4.0,3.0,2.0,35.0,44.0,5.0,438.0,15.0,4.0,24.0,22,14.0,20.0,8.0,25.0,242.0,22.0,14.0,3.0,10.0,2022.0,42.0,2.0,0.0,201.0,1875.0,151.0,14.0,232.0,53,7312,108.0,0.0,214.0,14.0,170.0,32.0,5.0,17.0,127.0,2.0,3.0,5.0,11.0,57,12.0,4.0,370.0,47.0,12.0,83.0,26.0,42.0,182.0,20.0,80.0,1492.0
870,1.0,148,8.0,2.0,3.0,1.0,61.0,0.0,5.0,115.0,0.0,13.0,17.0,11.0,1.0,1,1.0,1.0,4.0,4.0,1.0,2.0,17.0,3.0,0.0,56.0,1.0,4.0,8.0,0.0,16.0,2.0,6.0,0.0,5,4,0.0,6.0,51.0,4.0,3.0,4.0,17.0,3.0,87.0,8.0,1.0,3.0,7.0,3,1.0,42.0,30.0,1.0,2.0,11.0,1.0,4.0,6.0,1.0,0.0,64.0
