strain_id,B_MTX_Trifluoperazine.ERV25_RBD2,B_MTX_Trifluoperazine.TPO1_TPO2,B_MTX_Trifluoperazine.HUG1_ADE17,B_MTX_Trifluoperazine.HUG1_ALO1,B_MTX_Trifluoperazine.MID2_WSC2,B_MTX_Trifluoperazine.MID2_TPO4,B_MTX_Trifluoperazine.MID2_MAM33,B_MTX_Trifluoperazine.SNA4_VAC8,B_MTX_Trifluoperazine.ERG11_HYR1,B_MTX_Trifluoperazine.PMC1_GTR2,B_MTX_Trifluoperazine.ERG11_ORM2,B_MTX_Trifluoperazine.ERV25_EMP47,B_MTX_Trifluoperazine.ERG11_ERV25,B_MTX_Trifluoperazine.ERV25_ERG5,B_MTX_Trifluoperazine.HNM1_TPO4,B_MTX_Trifluoperazine.ERG11_MID2,B_MTX_Trifluoperazine.FMP45_MEP1,B_MTX_Trifluoperazine.SRO9_SGN1,B_MTX_Trifluoperazine.ALO1_HYR1,B_MTX_Trifluoperazine.SRO9_GIS2,B_MTX_Trifluoperazine.FMP45_MID2,B_MTX_Trifluoperazine.ALO1_UIP4,B_MTX_Trifluoperazine.ERG11_TPO4,B_MTX_Trifluoperazine.ERV25_UIP4,B_MTX_Trifluoperazine.ERV25_ORM2,B_MTX_Trifluoperazine.SSH1_ORM2,B_MTX_Trifluoperazine.ERG27_ACF2,B_MTX_Trifluoperazine.TPO1_TCB2,B_MTX_Trifluoperazine.RET2_EMP47,B_MTX_Trifluoperazine.ADE17_GIS2,B_MTX_Trifluoperazine.TPO1_MID2,B_MTX_Trifluoperazine.PLM2_SNA3,B_MTX_Trifluoperazine.HNM1_MAM33,B_MTX_Trifluoperazine.HNM1_ERG11,B_MTX_Trifluoperazine.HNM1_RBD2,B_MTX_Trifluoperazine.RET2_SNA3,B_MTX_Trifluoperazine.ERG11_PIS1,B_MTX_Trifluoperazine.HNM1_TPO2,B_MTX_Trifluoperazine.ADE17_PGM2,B_MTX_Trifluoperazine.MID2_TPO2,B_MTX_Trifluoperazine.MID2_RSN1,B_MTX_Trifluoperazine.SSH1_ERG11,B_MTX_Trifluoperazine.ADE17_HYR1,B_MTX_Trifluoperazine.SSH1_PIS1,B_MTX_Trifluoperazine.ERV25_PIS1,B_MTX_Trifluoperazine.PMC1_CTR2,B_MTX_Trifluoperazine.ERG11_ACF2,B_MTX_Trifluoperazine.SRO9_DHH1,B_MTX_Trifluoperazine.SSH1_ERV25,B_MTX_Trifluoperazine.noPPI_reference,B_MTX_Trifluoperazine.SNA4_GTR2,B_MTX_Trifluoperazine.ALO1_ADE17,B_MTX_Trifluoperazine.RET2_EMP70,B_MTX_Trifluoperazine.MID2_PIN2,B_MTX_Trifluoperazine.PLM2_HNM1,B_MTX_Trifluoperazine.FMP45_HNM1,B_MTX_Trifluoperazine.GTR1_SLM4,B_MTX_Trifluoperazine.HNM1_TPO1,B_MTX_Trifluoperazine.ERG11_ERG5,B_MTX_Trifluoperazine.DHH1_LSM3,B_MTX_Trifluoperazine.HUG1_PGM2,B_MTX_Trifluoperazine.HNM1_MID2
808,10.0,7.0,66.0,6.0,8.0,2.0,19.0,41.0,9.0,7.0,14.0,21.0,143.0,20.0,13.0,19.0,13.0,19.0,23.0,15.0,9.0,13.0,16.0,13.0,8.0,17.0,11.0,3.0,6.0,15.0,10.0,9.0,28.0,24.0,13.0,2.0,6.0,22.0,7.0,9.0,10.0,22.0,15.0,5.0,20.0,12.0,10.0,34.0,8.0,8.0,38.0,13.0,10.0,16.0,14.0,21.0,28.0,21.0,11.0,25.0,3.0,8.0
809,38.0,414.0,115.0,41.0,40.0,87.0,88.0,3580.0,85.0,71.0,559.0,1288.0,765.0,329.0,220.0,99.0,201.0,1364.0,67.0,407.0,74.0,87.0,376.0,237.0,161.0,396.0,58.0,26.0,46.0,31.0,185.0,57.0,122.0,233.0,27.0,18.0,277.0,2165.0,40.0,644.0,46.0,621.0,108.0,34.0,52.0,12.0,65.0,267.0,360.0,106.0,502.0,51.0,48.0,152.0,81.0,52.0,615.0,472.0,155.0,501.0,69.0,130.0
81,5.0,14.0,135.0,73.0,206.0,3.0,216.0,7.0,0.0,10.0,20.0,3.0,50.0,33.0,16.0,58.0,72.0,8.0,1.0,3.0,34.0,147.0,12.0,2.0,12.0,14.0,1.0,5.0,4.0,26.0,18.0,2.0,27.0,174.0,3.0,0.0,1.0,76.0,4.0,9.0,21.0,49.0,11.0,2.0,4.0,5.0,2.0,19.0,43.0,450.0,10.0,8.0,1.0,10.0,51.0,17.0,15.0,4.0,43.0,193.0,86.0,26.0
811,77.0,39.0,26.0,5.0,18.0,26.0,17.0,82.0,8.0,24.0,43.0,53.0,107.0,213.0,829.0,28.0,74.0,38.0,36.0,25.0,18.0,29.0,18.0,22.0,91.0,72.0,726.0,17.0,15.0,5.0,145.0,21.0,1482.0,236.0,598.0,3.0,9.0,2669.0,7.0,97.0,28.0,677.0,133.0,907.0,38.0,17.0,50.0,27.0,51.0,10616.0,450.0,19.0,17.0,15.0,90.0,23.0,55.0,843.0,22.0,25.0,11.0,25.0
812,2.0,0.0,2.0,0.0,2.0,2.0,3.0,5.0,3.0,2.0,0.0,4.0,195.0,68.0,0.0,1.0,4.0,6.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,6.0,3.0,45.0,2.0,0.0,2.0,7.0,2.0,3.0,1.0,2.0,1.0,0.0,3.0,14.0,3.0,1.0,2.0,1.0,2.0,16.0,3.0,2.0,6.0,1.0,2.0
813,26.0,33.0,49.0,58.0,22.0,74.0,33.0,169.0,45.0,41.0,42.0,100.0,1602.0,82.0,70.0,73.0,278.0,108.0,115.0,82.0,67.0,92.0,36.0,77.0,70.0,71.0,37.0,12.0,32.0,56.0,34.0,26.0,89.0,113.0,28.0,13.0,128.0,58.0,55.0,64.0,79.0,64.0,156.0,67.0,103.0,26.0,66.0,43.0,62.0,35.0,274.0,41.0,38.0,69.0,73.0,93.0,429.0,66.0,196.0,116.0,70.0,41.0
819,2.0,2.0,26.0,12.0,1.0,10.0,5.0,25.0,7.0,5.0,2.0,13.0,473.0,7.0,1.0,9.0,11.0,14.0,13.0,63.0,1.0,5.0,4.0,5.0,0.0,4.0,1.0,0.0,7.0,2.0,3.0,0.0,5.0,5.0,3.0,0.0,10.0,6.0,4.0,10.0,5.0,6.0,31.0,4.0,4.0,1.0,4.0,3.0,5.0,4.0,16.0,0.0,2.0,5.0,3.0,3.0,30.0,3.0,93.0,9.0,7.0,7.0
823,49.0,11.0,47.0,49.0,18.0,26.0,33.0,34.0,22.0,35.0,16.0,51.0,370.0,23.0,16.0,36.0,48.0,78.0,69.0,22.0,29.0,41.0,21.0,74.0,24.0,25.0,10.0,6.0,6.0,14.0,12.0,20.0,83.0,38.0,14.0,4.0,29.0,50.0,9.0,24.0,32.0,25.0,29.0,10.0,76.0,30.0,16.0,18.0,17.0,11.0,42.0,9.0,10.0,37.0,42.0,54.0,304.0,59.0,39.0,82.0,72.0,25.0
830,1.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0
833,51.0,419.0,3836.0,118.0,9.0,46.0,20.0,82.0,27.0,30.0,171.0,45.0,211.0,68.0,19.0,13.0,349.0,75.0,58.0,50.0,21.0,33.0,26.0,64.0,34.0,34.0,37.0,12.0,17.0,63.0,158.0,15.0,54.0,44.0,12.0,10.0,73.0,29.0,46.0,24.0,23.0,94.0,77.0,20.0,81.0,36.0,19.0,28.0,21.0,239.0,126.0,14.0,17.0,31.0,41.0,26.0,73.0,37.0,149.0,316.0,141.0,26.0
835,21.0,13.0,223.0,17.0,2.0,3.0,8.0,224.0,1.0,2.0,72.0,17.0,896.0,102.0,276.0,34.0,49.0,42.0,9.0,2.0,32.0,10.0,38.0,11.0,46.0,30.0,2.0,2.0,3.0,24.0,4.0,106.0,97.0,85.0,85.0,5.0,118.0,1204.0,119.0,112.0,6.0,115.0,3639.0,31.0,29.0,5.0,3.0,11.0,86.0,57.0,242.0,9.0,4.0,6.0,148.0,12.0,42.0,340.0,69.0,237.0,50.0,45.0
837,35.0,108.0,1955.0,194.0,154.0,144.0,101.0,61.0,99.0,86.0,196.0,305.0,852.0,27.0,68.0,85.0,209.0,246.0,287.0,63.0,131.0,48.0,78.0,111.0,101.0,70.0,188.0,18.0,23.0,17.0,161.0,41.0,164.0,61.0,21.0,17.0,83.0,61.0,40.0,251.0,37.0,202.0,37.0,240.0,24.0,75.0,93.0,83.0,230.0,355.0,165.0,24.0,30.0,51.0,106.0,28.0,265.0,43.0,126.0,400.0,170.0,29.0
838,4256.0,44141.0,11575.0,44014.0,19036.0,59594.0,33612.0,11658.0,6119.0,75268.0,25181.0,91455.0,315624.0,106125.0,45343.0,39511.0,129948.0,27108.0,116187.0,16018.0,27957.0,73525.0,35939.0,59051.0,26521.0,22764.0,36336.0,2014.0,5006.0,2963.0,47041.0,16246.0,63112.0,108899.0,31530.0,2819.0,47664.0,37940.0,6724.0,79151.0,66152.0,31943.0,10603.0,74779.0,134428.0,25913.0,98204.0,17322.0,39049.0,28784.0,21536.0,87668.0,4737.0,36801.0,74337.0,31664.0,220214.0,31118.0,26566.0,78407.0,22012.0,33715.0
839,15.0,14.0,53.0,32.0,11.0,35.0,10.0,53.0,14.0,14.0,14.0,58.0,115.0,46.0,25.0,23.0,16.0,41.0,49.0,78.0,14.0,19.0,14.0,62.0,26.0,21.0,22.0,14.0,10.0,5.0,11.0,10.0,29.0,55.0,10.0,11.0,29.0,36.0,7.0,20.0,21.0,38.0,17.0,26.0,35.0,13.0,28.0,53.0,30.0,7.0,36.0,14.0,17.0,44.0,20.0,26.0,80.0,33.0,14.0,32.0,25.0,34.0
841,7.0,132.0,34.0,12.0,72.0,121.0,52.0,36.0,11.0,57.0,391.0,666.0,694.0,1758.0,21.0,224.0,53.0,829.0,34.0,138.0,17.0,66.0,35.0,419.0,632.0,56.0,7.0,3.0,9.0,10.0,96.0,155.0,15.0,216.0,6.0,8.0,1116.0,12.0,13.0,734.0,10.0,704.0,40.0,32.0,16.0,20.0,28.0,188.0,212.0,95.0,161.0,171.0,8.0,96.0,30.0,199.0,47.0,244.0,164.0,371.0,8.0,45.0
842,118.0,3112.0,613.0,1750.0,99.0,2027.0,924.0,214.0,286.0,1579.0,721.0,3324.0,654.0,131.0,339.0,497.0,4227.0,1031.0,524.0,820.0,242.0,565.0,468.0,449.0,415.0,625.0,881.0,38.0,134.0,48.0,2137.0,65.0,344.0,2136.0,32.0,69.0,807.0,182.0,178.0,383.0,426.0,966.0,287.0,1321.0,46.0,605.0,872.0,758.0,419.0,2588.0,1765.0,164.0,161.0,594.0,251.0,304.0,352.0,195.0,342.0,5556.0,1945.0,393.0
843,7.0,1.0,22.0,14.0,0.0,19.0,4.0,105.0,158.0,3.0,21.0,28.0,832.0,38.0,15.0,31.0,28.0,241.0,15.0,470.0,10.0,13.0,9.0,21.0,31.0,10.0,8.0,1.0,6.0,12.0,5.0,3.0,12.0,14.0,7.0,8.0,42.0,11.0,11.0,21.0,16.0,30.0,35.0,11.0,25.0,8.0,11.0,20.0,17.0,10.0,94.0,13.0,8.0,23.0,4.0,14.0,22.0,12.0,51.0,25.0,11.0,9.0
848,6.0,9.0,5.0,3.0,0.0,6.0,5.0,8.0,2.0,5.0,4.0,6.0,712.0,2.0,2.0,25.0,8.0,39.0,8.0,36.0,1.0,4.0,70.0,7.0,5.0,10.0,91.0,1.0,2.0,6.0,14.0,1.0,5.0,1.0,0.0,1.0,35.0,0.0,0.0,28.0,2.0,27.0,1.0,3.0,1.0,3.0,30.0,19.0,5.0,46.0,8.0,1.0,2.0,9.0,3.0,5.0,1.0,3.0,28.0,26.0,4.0,2.0
850,14.0,2.0,19.0,8.0,0.0,5.0,5.0,8.0,113.0,3.0,13.0,1342.0,1475.0,20.0,10.0,44.0,14.0,63.0,27.0,97.0,5.0,9.0,5.0,11.0,29.0,8.0,4.0,0.0,0.0,3.0,0.0,4.0,23.0,8.0,4.0,1.0,6.0,13.0,3.0,6.0,6.0,21.0,18.0,1.0,20.0,2.0,2.0,1.0,7.0,4.0,43.0,4.0,5.0,12.0,4.0,11.0,59.0,16.0,300.0,45.0,11.0,3.0
853,67.0,67.0,182.0,1704.0,1233.0,300.0,460.0,8223.0,550.0,429.0,72.0,466.0,7243.0,403.0,321.0,901.0,2921.0,634.0,629.0,1403.0,511.0,188.0,519.0,202.0,53.0,408.0,695.0,12.0,54.0,62.0,759.0,30.0,353.0,394.0,17.0,56.0,1126.0,166.0,50.0,551.0,96.0,5237.0,142.0,127.0,68.0,64.0,439.0,416.0,2411.0,1278.0,1308.0,33.0,127.0,67.0,119.0,551.0,368.0,87.0,148.0,169.0,3084.0,295.0
854,2.0,0.0,8.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,0.0,2.0,1.0,4.0,1.0,27.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,14.0,2.0,3.0,0.0,1.0,1.0
857,14.0,1.0,9.0,4.0,9.0,5.0,2.0,9.0,44.0,3.0,24.0,12.0,119.0,79.0,3.0,21.0,293.0,74.0,8.0,659.0,2.0,8.0,4.0,6.0,44.0,5.0,4.0,0.0,7.0,6.0,3.0,1.0,8.0,4.0,4.0,3.0,7.0,10.0,1.0,7.0,12.0,9.0,14.0,3.0,10.0,3.0,6.0,8.0,3.0,13.0,14.0,0.0,9.0,5.0,1.0,7.0,4.0,10.0,155.0,64.0,6.0,0.0
859,25.0,47.0,207.0,308.0,59.0,19.0,28.0,1671.0,12.0,165.0,191.0,504.0,1597.0,87.0,29.0,254.0,56.0,103.0,47.0,302.0,29.0,57.0,41.0,176.0,35.0,450.0,132.0,10.0,12.0,11.0,26.0,59.0,40.0,108.0,16.0,21.0,123.0,42.0,16.0,65.0,42.0,322.0,47.0,51.0,31.0,29.0,43.0,52.0,36.0,342.0,207.0,20.0,37.0,46.0,84.0,56.0,60.0,38.0,104.0,53.0,90.0,68.0
860,52.0,60.0,59.0,48.0,42.0,68.0,29.0,76.0,51.0,28.0,29.0,84.0,234.0,74.0,76.0,52.0,49.0,103.0,95.0,36.0,38.0,51.0,31.0,64.0,74.0,41.0,54.0,34.0,49.0,20.0,42.0,45.0,130.0,98.0,37.0,42.0,45.0,123.0,22.0,58.0,39.0,74.0,58.0,56.0,69.0,23.0,37.0,68.0,43.0,52.0,100.0,34.0,52.0,75.0,91.0,57.0,334.0,126.0,32.0,85.0,36.0,53.0
862,44.0,30.0,101.0,69.0,31.0,83.0,24.0,188.0,58.0,73.0,37.0,130.0,403.0,93.0,51.0,102.0,74.0,144.0,163.0,51.0,53.0,81.0,66.0,161.0,68.0,91.0,54.0,13.0,78.0,31.0,65.0,37.0,131.0,151.0,43.0,70.0,109.0,75.0,23.0,58.0,79.0,140.0,67.0,72.0,133.0,59.0,75.0,182.0,84.0,32.0,153.0,35.0,80.0,121.0,57.0,102.0,178.0,69.0,27.0,129.0,77.0,95.0
868,9.0,14.0,34.0,24.0,6.0,98.0,16.0,9.0,0.0,6.0,21.0,31.0,419.0,101.0,49.0,85.0,8.0,92.0,4.0,11.0,6.0,4.0,32.0,6.0,3.0,3.0,0.0,1.0,0.0,7.0,41.0,2.0,2.0,32.0,3.0,2.0,20.0,4.0,2.0,6.0,2.0,86.0,5.0,3.0,5.0,10.0,2.0,20.0,34.0,47.0,7.0,8.0,2.0,2.0,4.0,3.0,7.0,6.0,29.0,7.0,8.0,36.0
869,7.0,0.0,10.0,13.0,1.0,94.0,1.0,6.0,49.0,1.0,328.0,2258.0,363.0,43.0,18.0,23.0,41.0,55.0,550.0,42.0,77.0,144.0,71.0,228.0,171.0,10.0,2.0,0.0,0.0,0.0,1.0,2.0,85.0,18.0,3.0,1.0,28.0,70.0,14.0,18.0,3.0,326.0,4.0,1.0,6.0,3.0,3.0,74.0,129.0,104.0,56.0,23.0,2.0,27.0,18.0,13.0,12.0,12.0,41.0,233.0,12.0,5.0
871,1.0,3.0,1.0,11.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,8.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,3.0,5.0,4.0,0.0,73.0,2.0,0.0,0.0,9.0,0.0,4.0,13.0,56.0,9.0,0.0,0.0,1.0,3.0,0.0,2.0,6.0,0.0,1.0,10.0,0.0
880,2.0,0.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,10.0,2.0,0.0,2.0,1.0,0.0
882,3.0,0.0,6.0,2.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,3.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0
888,5.0,26.0,32.0,30.0,4.0,223.0,11.0,33.0,17.0,29.0,152.0,178.0,1175.0,257.0,2.0,112.0,362.0,449.0,96.0,540.0,88.0,18.0,7.0,883.0,118.0,63.0,47.0,1.0,21.0,7.0,373.0,1.0,36.0,103.0,10.0,11.0,75.0,77.0,7.0,18.0,21.0,170.0,12.0,9.0,12.0,6.0,16.0,627.0,144.0,21.0,51.0,5.0,9.0,27.0,4.0,23.0,26.0,17.0,34.0,495.0,300.0,70.0
89,132.0,460.0,277.0,223.0,10028.0,1422.0,4820.0,87.0,95.0,841.0,76.0,9019.0,445.0,257.0,224.0,243.0,835.0,1812.0,1246.0,268.0,177.0,227.0,78.0,172.0,232.0,544.0,464.0,46.0,42.0,16.0,63.0,149.0,191.0,926.0,71.0,24.0,237.0,350.0,82.0,2629.0,1072.0,1304.0,117.0,741.0,336.0,939.0,354.0,518.0,405.0,515.0,385.0,3981.0,28.0,1621.0,519.0,217.0,16899.0,174.0,54.0,399.0,513.0,246.0
904,3.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,6.0,2.0,3.0,178.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,9.0,9.0,4.0,1.0
91,20.0,90.0,44.0,13.0,5.0,218.0,107.0,207.0,240.0,173.0,43.0,136.0,89.0,59.0,76.0,155.0,17.0,198.0,484.0,215.0,132.0,43.0,77.0,177.0,143.0,116.0,552.0,4.0,10.0,22.0,82.0,20.0,431.0,172.0,4.0,14.0,46.0,772.0,8.0,276.0,17.0,1707.0,24.0,146.0,17.0,44.0,129.0,401.0,394.0,172.0,473.0,11.0,13.0,90.0,35.0,82.0,5183.0,1035.0,49.0,2525.0,13.0,79.0
911,17.0,250.0,14.0,17.0,17.0,415.0,298.0,23.0,23.0,271.0,56.0,1197.0,1269.0,287.0,118.0,44.0,886.0,197.0,988.0,751.0,69.0,323.0,196.0,179.0,74.0,34.0,37.0,6.0,10.0,14.0,248.0,954.0,90.0,67.0,7.0,4.0,147.0,48.0,16.0,162.0,97.0,68.0,49.0,157.0,152.0,73.0,236.0,120.0,67.0,88.0,143.0,401.0,18.0,39.0,116.0,53.0,27.0,15.0,383.0,203.0,35.0,95.0
916,28.0,234.0,1824.0,164.0,2.0,55.0,10.0,837.0,33.0,24.0,290.0,1201.0,438.0,157.0,15.0,66.0,86.0,114.0,195.0,76.0,37.0,289.0,172.0,239.0,222.0,104.0,194.0,0.0,5.0,10.0,155.0,134.0,142.0,115.0,601.0,4.0,37.0,26.0,5.0,88.0,15.0,192.0,28.0,4.0,7.0,12.0,15.0,184.0,99.0,55.0,146.0,8.0,11.0,32.0,29.0,96.0,6855.0,557.0,5.0,511.0,90.0,36.0
923,5.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,43.0,4.0,0.0,3.0,8.0,5.0,0.0,26.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,7.0,0.0,13.0,2.0,0.0,0.0,0.0,1.0,3.0,8.0,1.0,1.0,0.0,946.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,38.0,1.0,12.0,14.0,13.0,25.0,1.0,1.0
924,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,10.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,3.0,0.0,1.0
930,1.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,13.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,2.0,0.0,0.0
931,61156.0,522.0,230.0,255.0,20.0,165.0,1563.0,15.0,107.0,449.0,101.0,294.0,16.0,273.0,281.0,56.0,50.0,96.0,267.0,228.0,17.0,57.0,7.0,370.0,48.0,25.0,36.0,5.0,13.0,13.0,99.0,20.0,70.0,55.0,4.0,5.0,93.0,24.0,99.0,182.0,7.0,49.0,1140.0,221.0,13.0,387.0,41.0,9.0,38.0,160.0,38.0,13.0,13.0,16.0,227.0,7.0,8.0,498.0,61.0,473.0,587.0,26.0
932,11.0,1.0,7.0,4.0,1.0,2.0,7.0,1.0,2.0,3.0,2.0,5.0,7.0,2.0,4.0,0.0,5.0,8.0,7.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0,1.0,4.0,0.0,2.0,0.0,3.0,0.0,3.0,1.0,3.0,2.0,3.0,1.0,0.0,5.0,2.0,3.0,7.0,2.0,2.0,8.0,2.0,1.0,11.0,7.0,0.0
933,17.0,6.0,9.0,5.0,3.0,2.0,13.0,3.0,2.0,24.0,46.0,2.0,9.0,4.0,2.0,3.0,7.0,14.0,2.0,8.0,3.0,3.0,13.0,7.0,2.0,4.0,6.0,0.0,4.0,2.0,8.0,1.0,6.0,5.0,2.0,1.0,4.0,4.0,2.0,7.0,6.0,3.0,9.0,9.0,7.0,11.0,2.0,17.0,2.0,6.0,2.0,1.0,3.0,3.0,6.0,1.0,1.0,8.0,12.0,7.0,11.0,0.0
936,29.0,17.0,47.0,13.0,2.0,367.0,28.0,71.0,101.0,300.0,150.0,414.0,356.0,616.0,1237.0,456.0,100.0,146.0,14.0,120.0,15.0,38.0,200.0,105.0,119.0,71.0,7.0,2.0,5.0,8.0,6.0,128.0,115.0,482.0,163.0,3.0,81.0,680.0,8.0,147.0,68.0,1214.0,23.0,488.0,11.0,28.0,108.0,43.0,374.0,426.0,135.0,9.0,0.0,30.0,120.0,19.0,55.0,456.0,37.0,2316.0,16.0,187.0
937,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,3.0,2.0,23.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,3.0,1.0,3.0,14.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,3.0,1.0,3.0,1.0,4.0,0.0,2.0,1.0
939,109.0,58.0,372.0,584.0,14.0,148.0,79.0,25.0,45.0,322.0,358.0,4187.0,935.0,243.0,131.0,146.0,833.0,596.0,133.0,548.0,36.0,437.0,100.0,1723.0,776.0,299.0,68.0,12.0,17.0,18.0,388.0,101.0,840.0,542.0,17.0,12.0,106.0,184.0,54.0,23.0,48.0,287.0,36.0,19.0,36.0,320.0,230.0,489.0,362.0,1042.0,230.0,1960.0,30.0,119.0,139.0,134.0,5617.0,765.0,65.0,950.0,376.0,210.0
94,47.0,598.0,346.0,291.0,1277.0,1951.0,1667.0,38.0,132.0,625.0,49.0,85.0,239.0,557.0,747.0,346.0,295.0,119.0,25.0,42.0,168.0,905.0,373.0,391.0,131.0,123.0,9.0,18.0,57.0,24.0,944.0,74.0,593.0,659.0,18.0,22.0,247.0,755.0,56.0,460.0,279.0,702.0,795.0,3427.0,35.0,193.0,189.0,390.0,172.0,1197.0,545.0,33.0,42.0,146.0,121.0,42.0,131.0,947.0,335.0,46.0,852.0,451.0
941,2.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,13.0,1.0,2.0,2.0,3.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,4.0,17.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,4.0,2.0,3.0
942,5.0,23.0,11.0,4.0,1.0,44.0,6.0,1.0,1.0,104.0,9.0,420.0,3.0,28.0,4.0,32.0,9.0,40.0,3.0,67.0,3.0,9.0,10.0,7.0,0.0,2.0,15.0,0.0,2.0,5.0,8.0,0.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,9.0,4.0,3.0,2.0,3.0,76.0,4.0,42.0,3.0,27.0,28.0,4.0,0.0,17.0,3.0,6.0,17.0,4.0,1.0,20.0,2.0,3.0
943,4.0,0.0,0.0,8.0,2.0,2.0,8.0,2.0,1.0,1.0,0.0,39.0,10.0,6.0,11.0,5.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,24.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,6.0,2.0,1.0,2.0,0.0,0.0,7.0,2.0,4.0,1.0,2.0,6.0,0.0,2.0,1.0,2.0,231.0,2.0,2.0,3.0,3.0,2.0,6.0,2.0,12.0,0.0,3.0,3.0,7.0
