strain_id,B_MTX_Fluconazole.MID2_WSC2,B_MTX_Fluconazole.HNM1_TPO2,B_MTX_Fluconazole.ADE17_GIS2,B_MTX_Fluconazole.ERV25_PIS1,B_MTX_Fluconazole.ALO1_UIP4,B_MTX_Fluconazole.RET2_SNA3,B_MTX_Fluconazole.MID2_RSN1,B_MTX_Fluconazole.FMP45_MEP1,B_MTX_Fluconazole.noPPI_reference,B_MTX_Fluconazole.SNA4_VAC8,B_MTX_Fluconazole.PLM2_SNA3,B_MTX_Fluconazole.SSH1_PIS1,B_MTX_Fluconazole.SSH1_ERV25,B_MTX_Fluconazole.TPO1_MID2,B_MTX_Fluconazole.ERG11_ERV25,B_MTX_Fluconazole.SSH1_ERG11,B_MTX_Fluconazole.PMC1_CTR2,B_MTX_Fluconazole.ALO1_HYR1,B_MTX_Fluconazole.MID2_TPO2,B_MTX_Fluconazole.RET2_EMP70,B_MTX_Fluconazole.ERV25_EMP47,B_MTX_Fluconazole.ERG11_ERG5,B_MTX_Fluconazole.PLM2_HNM1,B_MTX_Fluconazole.ERG11_ORM2,B_MTX_Fluconazole.SRO9_SGN1,B_MTX_Fluconazole.FMP45_HNM1,B_MTX_Fluconazole.ERG27_ACF2,B_MTX_Fluconazole.HNM1_ERG11,B_MTX_Fluconazole.ERG11_HYR1,B_MTX_Fluconazole.DHH1_LSM3,B_MTX_Fluconazole.GTR1_SLM4,B_MTX_Fluconazole.ERG11_MID2,B_MTX_Fluconazole.MID2_MAM33,B_MTX_Fluconazole.SRO9_DHH1,B_MTX_Fluconazole.ALO1_ADE17,B_MTX_Fluconazole.ERV25_RBD2,B_MTX_Fluconazole.ERV25_UIP4,B_MTX_Fluconazole.ADE17_HYR1,B_MTX_Fluconazole.ERV25_ERG5,B_MTX_Fluconazole.RET2_EMP47,B_MTX_Fluconazole.ADE17_PGM2,B_MTX_Fluconazole.SSH1_ORM2,B_MTX_Fluconazole.TPO1_TPO2,B_MTX_Fluconazole.PMC1_GTR2,B_MTX_Fluconazole.FMP45_MID2,B_MTX_Fluconazole.ERG11_PIS1,B_MTX_Fluconazole.ERG11_ACF2,B_MTX_Fluconazole.SRO9_GIS2,B_MTX_Fluconazole.ERV25_ORM2,B_MTX_Fluconazole.ERG11_TPO4,B_MTX_Fluconazole.HNM1_MID2,B_MTX_Fluconazole.TPO1_TCB2,B_MTX_Fluconazole.HUG1_ALO1,B_MTX_Fluconazole.HNM1_MAM33,B_MTX_Fluconazole.MID2_PIN2,B_MTX_Fluconazole.SNA4_GTR2,B_MTX_Fluconazole.MID2_TPO4,B_MTX_Fluconazole.HUG1_ADE17,B_MTX_Fluconazole.HNM1_TPO4,B_MTX_Fluconazole.HNM1_RBD2,B_MTX_Fluconazole.HNM1_TPO1,B_MTX_Fluconazole.HUG1_PGM2
254,0.0,5.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,482.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,18.0,1.0,2.0,4.0,0.0,5.0,1.0,55.0,1.0,8.0,0.0,3.0,1.0,3.0,130.0,0.0,1.0,2.0,0.0,0.0,2.0,12.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,7.0,2.0,0.0,1.0,5.0
277,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
292,0.0,2.0,0.0,0.0,28.0,0.0,0.0,3.0,270.0,1.0,5.0,2.0,20.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,9.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
308,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0
31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
323,0.0,1.0,0.0,1.0,0.0,8.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,16.0,0.0,8.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,331.0,0.0,0.0,1.0,1.0
336,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,11.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
348,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0,13.0,0.0,1.0,3.0,0.0,1.0,1.0,24.0,1.0,1.0,0.0,10.0,48.0,3.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,6.0,2.0,5.0,3.0
359,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,172.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,24.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,12.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,3.0,2.0,0.0,4.0,1.0,7.0,9.0,0.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
40,0.0,1.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,310.0,0.0,0.0,0.0,864.0,1.0,0.0,0.0,0.0,343.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,7.0,0.0,0.0,2.0,10.0,3.0,0.0,2.0,0.0,0.0,4.0,206.0,9.0,5.0,2.0,2.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,1.0,7.0,3.0,1.0,0.0,0.0,3.0
400,0.0,3.0,0.0,0.0,1.0,1.0,6.0,7.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,4.0,0.0,1.0,25.0,0.0,0.0,94.0,1.0,1.0,2.0,30.0,1.0,1.0,0.0,5.0,0.0
412,0.0,1.0,0.0,0.0,175.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,240.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,40.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,113.0,1.0,2.0
431,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
437,0.0,4.0,11.0,14.0,6.0,0.0,3.0,2.0,0.0,1.0,0.0,6.0,7.0,0.0,6.0,2.0,13.0,2.0,0.0,1.0,6.0,7.0,1.0,5.0,8.0,2.0,0.0,1.0,0.0,10.0,3.0,11.0,1.0,0.0,3.0,4.0,14.0,1.0,1.0,2.0,2.0,1.0,0.0,25.0,3.0,3.0,5.0,2.0,1.0,9.0,3.0,1.0,18.0,10.0,5.0,2.0,2.0,5.0,4.0,4.0,3.0,8.0
438,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,3.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,157.0,0.0,6.0,3.0,375.0,2.0,1.0,0.0,2.0,2.0,1.0,9.0,0.0,1.0,0.0,0.0,5.0,4.0,40.0,0.0,0.0,8.0,1.0,27.0,0.0,2.0,0.0,2.0,0.0,17.0,107.0,2.0,1.0,1.0,0.0
43_ref2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,0.0,2.0,0.0,6.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,3.0,6.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,6.0
450,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,10.0,0.0,2.0,0.0,1.0,5.0,0.0,12.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
454,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,47.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
458,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,9.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0
459,0.0,9.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,6.0,4.0,8.0,1.0,41.0,13.0,0.0,12.0,7.0,20.0,2414.0,5.0,0.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,47.0,0.0,1.0,2.0,270.0,383.0,2.0,0.0,31.0,0.0,21.0,0.0,1.0,1.0,9.0,19.0,0.0,3.0,0.0,4.0,1.0,2.0
476,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,3.0,39.0,7.0,1.0,0.0,0.0,35.0,3.0,3.0,203.0,248.0,3.0,4.0,2.0,0.0,3.0,32.0,1.0,22.0,0.0,1.0,8.0,0.0,4.0,2.0,34.0,1.0,16.0,9.0,3.0,1.0,0.0,2.0,0.0,4.0,3.0,1.0,0.0,1.0,0.0
495,0.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,4.0
501,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0
506,0.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,220.0,0.0,0.0,1.0,4.0,3.0,3.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,51.0,0.0,7.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,21.0,1.0,2.0,5.0,1.0,1.0,0.0,13.0,2.0,16.0,1.0,1.0,0.0,2.0,9.0,3.0,0.0,2.0,1.0
507,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0
541,0.0,1.0,3.0,0.0,0.0,3.0,1.0,11.0,1.0,5.0,2.0,0.0,3.0,4.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,9.0,0.0,0.0,3.0,0.0,0.0,1.0,276.0,34.0,21.0,1.0,19.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,5.0,1.0,0.0,38.0,3.0,5.0,2.0,0.0,17.0,0.0,1.0,2.0,11.0,0.0,2.0,8.0,0.0,39.0,0.0,0.0,0.0,16.0
546,0.0,3.0,8.0,13.0,2.0,7.0,2.0,4.0,5.0,3.0,2.0,2.0,11.0,9.0,3.0,9.0,25.0,1.0,4.0,2.0,2.0,6.0,0.0,10.0,6.0,2.0,0.0,1.0,0.0,8.0,2.0,18.0,4.0,1.0,4.0,4.0,11.0,2.0,3.0,8.0,6.0,6.0,1.0,42.0,10.0,416.0,7.0,34.0,4.0,6.0,13.0,1.0,38.0,9.0,0.0,4.0,22.0,4.0,2.0,3.0,3.0,8.0
599_ref1,0.0,4.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,58.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,3.0
619,0.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,3.0,4.0,12.0,1.0,0.0,2.0,0.0,0.0,2.0,8.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,4.0,3.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,18.0,0.0,2.0,0.0,2.0
632,0.0,7.0,181.0,16.0,3.0,2.0,0.0,23.0,2.0,15.0,6.0,67.0,1.0,9.0,4.0,3.0,103.0,1.0,0.0,1.0,9.0,75.0,3.0,2.0,2.0,7.0,1.0,0.0,2.0,36.0,6.0,27.0,22.0,1.0,0.0,63.0,8.0,16.0,1.0,8.0,37.0,4.0,0.0,100.0,9.0,74.0,8.0,8.0,6.0,6.0,14.0,3.0,33.0,7.0,5.0,54.0,2.0,8.0,0.0,3.0,3.0,18.0
636,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,30.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,13.0,0.0,5.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0
638,0.0,1.0,3.0,0.0,11.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,4.0,124.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,19.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,82.0,1.0,0.0,1.0,1.0,2.0,5.0,6.0,3.0,0.0,2.0,1.0,2.0
640,0.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,668.0,2.0,0.0,149.0,70.0,0.0,2.0,3.0,7.0,64.0,1.0,6.0,8.0,11.0,4.0,0.0,4.0,8.0,54.0,3.0,214.0,3.0,59.0,4.0,11.0,0.0,2.0,1.0,1.0,66.0,1.0,5.0,0.0,108.0,597.0,73.0,4.0,0.0,2.0,5.0,0.0,4.0,6.0,8.0,1.0,1.0,74.0,24.0,346.0,4.0,1.0,76.0,4.0
643,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,3.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0,6.0
649,0.0,7.0,10.0,37.0,13.0,2.0,24.0,12.0,19.0,1.0,3.0,29.0,8.0,12.0,23.0,9.0,29.0,4.0,5.0,10.0,292.0,26.0,66.0,7.0,25.0,13.0,13.0,4.0,10.0,2871.0,17.0,326.0,15.0,2.0,1.0,10.0,10.0,0.0,43.0,3.0,2.0,3760.0,16.0,36.0,8.0,6.0,26.0,11.0,105.0,6.0,24.0,21.0,33.0,23.0,17.0,18.0,203.0,15.0,57.0,8.0,86.0,225.0
651,0.0,1.0,1.0,2.0,4.0,0.0,3.0,7.0,1.0,2.0,4.0,4.0,15.0,0.0,9.0,2.0,1346.0,5.0,6.0,4.0,5.0,1.0,6.0,0.0,60.0,4.0,0.0,1.0,4.0,348.0,412.0,8.0,16.0,94.0,0.0,8.0,11.0,0.0,10.0,5.0,0.0,2.0,1.0,129.0,5.0,3.0,0.0,6.0,3.0,1.0,5.0,3.0,12.0,2.0,2.0,2.0,2.0,9.0,0.0,1.0,0.0,1376.0
66,0.0,3.0,0.0,1.0,4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,4.0,9.0,3.0,3.0,1.0,0.0,2.0,5.0,1.0,0.0,10.0,7.0,4.0,2.0,12.0,6.0,25.0,2.0,0.0,16.0,9.0,5.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,52.0,3.0,1.0,0.0,1.0,2.0,7.0,4.0,1.0,13.0,2.0,2.0,3.0,5.0,8.0,1.0,3.0,1.0,15.0
683,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0
701,0.0,10.0,7.0,1.0,3.0,1.0,0.0,6.0,5.0,19.0,3.0,11.0,2.0,0.0,521.0,130.0,5.0,10.0,1.0,3.0,10.0,158.0,1.0,51.0,1048.0,4.0,1.0,78.0,7.0,8.0,3.0,442.0,1.0,9.0,4.0,1.0,3.0,0.0,1072.0,1.0,4.0,3.0,0.0,3.0,3.0,453.0,10.0,245.0,545.0,108.0,34.0,0.0,5.0,5.0,7.0,19.0,2.0,7.0,1.0,3.0,2.0,7.0
739,0.0,1.0,13.0,10.0,2.0,0.0,0.0,2.0,3.0,7.0,1.0,2.0,4.0,0.0,330.0,9.0,10.0,2.0,0.0,0.0,1.0,12.0,1.0,4.0,4.0,1.0,0.0,7.0,0.0,1.0,7.0,57.0,152.0,1.0,4.0,4.0,3.0,12.0,10.0,1.0,21.0,1.0,0.0,11.0,3.0,20.0,3.0,3.0,26.0,2.0,9.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0
754,0.0,1.0,14.0,4.0,2.0,1.0,2.0,5.0,0.0,2.0,1.0,1.0,7.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,10.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,7.0,3.0,79.0,3.0,2.0,7.0,2.0,3.0,0.0,10.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0
823,0.0,1.0,6.0,9.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,113.0,4.0,1.0,6.0,3.0,8.0,0.0,2.0,0.0,6.0,3.0,3.0,16.0,10.0,2.0,0.0,1.0,0.0,1.0,3.0,59.0,2.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,2.0,4.0,0.0,13.0,7.0,4.0,6.0,5.0,4.0,10.0,8.0,1.0,6.0,4.0,2.0,6.0,4.0,2.0,1.0,4.0,1.0,0.0
839,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,9.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0,1.0,3.0,12.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
850,0.0,48.0,10.0,38.0,48.0,0.0,18.0,56.0,7.0,17.0,9.0,8.0,11.0,14.0,8423.0,103.0,7.0,38.0,6.0,17.0,14.0,1382.0,7.0,1475.0,237.0,20.0,5.0,16.0,27.0,56.0,15.0,403.0,5.0,6.0,8.0,8.0,29.0,6.0,628.0,2.0,17.0,31.0,1.0,16.0,14.0,360.0,10.0,25.0,175.0,56.0,15.0,2.0,6.0,86.0,5.0,22.0,8.0,4.0,4.0,12.0,34.0,57.0
862,0.0,2.0,1.0,4.0,14.0,16.0,7.0,14.0,2.0,9.0,3.0,17.0,9.0,9.0,26.0,7.0,13.0,3.0,2.0,87.0,10.0,10.0,2.0,9.0,19.0,14.0,8.0,4.0,22.0,24.0,11.0,10.0,3.0,3.0,1.0,3.0,4.0,1.0,10.0,19.0,0.0,42.0,6.0,36.0,8.0,5.0,22.0,1.0,27.0,9.0,11.0,6.0,11.0,9.0,7.0,7.0,3.0,7.0,0.0,2.0,3.0,30.0
869,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,11.0,8.0,1.0,12.0,0.0,50.0,0.0,1.0,105.0,58.0,0.0,2334.0,0.0,62.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,9.0,43.0,0.0,0.0,1.0,5.0,89.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,15.0,7.0,0.0,0.0
887,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,14.0,1.0,4.0,102.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
897,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
904,0.0,6.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,1.0,736.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,4.0,0.0,2.0,1.0,125.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,266.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0
923,0.0,1.0,5.0,4.0,2.0,1.0,1.0,5.0,4.0,4.0,9.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,3.0,116.0,14.0,0.0,3.0,5.0,3.0,4.0,0.0,7.0,686.0,122.0,0.0,2.0,0.0,7.0,0.0,1327.0,92.0,0.0,8.0,1.0,4.0,13.0,14.0,13.0,0.0,5.0,42.0,0.0,12.0,0.0,4.0,0.0,1.0,11.0,0.0,1.0,9.0,2.0,2.0,8.0
