strain_id,B_MTX_Metformin.ADE17_HYR1,B_MTX_Metformin.ERG27_ACF2,B_MTX_Metformin.ERG11_ERG5,B_MTX_Metformin.RET2_EMP70,B_MTX_Metformin.ERV25_EMP47,B_MTX_Metformin.DHH1_LSM3,B_MTX_Metformin.ERG11_MID2,B_MTX_Metformin.SSH1_ORM2,B_MTX_Metformin.SNA4_VAC8,B_MTX_Metformin.PLM2_HNM1,B_MTX_Metformin.ERG11_TPO4,B_MTX_Metformin.HNM1_RBD2,B_MTX_Metformin.SSH1_ERV25,B_MTX_Metformin.SNA4_GTR2,B_MTX_Metformin.RET2_SNA3,B_MTX_Metformin.HUG1_PGM2,B_MTX_Metformin.HNM1_ERG11,B_MTX_Metformin.MID2_TPO2,B_MTX_Metformin.SRO9_GIS2,B_MTX_Metformin.ERG11_ORM2,B_MTX_Metformin.RET2_EMP47,B_MTX_Metformin.TPO1_MID2,B_MTX_Metformin.HUG1_ALO1,B_MTX_Metformin.PMC1_GTR2,B_MTX_Metformin.HNM1_TPO1,B_MTX_Metformin.SSH1_PIS1,B_MTX_Metformin.SSH1_ERG11,B_MTX_Metformin.ERG11_ACF2,B_MTX_Metformin.GTR1_SLM4,B_MTX_Metformin.SRO9_SGN1,B_MTX_Metformin.HNM1_MID2,B_MTX_Metformin.ERV25_RBD2,B_MTX_Metformin.ALO1_HYR1,B_MTX_Metformin.ERV25_ORM2,B_MTX_Metformin.ERG11_HYR1,B_MTX_Metformin.HNM1_TPO4,B_MTX_Metformin.SRO9_DHH1,B_MTX_Metformin.FMP45_MID2,B_MTX_Metformin.PLM2_SNA3,B_MTX_Metformin.MID2_RSN1,B_MTX_Metformin.FMP45_MEP1,B_MTX_Metformin.HUG1_ADE17,B_MTX_Metformin.ERG11_PIS1,B_MTX_Metformin.PMC1_CTR2,B_MTX_Metformin.TPO1_TPO2,B_MTX_Metformin.ADE17_GIS2,B_MTX_Metformin.ERV25_PIS1,B_MTX_Metformin.HNM1_TPO2,B_MTX_Metformin.MID2_MAM33,B_MTX_Metformin.ALO1_UIP4,B_MTX_Metformin.FMP45_HNM1,B_MTX_Metformin.ALO1_ADE17,B_MTX_Metformin.noPPI_reference,B_MTX_Metformin.TPO1_TCB2,B_MTX_Metformin.HNM1_MAM33,B_MTX_Metformin.MID2_TPO4,B_MTX_Metformin.ADE17_PGM2,B_MTX_Metformin.MID2_WSC2,B_MTX_Metformin.ERG11_ERV25,B_MTX_Metformin.ERV25_ERG5,B_MTX_Metformin.ERV25_UIP4,B_MTX_Metformin.MID2_PIN2
798,9.0,15.0,1452.0,28.0,70.0,2180.0,286.0,48.0,11.0,2.0,240.0,9.0,83.0,93,18.0,221.0,28.0,219.0,441.0,168.0,55.0,37.0,77.0,16.0,239.0,21.0,210.0,11.0,43.0,4200,196.0,39.0,73.0,750.0,5200,24.0,238.0,13.0,0.0,31.0,13.0,32.0,62.0,12.0,22.0,9.0,21.0,41.0,22.0,43.0,11.0,33.0,17.0,10.0,17.0,94.0,15.0,25.0,33.0,94.0,111.0,105.0
801,2.0,3.0,2.0,2.0,5.0,63.0,15.0,6.0,2.0,15.0,2.0,67.0,13.0,110,4.0,3.0,17.0,40.0,4.0,4.0,2.0,11.0,11.0,4.0,10.0,60.0,22.0,12.0,7.0,97,5.0,2.0,6.0,29.0,38,8.0,5.0,2.0,84.0,32.0,6.0,4.0,4.0,5.0,13.0,3.0,2.0,2.0,15.0,2.0,8.0,2.0,112.0,2.0,11.0,41.0,11.0,47.0,6.0,33.0,6.0,40.0
803,1.0,3.0,0.0,4.0,6.0,25.0,15.0,4.0,1.0,2.0,4.0,4.0,12.0,10,2.0,11.0,0.0,10.0,178.0,129.0,5.0,2.0,5.0,0.0,3.0,4.0,4.0,4.0,7.0,1542,1.0,1.0,6.0,30.0,201,1.0,11.0,0.0,0.0,4.0,2.0,0.0,8.0,0.0,4.0,1.0,12.0,6.0,0.0,1.0,2.0,2.0,10.0,0.0,7.0,6.0,0.0,0.0,6.0,3.0,7.0,2.0
804,60.0,333.0,140.0,12.0,863.0,1753.0,134.0,69.0,14.0,125.0,492.0,1298.0,331.0,406,19.0,543.0,169.0,409.0,116.0,216.0,12.0,53.0,1357.0,109.0,21.0,860.0,812.0,2929.0,16.0,894,16.0,32.0,17.0,221.0,854,26.0,495.0,31.0,1.0,144.0,474.0,27.0,233.0,45.0,18.0,23.0,11.0,209.0,32.0,374.0,114.0,16.0,2587.0,6.0,68.0,22.0,142.0,12.0,17.0,312.0,188.0,122.0
805,18.0,13.0,313.0,22.0,25.0,2705.0,4.0,1429.0,11.0,51.0,215.0,20.0,62.0,49,10.0,208.0,134.0,220.0,9.0,17.0,5.0,845.0,423.0,62.0,5.0,333.0,294.0,77.0,16.0,513,119.0,22.0,4.0,202.0,114,29.0,413.0,319.0,6.0,468.0,178.0,44.0,198.0,43.0,209.0,10.0,1.0,50.0,157.0,104.0,145.0,8.0,873.0,357.0,72.0,532.0,12.0,50.0,17.0,20.0,89.0,94.0
807,2.0,1.0,3.0,0.0,0.0,16.0,46.0,3.0,4.0,1.0,0.0,2.0,1.0,17,0.0,1.0,6.0,1.0,15.0,1.0,0.0,1.0,3.0,0.0,10.0,7.0,1.0,4.0,6.0,725,21.0,1.0,8.0,266.0,13,0.0,0.0,2.0,0.0,0.0,2.0,0.0,24.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,2.0,0.0,23.0,78.0,13.0,3.0
808,8.0,11.0,73.0,12.0,44.0,155.0,55.0,21.0,6.0,8.0,216.0,20.0,20.0,31,13.0,23.0,12.0,12.0,25.0,82.0,25.0,17.0,52.0,18.0,18.0,54.0,23.0,83.0,76.0,314,49.0,13.0,13.0,266.0,94,24.0,16.0,12.0,5.0,6.0,5.0,28.0,46.0,19.0,14.0,30.0,19.0,18.0,12.0,17.0,9.0,12.0,43.0,16.0,15.0,13.0,6.0,7.0,8.0,45.0,19.0,28.0
809,284.0,798.0,185.0,176.0,1489.0,771.0,540.0,1016.0,1392.0,213.0,724.0,48.0,571.0,2136,105.0,604.0,104.0,932.0,569.0,269.0,285.0,574.0,796.0,98.0,273.0,182.0,834.0,532.0,87.0,6727,406.0,36.0,125.0,605.0,350,171.0,442.0,192.0,16.0,247.0,259.0,173.0,422.0,56.0,435.0,43.0,83.0,649.0,143.0,91.0,122.0,68.0,402.0,147.0,228.0,405.0,26.0,78.0,124.0,812.0,295.0,145.0
81,4.0,12.0,26.0,9.0,8.0,282.0,179.0,27.0,17.0,135.0,106.0,2.0,24.0,94,3.0,273.0,12.0,16.0,4.0,20.0,1.0,415.0,824.0,57.0,12.0,11.0,134.0,31.0,8.0,126,8.0,45.0,17.0,224.0,13,73.0,29.0,38.0,2.0,241.0,49.0,1481.0,19.0,28.0,9.0,6.0,4.0,132.0,65.0,76.0,29.0,7.0,542.0,9.0,5.0,14.0,1.0,117.0,86.0,255.0,7.0,20.0
811,95.0,795.0,28.0,20.0,42.0,163.0,13.0,64.0,8.0,66.0,16.0,1237.0,33.0,747,13.0,13.0,15.0,59.0,15.0,38.0,15.0,140.0,32.0,27.0,139.0,1034.0,286.0,46.0,26.0,379,10.0,22.0,14.0,295.0,151,403.0,19.0,10.0,6.0,19.0,15.0,51.0,30.0,25.0,27.0,31.0,17.0,758.0,13.0,8.0,6.0,17.0,1801.0,14.0,333.0,15.0,120.0,9.0,20.0,86.0,22.0,27.0
812,6.0,5.0,5.0,2.0,6.0,238.0,12.0,13.0,9.0,1.0,7.0,0.0,0.0,48,4.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,14.0,4.0,4.0,23.0,1.0,7.0,8.0,108,14.0,6.0,5.0,36.0,36,2.0,8.0,0.0,4.0,6.0,9.0,4.0,8.0,3.0,3.0,1.0,2.0,2.0,5.0,4.0,2.0,4.0,5.0,3.0,3.0,63.0,35.0,3.0,13.0,28.0,7.0,8.0
813,114.0,151.0,241.0,53.0,155.0,635.0,33.0,164.0,181.0,45.0,139.0,35.0,65.0,715,56.0,78.0,54.0,68.0,130.0,108.0,35.0,73.0,281.0,62.0,63.0,276.0,133.0,351.0,83.0,1896,75.0,64.0,122.0,478.0,553,89.0,81.0,20.0,14.0,77.0,163.0,123.0,339.0,61.0,56.0,88.0,83.0,42.0,45.0,61.0,43.0,34.0,114.0,28.0,60.0,92.0,89.0,13.0,319.0,244.0,124.0,94.0
819,74.0,9.0,645.0,21.0,39.0,1916.0,122.0,21.0,16.0,2.0,24.0,13.0,24.0,89,14.0,30.0,38.0,49.0,185.0,106.0,3.0,712.0,79.0,20.0,35.0,28.0,72.0,18.0,271.0,1722,460.0,9.0,21.0,325.0,130,64.0,34.0,10.0,4.0,28.0,17.0,62.0,182.0,16.0,20.0,8.0,17.0,6.0,11.0,9.0,9.0,4.0,14.0,8.0,14.0,400.0,16.0,5.0,169.0,391.0,23.0,29.0
821,2.0,4.0,8.0,1.0,5.0,1864.0,9.0,2.0,2.0,0.0,151.0,4.0,11.0,13,2.0,17.0,4.0,19.0,107.0,100.0,4.0,11.0,26.0,6.0,14.0,10.0,27.0,1.0,13.0,111,12.0,13.0,4.0,108.0,280,1.0,9.0,2.0,0.0,17.0,2.0,34.0,29.0,14.0,9.0,1.0,5.0,23.0,1.0,4.0,0.0,6.0,5.0,1.0,3.0,80.0,0.0,4.0,76.0,28.0,6.0,9.0
823,20.0,75.0,225.0,52.0,64.0,594.0,39.0,98.0,23.0,21.0,58.0,13.0,68.0,138,65.0,56.0,25.0,48.0,25.0,72.0,31.0,44.0,163.0,29.0,35.0,95.0,39.0,162.0,47.0,1064,186.0,41.0,59.0,439.0,1069,24.0,64.0,15.0,7.0,47.0,25.0,66.0,86.0,31.0,55.0,27.0,42.0,31.0,26.0,34.0,23.0,26.0,86.0,25.0,45.0,128.0,12.0,10.0,78.0,264.0,93.0,66.0
830,4.0,2.0,7.0,0.0,3.0,260.0,2.0,10.0,5.0,1.0,3.0,1.0,1.0,14,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,8.0,3.0,1.0,11.0,1.0,0.0,4.0,49,1.0,3.0,0.0,22.0,16,1.0,1.0,0.0,0.0,0.0,4.0,1.0,17.0,5.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,6.0,4.0,1.0,6.0,20.0,1.0,1.0,1.0,2.0,1.0
833,101.0,72.0,128.0,38.0,43.0,2952.0,27.0,1317.0,150.0,23.0,174.0,16.0,28.0,734,41.0,313.0,24.0,32.0,130.0,66.0,14.0,494.0,2928.0,41.0,31.0,127.0,75.0,206.0,39.0,1310,35.0,61.0,48.0,356.0,343,20.0,62.0,15.0,4.0,66.0,137.0,199.0,139.0,60.0,172.0,63.0,44.0,25.0,34.0,33.0,24.0,10.0,1455.0,151.0,18.0,202.0,37.0,7.0,28.0,125.0,69.0,120.0
835,2029.0,18.0,50.0,5.0,34.0,1731.0,22.0,220.0,227.0,72.0,139.0,390.0,127.0,986,6.0,44.0,40.0,209.0,4.0,139.0,5.0,7.0,226.0,8.0,189.0,525.0,204.0,29.0,16.0,203,38.0,28.0,7.0,318.0,78,899.0,30.0,107.0,463.0,37.0,57.0,128.0,224.0,15.0,17.0,452.0,57.0,685.0,33.0,8.0,56.0,35.0,966.0,22.0,201.0,6.0,2065.0,22.0,13.0,198.0,25.0,61.0
837,20.0,511.0,226.0,54.0,198.0,1214.0,235.0,180.0,19.0,212.0,227.0,20.0,133.0,723,40.0,449.0,88.0,719.0,62.0,95.0,29.0,628.0,1270.0,80.0,60.0,1565.0,376.0,379.0,87.0,2027,131.0,65.0,664.0,891.0,1351,218.0,139.0,431.0,9.0,449.0,122.0,424.0,340.0,53.0,122.0,24.0,36.0,36.0,108.0,51.0,108.0,18.0,728.0,91.0,97.0,363.0,3.0,75.0,250.0,126.0,123.0,315.0
838,2401.0,112784.0,18297.0,3957.0,55611.0,145514.0,33531.0,70258.0,6385.0,76977.0,31884.0,27938.0,32315.0,59108,3768.0,24834.0,36004.0,64117.0,14613.0,46495.0,2065.0,41398.0,87979.0,23584.0,7495.0,84853.0,44193.0,193601.0,20177.0,169203,39568.0,5075.0,56322.0,192014.0,95874,41583.0,23644.0,45049.0,6457.0,78749.0,26327.0,7424.0,42083.0,12168.0,19761.0,2536.0,71762.0,21131.0,21260.0,47445.0,60549.0,91318.0,46559.0,21484.0,34469.0,40342.0,2887.0,10030.0,25748.0,158195.0,41695.0,53038.0
839,16.0,47.0,24.0,38.0,89.0,197.0,26.0,30.0,32.0,25.0,14.0,28.0,41.0,95,57.0,35.0,33.0,47.0,388.0,134.0,25.0,83.0,377.0,23.0,22.0,110.0,48.0,144.0,45.0,1153,45.0,20.0,50.0,216.0,539,22.0,70.0,22.0,6.0,63.0,12.0,106.0,39.0,28.0,37.0,20.0,28.0,27.0,15.0,34.0,8.0,28.0,58.0,23.0,28.0,52.0,6.0,16.0,72.0,399.0,63.0,72.0
841,40.0,25.0,43.0,8.0,794.0,1351.0,60.0,677.0,17.0,64.0,16.0,25.0,167.0,671,14.0,33.0,39.0,380.0,109.0,109.0,11.0,275.0,268.0,82.0,216.0,1399.0,327.0,611.0,17.0,815,21.0,2940.0,45.0,963.0,134,76.0,312.0,52.0,709.0,380.0,53.0,33.0,547.0,124.0,112.0,1246.0,32.0,47.0,142.0,272.0,132.0,1686.0,216.0,47.0,79.0,216.0,107.0,626.0,25.0,245.0,1197.0,427.0
842,69.0,1909.0,256.0,142.0,5902.0,2702.0,550.0,9765.0,57.0,972.0,161.0,42.0,260.0,4198,77.0,4908.0,793.0,656.0,390.0,549.0,42.0,3402.0,5579.0,671.0,75.0,968.0,528.0,2958.0,87.0,1757,517.0,123.0,1260.0,1284.0,1456,145.0,411.0,648.0,20.0,360.0,1481.0,197.0,955.0,517.0,1538.0,59.0,38.0,226.0,278.0,805.0,1111.0,4081.0,3290.0,972.0,211.0,447.0,36.0,239.0,158.0,337.0,792.0,751.0
843,50.0,36.0,677.0,37.0,135.0,1276.0,263.0,61.0,65.0,11.0,306.0,15.0,52.0,657,52.0,112.0,27.0,111.0,640.0,677.0,36.0,164.0,93.0,23.0,45.0,83.0,135.0,81.0,48.0,5658,180.0,21.0,59.0,796.0,6414,38.0,131.0,7.0,8.0,17.0,39.0,56.0,625.0,21.0,67.0,43.0,41.0,167.0,12.0,36.0,11.0,12.0,55.0,12.0,34.0,103.0,17.0,7.0,286.0,383.0,120.0,63.0
848,7.0,16.0,134.0,5.0,5.0,390.0,130.0,6.0,2.0,39.0,27.0,5.0,2.0,29,6.0,3.0,5.0,32.0,22.0,1.0,4.0,76.0,12.0,5.0,6.0,54.0,7.0,254.0,4.0,694,5.0,5.0,9.0,39.0,145,2.0,26.0,1.0,1.0,1.0,1.0,9.0,18.0,2.0,12.0,3.0,4.0,3.0,9.0,9.0,20.0,1.0,320.0,4.0,4.0,6.0,1.0,0.0,3.0,8.0,15.0,22.0
850,25.0,47.0,1131.0,48.0,106.0,1483.0,600.0,39.0,27.0,11.0,869.0,10.0,110.0,99,45.0,20.0,89.0,37.0,245.0,589.0,35.0,257.0,54.0,13.0,439.0,39.0,697.0,25.0,42.0,3240,699.0,13.0,30.0,355.0,7858,554.0,68.0,15.0,5.0,28.0,12.0,36.0,529.0,23.0,57.0,20.0,35.0,383.0,4.0,17.0,8.0,28.0,30.0,20.0,26.0,72.0,9.0,10.0,634.0,1660.0,36.0,39.0
853,97.0,2024.0,164.0,93.0,111.0,476.0,793.0,3908.0,993.0,1221.0,352.0,30.0,1333.0,5584,80.0,5304.0,296.0,557.0,570.0,95.0,42.0,1528.0,7891.0,255.0,114.0,3557.0,5688.0,4905.0,87.0,11762,1081.0,143.0,2360.0,431.0,2176,307.0,596.0,1590.0,23.0,290.0,2167.0,189.0,1345.0,148.0,314.0,71.0,84.0,463.0,204.0,232.0,807.0,73.0,11528.0,199.0,207.0,309.0,155.0,243.0,817.0,1158.0,1167.0,421.0
854,6.0,2.0,38.0,2.0,4.0,465.0,16.0,10.0,6.0,0.0,23.0,2.0,8.0,37,1.0,5.0,10.0,61.0,217.0,18.0,0.0,22.0,11.0,4.0,22.0,6.0,1.0,8.0,22.0,375,23.0,2.0,1.0,20.0,60,15.0,87.0,1.0,1.0,6.0,4.0,39.0,49.0,3.0,3.0,4.0,5.0,2.0,5.0,0.0,8.0,4.0,19.0,5.0,1.0,91.0,3.0,0.0,1.0,115.0,5.0,7.0
857,53.0,33.0,3138.0,31.0,118.0,3174.0,1917.0,90.0,32.0,17.0,16.0,23.0,132.0,179,21.0,44.0,78.0,102.0,3271.0,690.0,32.0,1241.0,52.0,33.0,280.0,69.0,311.0,73.0,119.0,15126,2378.0,25.0,84.0,3361.0,3129,282.0,806.0,32.0,11.0,21.0,29.0,25.0,562.0,33.0,46.0,53.0,83.0,89.0,7.0,24.0,29.0,4.0,48.0,14.0,69.0,50.0,16.0,16.0,1206.0,1242.0,176.0,115.0
859,31.0,342.0,105.0,35.0,459.0,258.0,100.0,818.0,168.0,160.0,77.0,20.0,39.0,1401,47.0,232.0,31.0,63.0,229.0,33.0,22.0,158.0,905.0,23.0,29.0,358.0,541.0,684.0,36.0,908,99.0,35.0,32.0,267.0,298,46.0,42.0,81.0,37.0,42.0,38.0,164.0,91.0,17.0,77.0,20.0,24.0,17.0,32.0,29.0,102.0,39.0,1642.0,17.0,14.0,57.0,4.0,51.0,146.0,442.0,79.0,60.0
860,27.0,130.0,135.0,70.0,87.0,600.0,72.0,144.0,26.0,40.0,27.0,33.0,40.0,283,59.0,52.0,36.0,79.0,42.0,40.0,56.0,54.0,244.0,27.0,56.0,185.0,39.0,191.0,93.0,1221,79.0,51.0,56.0,430.0,570,58.0,58.0,18.0,15.0,50.0,22.0,113.0,60.0,54.0,72.0,33.0,43.0,44.0,34.0,37.0,23.0,19.0,115.0,33.0,39.0,68.0,11.0,11.0,81.0,179.0,76.0,79.0
862,41.0,184.0,50.0,122.0,223.0,904.0,82.0,211.0,40.0,82.0,66.0,63.0,136.0,782,164.0,83.0,69.0,164.0,30.0,79.0,81.0,99.0,375.0,86.0,121.0,293.0,111.0,425.0,200.0,2456,97.0,94.0,127.0,685.0,573,84.0,165.0,66.0,25.0,78.0,43.0,139.0,94.0,108.0,132.0,56.0,104.0,62.0,53.0,78.0,62.0,24.0,228.0,27.0,92.0,166.0,27.0,29.0,78.0,248.0,192.0,209.0
868,6.0,6.0,45.0,6.0,12.0,56.0,70.0,22.0,6.0,83.0,16.0,6.0,10.0,110,7.0,101.0,36.0,11.0,12.0,14.0,3.0,298.0,582.0,38.0,8.0,156.0,16.0,16.0,22.0,183,12.0,17.0,4.0,54.0,105,26.0,27.0,69.0,135.0,62.0,34.0,60.0,24.0,11.0,23.0,6.0,2.0,7.0,19.0,4.0,74.0,12.0,387.0,10.0,19.0,82.0,5.0,13.0,22.0,77.0,4.0,12.0
869,11.0,19.0,230.0,11.0,1631.0,240.0,44.0,64.0,12.0,108.0,96.0,6.0,294.0,276,15.0,183.0,64.0,34.0,61.0,321.0,7.0,4.0,80.0,5.0,27.0,15.0,412.0,189.0,12.0,1259,30.0,7.0,1577.0,1076.0,1736,9.0,293.0,441.0,2.0,67.0,61.0,29.0,348.0,3.0,12.0,6.0,8.0,14.0,33.0,236.0,162.0,65.0,721.0,17.0,104.0,388.0,526.0,7.0,130.0,224.0,696.0,22.0
87,6.0,17.0,3.0,25.0,6.0,43.0,3.0,18.0,1.0,3.0,2.0,22.0,12.0,24,10.0,10.0,2.0,6.0,2.0,16.0,3.0,2172.0,10.0,7.0,12.0,10.0,124.0,17.0,4.0,59,3.0,9.0,7.0,21.0,69,6.0,2.0,2.0,1.0,6.0,6.0,4.0,3.0,1.0,24.0,6.0,5.0,4.0,2.0,11.0,152.0,1.0,115.0,7.0,16.0,4.0,1.0,1.0,786.0,9.0,13.0,7.0
871,6.0,124.0,0.0,1.0,1.0,35.0,0.0,113.0,4.0,25.0,0.0,2.0,13.0,223,2.0,45.0,0.0,27.0,1.0,3.0,0.0,7.0,149.0,3.0,5.0,5.0,1.0,11.0,4.0,169,5.0,9.0,2.0,29.0,9,5.0,30.0,3.0,0.0,1.0,2.0,2.0,0.0,2.0,12.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,481.0,2.0,1.0,71.0,15.0,4.0,6.0,7.0,1.0,7.0
879,2.0,3.0,22.0,1.0,3.0,52.0,4.0,0.0,0.0,3.0,36.0,0.0,2.0,17,0.0,2.0,1.0,5.0,0.0,25.0,1.0,30.0,2.0,3.0,0.0,2.0,3.0,2.0,1.0,124,16.0,0.0,6.0,22.0,72,0.0,5.0,0.0,1.0,8.0,0.0,0.0,14.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,6.0,1.0,1.0,19.0,3.0,0.0,4.0
880,3.0,0.0,3.0,0.0,1.0,14.0,0.0,6.0,1.0,2.0,0.0,0.0,4.0,2,0.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,6.0,2.0,4.0,3.0,5.0,3.0,2.0,7,1.0,4.0,0.0,27.0,5,0.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,3.0,4.0,0.0,1.0
882,22.0,0.0,4.0,2.0,2.0,39.0,0.0,11.0,1.0,0.0,1.0,2.0,2.0,19,1.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,6.0,4.0,5.0,7.0,1.0,2.0,8.0,24,0.0,7.0,7.0,64.0,7,0.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,11.0,1.0,2.0,0.0,3.0,3.0,0.0,10.0,3.0,0.0
887,5.0,34.0,6.0,2.0,6.0,82.0,52.0,42.0,1.0,7.0,4.0,2.0,3.0,20,0.0,34.0,32.0,45.0,0.0,84.0,0.0,118.0,49.0,5.0,16.0,12.0,15.0,8.0,6.0,80,60.0,19.0,1.0,658.0,14,158.0,2.0,1.0,1.0,26.0,1.0,34.0,14.0,2.0,29.0,3.0,1.0,139.0,7.0,2.0,2.0,1.0,2.0,3.0,3.0,31.0,0.0,4.0,0.0,38.0,15.0,24.0
888,15.0,338.0,96.0,9.0,313.0,429.0,154.0,157.0,168.0,4.0,3.0,9.0,75.0,196,16.0,449.0,48.0,5.0,264.0,243.0,8.0,328.0,267.0,19.0,19.0,28.0,127.0,497.0,14.0,1123,49.0,15.0,1138.0,181.0,929,4.0,157.0,127.0,2.0,31.0,442.0,41.0,97.0,16.0,45.0,14.0,18.0,87.0,3.0,85.0,75.0,47.0,870.0,68.0,25.0,132.0,31.0,2.0,166.0,237.0,1895.0,88.0
89,39.0,145.0,48.0,19.0,956.0,265.0,151.0,399.0,11.0,59.0,35.0,18.0,99.0,193,12.0,258.0,194.0,915.0,112.0,91.0,5.0,67.0,410.0,76.0,74.0,310.0,614.0,163.0,562.0,1493,117.0,1997.0,511.0,200.0,527,17.0,131.0,124.0,6.0,641.0,63.0,418.0,92.0,88.0,66.0,8.0,103.0,108.0,153.0,48.0,64.0,38.0,246.0,16.0,60.0,526.0,23.0,746.0,37.0,189.0,111.0,519.0
91,36.0,2376.0,116.0,26.0,63.0,3290.0,425.0,279.0,713.0,61.0,408.0,11.0,249.0,1504,25.0,14.0,239.0,650.0,121.0,49.0,32.0,118.0,23.0,57.0,255.0,1691.0,3153.0,897.0,1045.0,316,127.0,48.0,2350.0,418.0,1511,497.0,222.0,327.0,4.0,273.0,39.0,35.0,259.0,75.0,81.0,6057.0,50.0,1195.0,95.0,89.0,160.0,29.0,808.0,45.0,388.0,137.0,32.0,6.0,24.0,41.0,314.0,262.0
911,30.0,115.0,334.0,28.0,1180.0,376.0,19.0,55.0,17.0,480.0,362.0,19.0,61.0,1670,24.0,17.0,58.0,479.0,689.0,71.0,16.0,1795.0,41.0,77.0,39.0,151.0,40.0,748.0,27.0,2160,147.0,14.0,2410.0,703.0,562,158.0,415.0,519.0,7.0,319.0,586.0,8.0,180.0,37.0,327.0,15.0,137.0,133.0,239.0,981.0,743.0,464.0,1368.0,173.0,129.0,675.0,18.0,11.0,145.0,317.0,858.0,122.0
916,10.0,1084.0,11.0,26.0,2985.0,7923.0,128.0,216.0,700.0,84.0,607.0,103.0,102.0,800,42.0,1289.0,84.0,393.0,49.0,153.0,9.0,1319.0,4069.0,113.0,865.0,10.0,483.0,117.0,1496.0,518,158.0,55.0,1447.0,521.0,130,47.0,267.0,26.0,282.0,176.0,138.0,492.0,103.0,60.0,365.0,10.0,7.0,111.0,39.0,238.0,130.0,31.0,403.0,103.0,142.0,181.0,2.0,3.0,235.0,702.0,322.0,200.0
917,1.0,0.0,0.0,0.0,1.0,29.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,9,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,10,3.0,1.0,2.0,11.0,5,0.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0
923,995.0,1.0,89.0,0.0,4.0,519.0,30.0,0.0,4.0,5.0,2.0,0.0,3.0,20,0.0,1.0,5.0,14.0,4.0,57.0,0.0,1.0,6.0,5.0,6.0,8.0,5.0,2.0,89.0,15,44.0,6.0,0.0,177.0,47,7.0,15.0,3.0,3.0,7.0,7.0,11.0,32.0,2.0,3.0,5.0,5.0,3.0,4.0,0.0,1.0,1.0,5.0,0.0,1.0,11.0,7.0,0.0,8.0,38.0,3.0,9.0
924,4.0,3.0,3.0,0.0,2.0,6.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,9,2.0,0.0,1.0,0.0,19.0,5.0,1.0,0.0,8.0,1.0,2.0,10.0,2.0,5.0,3.0,35,17.0,3.0,4.0,65.0,5,0.0,9.0,0.0,1.0,2.0,1.0,5.0,29.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,4.0,2.0,13.0,9.0,1.0,5.0
930,7.0,2.0,54.0,0.0,0.0,13.0,9.0,6.0,3.0,2.0,1.0,1.0,0.0,27,2.0,0.0,3.0,0.0,23.0,0.0,0.0,22.0,7.0,2.0,47.0,7.0,19.0,4.0,3.0,118,54.0,4.0,1.0,50.0,18,17.0,3.0,1.0,2.0,6.0,1.0,7.0,1.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,0.0,2.0,4.0,3.0,1.0,2.0,94.0,12.0,3.0
931,1004.0,773.0,119.0,18.0,1208.0,837.0,152.0,245.0,22.0,200.0,30.0,4.0,73.0,361,29.0,90.0,100.0,258.0,227.0,149.0,24.0,567.0,527.0,181.0,158.0,581.0,91.0,228.0,17.0,1344,120.0,5293.0,2202.0,203.0,2216,350.0,72.0,73.0,2.0,140.0,173.0,326.0,363.0,163.0,231.0,31.0,12.0,32.0,83.0,258.0,141.0,69.0,459.0,130.0,165.0,861.0,227.0,1.0,26.0,2286.0,1088.0,105.0
932,6.0,12.0,3.0,3.0,8.0,625.0,0.0,3.0,2.0,2.0,1.0,4.0,4.0,22,0.0,7.0,1.0,5.0,2.0,201.0,1.0,0.0,20.0,2.0,0.0,18.0,11.0,2.0,5.0,23,19.0,9.0,4.0,27.0,16,5.0,6.0,0.0,0.0,3.0,2.0,6.0,3.0,7.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,7.0,8.0,13.0,0.0,4.0,8.0,9.0,2.0,9.0,2.0,3.0
