strain_id,B_noMTX_5-FC.ERG11_PIS1,B_noMTX_5-FC.HNM1_RBD2,B_noMTX_5-FC.SSH1_ERG11,B_noMTX_5-FC.ERV25_RBD2,B_noMTX_5-FC.TPO1_TPO2,B_noMTX_5-FC.HNM1_MAM33,B_noMTX_5-FC.HUG1_ADE17,B_noMTX_5-FC.ERG27_ACF2,B_noMTX_5-FC.ERG11_TPO4,B_noMTX_5-FC.PLM2_HNM1,B_noMTX_5-FC.ERV25_EMP47,B_noMTX_5-FC.ERG11_ERG5,B_noMTX_5-FC.SSH1_ORM2,B_noMTX_5-FC.SNA4_GTR2,B_noMTX_5-FC.SSH1_PIS1,B_noMTX_5-FC.SRO9_DHH1,B_noMTX_5-FC.RET2_EMP70,B_noMTX_5-FC.TPO1_TCB2,B_noMTX_5-FC.ERG11_ERV25,B_noMTX_5-FC.HNM1_TPO1,B_noMTX_5-FC.MID2_PIN2,B_noMTX_5-FC.ERV25_UIP4,B_noMTX_5-FC.TPO1_MID2,B_noMTX_5-FC.PLM2_SNA3,B_noMTX_5-FC.ALO1_UIP4,B_noMTX_5-FC.FMP45_MID2,B_noMTX_5-FC.RET2_EMP47,B_noMTX_5-FC.ADE17_HYR1,B_noMTX_5-FC.PMC1_CTR2,B_noMTX_5-FC.ERG11_MID2,B_noMTX_5-FC.HNM1_MID2,B_noMTX_5-FC.MID2_TPO4,B_noMTX_5-FC.ERV25_ERG5,B_noMTX_5-FC.ERV25_ORM2,B_noMTX_5-FC.ADE17_GIS2,B_noMTX_5-FC.SNA4_VAC8,B_noMTX_5-FC.FMP45_MEP1,B_noMTX_5-FC.SRO9_SGN1,B_noMTX_5-FC.HUG1_ALO1,B_noMTX_5-FC.RET2_SNA3,B_noMTX_5-FC.HNM1_ERG11,B_noMTX_5-FC.ERG11_HYR1,B_noMTX_5-FC.ALO1_HYR1,B_noMTX_5-FC.ERV25_PIS1,B_noMTX_5-FC.MID2_TPO2,B_noMTX_5-FC.HNM1_TPO4,B_noMTX_5-FC.DHH1_LSM3,B_noMTX_5-FC.HUG1_PGM2,B_noMTX_5-FC.PMC1_GTR2,B_noMTX_5-FC.FMP45_HNM1,B_noMTX_5-FC.noPPI_reference,B_noMTX_5-FC.ALO1_ADE17,B_noMTX_5-FC.MID2_WSC2,B_noMTX_5-FC.MID2_MAM33,B_noMTX_5-FC.SSH1_ERV25,B_noMTX_5-FC.HNM1_TPO2,B_noMTX_5-FC.ERG11_ACF2,B_noMTX_5-FC.ERG11_ORM2,B_noMTX_5-FC.GTR1_SLM4,B_noMTX_5-FC.SRO9_GIS2,B_noMTX_5-FC.ADE17_PGM2,B_noMTX_5-FC.MID2_RSN1
778,439.0,58.0,971.0,52.0,321.0,72.0,515.0,496.0,55.0,1034.0,4913,183.0,1264.0,289.0,417.0,295.0,19.0,447.0,168.0,234.0,1780,296.0,892.0,23.0,325.0,287.0,21.0,7735.0,1270.0,731.0,324.0,154.0,127.0,372.0,60.0,33.0,297.0,174,514.0,11.0,356.0,173.0,147.0,20.0,861.0,322.0,278.0,289.0,333.0,200.0,335.0,675.0,31.0,368.0,303.0,178.0,106.0,267.0,3354.0,164.0,557.0,296.0
78,109.0,1.0,4.0,155.0,46.0,8.0,134.0,0.0,8.0,32.0,1070,75.0,26.0,99.0,528.0,109.0,2.0,59.0,3.0,135.0,411,118.0,227.0,2.0,226.0,1.0,4.0,4.0,113.0,94.0,57.0,33.0,32.0,15.0,6.0,1.0,45.0,87,102.0,1.0,17.0,32.0,21.0,614.0,33.0,10.0,11.0,59.0,12.0,5.0,151.0,291.0,5.0,72.0,123.0,82.0,42.0,4.0,4.0,7.0,3.0,45.0
782,39.0,25.0,158.0,27.0,19.0,127.0,26.0,67.0,251.0,57.0,2043,97.0,27.0,224.0,41.0,83.0,5.0,24.0,83.0,29.0,1003,389.0,57.0,7.0,277.0,378.0,29.0,9.0,675.0,165.0,114.0,355.0,137.0,586.0,13.0,11.0,78.0,304,101.0,5.0,74.0,29.0,130.0,1625.0,402.0,19.0,87.0,101.0,422.0,176.0,256.0,293.0,15.0,295.0,33.0,64.0,41.0,40.0,21.0,46.0,9.0,138.0
783,629.0,5195.0,335.0,12.0,837.0,454.0,24.0,159.0,750.0,42.0,1540,508.0,359.0,50.0,28.0,339.0,29.0,316.0,470.0,158.0,261,80.0,1841.0,17.0,67.0,82.0,44.0,478.0,178.0,198.0,107.0,13.0,199.0,757.0,1431.0,19.0,364.0,600,47.0,14.0,107.0,243.0,21.0,341.0,35.0,156.0,16.0,32.0,60.0,448.0,1187.0,14.0,24.0,8.0,69.0,52.0,572.0,198.0,16.0,413.0,12.0,57.0
784,33.0,13.0,211.0,12.0,32.0,52.0,91.0,61.0,8.0,8.0,204,199.0,202.0,68.0,10.0,324.0,35.0,53.0,433.0,518.0,298,13.0,34.0,4.0,230.0,161.0,36.0,7.0,101.0,153.0,55.0,105.0,6.0,22.0,5.0,5.0,184.0,699,51.0,0.0,81.0,326.0,16.0,10.0,156.0,14.0,23.0,147.0,29.0,282.0,264.0,28.0,9.0,45.0,16.0,14.0,33.0,144.0,245.0,205.0,4.0,73.0
789,74.0,23.0,256.0,12.0,380.0,24.0,37.0,72.0,83.0,128.0,338,37.0,78.0,24.0,18.0,10.0,13.0,182.0,705.0,20.0,599,18.0,653.0,6.0,23.0,78.0,13.0,65.0,219.0,66.0,30.0,53.0,9.0,297.0,26.0,4.0,74.0,1317,152.0,4.0,27.0,17.0,21.0,20.0,103.0,21.0,24.0,70.0,165.0,61.0,1332.0,44.0,66.0,140.0,37.0,121.0,113.0,39.0,12.0,29.0,2.0,59.0
790,93.0,83.0,506.0,226.0,24.0,114.0,79.0,482.0,35.0,63.0,318,120.0,1229.0,190.0,447.0,64.0,16.0,18.0,58.0,414.0,373,76.0,137.0,179.0,66.0,309.0,34.0,386.0,27.0,256.0,198.0,79.0,193.0,329.0,20.0,16.0,178.0,186,83.0,15.0,144.0,116.0,14.0,939.0,313.0,177.0,32.0,33.0,25.0,38.0,311.0,101.0,22.0,225.0,123.0,101.0,26.0,60.0,1667.0,20.0,394.0,152.0
791,40.0,58.0,186.0,174.0,34.0,26.0,23.0,13.0,28.0,15.0,3095,76.0,61.0,53.0,15.0,25.0,11.0,8.0,26.0,50.0,604,88.0,172.0,6.0,43.0,105.0,18.0,22.0,16.0,20.0,15.0,23.0,50.0,645.0,33.0,9.0,58.0,309,8.0,9.0,32.0,29.0,86.0,21.0,168.0,133.0,28.0,26.0,9.0,24.0,151.0,122.0,16.0,117.0,47.0,39.0,51.0,36.0,36.0,46.0,11.0,46.0
795,6646.0,11365.0,7081.0,5354.0,1450.0,3303.0,658.0,385.0,6003.0,4889.0,17785,9009.0,11609.0,1820.0,3919.0,3005.0,178.0,1293.0,4936.0,1074.0,6519,2273.0,5779.0,9924.0,4305.0,4644.0,317.0,3710.0,5612.0,3074.0,4788.0,2347.0,4803.0,5150.0,2882.0,188.0,2508.0,17806,386.0,89.0,4955.0,2426.0,2380.0,17512.0,2741.0,3893.0,475.0,410.0,1315.0,7369.0,941.0,7062.0,357.0,1356.0,2119.0,3097.0,6383.0,3701.0,5047.0,1540.0,1324.0,1132.0
796,299.0,887.0,748.0,644.0,91.0,553.0,485.0,538.0,56.0,138.0,5310,191.0,760.0,146.0,404.0,109.0,29.0,139.0,29.0,579.0,610,367.0,370.0,14.0,114.0,215.0,60.0,466.0,75.0,388.0,230.0,131.0,437.0,349.0,211.0,93.0,229.0,484,166.0,95.0,239.0,46.0,220.0,219.0,314.0,1013.0,100.0,136.0,52.0,44.0,115.0,146.0,63.0,232.0,572.0,520.0,27.0,234.0,31.0,25.0,641.0,176.0
797,40.0,16.0,127.0,8.0,52.0,27.0,5.0,34.0,22.0,60.0,539,30.0,15.0,22.0,8.0,110.0,8.0,169.0,9.0,10.0,222,149.0,78.0,1387.0,92.0,9.0,12.0,5.0,14.0,19.0,27.0,53.0,12.0,24.0,3.0,6.0,37.0,336,5.0,9.0,22.0,20.0,65.0,172.0,88.0,16.0,49.0,7.0,17.0,30.0,303.0,50.0,23.0,120.0,13.0,20.0,4.0,139.0,9.0,112.0,11.0,26.0
798,1292.0,303.0,2349.0,103.0,233.0,479.0,861.0,428.0,649.0,2248.0,39544,3193.0,7302.0,698.0,1097.0,2636.0,8336.0,277.0,340.0,1810.0,5531,5919.0,851.0,51.0,2110.0,1049.0,12731.0,60.0,2254.0,2374.0,806.0,1395.0,453.0,457.0,83.0,66.0,499.0,7721,1186.0,8204.0,989.0,1348.0,1585.0,913.0,4614.0,479.0,1284.0,985.0,843.0,780.0,1749.0,6907.0,7101.0,1577.0,2472.0,799.0,1638.0,1935.0,211.0,1002.0,81.0,922.0
800,3.0,9.0,13.0,7.0,7.0,10.0,6.0,8.0,7.0,6.0,52,1.0,13.0,10.0,4.0,5.0,4.0,14.0,4.0,8.0,103,2.0,8.0,12.0,4.0,3.0,2.0,6.0,4.0,5.0,1.0,3.0,4.0,11.0,2.0,1.0,1.0,53,8.0,4.0,5.0,6.0,3.0,4.0,7.0,7.0,5.0,4.0,7.0,7.0,7.0,6.0,17.0,26.0,6.0,9.0,3.0,3.0,7.0,11.0,2.0,9.0
801,5.0,35.0,17.0,6.0,7.0,5.0,6.0,2.0,4.0,13.0,51,5.0,4.0,9.0,9.0,6.0,6.0,7.0,9.0,9.0,170,3.0,9.0,129.0,6.0,9.0,7.0,0.0,8.0,14.0,2.0,8.0,3.0,11.0,9.0,3.0,16.0,59,4.0,10.0,12.0,6.0,4.0,8.0,33.0,9.0,16.0,5.0,11.0,3.0,7.0,1.0,12.0,14.0,2.0,6.0,5.0,4.0,13.0,11.0,16.0,10.0
803,13.0,8.0,188.0,14.0,11.0,8.0,78.0,10.0,217.0,7.0,749,44.0,37.0,118.0,22.0,142.0,12.0,87.0,16.0,22.0,213,9.0,9.0,4.0,84.0,7.0,12.0,4.0,228.0,41.0,14.0,31.0,12.0,29.0,5.0,5.0,249.0,869,18.0,7.0,36.0,31.0,13.0,11.0,145.0,22.0,22.0,104.0,64.0,8.0,1202.0,29.0,12.0,26.0,52.0,9.0,2.0,220.0,11.0,230.0,6.0,48.0
804,140.0,3537.0,185.0,8.0,6.0,112.0,5.0,7.0,467.0,30.0,1193,135.0,437.0,44.0,352.0,157.0,5.0,8.0,51.0,23.0,94,67.0,23.0,13.0,108.0,39.0,8.0,896.0,28.0,128.0,18.0,10.0,88.0,26.0,22.0,12.0,276.0,540,30.0,3.0,29.0,34.0,16.0,69.0,50.0,21.0,32.0,68.0,51.0,71.0,168.0,10.0,20.0,10.0,34.0,148.0,180.0,61.0,12.0,82.0,8.0,22.0
805,126.0,9.0,174.0,8.0,167.0,63.0,29.0,7.0,184.0,42.0,532,117.0,118.0,12.0,208.0,440.0,7.0,165.0,56.0,13.0,344,74.0,230.0,1549.0,155.0,91.0,5.0,3.0,57.0,56.0,89.0,132.0,6.0,211.0,6.0,7.0,175.0,504,11.0,2.0,59.0,17.0,10.0,7.0,137.0,109.0,95.0,63.0,46.0,147.0,196.0,108.0,33.0,103.0,26.0,25.0,75.0,35.0,20.0,27.0,6.0,59.0
807,9.0,8.0,193.0,2889.0,11.0,55.0,13.0,2.0,20.0,7.0,651,4.0,45.0,157.0,10.0,21.0,6.0,0.0,12.0,45.0,49,154.0,5.0,12.0,69.0,139.0,0.0,17.0,20.0,15.0,31.0,3.0,47.0,236.0,6.0,5.0,3.0,1011,13.0,2.0,9.0,13.0,24.0,116.0,21.0,44.0,46.0,27.0,40.0,63.0,427.0,313.0,6.0,14.0,13.0,13.0,14.0,66.0,14.0,166.0,6.0,5.0
808,123.0,33.0,80.0,13.0,17.0,78.0,14.0,33.0,83.0,110.0,549,117.0,69.0,82.0,13.0,33.0,18.0,30.0,56.0,36.0,382,30.0,31.0,21.0,15.0,129.0,24.0,12.0,103.0,67.0,26.0,61.0,11.0,87.0,21.0,8.0,45.0,419,13.0,14.0,55.0,22.0,13.0,13.0,189.0,40.0,19.0,45.0,38.0,38.0,275.0,18.0,23.0,178.0,49.0,85.0,40.0,162.0,187.0,57.0,2.0,56.0
809,348.0,26.0,867.0,13.0,129.0,139.0,148.0,278.0,338.0,152.0,3173,244.0,1023.0,235.0,506.0,267.0,2339.0,231.0,94.0,193.0,515,124.0,191.0,78.0,137.0,373.0,3703.0,274.0,62.0,355.0,144.0,85.0,98.0,68.0,46.0,532.0,556.0,2157,80.0,4232.0,108.0,202.0,37.0,350.0,204.0,212.0,61.0,72.0,32.0,114.0,202.0,224.0,382.0,155.0,300.0,183.0,207.0,177.0,51.0,144.0,14.0,82.0
81,10.0,6.0,84.0,769.0,15.0,17.0,109.0,0.0,54.0,104.0,34,15.0,615.0,37.0,64.0,36.0,3.0,15.0,45.0,329.0,241,7.0,38.0,12.0,80.0,549.0,1.0,6.0,12.0,105.0,5.0,66.0,11.0,28.0,1.0,1.0,131.0,193,68.0,0.0,55.0,3.0,3.0,6.0,68.0,25.0,20.0,77.0,7.0,51.0,142.0,10.0,511.0,71.0,23.0,137.0,3.0,52.0,11.0,16.0,4.0,82.0
811,5.0,1752.0,190.0,11.0,14.0,126.0,8.0,154.0,38.0,15.0,308,57.0,212.0,57.0,628.0,19.0,55.0,21.0,31.0,95.0,156,32.0,48.0,8.0,24.0,18.0,100.0,34.0,16.0,48.0,19.0,21.0,9.0,50.0,86.0,8.0,21.0,274,16.0,36.0,27.0,36.0,30.0,37.0,33.0,97.0,34.0,23.0,21.0,25.0,168.0,20.0,31.0,11.0,29.0,266.0,24.0,38.0,26.0,36.0,37.0,25.0
812,18.0,29.0,16.0,4.0,7.0,9.0,36.0,1.0,24.0,7.0,1123,32.0,18.0,43.0,10.0,14.0,10.0,10.0,49.0,9.0,174,32.0,9.0,10.0,40.0,46.0,4.0,10.0,67.0,12.0,7.0,16.0,3.0,75.0,4.0,10.0,14.0,213,34.0,0.0,13.0,27.0,21.0,8.0,23.0,9.0,75.0,28.0,28.0,17.0,199.0,16.0,8.0,11.0,26.0,12.0,47.0,5.0,14.0,14.0,2.0,23.0
813,212.0,75.0,377.0,27.0,120.0,162.0,71.0,117.0,278.0,188.0,1273,323.0,78.0,131.0,36.0,266.0,26.0,184.0,116.0,73.0,408,91.0,347.0,23.0,257.0,194.0,46.0,31.0,146.0,148.0,145.0,102.0,79.0,289.0,23.0,283.0,90.0,1971,35.0,20.0,138.0,98.0,57.0,63.0,143.0,164.0,107.0,52.0,171.0,262.0,235.0,361.0,44.0,15.0,85.0,101.0,72.0,199.0,68.0,100.0,31.0,47.0
819,721.0,1449.0,876.0,200.0,4540.0,514.0,658.0,424.0,335.0,94.0,4508,540.0,531.0,451.0,701.0,804.0,96.0,3900.0,495.0,211.0,4532,1726.0,8870.0,1115.0,2797.0,931.0,261.0,8117.0,22921.0,542.0,722.0,1449.0,1107.0,679.0,87.0,52.0,879.0,4788,1097.0,52.0,784.0,165.0,235.0,3088.0,3048.0,493.0,618.0,478.0,3630.0,1139.0,636.0,2031.0,1507.0,956.0,164.0,464.0,349.0,115.0,5045.0,941.0,62.0,923.0
821,70.0,20.0,238.0,15.0,58.0,154.0,90.0,14.0,167.0,83.0,386,177.0,930.0,113.0,65.0,12.0,12.0,186.0,104.0,82.0,1431,91.0,325.0,9.0,72.0,28.0,11.0,2.0,493.0,80.0,105.0,151.0,73.0,35.0,127.0,4.0,76.0,727,108.0,35.0,35.0,137.0,8.0,229.0,490.0,31.0,371.0,163.0,126.0,57.0,212.0,276.0,13.0,178.0,119.0,178.0,45.0,32.0,18.0,44.0,5.0,182.0
823,72.0,39.0,150.0,33.0,26.0,56.0,36.0,29.0,69.0,68.0,3228,203.0,56.0,86.0,275.0,34.0,19.0,23.0,46.0,35.0,562,587.0,23.0,15.0,587.0,99.0,34.0,13.0,475.0,63.0,79.0,110.0,76.0,61.0,20.0,21.0,37.0,575,60.0,7.0,64.0,87.0,112.0,39.0,176.0,49.0,145.0,71.0,100.0,96.0,221.0,353.0,22.0,103.0,54.0,99.0,51.0,65.0,40.0,48.0,8.0,41.0
830,2.0,3.0,19.0,6.0,2.0,7.0,5.0,0.0,40.0,20.0,162,5.0,23.0,39.0,6.0,11.0,2.0,11.0,12.0,11.0,122,5.0,1.0,4.0,20.0,1.0,4.0,2.0,3.0,9.0,4.0,16.0,4.0,15.0,2.0,1.0,3.0,323,0.0,1.0,1.0,11.0,5.0,5.0,3.0,9.0,17.0,1.0,2.0,4.0,158.0,9.0,7.0,25.0,11.0,4.0,4.0,4.0,5.0,3.0,3.0,13.0
833,31.0,26.0,203.0,46.0,85.0,32.0,96.0,104.0,162.0,14.0,480,55.0,1181.0,78.0,87.0,106.0,15.0,374.0,39.0,39.0,358,62.0,54.0,13.0,65.0,103.0,16.0,19.0,98.0,80.0,19.0,45.0,40.0,54.0,17.0,16.0,33.0,1032,81.0,3.0,10.0,73.0,47.0,31.0,105.0,33.0,68.0,107.0,26.0,19.0,180.0,59.0,14.0,50.0,46.0,36.0,16.0,131.0,25.0,67.0,17.0,32.0
835,47.0,460.0,248.0,5.0,2.0,122.0,19.0,16.0,49.0,23.0,1139,10.0,464.0,77.0,163.0,72.0,3.0,6.0,15.0,319.0,91,29.0,5.0,473.0,18.0,31.0,3.0,80.0,11.0,47.0,26.0,8.0,58.0,37.0,98.0,57.0,31.0,320,10.0,2.0,19.0,6.0,10.0,27.0,23.0,195.0,24.0,18.0,6.0,8.0,84.0,10.0,5.0,7.0,28.0,198.0,4.0,28.0,9.0,16.0,80.0,13.0
837,306.0,27.0,668.0,760.0,102.0,109.0,265.0,283.0,256.0,295.0,856,296.0,1640.0,264.0,835.0,236.0,49.0,245.0,460.0,112.0,1136,142.0,169.0,9736.0,78.0,521.0,46.0,18.0,140.0,888.0,126.0,129.0,129.0,782.0,24.0,10.0,330.0,2239,169.0,23.0,141.0,382.0,200.0,51.0,552.0,393.0,93.0,126.0,49.0,203.0,315.0,71.0,217.0,406.0,98.0,91.0,249.0,339.0,187.0,179.0,18.0,159.0
838,11950.0,9276.0,26977.0,25106.0,10061.0,23363.0,1732.0,18992.0,24830.0,11533.0,21688,14481.0,14450.0,4232.0,9641.0,8869.0,618.0,5482.0,23888.0,4402.0,25683,13918.0,16629.0,4933.0,13774.0,12872.0,1022.0,2924.0,26822.0,7021.0,10688.0,8843.0,28166.0,17298.0,1260.0,3389.0,10741.0,89898,5504.0,392.0,12546.0,11936.0,4022.0,31238.0,11591.0,13169.0,3570.0,4167.0,7206.0,18176.0,5043.0,14332.0,15663.0,8681.0,4787.0,18773.0,15993.0,29386.0,10990.0,11525.0,3267.0,5022.0
839,108.0,22.0,231.0,24.0,206.0,82.0,35.0,18.0,37.0,54.0,1899,16.0,28.0,188.0,32.0,395.0,20.0,68.0,682.0,35.0,141,1055.0,585.0,11.0,717.0,66.0,56.0,15.0,877.0,155.0,41.0,15.0,340.0,58.0,10.0,11.0,835.0,1810,125.0,21.0,39.0,398.0,58.0,47.0,89.0,35.0,45.0,257.0,78.0,54.0,785.0,462.0,15.0,79.0,34.0,216.0,156.0,139.0,49.0,476.0,7.0,36.0
841,99.0,38.0,129.0,100.0,19.0,26.0,2.0,3.0,28.0,24.0,642,58.0,154.0,68.0,75.0,141.0,3.0,28.0,40.0,165.0,405,45.0,39.0,2664.0,37.0,89.0,8.0,22.0,25.0,129.0,24.0,56.0,34.0,142.0,288.0,7.0,20.0,608,6.0,3.0,19.0,63.0,7.0,8.0,205.0,12.0,23.0,4.0,10.0,48.0,17.0,226.0,177.0,58.0,21.0,18.0,22.0,291.0,15.0,118.0,7.0,57.0
842,194.0,33.0,694.0,28.0,312.0,89.0,224.0,151.0,276.0,149.0,2503,522.0,1413.0,380.0,424.0,151.0,38.0,450.0,237.0,47.0,1198,263.0,1102.0,12.0,656.0,226.0,44.0,21.0,492.0,269.0,176.0,153.0,31.0,892.0,17.0,17.0,390.0,1553,287.0,20.0,97.0,917.0,92.0,873.0,399.0,170.0,265.0,161.0,152.0,390.0,217.0,665.0,206.0,155.0,714.0,91.0,393.0,472.0,53.0,173.0,18.0,198.0
843,4452.0,5095.0,1117.0,757.0,263.0,222.0,940.0,76.0,932.0,1787.0,31881,2675.0,2026.0,1122.0,2971.0,4607.0,80.0,1690.0,1905.0,232.0,13855,999.0,823.0,4497.0,1173.0,4853.0,117.0,157.0,492.0,3388.0,594.0,1659.0,972.0,4417.0,176.0,88.0,745.0,21349,673.0,45.0,477.0,5047.0,618.0,2227.0,6126.0,480.0,1232.0,555.0,249.0,308.0,762.0,4139.0,10220.0,2079.0,1055.0,296.0,593.0,1998.0,280.0,2366.0,336.0,1484.0
848,45.0,15.0,36.0,8.0,12.0,8.0,4.0,8.0,184.0,17.0,58,32.0,3.0,44.0,15.0,68.0,4.0,4.0,12.0,7.0,179,9.0,21.0,356.0,13.0,3.0,5.0,6.0,4.0,71.0,1.0,20.0,1.0,12.0,4.0,2.0,32.0,826,4.0,2.0,6.0,48.0,6.0,4.0,14.0,4.0,9.0,9.0,11.0,14.0,162.0,7.0,8.0,20.0,3.0,4.0,90.0,34.0,6.0,40.0,2.0,13.0
850,2015.0,3345.0,2776.0,51.0,857.0,1408.0,133.0,977.0,1748.0,1794.0,1066,2670.0,1838.0,624.0,1836.0,272.0,58.0,648.0,1960.0,1967.0,1212,514.0,2203.0,5035.0,461.0,224.0,90.0,284.0,566.0,1406.0,752.0,260.0,2046.0,408.0,317.0,1048.0,703.0,2718,53.0,26.0,886.0,1115.0,210.0,2167.0,596.0,4447.0,420.0,170.0,116.0,338.0,735.0,184.0,65.0,524.0,709.0,1753.0,1340.0,1058.0,209.0,438.0,434.0,209.0
853,841.0,85.0,6913.0,75.0,267.0,190.0,515.0,1152.0,486.0,1327.0,356,478.0,1799.0,873.0,186.0,384.0,53.0,446.0,888.0,91.0,3230,700.0,1089.0,30.0,781.0,300.0,66.0,154.0,301.0,583.0,116.0,156.0,550.0,155.0,62.0,536.0,4986.0,7999,1272.0,28.0,161.0,643.0,636.0,48.0,1250.0,694.0,123.0,2510.0,234.0,352.0,3664.0,575.0,1486.0,903.0,1214.0,502.0,2107.0,311.0,79.0,692.0,712.0,256.0
854,29.0,13.0,29.0,9.0,29.0,51.0,83.0,8.0,22.0,4.0,150,44.0,9.0,158.0,13.0,27.0,3.0,58.0,10.0,118.0,456,43.0,8.0,5.0,32.0,120.0,8.0,107.0,1238.0,28.0,25.0,138.0,25.0,10.0,93.0,6.0,244.0,288,104.0,2.0,33.0,16.0,5.0,11.0,161.0,40.0,24.0,182.0,123.0,128.0,340.0,50.0,547.0,35.0,5.0,13.0,19.0,15.0,144.0,81.0,11.0,124.0
857,2611.0,182.0,5355.0,19985.0,5294.0,1100.0,146.0,585.0,1285.0,932.0,88799,1890.0,12784.0,1904.0,4497.0,9374.0,125.0,3206.0,951.0,3111.0,6418,12991.0,4085.0,13554.0,6776.0,1669.0,171.0,146.0,7072.0,1577.0,2969.0,1369.0,4069.0,3393.0,289.0,97.0,1715.0,37178,256.0,76.0,2646.0,2238.0,1589.0,3737.0,3064.0,1229.0,1062.0,1267.0,1562.0,2292.0,6848.0,6707.0,168.0,858.0,977.0,2820.0,1299.0,8367.0,381.0,1984.0,71.0,629.0
859,68.0,10.0,687.0,6.0,24.0,20.0,20.0,131.0,132.0,78.0,389,62.0,190.0,100.0,188.0,56.0,12.0,42.0,340.0,15.0,179,25.0,74.0,318.0,38.0,43.0,22.0,129.0,25.0,88.0,28.0,15.0,174.0,31.0,10.0,33.0,107.0,233,94.0,9.0,36.0,44.0,19.0,18.0,36.0,34.0,11.0,18.0,15.0,83.0,326.0,155.0,164.0,43.0,88.0,24.0,120.0,32.0,10.0,139.0,6.0,39.0
860,189.0,27.0,451.0,56.0,73.0,94.0,130.0,142.0,53.0,152.0,1582,172.0,699.0,121.0,180.0,160.0,39.0,47.0,154.0,75.0,1342,210.0,62.0,161.0,91.0,78.0,102.0,24.0,144.0,64.0,93.0,84.0,69.0,268.0,7.0,19.0,28.0,1702,51.0,40.0,88.0,164.0,55.0,306.0,628.0,119.0,90.0,85.0,78.0,125.0,183.0,59.0,105.0,94.0,136.0,88.0,72.0,68.0,78.0,65.0,17.0,151.0
862,31.0,56.0,286.0,40.0,77.0,97.0,16.0,57.0,76.0,53.0,411,40.0,33.0,94.0,67.0,57.0,52.0,66.0,86.0,68.0,743,60.0,66.0,41.0,45.0,43.0,121.0,28.0,72.0,72.0,22.0,37.0,46.0,113.0,25.0,32.0,41.0,1643,31.0,32.0,28.0,138.0,113.0,97.0,45.0,45.0,86.0,28.0,40.0,31.0,42.0,68.0,56.0,50.0,47.0,104.0,33.0,57.0,71.0,74.0,21.0,42.0
868,10.0,3.0,43.0,8.0,18.0,17.0,33.0,2.0,17.0,39.0,69,8.0,243.0,54.0,31.0,3.0,4.0,6.0,6.0,13.0,244,16.0,19.0,43.0,19.0,34.0,2.0,3.0,40.0,81.0,5.0,5.0,24.0,4.0,5.0,2.0,88.0,713,84.0,1.0,11.0,5.0,4.0,5.0,81.0,36.0,10.0,23.0,22.0,29.0,93.0,7.0,5.0,198.0,25.0,5.0,10.0,57.0,9.0,14.0,72.0,39.0
869,27.0,9.0,304.0,3.0,8.0,56.0,12.0,25.0,134.0,40.0,1158,201.0,280.0,31.0,6.0,109.0,3.0,2.0,298.0,16.0,251,277.0,3.0,2.0,104.0,224.0,2.0,6.0,1.0,110.0,7.0,8.0,62.0,297.0,5.0,3.0,146.0,969,10.0,6.0,23.0,117.0,73.0,5.0,37.0,19.0,16.0,5.0,6.0,50.0,148.0,177.0,11.0,65.0,65.0,17.0,52.0,137.0,11.0,71.0,382.0,10.0
87,11.0,8.0,13.0,7.0,1006.0,21.0,2.0,5.0,10.0,10.0,52,1.0,1133.0,4.0,14.0,1.0,26.0,93.0,2545.0,17.0,13,8.0,1065.0,0.0,552.0,3.0,12.0,10.0,1.0,24.0,0.0,2.0,55.0,22.0,6.0,1.0,7.0,60,0.0,7.0,2.0,15.0,9.0,6.0,11.0,16.0,1.0,16.0,6.0,72.0,1418.0,3.0,3.0,2.0,302.0,12.0,7.0,8.0,4.0,5.0,0.0,25.0
870,1.0,7.0,52.0,1.0,41.0,3.0,14.0,0.0,2.0,0.0,20,3.0,541.0,6.0,9.0,0.0,2.0,306.0,2.0,14.0,528,3.0,94.0,0.0,4.0,3.0,4.0,1.0,2.0,1.0,8.0,58.0,1.0,4.0,1.0,0.0,6.0,23,3.0,0.0,4.0,7.0,6.0,2.0,74.0,0.0,1.0,11.0,2.0,4.0,12.0,0.0,4.0,57.0,44.0,2.0,5.0,2.0,5.0,3.0,0.0,44.0
871,3.0,2.0,223.0,2.0,15.0,0.0,4.0,55.0,24.0,74.0,65,1.0,318.0,100.0,9.0,54.0,4.0,16.0,5.0,7.0,17,5.0,24.0,4.0,4.0,17.0,1.0,1.0,84.0,1.0,0.0,15.0,3.0,22.0,3.0,4.0,1.0,38,90.0,0.0,3.0,4.0,4.0,2.0,2.0,39.0,12.0,34.0,6.0,1.0,219.0,4.0,3.0,0.0,5.0,4.0,14.0,4.0,4.0,1.0,4.0,9.0
879,82.0,2.0,95.0,4.0,28.0,8.0,8.0,2.0,141.0,44.0,72,10.0,20.0,22.0,149.0,101.0,6.0,99.0,66.0,2.0,408,59.0,76.0,0.0,110.0,37.0,18.0,2.0,48.0,74.0,1.0,54.0,0.0,14.0,0.0,1.0,26.0,345,5.0,3.0,12.0,6.0,16.0,4.0,110.0,9.0,11.0,9.0,12.0,37.0,137.0,193.0,22.0,22.0,7.0,7.0,3.0,87.0,4.0,7.0,2.0,28.0
