strain_id,A_MTX_Trifluoperazine.SRO9_SGN1,A_MTX_Trifluoperazine.SRO9_DHH1,A_MTX_Trifluoperazine.ERG27_ACF2,A_MTX_Trifluoperazine.MID2_MAM33,A_MTX_Trifluoperazine.TPO1_MID2,A_MTX_Trifluoperazine.ERG11_ACF2,A_MTX_Trifluoperazine.PMC1_GTR2,A_MTX_Trifluoperazine.SSH1_ERG11,A_MTX_Trifluoperazine.HNM1_ERG11,A_MTX_Trifluoperazine.MID2_WSC2,A_MTX_Trifluoperazine.MID2_TPO2,A_MTX_Trifluoperazine.HUG1_PGM2,A_MTX_Trifluoperazine.SSH1_PIS1,A_MTX_Trifluoperazine.ERV25_PIS1,A_MTX_Trifluoperazine.MID2_PIN2,A_MTX_Trifluoperazine.ERG11_ERG5,A_MTX_Trifluoperazine.ERV25_EMP47,A_MTX_Trifluoperazine.ERV25_ORM2,A_MTX_Trifluoperazine.PLM2_HNM1,A_MTX_Trifluoperazine.ERG11_PIS1,A_MTX_Trifluoperazine.HNM1_TPO4,A_MTX_Trifluoperazine.RET2_SNA3,A_MTX_Trifluoperazine.ALO1_HYR1,A_MTX_Trifluoperazine.noPPI_reference,A_MTX_Trifluoperazine.SSH1_ORM2,A_MTX_Trifluoperazine.FMP45_HNM1,A_MTX_Trifluoperazine.TPO1_TPO2,A_MTX_Trifluoperazine.ADE17_GIS2,A_MTX_Trifluoperazine.SNA4_VAC8,A_MTX_Trifluoperazine.ADE17_HYR1,A_MTX_Trifluoperazine.HUG1_ALO1,A_MTX_Trifluoperazine.TPO1_TCB2,A_MTX_Trifluoperazine.ERV25_ERG5,A_MTX_Trifluoperazine.RET2_EMP70,A_MTX_Trifluoperazine.HUG1_ADE17,A_MTX_Trifluoperazine.HNM1_TPO2,A_MTX_Trifluoperazine.ERG11_MID2,A_MTX_Trifluoperazine.ERG11_ORM2,A_MTX_Trifluoperazine.GTR1_SLM4,A_MTX_Trifluoperazine.SRO9_GIS2,A_MTX_Trifluoperazine.ERG11_TPO4,A_MTX_Trifluoperazine.HNM1_MAM33,A_MTX_Trifluoperazine.ERG11_ERV25,A_MTX_Trifluoperazine.PMC1_CTR2,A_MTX_Trifluoperazine.ALO1_ADE17,A_MTX_Trifluoperazine.ADE17_PGM2,A_MTX_Trifluoperazine.MID2_RSN1,A_MTX_Trifluoperazine.HNM1_MID2,A_MTX_Trifluoperazine.ALO1_UIP4,A_MTX_Trifluoperazine.FMP45_MEP1,A_MTX_Trifluoperazine.FMP45_MID2,A_MTX_Trifluoperazine.MID2_TPO4,A_MTX_Trifluoperazine.HNM1_RBD2,A_MTX_Trifluoperazine.ERG11_HYR1,A_MTX_Trifluoperazine.SNA4_GTR2,A_MTX_Trifluoperazine.RET2_EMP47,A_MTX_Trifluoperazine.SSH1_ERV25,A_MTX_Trifluoperazine.DHH1_LSM3,A_MTX_Trifluoperazine.HNM1_TPO1,A_MTX_Trifluoperazine.ERV25_UIP4,A_MTX_Trifluoperazine.PLM2_SNA3,A_MTX_Trifluoperazine.ERV25_RBD2
789,6.0,0.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,2.0,43.0,0.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,36.0,0.0,18.0,9.0,1.0,12.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,38.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
79,1.0,11.0,2.0,2.0,2.0,0.0,3.0,10.0,1.0,1.0,3.0,100.0,5.0,3.0,23.0,2.0,4.0,4.0,1.0,0.0,2.0,0.0,1.0,39.0,14.0,3.0,0.0,4.0,1.0,0.0,18.0,0.0,2.0,1.0,2.0,2.0,2.0,41.0,1.0,9.0,4.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,109.0,3.0,28.0,0.0,7.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
790,37.0,42.0,115.0,31.0,111.0,71.0,35.0,78.0,27.0,100.0,33.0,11.0,43.0,61.0,61.0,220.0,248.0,100.0,12.0,21.0,38.0,28.0,574.0,39.0,48.0,13.0,108.0,41.0,49.0,124.0,8.0,36.0,76.0,30.0,25.0,36.0,58.0,122.0,17.0,184.0,123.0,101.0,19.0,24.0,60.0,17.0,61.0,14.0,308.0,76.0,19.0,16.0,57.0,194.0,34.0,48.0,61.0,27.0,30.0,134.0,13.0,18.0
791,84.0,49.0,204.0,68.0,110.0,259.0,98.0,152.0,52.0,189.0,79.0,15.0,107.0,154.0,338.0,142.0,1434.0,99.0,45.0,37.0,136.0,69.0,581.0,79.0,62.0,37.0,152.0,31.0,29.0,68.0,31.0,93.0,269.0,77.0,22.0,116.0,62.0,85.0,89.0,110.0,172.0,614.0,45.0,31.0,176.0,31.0,180.0,24.0,1085.0,396.0,69.0,73.0,171.0,221.0,51.0,72.0,67.0,44.0,101.0,738.0,42.0,36.0
795,273.0,39.0,111.0,20.0,237.0,35.0,81.0,105.0,32.0,48.0,34.0,9.0,124.0,104.0,129.0,12419.0,104.0,3163.0,23.0,124.0,38.0,73.0,261.0,39.0,245.0,147.0,139.0,160.0,63.0,94.0,6.0,49.0,268.0,96.0,10.0,30.0,718.0,1459.0,50.0,2274.0,551.0,151.0,1211.0,23.0,15.0,42.0,63.0,106.0,278.0,89.0,58.0,26.0,94.0,12933.0,168.0,181.0,46.0,83.0,30.0,84.0,9.0,11.0
796,6.0,36.0,4.0,1.0,7.0,1.0,0.0,10.0,0.0,5.0,0.0,0.0,6.0,2.0,3.0,57.0,8.0,22.0,0.0,3.0,1.0,1.0,3.0,5.0,4.0,2.0,5.0,10.0,6.0,4.0,2.0,1.0,8.0,0.0,77.0,2.0,21.0,8.0,1.0,23.0,11.0,1.0,1.0,3.0,7.0,6.0,1.0,2.0,6.0,1.0,0.0,1.0,4.0,33.0,6.0,2.0,5.0,9.0,6.0,2.0,3.0,1.0
797,8.0,6.0,6.0,2.0,27.0,4.0,1.0,13.0,0.0,3.0,2.0,5.0,10.0,1.0,11.0,16.0,16.0,12.0,0.0,7.0,12.0,2.0,1.0,7.0,58.0,2.0,22.0,5.0,56.0,10.0,2.0,1.0,13.0,4.0,3.0,8.0,3.0,11.0,3.0,16.0,8.0,4.0,2.0,1.0,2.0,15.0,9.0,0.0,10.0,16.0,3.0,3.0,3.0,23.0,33.0,7.0,10.0,2.0,8.0,4.0,0.0,1.0
798,39.0,12.0,14.0,1.0,10.0,0.0,5.0,16.0,3.0,253.0,4.0,0.0,11.0,2.0,9.0,904.0,5.0,18.0,2.0,11.0,6.0,2.0,7.0,14.0,2.0,2.0,9.0,15.0,16.0,19.0,2.0,5.0,9.0,9.0,333.0,4.0,17.0,44.0,0.0,215.0,9.0,8.0,15.0,5.0,3.0,11.0,3.0,1.0,13.0,11.0,3.0,5.0,12.0,637.0,14.0,8.0,1.0,8.0,3.0,3.0,0.0,6.0
801,14.0,16.0,0.0,23.0,25.0,2.0,1.0,79.0,111.0,16.0,92.0,0.0,3.0,2.0,28.0,14.0,7.0,15.0,26.0,10.0,11.0,2.0,2.0,54.0,7.0,20.0,89.0,3.0,18.0,8.0,2.0,0.0,65.0,4.0,0.0,2.0,119.0,34.0,1.0,20.0,21.0,16.0,0.0,0.0,0.0,4.0,22.0,11.0,1.0,27.0,4.0,30.0,18.0,6.0,246.0,5.0,25.0,7.0,3.0,8.0,49.0,2.0
803,1.0,12.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,5.0,2.0,8.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,33.0,1.0,64.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,55.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
804,85.0,198.0,38.0,18.0,6.0,49.0,54.0,303.0,7.0,5.0,75.0,37.0,35.0,9.0,13.0,280.0,756.0,27.0,0.0,140.0,49.0,4.0,4.0,91.0,330.0,2.0,2.0,9.0,4.0,18.0,5.0,1.0,4.0,7.0,8.0,341.0,153.0,1143.0,3.0,232.0,451.0,188.0,6.0,53.0,9.0,6.0,7.0,9.0,504.0,92.0,7.0,5.0,182.0,160.0,123.0,3.0,120.0,369.0,8.0,110.0,3.0,5.0
805,43.0,210.0,5.0,27.0,98.0,7.0,19.0,83.0,22.0,7.0,21.0,12.0,181.0,5.0,60.0,239.0,9.0,53.0,2.0,39.0,16.0,5.0,2.0,20.0,256.0,3.0,136.0,8.0,3.0,6.0,6.0,3.0,17.0,4.0,5.0,86.0,46.0,274.0,1.0,24.0,144.0,31.0,9.0,6.0,5.0,5.0,27.0,20.0,92.0,59.0,19.0,56.0,6.0,19.0,3.0,5.0,80.0,417.0,5.0,47.0,0.0,5.0
808,22.0,11.0,24.0,13.0,44.0,15.0,15.0,41.0,7.0,31.0,9.0,3.0,39.0,58.0,48.0,75.0,65.0,73.0,2.0,7.0,25.0,5.0,11.0,25.0,16.0,11.0,79.0,249.0,6.0,16.0,5.0,21.0,20.0,6.0,1.0,35.0,44.0,60.0,7.0,68.0,131.0,43.0,7.0,20.0,55.0,9.0,14.0,6.0,224.0,10.0,6.0,15.0,44.0,82.0,9.0,39.0,14.0,26.0,18.0,28.0,5.0,5.0
809,1014.0,526.0,214.0,56.0,482.0,106.0,73.0,591.0,52.0,75.0,255.0,38.0,59.0,59.0,217.0,366.0,1334.0,210.0,27.0,183.0,189.0,54.0,75.0,52.0,602.0,13.0,921.0,107.0,2290.0,113.0,14.0,39.0,219.0,59.0,113.0,1106.0,168.0,1280.0,37.0,648.0,748.0,156.0,52.0,24.0,59.0,39.0,97.0,61.0,294.0,199.0,91.0,87.0,75.0,180.0,478.0,89.0,554.0,100.0,443.0,266.0,11.0,16.0
81,17.0,14.0,1.0,158.0,24.0,2.0,11.0,54.0,101.0,982.0,10.0,92.0,6.0,4.0,16.0,56.0,7.0,18.0,0.0,2.0,44.0,0.0,11.0,260.0,15.0,15.0,26.0,22.0,6.0,1.0,5.0,3.0,4.0,1.0,661.0,100.0,81.0,42.0,2.0,27.0,53.0,13.0,1.0,58.0,4.0,3.0,30.0,19.0,196.0,84.0,40.0,6.0,7.0,4.0,15.0,2.0,56.0,32.0,0.0,4.0,5.0,3.0
811,32.0,38.0,1203.0,13.0,138.0,44.0,22.0,571.0,75.0,23.0,62.0,6.0,638.0,58.0,23.0,68.0,47.0,78.0,23.0,16.0,621.0,9.0,87.0,6599.0,46.0,10.0,80.0,22.0,27.0,65.0,4.0,23.0,133.0,37.0,26.0,2024.0,45.0,90.0,11.0,99.0,31.0,1429.0,31.0,17.0,23.0,15.0,12.0,42.0,197.0,39.0,24.0,28.0,1130.0,47.0,267.0,33.0,52.0,3.0,780.0,56.0,5.0,33.0
812,3.0,3.0,5.0,5.0,2.0,0.0,2.0,13.0,8.0,6.0,1.0,0.0,9.0,1.0,1.0,17.0,6.0,5.0,1.0,5.0,0.0,1.0,3.0,2.0,5.0,0.0,1.0,9.0,21.0,7.0,0.0,5.0,91.0,1.0,0.0,4.0,3.0,8.0,1.0,8.0,7.0,5.0,1.0,2.0,9.0,773.0,0.0,0.0,3.0,2.0,0.0,1.0,8.0,11.0,14.0,1.0,5.0,4.0,2.0,7.0,2.0,0.0
813,55.0,58.0,257.0,55.0,147.0,207.0,61.0,197.0,40.0,51.0,50.0,28.0,330.0,158.0,189.0,530.0,344.0,181.0,37.0,154.0,142.0,36.0,226.0,56.0,170.0,31.0,162.0,222.0,159.0,121.0,17.0,30.0,234.0,75.0,12.0,82.0,98.0,141.0,14.0,257.0,158.0,162.0,77.0,41.0,282.0,144.0,257.0,22.0,813.0,547.0,35.0,60.0,87.0,157.0,186.0,57.0,111.0,26.0,47.0,245.0,19.0,21.0
819,8.0,3.0,5.0,0.0,20.0,6.0,3.0,7.0,2.0,2.0,0.0,6.0,4.0,3.0,5.0,289.0,79.0,8.0,0.0,10.0,5.0,1.0,8.0,2.0,2.0,0.0,10.0,12.0,18.0,15.0,1.0,1.0,11.0,2.0,2.0,1.0,26.0,14.0,3.0,104.0,13.0,2.0,19.0,2.0,6.0,3.0,6.0,2.0,15.0,14.0,0.0,7.0,6.0,10.0,9.0,1.0,8.0,5.0,2.0,16.0,0.0,1.0
821,3.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,22.0,2.0,6.0,0.0,2.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,37.0,0.0,65.0,13.0,0.0,10.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0
823,20.0,37.0,48.0,24.0,40.0,25.0,34.0,105.0,41.0,62.0,29.0,12.0,22.0,56.0,86.0,269.0,217.0,102.0,22.0,26.0,45.0,20.0,115.0,12.0,28.0,52.0,58.0,39.0,27.0,8.0,13.0,15.0,48.0,27.0,4.0,19.0,40.0,180.0,23.0,172.0,50.0,35.0,21.0,16.0,34.0,19.0,104.0,12.0,379.0,106.0,27.0,32.0,37.0,162.0,19.0,23.0,50.0,24.0,10.0,100.0,17.0,7.0
833,45.0,30.0,380.0,13.0,255.0,36.0,78.0,109.0,19.0,16.0,16.0,130.0,63.0,497.0,56.0,219.0,91.0,53.0,15.0,49.0,51.0,21.0,43.0,135.0,344.0,17.0,613.0,47.0,18.0,29.0,12.0,16.0,72.0,54.0,232.0,72.0,36.0,331.0,12.0,211.0,127.0,97.0,25.0,54.0,23.0,32.0,37.0,15.0,264.0,127.0,25.0,26.0,44.0,225.0,72.0,36.0,51.0,158.0,36.0,59.0,16.0,29.0
835,21.0,6.0,8.0,11.0,5.0,4.0,6.0,66.0,52.0,9.0,44.0,22.0,58.0,12.0,5.0,56.0,14.0,115.0,10.0,20.0,356.0,0.0,6.0,36.0,60.0,1.0,13.0,18.0,65.0,632.0,2.0,8.0,53.0,0.0,138.0,899.0,54.0,125.0,3.0,8.0,118.0,80.0,10.0,2.0,5.0,9.0,4.0,23.0,9.0,12.0,40.0,1.0,98.0,59.0,101.0,7.0,56.0,147.0,71.0,9.0,94.0,9.0
837,294.0,166.0,978.0,254.0,154.0,104.0,76.0,343.0,33.0,278.0,129.0,157.0,221.0,36.0,130.0,188.0,710.0,165.0,43.0,128.0,125.0,26.0,1021.0,400.0,78.0,41.0,163.0,44.0,21.0,23.0,6.0,45.0,46.0,48.0,228.0,39.0,229.0,1075.0,35.0,134.0,254.0,153.0,69.0,106.0,55.0,28.0,50.0,31.0,147.0,180.0,243.0,85.0,160.0,389.0,221.0,46.0,226.0,93.0,46.0,214.0,19.0,15.0
838,18998.0,25276.0,113868.0,52542.0,52773.0,97241.0,80859.0,41392.0,46444.0,40687.0,33722.0,18476.0,80414.0,141204.0,63513.0,60972.0,118270.0,52449.0,72935.0,18806.0,53708.0,3014.0,84322.0,19028.0,38117.0,27036.0,62129.0,4872.0,5562.0,3221.0,3496.0,2993.0,76133.0,6371.0,3922.0,36894.0,51841.0,54074.0,15787.0,30246.0,70587.0,90338.0,9587.0,40099.0,128912.0,2679.0,81043.0,26341.0,284604.0,94970.0,57524.0,26068.0,27473.0,39245.0,13966.0,5229.0,38336.0,29290.0,18539.0,88432.0,6499.0,3302.0
839,31.0,19.0,68.0,18.0,91.0,39.0,40.0,68.0,25.0,66.0,36.0,18.0,62.0,33.0,93.0,118.0,701.0,49.0,10.0,14.0,30.0,22.0,131.0,9.0,13.0,12.0,60.0,21.0,17.0,8.0,14.0,21.0,76.0,21.0,13.0,33.0,52.0,85.0,40.0,337.0,168.0,38.0,14.0,27.0,49.0,11.0,122.0,8.0,281.0,53.0,15.0,52.0,43.0,114.0,10.0,47.0,26.0,12.0,18.0,163.0,16.0,7.0
841,716.0,511.0,16.0,42.0,103.0,24.0,64.0,829.0,85.0,67.0,239.0,4.0,67.0,20.0,111.0,500.0,828.0,1329.0,25.0,1010.0,28.0,9.0,25.0,60.0,74.0,43.0,512.0,39.0,35.0,28.0,5.0,9.0,1429.0,10.0,5.0,25.0,1629.0,831.0,16.0,328.0,64.0,22.0,28.0,31.0,152.0,21.0,17.0,42.0,156.0,28.0,40.0,56.0,20.0,89.0,242.0,10.0,376.0,144.0,288.0,376.0,421.0,24.0
842,438.0,2387.0,6128.0,518.0,2502.0,590.0,888.0,1123.0,623.0,327.0,219.0,1517.0,709.0,45.0,720.0,990.0,3102.0,548.0,766.0,1210.0,482.0,56.0,917.0,2588.0,3246.0,354.0,4839.0,110.0,99.0,172.0,125.0,74.0,120.0,137.0,74.0,291.0,492.0,1356.0,32.0,1227.0,1106.0,310.0,155.0,1603.0,7937.0,93.0,348.0,276.0,3076.0,4177.0,924.0,426.0,62.0,754.0,3180.0,102.0,524.0,1152.0,178.0,578.0,21.0,97.0
843,165.0,31.0,30.0,5.0,39.0,16.0,6.0,143.0,7.0,14.0,11.0,1.0,21.0,20.0,51.0,177.0,42.0,40.0,3.0,39.0,21.0,8.0,24.0,12.0,35.0,3.0,34.0,49.0,273.0,27.0,3.0,3.0,46.0,15.0,6.0,9.0,33.0,53.0,4.0,540.0,71.0,10.0,50.0,13.0,11.0,9.0,15.0,2.0,64.0,57.0,5.0,29.0,18.0,644.0,105.0,22.0,51.0,9.0,17.0,25.0,2.0,4.0
848,104.0,39.0,2.0,0.0,4.0,6.0,1.0,20.0,2.0,4.0,7.0,0.0,1.0,2.0,18.0,158.0,10.0,17.0,1.0,30.0,5.0,3.0,5.0,21.0,1.0,0.0,13.0,3.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,66.0,25.0,3.0,115.0,305.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,31.0,1.0,3.0,3.0,3.0,15.0,2.0,4.0,7.0,20.0,0.0,8.0,1.0,0.0
850,22.0,4.0,13.0,2.0,7.0,2.0,4.0,74.0,9.0,25.0,8.0,2.0,7.0,3.0,13.0,829.0,4628.0,49.0,1.0,15.0,43.0,4.0,10.0,6.0,9.0,2.0,14.0,10.0,11.0,9.0,0.0,1.0,25.0,8.0,0.0,4.0,22.0,41.0,15.0,156.0,20.0,13.0,150.0,4.0,13.0,9.0,7.0,2.0,78.0,18.0,2.0,3.0,2.0,567.0,22.0,8.0,12.0,6.0,4.0,8.0,3.0,2.0
853,1042.0,1172.0,1002.0,212.0,541.0,388.0,242.0,8265.0,236.0,1112.0,131.0,1026.0,43.0,46.0,359.0,761.0,145.0,63.0,105.0,793.0,438.0,23.0,1294.0,994.0,786.0,491.0,313.0,96.0,3628.0,62.0,16.0,15.0,560.0,41.0,34.0,176.0,992.0,244.0,37.0,1110.0,926.0,70.0,728.0,23.0,51.0,34.0,82.0,131.0,628.0,2069.0,1725.0,277.0,30.0,2219.0,1055.0,40.0,2522.0,47.0,81.0,421.0,20.0,11.0
854,1.0,1.0,6.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,21.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,1.0,4.0,2.0,0.0,2.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,69.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,0.0,7.0,22.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0
857,31.0,34.0,50.0,6.0,42.0,0.0,4.0,11.0,2.0,2.0,10.0,0.0,12.0,6.0,11.0,745.0,9.0,152.0,26.0,15.0,12.0,4.0,3.0,19.0,12.0,2.0,10.0,19.0,12.0,9.0,17.0,6.0,28.0,11.0,4.0,25.0,26.0,70.0,4.0,1208.0,12.0,17.0,26.0,5.0,3.0,9.0,6.0,2.0,7.0,11.0,4.0,6.0,16.0,406.0,14.0,12.0,0.0,21.0,8.0,11.0,5.0,12.0
859,57.0,100.0,319.0,38.0,93.0,27.0,168.0,285.0,72.0,265.0,53.0,94.0,99.0,50.0,62.0,176.0,670.0,149.0,48.0,45.0,45.0,27.0,59.0,312.0,427.0,93.0,120.0,34.0,684.0,16.0,9.0,15.0,158.0,17.0,415.0,60.0,639.0,449.0,12.0,452.0,148.0,198.0,68.0,66.0,33.0,12.0,42.0,77.0,319.0,73.0,69.0,42.0,171.0,54.0,84.0,32.0,51.0,35.0,29.0,123.0,51.0,16.0
860,83.0,65.0,566.0,47.0,180.0,111.0,77.0,266.0,79.0,106.0,110.0,30.0,347.0,56.0,212.0,246.0,408.0,172.0,31.0,31.0,208.0,59.0,137.0,69.0,105.0,35.0,244.0,57.0,38.0,53.0,22.0,89.0,171.0,94.0,20.0,211.0,68.0,155.0,42.0,224.0,180.0,573.0,47.0,38.0,405.0,50.0,244.0,24.0,428.0,278.0,34.0,89.0,120.0,240.0,93.0,114.0,81.0,44.0,91.0,200.0,20.0,36.0
862,194.0,199.0,320.0,46.0,206.0,121.0,243.0,816.0,166.0,92.0,156.0,26.0,178.0,269.0,553.0,404.0,380.0,238.0,23.0,87.0,133.0,133.0,357.0,68.0,159.0,53.0,169.0,112.0,154.0,63.0,53.0,55.0,278.0,82.0,68.0,103.0,262.0,200.0,65.0,667.0,704.0,173.0,48.0,107.0,141.0,41.0,193.0,62.0,947.0,251.0,67.0,184.0,165.0,556.0,172.0,193.0,512.0,150.0,87.0,408.0,26.0,37.0
868,48.0,66.0,8.0,11.0,58.0,2.0,14.0,131.0,47.0,6.0,2.0,10.0,6.0,0.0,6.0,67.0,38.0,5.0,3.0,10.0,105.0,3.0,6.0,35.0,6.0,1.0,14.0,3.0,9.0,0.0,2.0,3.0,80.0,4.0,5.0,6.0,137.0,72.0,2.0,28.0,169.0,4.0,1.0,56.0,12.0,14.0,5.0,30.0,9.0,9.0,6.0,15.0,3.0,26.0,9.0,0.0,46.0,3.0,1.0,4.0,12.0,4.0
869,59.0,207.0,6.0,26.0,5.0,26.0,4.0,314.0,1.0,2.0,16.0,0.0,7.0,12.0,16.0,75.0,3976.0,236.0,4.0,56.0,23.0,6.0,542.0,74.0,17.0,8.0,5.0,5.0,6.0,5.0,2.0,4.0,70.0,4.0,4.0,78.0,50.0,613.0,13.0,92.0,129.0,78.0,9.0,1.0,63.0,237.0,3.0,14.0,680.0,38.0,206.0,80.0,2.0,535.0,59.0,5.0,242.0,25.0,4.0,322.0,4.0,3.0
87,1.0,5.0,25.0,1.0,6.0,5.0,4.0,15.0,2.0,40.0,2.0,1.0,5.0,5.0,8.0,45.0,32.0,3.0,2.0,2.0,7.0,1.0,43.0,14.0,4.0,3.0,8.0,4.0,3.0,13.0,2.0,2.0,11.0,5.0,2.0,7.0,4.0,23.0,6.0,27.0,10.0,8.0,232.0,1.0,2.0,2.0,2.0,0.0,16.0,15.0,1.0,2.0,3.0,10.0,15.0,3.0,4.0,3.0,2.0,12.0,2.0,2.0
870,1.0,0.0,8.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,4.0,4.0,1.0,15.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,50.0,5.0,0.0,21.0,1.0,1.0,0.0,0.0,2.0,2.0,6.0,1.0,0.0,1.0
871,3.0,2.0,12.0,2.0,2.0,1.0,5.0,17.0,1.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,19.0,0.0,6.0,20.0,2.0,0.0,23.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,21.0,1.0,7.0,2.0,1.0,3.0,1.0,1.0,9.0,0.0,4.0,12.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0
879,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
880,2.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,6.0,11.0,0.0,3.0,1.0,0.0,16.0,8.0,0.0,0.0,2.0,4.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,8.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,6.0,0.0,1.0
882,2.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,9.0,7.0,1.0,0.0,2.0,0.0,11.0,13.0,3.0,0.0,2.0,2.0,9.0,27.0,0.0,2.0,1.0,0.0,1.0,8.0,0.0,5.0,0.0,3.0,3.0,4.0,1.0,2.0,1.0,17.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
887,18.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,78.0,1.0,1.0,0.0,0.0,8.0,3.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,29.0,15.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,0.0,4.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0
888,218.0,1325.0,55.0,0.0,440.0,16.0,31.0,270.0,58.0,11.0,19.0,60.0,10.0,19.0,126.0,107.0,308.0,811.0,1.0,51.0,10.0,10.0,324.0,169.0,87.0,105.0,47.0,6.0,12.0,3.0,9.0,4.0,194.0,6.0,137.0,61.0,82.0,551.0,3.0,573.0,43.0,32.0,40.0,28.0,15.0,3.0,18.0,55.0,82.0,202.0,215.0,76.0,19.0,389.0,34.0,12.0,172.0,176.0,15.0,1814.0,6.0,3.0
89,1779.0,1246.0,913.0,3760.0,80.0,315.0,1024.0,1821.0,358.0,11979.0,1010.0,572.0,174.0,333.0,2500.0,155.0,12286.0,201.0,328.0,203.0,88.0,16.0,817.0,390.0,1681.0,97.0,1018.0,37.0,31.0,266.0,62.0,79.0,313.0,47.0,116.0,315.0,241.0,183.0,951.0,549.0,95.0,243.0,61.0,1567.0,1815.0,112.0,1060.0,131.0,972.0,1015.0,229.0,549.0,121.0,191.0,209.0,24.0,456.0,98.0,236.0,258.0,48.0,75.0
904,1.0,0.0,11.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,10.0,0.0,0.0,1.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,6.0,4.0,5.0,0.0,10.0,0.0,0.0,2.0,5.0,1.0,5.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,7.0,28.0,1.0,0.0,1.0,1.0,2.0,12.0,0.0,3.0
