strain_id,A_noMTX_Fluconazole.SNA4_VAC8,A_noMTX_Fluconazole.HNM1_ERG11,A_noMTX_Fluconazole.HUG1_ADE17,A_noMTX_Fluconazole.HUG1_ALO1,A_noMTX_Fluconazole.TPO1_TPO2,A_noMTX_Fluconazole.HNM1_MAM33,A_noMTX_Fluconazole.SRO9_GIS2,A_noMTX_Fluconazole.MID2_RSN1,A_noMTX_Fluconazole.ERG27_ACF2,A_noMTX_Fluconazole.HNM1_RBD2,A_noMTX_Fluconazole.SSH1_ERV25,A_noMTX_Fluconazole.MID2_WSC2,A_noMTX_Fluconazole.PMC1_CTR2,A_noMTX_Fluconazole.PLM2_SNA3,A_noMTX_Fluconazole.MID2_PIN2,A_noMTX_Fluconazole.ERG11_TPO4,A_noMTX_Fluconazole.ERV25_UIP4,A_noMTX_Fluconazole.ALO1_UIP4,A_noMTX_Fluconazole.ERG11_ERV25,A_noMTX_Fluconazole.MID2_TPO2,A_noMTX_Fluconazole.SSH1_ORM2,A_noMTX_Fluconazole.RET2_EMP70,A_noMTX_Fluconazole.RET2_EMP47,A_noMTX_Fluconazole.ERG11_PIS1,A_noMTX_Fluconazole.noPPI_reference,A_noMTX_Fluconazole.FMP45_MEP1,A_noMTX_Fluconazole.ALO1_HYR1,A_noMTX_Fluconazole.ERV25_EMP47,A_noMTX_Fluconazole.MID2_MAM33,A_noMTX_Fluconazole.PLM2_HNM1,A_noMTX_Fluconazole.HUG1_PGM2,A_noMTX_Fluconazole.ERG11_ACF2,A_noMTX_Fluconazole.ALO1_ADE17,A_noMTX_Fluconazole.ERV25_ERG5,A_noMTX_Fluconazole.ADE17_GIS2,A_noMTX_Fluconazole.SNA4_GTR2,A_noMTX_Fluconazole.ERV25_ORM2,A_noMTX_Fluconazole.SRO9_SGN1,A_noMTX_Fluconazole.HNM1_TPO4,A_noMTX_Fluconazole.HNM1_MID2,A_noMTX_Fluconazole.DHH1_LSM3,A_noMTX_Fluconazole.MID2_TPO4,A_noMTX_Fluconazole.SRO9_DHH1,A_noMTX_Fluconazole.ADE17_PGM2,A_noMTX_Fluconazole.ADE17_HYR1,A_noMTX_Fluconazole.RET2_SNA3,A_noMTX_Fluconazole.ERG11_ORM2,A_noMTX_Fluconazole.ERG11_HYR1,A_noMTX_Fluconazole.SSH1_ERG11,A_noMTX_Fluconazole.TPO1_MID2,A_noMTX_Fluconazole.ERG11_MID2,A_noMTX_Fluconazole.SSH1_PIS1,A_noMTX_Fluconazole.TPO1_TCB2,A_noMTX_Fluconazole.ERV25_PIS1,A_noMTX_Fluconazole.ERG11_ERG5,A_noMTX_Fluconazole.GTR1_SLM4,A_noMTX_Fluconazole.PMC1_GTR2,A_noMTX_Fluconazole.FMP45_MID2,A_noMTX_Fluconazole.FMP45_HNM1,A_noMTX_Fluconazole.HNM1_TPO1,A_noMTX_Fluconazole.HNM1_TPO2,A_noMTX_Fluconazole.ERV25_RBD2
740,5.0,13.0,15.0,15.0,43.0,9.0,18.0,116.0,65.0,27.0,10.0,14.0,12.0,6.0,23.0,11.0,12.0,11.0,32.0,10.0,15.0,40.0,23.0,4.0,6.0,10.0,12.0,11.0,9.0,3.0,11.0,7.0,15.0,15.0,7.0,10.0,15.0,7.0,17.0,6.0,48.0,11.0,9.0,8.0,15.0,74.0,37.0,50.0,17.0,120.0,5.0,16.0,48.0,16.0,22.0,15.0,33.0,12.0,5.0,17.0,29.0,5.0
741,7.0,2.0,14.0,7.0,28.0,3.0,10.0,18.0,27.0,4.0,4.0,11.0,5.0,8.0,11.0,10.0,12.0,17.0,10.0,14.0,57.0,71.0,8.0,6.0,16.0,16.0,6.0,7.0,11.0,3.0,28.0,14.0,23.0,13.0,1.0,3.0,14.0,5.0,9.0,2.0,25.0,2.0,68.0,11.0,4.0,19.0,12.0,22.0,6.0,28.0,4.0,5.0,16.0,3.0,7.0,4.0,16.0,9.0,15.0,5.0,22.0,12.0
742,469.0,6754.0,466.0,1982.0,3914.0,2134.0,61.0,92.0,6334.0,124.0,1026.0,286.0,1652.0,173.0,628.0,177.0,1061.0,490.0,140.0,865.0,3384.0,170.0,181.0,285.0,112.0,3544.0,251.0,290.0,697.0,386.0,1277.0,78.0,874.0,5485.0,106.0,1184.0,1983.0,1041.0,6992.0,446.0,23811.0,373.0,457.0,156.0,416.0,106.0,133.0,455.0,14145.0,10117.0,1035.0,193.0,1116.0,3415.0,2724.0,223.0,1317.0,108.0,94.0,2088.0,14944.0,1288.0
748,75.0,78.0,8.0,102.0,86.0,12.0,14.0,13.0,12.0,4.0,155.0,9.0,71.0,3.0,7.0,10.0,27.0,33.0,37.0,7.0,152.0,19.0,17.0,10.0,14.0,20.0,27.0,17.0,31.0,13.0,44.0,11.0,495.0,9.0,24.0,11.0,2.0,10.0,9.0,113.0,11.0,88.0,6.0,11.0,4.0,42.0,128.0,5.0,16.0,129.0,7.0,6.0,115.0,28.0,15.0,1.0,100.0,11.0,62.0,10.0,97.0,7.0
749,6.0,10.0,70.0,394.0,14.0,314.0,10.0,9.0,5.0,6.0,286.0,464.0,6.0,10.0,476.0,4.0,210.0,9.0,38.0,16.0,5.0,2.0,4.0,5.0,79.0,5.0,11.0,125.0,98.0,3.0,121.0,5.0,641.0,2.0,8.0,11.0,7.0,30.0,232.0,294.0,37.0,12.0,72.0,8.0,4.0,6.0,11.0,16.0,16.0,11.0,7.0,2.0,128.0,13.0,6.0,8.0,24.0,2.0,162.0,14.0,68.0,11.0
753,8.0,1.0,3.0,19.0,13.0,3.0,4.0,5.0,2.0,2.0,14.0,5.0,7.0,2.0,6.0,5.0,8.0,4.0,7.0,3.0,9.0,18.0,21.0,36.0,4.0,17.0,1.0,5.0,5.0,1.0,11.0,26.0,2.0,3.0,23.0,4.0,6.0,6.0,0.0,17.0,2.0,30.0,8.0,9.0,9.0,57.0,1.0,1.0,0.0,5.0,6.0,14.0,7.0,9.0,10.0,5.0,4.0,3.0,6.0,2.0,2.0,3.0
754,10.0,9.0,6.0,43.0,9.0,46.0,0.0,12.0,19.0,2.0,12.0,3.0,30.0,8.0,53.0,3.0,114.0,11.0,6.0,6.0,5.0,3.0,2.0,2.0,0.0,8.0,5.0,10.0,2.0,2.0,14.0,4.0,76.0,55.0,9.0,30.0,13.0,196.0,5.0,8.0,4.0,41.0,22.0,6.0,1.0,2.0,2.0,5.0,291.0,36.0,1.0,5.0,4.0,22.0,6.0,6.0,117.0,26.0,103.0,5.0,4.0,18.0
755,8.0,3.0,1.0,5.0,11.0,2.0,0.0,4.0,5.0,4.0,3.0,1.0,9.0,0.0,5.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,12.0,8.0,29.0,95.0,6.0,5.0,2.0,4.0,1.0,6.0,1.0,5.0,17.0,12.0,8.0,10.0,2.0,3.0,8.0,2.0,8.0,1.0,11.0,2.0,0.0,9.0,6.0,6.0,3.0,14.0,3.0,3.0,7.0,3.0,6.0,11.0,1.0,4.0,10.0,32.0
756,18.0,95.0,2099.0,1426.0,1471.0,64.0,566.0,184.0,2405.0,2467.0,1831.0,44.0,185.0,1131.0,73.0,976.0,372.0,253.0,227.0,45.0,142.0,56348.0,65292.0,633.0,49.0,162.0,83.0,41.0,231.0,284.0,211.0,860.0,709.0,64.0,175.0,32.0,485.0,134.0,25.0,535.0,103.0,935.0,416.0,46.0,25.0,212684.0,82.0,2655.0,60.0,1241.0,139.0,303.0,1088.0,2064.0,172.0,16.0,414.0,499.0,232.0,30.0,1756.0,30.0
760,15.0,177.0,27.0,271.0,267.0,26.0,5.0,79.0,50.0,11.0,354.0,25.0,246.0,55.0,159.0,19.0,145.0,283.0,90.0,608.0,2846.0,116.0,29.0,44.0,58.0,366.0,125.0,81.0,319.0,117.0,226.0,25.0,931.0,82.0,335.0,128.0,129.0,5170.0,33.0,144.0,409.0,445.0,339.0,32.0,24.0,53.0,170.0,68.0,69.0,212.0,222.0,22.0,796.0,41.0,12.0,80.0,216.0,122.0,10486.0,30.0,39.0,13.0
77,14.0,11.0,105.0,39.0,13.0,23.0,200.0,6.0,114.0,4.0,101.0,14.0,5.0,47.0,4.0,3.0,14.0,58.0,3.0,192.0,36.0,3.0,7.0,17.0,27.0,25.0,96.0,20.0,87.0,320.0,5.0,87.0,482.0,6.0,30.0,97.0,122.0,284.0,21.0,13.0,6.0,8.0,40.0,62.0,4664.0,12.0,499.0,154.0,89.0,8.0,172.0,11.0,28.0,2.0,182.0,1.0,9.0,7.0,1.0,26.0,4.0,16.0
772,6.0,26.0,34.0,41.0,144.0,20.0,73.0,13.0,48.0,14.0,12.0,24.0,30.0,13.0,30.0,16.0,20.0,25.0,11.0,41.0,11.0,8.0,8.0,16.0,14.0,16.0,24.0,63.0,10.0,57.0,84.0,25.0,14.0,12.0,7.0,24.0,13.0,32.0,10.0,11.0,31.0,19.0,23.0,9.0,7.0,2.0,25.0,21.0,16.0,6.0,398.0,13.0,0.0,9.0,56.0,14.0,18.0,78.0,20.0,13.0,30.0,20.0
775,478.0,33.0,1717.0,198.0,277.0,16.0,91.0,32.0,35.0,30.0,135.0,17.0,83.0,25.0,373.0,82.0,98.0,77.0,10.0,272.0,20.0,10.0,9.0,57.0,12.0,83.0,105.0,189.0,153.0,23.0,72.0,46.0,2855.0,12.0,23.0,62.0,24.0,49.0,41.0,16.0,41.0,218.0,89.0,61.0,2011.0,5.0,32.0,17.0,56.0,309.0,38.0,54.0,219.0,20.0,68.0,9.0,528.0,38.0,35.0,34.0,74.0,776.0
778,10.0,79.0,1236.0,521.0,12.0,11.0,46.0,9.0,141.0,12.0,1119.0,16.0,271.0,16.0,308.0,20.0,50.0,41.0,32.0,94.0,44.0,3.0,5.0,768.0,12.0,41.0,18.0,44.0,665.0,201.0,356.0,228.0,1137.0,73.0,9.0,17.0,11.0,16.0,351.0,93.0,34.0,135.0,97.0,37.0,721.0,8.0,1153.0,19.0,400.0,270.0,9.0,27.0,579.0,6.0,22.0,464.0,799.0,146.0,39.0,111.0,386.0,23.0
78,1.0,0.0,7.0,4.0,9.0,2.0,1.0,1.0,2.0,1.0,14.0,5.0,1.0,2.0,4.0,0.0,2.0,40.0,0.0,1.0,8.0,2.0,3.0,1.0,73.0,1.0,16.0,3.0,57.0,0.0,12.0,2.0,169.0,10.0,1.0,1.0,27.0,2.0,3.0,0.0,8.0,0.0,0.0,6.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,527.0,22.0,3.0,1.0,1.0,0.0,0.0,45.0,4.0,4.0
782,5.0,339.0,24.0,209.0,5.0,112.0,13.0,15.0,5.0,14.0,11.0,4.0,889.0,2.0,246.0,7.0,117.0,219.0,33.0,68.0,7.0,12.0,12.0,12.0,73.0,78.0,178.0,48.0,153.0,45.0,41.0,6.0,333.0,5.0,20.0,516.0,43.0,35.0,4.0,3.0,789.0,8.0,18.0,4.0,9.0,6.0,12.0,11.0,8.0,10.0,12.0,7.0,10.0,1021.0,14.0,14.0,2531.0,122.0,198.0,23.0,64.0,33.0
783,36.0,2772.0,31.0,7.0,396.0,8.0,109.0,5.0,127.0,175.0,75.0,12.0,9.0,28.0,12.0,498.0,13.0,6.0,5.0,3.0,12.0,16.0,24.0,148.0,21.0,77.0,4.0,9.0,18.0,38.0,18.0,2162.0,51.0,25.0,3721.0,46.0,127.0,95.0,96.0,121.0,419.0,9.0,189.0,70.0,152.0,20.0,5.0,9.0,42.0,626.0,153.0,23.0,2539.0,17.0,690.0,34.0,5.0,366.0,104.0,80.0,12.0,8.0
784,11.0,26.0,9.0,339.0,211.0,4.0,11.0,6.0,7.0,5.0,38.0,2.0,103.0,6.0,140.0,5.0,10.0,7.0,6.0,5.0,10.0,6.0,3.0,20.0,19.0,195.0,4.0,6.0,4.0,10.0,367.0,63.0,44.0,14.0,21.0,19.0,10.0,7.0,7.0,44.0,16.0,24.0,91.0,8.0,13.0,10.0,16.0,6.0,7.0,10.0,3.0,7.0,19.0,4.0,10.0,162.0,11.0,7.0,8.0,161.0,8.0,10.0
789,9.0,30.0,8.0,21.0,70.0,10.0,3.0,3.0,6.0,4.0,19.0,5.0,103.0,6.0,63.0,5.0,3.0,1.0,1.0,5.0,19.0,6.0,7.0,12.0,7.0,66.0,3.0,4.0,332.0,9.0,19.0,13.0,11.0,6.0,15.0,45.0,6.0,3.0,3.0,1.0,14.0,5.0,4.0,9.0,16.0,7.0,11.0,13.0,2.0,493.0,5.0,5.0,11.0,5.0,1.0,7.0,241.0,215.0,7.0,2.0,568.0,12.0
79,2.0,1.0,2.0,2.0,2.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,8.0,2.0,1.0,3.0,6.0,2.0,1.0,3.0,2.0,0.0,39.0,2.0,1.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,3.0,0.0,0.0,10.0,1.0,4.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,8.0
790,71.0,412.0,20.0,81.0,35.0,623.0,10.0,48.0,189.0,39.0,648.0,28.0,13.0,42.0,288.0,138.0,68.0,75.0,6267.0,193.0,71.0,61.0,11.0,16.0,47.0,534.0,30.0,30.0,587.0,59.0,172.0,41.0,1974.0,188.0,16.0,70.0,285.0,26.0,233.0,332.0,27.0,95.0,22.0,46.0,1371.0,18.0,10.0,46.0,51.0,21.0,620.0,144.0,41.0,64.0,139.0,254.0,224.0,129.0,38.0,342.0,143.0,213.0
791,27.0,28.0,20.0,15.0,78.0,129.0,58.0,16.0,39.0,17.0,27.0,17.0,31.0,7.0,42.0,10.0,21.0,26.0,32.0,76.0,99.0,92.0,25.0,141.0,20.0,24.0,72.0,21.0,8.0,14.0,129.0,32.0,497.0,87.0,4.0,9.0,229.0,14.0,38.0,262.0,44.0,25.0,17.0,9.0,14.0,53.0,28.0,68.0,121.0,123.0,8.0,10.0,25.0,12.0,9.0,8.0,18.0,29.0,23.0,10.0,72.0,153.0
795,95.0,4974.0,149.0,553.0,522.0,2540.0,376.0,262.0,306.0,891.0,9244.0,193.0,1306.0,565.0,2115.0,1940.0,1805.0,3864.0,2772.0,1194.0,24352.0,335.0,98.0,2542.0,333.0,809.0,9897.0,2449.0,365.0,2061.0,271.0,9066.0,1811.0,4797.0,106.0,539.0,4057.0,563.0,3305.0,1685.0,3830.0,1699.0,1058.0,193.0,898.0,124.0,3647.0,756.0,2545.0,2021.0,799.0,5383.0,972.0,3547.0,2048.0,1071.0,501.0,7708.0,3072.0,1079.0,3038.0,245.0
796,564.0,1247.0,3596.0,1786.0,577.0,3416.0,77.0,80.0,2465.0,695.0,1026.0,378.0,185.0,45.0,224.0,65.0,1204.0,1340.0,93.0,963.0,177.0,32.0,24.0,71.0,84.0,321.0,3441.0,1416.0,958.0,87.0,2046.0,46.0,1248.0,4441.0,104.0,346.0,960.0,151.0,4708.0,860.0,410.0,927.0,239.0,138.0,412.0,33.0,89.0,29.0,445.0,545.0,144.0,627.0,524.0,89.0,196.0,35.0,248.0,87.0,703.0,5036.0,8853.0,819.0
797,8.0,15.0,22.0,4.0,69.0,6.0,190.0,7.0,6.0,13.0,11.0,15.0,5.0,7.0,51.0,10.0,8.0,93.0,10.0,18.0,7.0,0.0,2.0,3.0,11.0,9.0,29.0,129.0,16.0,36.0,6.0,4.0,364.0,8.0,8.0,4.0,10.0,6.0,27.0,25.0,12.0,6.0,18.0,11.0,14.0,3.0,1439.0,9.0,17.0,33.0,2.0,4.0,175.0,53.0,10.0,3.0,27.0,7.0,17.0,16.0,22.0,20.0
798,64.0,142.0,211.0,1602.0,71.0,1599.0,891.0,113.0,101.0,153.0,351.0,14607.0,1106.0,507.0,4751.0,226.0,2077.0,910.0,74.0,1473.0,30.0,89.0,2809.0,170.0,93.0,28.0,9082.0,51227.0,16473.0,9901.0,580.0,97.0,3016.0,3975.0,40.0,289.0,331.0,2542.0,263.0,606.0,4902.0,6609.0,4794.0,188.0,250.0,2694.0,3219.0,286.0,420.0,62.0,101.0,36.0,223.0,1111.0,528.0,233.0,1437.0,979.0,147.0,327.0,749.0,154.0
800,7.0,11.0,27.0,15.0,9.0,36.0,9.0,1.0,9.0,22.0,7.0,4.0,11.0,1.0,14.0,1.0,13.0,5.0,26.0,6.0,2.0,2.0,4.0,3.0,0.0,3.0,33.0,6.0,8.0,8.0,4.0,4.0,6.0,5.0,2.0,4.0,1.0,7.0,10.0,0.0,10.0,3.0,15.0,4.0,2.0,5.0,24.0,1.0,10.0,7.0,2.0,3.0,4.0,22.0,8.0,4.0,14.0,6.0,3.0,18.0,135.0,14.0
801,106.0,4.0,15.0,6.0,28.0,28.0,16.0,10.0,5.0,127.0,8.0,179.0,10.0,90.0,80.0,135.0,8.0,11.0,31.0,173.0,2.0,7.0,3.0,24.0,7.0,57.0,13.0,8.0,88.0,122.0,8.0,21.0,15.0,25.0,52.0,36.0,14.0,62.0,23.0,10.0,29.0,141.0,14.0,679.0,24.0,3.0,488.0,6.0,15.0,8.0,179.0,1.0,17.0,8.0,43.0,3.0,16.0,12.0,62.0,17.0,99.0,19.0
803,27.0,29.0,7192.0,48.0,3.0,5.0,65.0,4.0,40.0,6.0,112.0,21.0,14.0,1.0,150.0,7.0,10.0,9.0,6.0,3.0,17.0,3.0,3.0,4.0,22.0,5.0,22.0,45.0,40.0,6.0,47.0,6.0,12.0,40.0,0.0,9.0,17.0,37.0,5.0,4.0,107.0,12.0,123.0,5.0,4.0,6.0,8.0,16.0,39.0,9.0,5.0,1.0,6.0,12.0,4.0,2.0,62.0,7.0,1.0,13.0,54.0,26.0
804,35.0,2723.0,35.0,15.0,12.0,203.0,29.0,8.0,17.0,1416.0,1033.0,9.0,144.0,16.0,15.0,29.0,54.0,71.0,11.0,38.0,9.0,3.0,4.0,64.0,61.0,72.0,8.0,13.0,9.0,35.0,137.0,15.0,14.0,44.0,119.0,31.0,62.0,520.0,17.0,16.0,31.0,7.0,112.0,22.0,1882.0,3.0,164.0,11.0,15.0,21.0,13.0,21.0,11.0,14.0,44.0,35.0,69.0,22.0,14.0,11.0,232.0,13.0
805,10.0,38.0,19.0,12.0,782.0,10.0,20.0,23.0,14.0,10.0,190.0,78.0,48.0,233.0,233.0,2855.0,176.0,62.0,8.0,47.0,4.0,15.0,21.0,5.0,32.0,184.0,6.0,33.0,26.0,31.0,5.0,4.0,209.0,12.0,12.0,11.0,68.0,175.0,27.0,89.0,495.0,6.0,802.0,14.0,25.0,6.0,414.0,15.0,319.0,85.0,11.0,18.0,599.0,10.0,70.0,7.0,261.0,370.0,67.0,8.0,275.0,16.0
807,4.0,14.0,12.0,11.0,9.0,280.0,23.0,4.0,7.0,5.0,2.0,3.0,10.0,7.0,9.0,1.0,233.0,6.0,5.0,9.0,11.0,1.0,3.0,4.0,32.0,11.0,290.0,12.0,40.0,11.0,9.0,11.0,22.0,7.0,3.0,18.0,9.0,51.0,3.0,118.0,17.0,9.0,9.0,9.0,12.0,5.0,3.0,9.0,6.0,9.0,1.0,8.0,4.0,66.0,11.0,14.0,24.0,161.0,7.0,31.0,14.0,1425.0
808,18.0,916.0,29.0,15.0,40.0,25.0,73.0,6.0,67.0,40.0,50.0,12.0,6.0,6.0,28.0,159.0,105.0,5.0,11.0,16.0,10.0,20.0,32.0,6.0,12.0,6.0,23.0,14.0,30.0,10.0,12.0,23.0,57.0,24.0,7.0,5.0,16.0,5.0,14.0,15.0,20.0,55.0,40.0,4.0,8.0,26.0,28.0,29.0,107.0,54.0,35.0,8.0,14.0,9.0,17.0,60.0,18.0,47.0,16.0,12.0,45.0,6.0
809,340.0,23.0,109.0,106.0,102.0,14.0,174.0,36.0,95.0,11.0,104.0,49.0,8.0,92.0,82.0,111.0,109.0,23.0,19.0,30.0,318.0,176.0,812.0,141.0,17.0,331.0,15.0,19.0,247.0,19.0,155.0,9.0,56.0,114.0,14.0,12.0,49.0,36.0,105.0,17.0,21.0,82.0,71.0,32.0,1332.0,83.0,31.0,44.0,22.0,233.0,11.0,114.0,201.0,4.0,17.0,12.0,24.0,258.0,105.0,34.0,28.0,29.0
81,8.0,1641.0,623.0,10.0,5.0,3.0,1.0,5.0,6.0,3.0,3.0,160.0,5.0,15.0,236.0,212.0,6.0,8.0,1.0,4.0,23.0,1.0,0.0,0.0,60.0,3.0,3.0,3.0,28.0,214.0,405.0,0.0,9.0,10.0,0.0,67.0,37.0,4.0,3.0,158.0,205.0,5.0,30.0,2.0,12.0,0.0,68.0,2.0,3.0,48.0,10.0,1.0,2.0,5.0,18.0,14.0,18.0,170.0,53.0,27.0,218.0,673.0
811,15.0,425.0,54.0,14.0,26.0,206.0,14.0,15.0,104.0,32.0,21.0,37.0,15.0,12.0,52.0,17.0,18.0,17.0,11.0,16.0,30.0,44.0,31.0,16.0,15.0,17.0,28.0,77.0,24.0,17.0,10.0,23.0,30.0,22.0,49.0,34.0,94.0,36.0,463.0,13.0,50.0,28.0,25.0,76.0,355.0,64.0,22.0,88.0,975.0,77.0,246.0,287.0,33.0,8.0,132.0,41.0,12.0,12.0,94.0,199.0,1615.0,15.0
812,5.0,3.0,20.0,20.0,6.0,6.0,9.0,1.0,7.0,10.0,7.0,16.0,4.0,6.0,9.0,3.0,13.0,71.0,9.0,8.0,5.0,2.0,0.0,4.0,1.0,3.0,5.0,20.0,20.0,38.0,36.0,6.0,17.0,3.0,4.0,8.0,11.0,10.0,7.0,4.0,60.0,14.0,10.0,16.0,7.0,0.0,16.0,4.0,9.0,4.0,5.0,3.0,3.0,2.0,7.0,4.0,6.0,3.0,4.0,10.0,19.0,3.0
813,375.0,616.0,100.0,126.0,12.0,134.0,161.0,60.0,106.0,37.0,31.0,28.0,45.0,23.0,99.0,135.0,243.0,303.0,58.0,318.0,21.0,20.0,13.0,37.0,88.0,231.0,44.0,285.0,40.0,218.0,55.0,31.0,229.0,57.0,16.0,50.0,59.0,236.0,29.0,354.0,3237.0,51.0,536.0,24.0,32.0,11.0,51.0,50.0,41.0,66.0,351.0,30.0,48.0,25.0,55.0,48.0,71.0,164.0,657.0,24.0,491.0,46.0
819,16.0,1591.0,63.0,280.0,2002.0,87.0,57.0,24.0,52.0,93.0,17.0,197.0,706.0,39.0,435.0,294.0,267.0,377.0,6.0,87.0,10.0,7.0,24.0,204.0,42.0,25.0,111.0,127.0,89.0,43.0,48.0,575.0,308.0,149.0,11.0,27.0,215.0,632.0,69.0,266.0,1901.0,22.0,248.0,42.0,815.0,17.0,23.0,31.0,41.0,302.0,22.0,13.0,848.0,18.0,54.0,725.0,3716.0,579.0,368.0,15.0,164.0,52.0
821,8.0,1099.0,287.0,152.0,126.0,37.0,192.0,88.0,21.0,17.0,98.0,23.0,110.0,37.0,297.0,28.0,114.0,49.0,16.0,520.0,156.0,6.0,12.0,2.0,10.0,36.0,20.0,280.0,59.0,267.0,919.0,3.0,1352.0,8.0,107.0,380.0,55.0,46.0,116.0,271.0,5039.0,45.0,18.0,16.0,32.0,8.0,26.0,49.0,466.0,611.0,1808.0,19.0,22.0,14.0,148.0,53.0,2094.0,37.0,88.0,29.0,236.0,43.0
823,35.0,22.0,60.0,135.0,64.0,78.0,56.0,132.0,1079.0,27.0,26.0,15.0,805.0,15.0,410.0,21.0,343.0,568.0,90.0,37.0,20.0,29.0,19.0,33.0,20.0,49.0,966.0,350.0,31.0,51.0,47.0,13.0,931.0,91.0,27.0,29.0,52.0,39.0,1233.0,242.0,1200.0,502.0,77.0,56.0,90.0,15.0,55.0,24.0,37.0,14.0,96.0,26.0,26.0,37.0,4925.0,19.0,145.0,449.0,18.0,223.0,168.0,43.0
830,3.0,3.0,6.0,1.0,5.0,4.0,1.0,7.0,1.0,4.0,1.0,4.0,3.0,5.0,9.0,1.0,0.0,3.0,3.0,19.0,4.0,1.0,1.0,5.0,56.0,5.0,2.0,3.0,14.0,9.0,2.0,6.0,4.0,37.0,3.0,18.0,8.0,102.0,0.0,3.0,182.0,2.0,37.0,19.0,6.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,6.0,1.0,7.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0
833,44.0,31.0,1606.0,161.0,72.0,8.0,15.0,38.0,27.0,11.0,4.0,9.0,21.0,7.0,351.0,3.0,7.0,7.0,17.0,77.0,71.0,22.0,9.0,22.0,7573.0,139.0,13.0,16.0,46.0,26.0,26.0,39.0,18.0,48.0,21.0,21.0,66.0,38.0,10.0,9.0,239.0,11.0,46.0,14.0,40.0,10.0,11.0,12.0,16.0,72.0,73.0,51.0,418.0,4.0,16.0,17.0,23.0,59.0,14.0,39.0,23.0,51.0
835,15.0,33.0,21.0,11.0,8.0,34.0,5.0,0.0,4.0,3.0,22.0,2.0,2.0,1.0,4.0,6.0,6.0,2.0,0.0,3.0,7.0,0.0,1.0,7.0,5.0,2.0,4.0,3.0,5.0,4.0,25.0,13.0,2.0,65.0,18.0,107.0,432.0,5.0,224.0,14.0,30.0,4.0,14.0,27.0,20.0,6.0,2.0,4.0,5.0,1.0,3.0,17.0,8.0,3.0,3.0,3.0,8.0,1.0,3.0,59.0,211.0,0.0
837,2.0,34.0,30.0,158.0,41.0,37.0,132.0,28.0,179.0,26.0,1891.0,1025.0,40.0,287.0,103.0,160.0,42.0,29.0,17.0,130.0,82.0,26.0,12.0,100.0,23.0,228.0,87.0,25.0,134.0,25.0,289.0,11.0,85.0,396.0,4.0,37.0,81.0,74.0,64.0,106.0,31.0,125.0,53.0,10.0,10.0,52.0,1453.0,46.0,77.0,35.0,263.0,29.0,33.0,9.0,115.0,10.0,25.0,93.0,938.0,5.0,373.0,258.0
838,12091.0,6106.0,1416.0,4249.0,977.0,2247.0,9723.0,72275.0,8479.0,802.0,8902.0,3460.0,5174.0,345.0,7978.0,5663.0,5052.0,2742.0,1947.0,7537.0,8073.0,715.0,238.0,7798.0,363.0,1839.0,2302.0,1543.0,2808.0,4161.0,2562.0,11650.0,1872.0,6777.0,219.0,1322.0,21323.0,1405.0,6001.0,5196.0,26826.0,2648.0,8359.0,322.0,461.0,266.0,24090.0,1311.0,1818.0,2385.0,3581.0,3808.0,7009.0,694.0,5746.0,550.0,6785.0,3105.0,3571.0,1566.0,7262.0,1151.0
839,4.0,12.0,6.0,26.0,29.0,5.0,197.0,12.0,17.0,9.0,10.0,18.0,44.0,5.0,28.0,7.0,43.0,22.0,7.0,280.0,17.0,7.0,11.0,7.0,52.0,245.0,6.0,15.0,155.0,14.0,37.0,23.0,70.0,8.0,4.0,7.0,23.0,4.0,3.0,10.0,16.0,14.0,77.0,6.0,8.0,9.0,6.0,20.0,15.0,14.0,9.0,3.0,21.0,8.0,4.0,12.0,92.0,3.0,6.0,6.0,56.0,6.0
841,15.0,34.0,1212.0,10.0,16.0,14.0,74.0,73.0,9.0,21.0,52.0,43.0,13.0,163.0,207.0,10.0,46.0,62.0,2.0,187.0,27.0,2.0,1.0,445.0,12.0,16.0,2.0,47.0,126.0,16.0,6.0,53.0,390.0,48.0,80.0,32.0,595.0,238.0,24.0,9.0,45.0,37.0,295.0,287.0,137.0,5.0,2716.0,18.0,87.0,26.0,85.0,16.0,13.0,5.0,158.0,12.0,31.0,101.0,55.0,25.0,27.0,52.0
842,37.0,1781.0,143.0,125.0,702.0,51.0,26.0,64.0,56.0,40.0,82.0,71.0,35.0,48.0,297.0,63.0,267.0,60.0,150.0,2213.0,201.0,19.0,14.0,45.0,50.0,533.0,21.0,50.0,176.0,74.0,53.0,27.0,398.0,20.0,24.0,251.0,46.0,24.0,57.0,106.0,76.0,250.0,106.0,50.0,83.0,15.0,316.0,17.0,119.0,667.0,31.0,60.0,231.0,915.0,786.0,34.0,185.0,502.0,100.0,42.0,212.0,46.0
