strain_id,B_noMTX_Metformin.HNM1_TPO2,B_noMTX_Metformin.FMP45_MID2,B_noMTX_Metformin.MID2_TPO4,B_noMTX_Metformin.noPPI_reference,B_noMTX_Metformin.ERG27_ACF2,B_noMTX_Metformin.ERG11_PIS1,B_noMTX_Metformin.ERV25_PIS1,B_noMTX_Metformin.SNA4_VAC8,B_noMTX_Metformin.FMP45_MEP1,B_noMTX_Metformin.ERG11_ERG5,B_noMTX_Metformin.RET2_SNA3,B_noMTX_Metformin.ADE17_GIS2,B_noMTX_Metformin.PMC1_CTR2,B_noMTX_Metformin.ERV25_EMP47,B_noMTX_Metformin.PLM2_SNA3,B_noMTX_Metformin.HNM1_MAM33,B_noMTX_Metformin.SRO9_DHH1,B_noMTX_Metformin.PMC1_GTR2,B_noMTX_Metformin.RET2_EMP47,B_noMTX_Metformin.HNM1_TPO4,B_noMTX_Metformin.SNA4_GTR2,B_noMTX_Metformin.ERG11_ACF2,B_noMTX_Metformin.SSH1_ERV25,B_noMTX_Metformin.TPO1_TPO2,B_noMTX_Metformin.HNM1_TPO1,B_noMTX_Metformin.HNM1_RBD2,B_noMTX_Metformin.ERG11_HYR1,B_noMTX_Metformin.HUG1_ALO1,B_noMTX_Metformin.MID2_TPO2,B_noMTX_Metformin.MID2_RSN1,B_noMTX_Metformin.ERV25_UIP4,B_noMTX_Metformin.ERG11_MID2,B_noMTX_Metformin.HUG1_ADE17,B_noMTX_Metformin.SRO9_SGN1,B_noMTX_Metformin.ERV25_ORM2,B_noMTX_Metformin.ERG11_TPO4,B_noMTX_Metformin.HNM1_MID2,B_noMTX_Metformin.ALO1_UIP4,B_noMTX_Metformin.ERV25_ERG5,B_noMTX_Metformin.ADE17_PGM2,B_noMTX_Metformin.GTR1_SLM4,B_noMTX_Metformin.FMP45_HNM1,B_noMTX_Metformin.PLM2_HNM1,B_noMTX_Metformin.ALO1_ADE17,B_noMTX_Metformin.ERV25_RBD2,B_noMTX_Metformin.DHH1_LSM3,B_noMTX_Metformin.SSH1_ORM2,B_noMTX_Metformin.MID2_PIN2,B_noMTX_Metformin.TPO1_TCB2,B_noMTX_Metformin.TPO1_MID2,B_noMTX_Metformin.ALO1_HYR1,B_noMTX_Metformin.SSH1_PIS1,B_noMTX_Metformin.ERG11_ERV25,B_noMTX_Metformin.ADE17_HYR1,B_noMTX_Metformin.ERG11_ORM2,B_noMTX_Metformin.SSH1_ERG11,B_noMTX_Metformin.SRO9_GIS2,B_noMTX_Metformin.MID2_MAM33,B_noMTX_Metformin.HUG1_PGM2,B_noMTX_Metformin.RET2_EMP70,B_noMTX_Metformin.MID2_WSC2,B_noMTX_Metformin.HNM1_ERG11
772,3.0,260.0,18.0,77.0,24.0,25.0,11.0,8.0,41.0,122.0,13.0,21.0,104.0,44.0,3.0,30.0,61.0,84.0,115.0,43.0,14.0,16.0,46.0,46.0,7.0,41.0,164.0,81.0,82.0,41,66.0,125.0,64.0,22.0,13.0,4.0,54.0,45.0,11.0,18.0,21.0,8.0,38.0,10.0,6.0,4.0,19.0,44.0,43.0,28.0,230.0,28.0,14.0,9.0,13.0,10.0,141,59.0,49.0,1111.0,44.0,26.0
775,177.0,766.0,357.0,113.0,51.0,198.0,284.0,543.0,146.0,134.0,32.0,104.0,385.0,440.0,18.0,89.0,415.0,228.0,44.0,64.0,75.0,366.0,392.0,170.0,73.0,82.0,347.0,702.0,579.0,370,1074.0,357.0,701.0,203.0,229.0,113.0,524.0,206.0,172.0,70.0,61.0,305.0,63.0,508.0,31.0,30.0,96.0,623.0,300.0,368.0,1186.0,131.0,27.0,1890.0,126.0,122.0,1018,487.0,253.0,40.0,246.0,142.0
778,233.0,785.0,766.0,122.0,170.0,384.0,25.0,37.0,160.0,76.0,25.0,60.0,548.0,87.0,38.0,87.0,230.0,539.0,29.0,301.0,153.0,453.0,502.0,258.0,203.0,59.0,308.0,1106.0,637.0,1193,290.0,693.0,1372.0,31.0,691.0,29.0,553.0,262.0,59.0,1025.0,5228.0,558.0,333.0,350.0,32.0,92.0,469.0,959.0,529.0,214.0,718.0,216.0,21.0,6075.0,108.0,206.0,679,389.0,297.0,31.0,61.0,71.0
78,104.0,6.0,99.0,54.0,4.0,36.0,636.0,6.0,69.0,29.0,5.0,15.0,52.0,12.0,4.0,7.0,113.0,11.0,7.0,3.0,40.0,133.0,150.0,87.0,46.0,3.0,186.0,255.0,26.0,82,97.0,70.0,406.0,11.0,62.0,5.0,41.0,302.0,43.0,7.0,3.0,5.0,20.0,190.0,292.0,9.0,18.0,259.0,63.0,124.0,59.0,513.0,4.0,7.0,12.0,1.0,15,66.0,96.0,4.0,11.0,13.0
782,165.0,550.0,904.0,68.0,36.0,41.0,3044.0,9.0,19.0,97.0,12.0,40.0,514.0,193.0,15.0,101.0,188.0,658.0,48.0,16.0,215.0,153.0,89.0,32.0,30.0,62.0,72.0,133.0,380.0,401,406.0,254.0,150.0,32.0,426.0,301.0,204.0,428.0,83.0,6.0,42.0,635.0,72.0,267.0,12.0,36.0,44.0,562.0,16.0,36.0,977.0,20.0,32.0,10.0,32.0,18.0,273,481.0,81.0,15.0,32.0,46.0
783,11.0,318.0,44.0,89.0,23.0,435.0,314.0,98.0,125.0,10486.0,19.0,6296.0,30.0,15.0,10.0,237.0,337.0,62.0,44.0,71.0,34.0,812.0,222.0,696.0,199.0,5397.0,862.0,41.0,46.0,106,40.0,360.0,35.0,127.0,599.0,226.0,121.0,27.0,52.0,93.0,22.0,713.0,40.0,4.0,5.0,13.0,298.0,250.0,494.0,421.0,27.0,45.0,145.0,196.0,58.0,59.0,1609,3.0,25.0,23.0,20.0,38.0
784,11.0,52.0,178.0,32.0,16.0,29.0,7.0,8.0,54.0,161.0,9.0,24.0,29.0,3.0,17.0,14.0,290.0,36.0,14.0,6.0,6.0,132.0,26.0,63.0,144.0,40.0,636.0,39.0,197.0,188,8.0,216.0,371.0,38.0,22.0,2.0,68.0,74.0,7.0,19.0,533.0,296.0,43.0,25.0,4.0,9.0,151.0,167.0,35.0,13.0,12.0,17.0,42.0,9.0,19.0,8.0,305,10.0,69.0,205.0,5.0,14.0
789,126.0,814.0,100.0,230.0,16.0,104.0,32.0,14.0,77.0,33.0,13.0,44.0,72.0,10.0,11.0,12.0,42.0,82.0,16.0,19.0,32.0,274.0,61.0,116.0,20.0,29.0,93.0,247.0,133.0,215,13.0,414.0,27.0,137.0,555.0,69.0,141.0,10.0,10.0,33.0,29.0,330.0,83.0,106.0,10.0,11.0,52.0,472.0,232.0,188.0,23.0,26.0,104.0,55.0,20.0,14.0,48,64.0,58.0,12.0,24.0,22.0
79,2.0,86.0,7.0,47.0,0.0,2.0,371.0,2.0,6.0,2.0,0.0,7.0,7.0,1.0,0.0,2.0,8.0,0.0,1.0,1.0,4.0,5.0,0.0,2.0,0.0,3.0,13.0,34.0,5.0,196,2.0,19.0,34.0,1.0,188.0,2.0,2.0,12.0,5.0,2.0,1.0,39.0,0.0,0.0,3.0,8.0,20.0,49.0,1.0,0.0,1.0,771.0,5.0,0.0,3.0,20.0,18,0.0,69.0,4.0,4.0,5.0
790,282.0,265.0,220.0,146.0,85.0,89.0,1014.0,28.0,122.0,75.0,30.0,58.0,24.0,50.0,63.0,104.0,71.0,41.0,36.0,76.0,232.0,106.0,104.0,51.0,208.0,222.0,414.0,120.0,222.0,271,40.0,234.0,165.0,56.0,522.0,39.0,637.0,51.0,152.0,1284.0,3107.0,123.0,128.0,615.0,298.0,21.0,590.0,368.0,50.0,122.0,39.0,723.0,25.0,1329.0,74.0,81.0,96,124.0,58.0,34.0,101.0,98.0
791,36.0,64.0,53.0,55.0,23.0,58.0,33.0,8.0,12.0,29.0,44.0,38.0,26.0,61.0,14.0,20.0,49.0,11.0,36.0,66.0,33.0,166.0,67.0,30.0,50.0,120.0,171.0,28.0,137.0,157,70.0,44.0,44.0,29.0,484.0,15.0,78.0,55.0,35.0,79.0,73.0,73.0,15.0,113.0,398.0,11.0,44.0,216.0,27.0,58.0,202.0,15.0,13.0,12.0,27.0,36.0,128,40.0,15.0,107.0,29.0,26.0
795,3149.0,14623.0,8290.0,421.0,323.0,8030.0,24231.0,257.0,1668.0,5507.0,511.0,11372.0,2104.0,2797.0,3636.0,2528.0,6922.0,1206.0,539.0,4211.0,1504.0,16360.0,7294.0,1360.0,1457.0,12336.0,21063.0,822.0,5789.0,6710,2658.0,8875.0,1188.0,3095.0,8459.0,5181.0,16570.0,6414.0,3100.0,3067.0,16208.0,17928.0,4155.0,4990.0,3854.0,280.0,4089.0,7765.0,2238.0,2406.0,14535.0,4328.0,2532.0,2012.0,1747.0,2526.0,8273,3195.0,402.0,528.0,2517.0,5605.0
796,934.0,84.0,341.0,92.0,362.0,228.0,256.0,326.0,138.0,119.0,83.0,207.0,76.0,276.0,24.0,513.0,179.0,55.0,37.0,1832.0,243.0,74.0,947.0,163.0,604.0,1749.0,126.0,872.0,196.0,870,443.0,529.0,1402.0,70.0,1330.0,36.0,514.0,258.0,329.0,1050.0,19.0,197.0,74.0,177.0,380.0,45.0,348.0,623.0,72.0,252.0,1463.0,677.0,36.0,529.0,152.0,254.0,136,447.0,157.0,215.0,390.0,223.0
797,16.0,6.0,22.0,65.0,16.0,22.0,89.0,8.0,11.0,13.0,30.0,10.0,25.0,58.0,88.0,8.0,119.0,9.0,14.0,2.0,10.0,11.0,6.0,49.0,6.0,21.0,81.0,6.0,38.0,41,52.0,14.0,39.0,24.0,14.0,37.0,3.0,93.0,8.0,29.0,24.0,24.0,14.0,77.0,5.0,8.0,15.0,76.0,49.0,22.0,120.0,13.0,6.0,6.0,140.0,18.0,398,106.0,7.0,106.0,27.0,13.0
798,1228.0,2763.0,1253.0,539.0,357.0,515.0,2410.0,72.0,323.0,2184.0,17686.0,140.0,928.0,2707.0,99.0,367.0,3539.0,508.0,10847.0,389.0,110.0,2521.0,1803.0,386.0,1350.0,116.0,7709.0,1556.0,2171.0,2013,3907.0,1794.0,2090.0,1395.0,1137.0,207.0,1364.0,1534.0,235.0,103.0,84.0,910.0,2544.0,2960.0,58.0,214.0,898.0,2512.0,648.0,325.0,7091.0,1096.0,202.0,54.0,637.0,475.0,2697,1054.0,725.0,43366.0,13062.0,331.0
800,7.0,10.0,33.0,2.0,6.0,6.0,9.0,2.0,10.0,1.0,13.0,12.0,19.0,1.0,0.0,9.0,9.0,9.0,16.0,2.0,2.0,12.0,5.0,8.0,10.0,22.0,14.0,6.0,12.0,44,7.0,23.0,13.0,1.0,7.0,8.0,3.0,8.0,3.0,9.0,1.0,10.0,9.0,0.0,7.0,4.0,4.0,42.0,3.0,5.0,6.0,12.0,9.0,2.0,2.0,1.0,33,7.0,12.0,17.0,11.0,4.0
801,6.0,4.0,33.0,1.0,6.0,12.0,10.0,9.0,18.0,14.0,14.0,8.0,9.0,4.0,43.0,5.0,15.0,5.0,7.0,9.0,19.0,32.0,4.0,7.0,5.0,75.0,18.0,8.0,43.0,49,10.0,22.0,28.0,6.0,18.0,1.0,8.0,3.0,5.0,48.0,12.0,20.0,17.0,6.0,3.0,9.0,7.0,73.0,2.0,8.0,4.0,7.0,4.0,4.0,3.0,4.0,54,21.0,9.0,22.0,46.0,8.0
803,10.0,3.0,229.0,261.0,12.0,13.0,20.0,5.0,61.0,136.0,31.0,10.0,40.0,241.0,3.0,11.0,229.0,61.0,24.0,20.0,22.0,21.0,112.0,6.0,6.0,38.0,55.0,40.0,86.0,257,80.0,95.0,457.0,193.0,44.0,71.0,49.0,27.0,11.0,9.0,5.0,13.0,6.0,29.0,12.0,13.0,70.0,176.0,13.0,6.0,14.0,24.0,8.0,1.0,98.0,21.0,2304,20.0,66.0,87.0,66.0,13.0
804,212.0,20.0,35.0,30.0,13.0,107.0,74.0,21.0,120.0,87.0,8.0,71.0,9.0,23.0,13.0,67.0,269.0,34.0,19.0,24.0,34.0,1108.0,292.0,14.0,28.0,1218.0,85.0,25.0,151.0,31,23.0,147.0,9.0,21.0,36.0,267.0,32.0,146.0,24.0,22.0,4.0,66.0,42.0,9.0,5.0,16.0,97.0,38.0,4.0,9.0,5.0,494.0,6.0,1681.0,13.0,50.0,641,31.0,9.0,11.0,17.0,75.0
805,24.0,439.0,241.0,35.0,3.0,64.0,9.0,5.0,121.0,59.0,8.0,9.0,19.0,8.0,243.0,58.0,424.0,52.0,16.0,118.0,13.0,65.0,29.0,120.0,4.0,20.0,77.0,34.0,170.0,134,26.0,148.0,29.0,50.0,233.0,173.0,180.0,55.0,16.0,36.0,18.0,396.0,15.0,191.0,7.0,19.0,162.0,383.0,199.0,90.0,7.0,510.0,7.0,5.0,7.0,10.0,68,116.0,13.0,12.0,35.0,27.0
807,7.0,300.0,19.0,27.0,4.0,28.0,176.0,11.0,11.0,11.0,11.0,16.0,21.0,13.0,8.0,16.0,63.0,13.0,12.0,10.0,27.0,15.0,10.0,13.0,17.0,15.0,24.0,12.0,58.0,31,70.0,58.0,17.0,51.0,345.0,5.0,123.0,76.0,18.0,13.0,9.0,62.0,13.0,78.0,2116.0,12.0,42.0,22.0,1.0,4.0,130.0,14.0,10.0,8.0,11.0,23.0,236,9.0,28.0,15.0,10.0,7.0
808,63.0,356.0,141.0,134.0,28.0,82.0,23.0,12.0,18.0,27.0,176.0,36.0,31.0,17.0,20.0,50.0,147.0,61.0,59.0,13.0,34.0,175.0,19.0,23.0,18.0,36.0,63.0,80.0,138.0,295,41.0,98.0,61.0,35.0,127.0,94.0,64.0,25.0,18.0,25.0,489.0,171.0,75.0,4.0,4.0,13.0,41.0,176.0,22.0,18.0,23.0,19.0,30.0,8.0,38.0,17.0,206,106.0,59.0,490.0,17.0,27.0
809,357.0,354.0,250.0,83.0,201.0,310.0,293.0,1397.0,296.0,78.0,6623.0,168.0,92.0,124.0,43.0,231.0,521.0,60.0,4310.0,221.0,115.0,698.0,527.0,252.0,265.0,43.0,731.0,188.0,256.0,381,102.0,559.0,393.0,531.0,327.0,416.0,322.0,118.0,86.0,44.0,85.0,317.0,124.0,247.0,17.0,17.0,885.0,443.0,264.0,147.0,143.0,1051.0,831.0,1188.0,94.0,285.0,1251,235.0,96.0,15855.0,536.0,74.0
81,210.0,209.0,49.0,25.0,3.0,8.0,7.0,2.0,82.0,19.0,1.0,7.0,17.0,5.0,3.0,5.0,33.0,14.0,0.0,32.0,10.0,2.0,60.0,4.0,189.0,8.0,27.0,127.0,76.0,383,2.0,308.0,384.0,11.0,21.0,82.0,19.0,66.0,8.0,3.0,4.0,344.0,132.0,27.0,565.0,11.0,159.0,148.0,57.0,12.0,2.0,55.0,5.0,2.0,18.0,5.0,29,48.0,59.0,5.0,809.0,9.0
811,455.0,23.0,119.0,58.0,62.0,25.0,39.0,10.0,30.0,198.0,718.0,65.0,16.0,20.0,15.0,138.0,71.0,7.0,78.0,259.0,53.0,75.0,39.0,36.0,72.0,1047.0,121.0,26.0,59.0,133,18.0,64.0,42.0,17.0,69.0,23.0,84.0,38.0,26.0,145.0,55.0,81.0,44.0,24.0,16.0,5.0,90.0,80.0,41.0,56.0,32.0,1467.0,39.0,143.0,16.0,53.0,233,9.0,44.0,2435.0,87.0,30.0
812,8.0,187.0,22.0,112.0,7.0,8.0,8.0,6.0,16.0,21.0,4.0,16.0,60.0,54.0,7.0,13.0,18.0,19.0,8.0,18.0,21.0,137.0,23.0,7.0,12.0,38.0,106.0,82.0,16.0,61,37.0,11.0,61.0,8.0,63.0,8.0,15.0,34.0,7.0,43.0,15.0,82.0,17.0,6.0,5.0,18.0,17.0,54.0,12.0,3.0,46.0,20.0,115.0,3.0,2.0,5.0,40,2.0,30.0,8.0,40.0,8.0
813,143.0,402.0,183.0,77.0,68.0,427.0,60.0,744.0,213.0,189.0,65.0,70.0,61.0,79.0,32.0,89.0,566.0,82.0,60.0,333.0,75.0,274.0,113.0,133.0,82.0,129.0,421.0,99.0,280.0,238,82.0,222.0,200.0,352.0,164.0,171.0,243.0,279.0,49.0,96.0,145.0,859.0,272.0,188.0,49.0,54.0,349.0,347.0,228.0,62.0,69.0,66.0,205.0,31.0,66.0,116.0,817,20.0,79.0,86.0,180.0,179.0
819,518.0,1494.0,1927.0,147.0,75.0,473.0,1775.0,36.0,318.0,394.0,62.0,85.0,2189.0,771.0,214.0,197.0,876.0,2277.0,117.0,301.0,182.0,789.0,626.0,1704.0,292.0,1027.0,150.0,573.0,2455.0,2089,516.0,466.0,978.0,396.0,878.0,119.0,1219.0,2128.0,186.0,71.0,17246.0,1229.0,111.0,1468.0,66.0,199.0,241.0,2483.0,4191.0,1321.0,1642.0,352.0,64.0,5783.0,42.0,144.0,3016,872.0,317.0,76.0,1773.0,255.0
821,109.0,45.0,206.0,22.0,11.0,110.0,193.0,4.0,47.0,14.0,33.0,65.0,96.0,33.0,8.0,50.0,21.0,89.0,24.0,32.0,131.0,55.0,83.0,58.0,33.0,18.0,695.0,101.0,307.0,367,26.0,97.0,194.0,35.0,41.0,92.0,83.0,56.0,8.0,16.0,8.0,88.0,27.0,350.0,7.0,74.0,74.0,501.0,65.0,77.0,11.0,13.0,76.0,7.0,23.0,33.0,136,212.0,70.0,12.0,25.0,26.0
823,103.0,705.0,351.0,62.0,40.0,116.0,72.0,17.0,35.0,179.0,42.0,45.0,174.0,378.0,25.0,63.0,122.0,145.0,59.0,112.0,29.0,162.0,53.0,33.0,23.0,144.0,282.0,102.0,489.0,334,464.0,71.0,227.0,56.0,156.0,65.0,135.0,710.0,28.0,20.0,45.0,311.0,83.0,564.0,28.0,92.0,96.0,550.0,28.0,30.0,1010.0,304.0,30.0,15.0,44.0,30.0,424,75.0,99.0,30.0,112.0,69.0
830,3.0,4.0,47.0,50.0,1.0,8.0,5.0,1.0,5.0,11.0,2.0,11.0,4.0,5.0,7.0,3.0,37.0,1.0,4.0,1.0,62.0,7.0,9.0,2.0,3.0,13.0,14.0,1.0,30.0,25,6.0,9.0,15.0,20.0,34.0,7.0,6.0,30.0,3.0,47.0,6.0,3.0,69.0,5.0,2.0,5.0,55.0,41.0,4.0,4.0,4.0,14.0,3.0,9.0,8.0,3.0,23,3.0,4.0,2.0,5.0,4.0
833,27.0,93.0,95.0,69.0,17.0,90.0,57.0,27.0,72.0,84.0,13.0,71.0,24.0,29.0,20.0,32.0,163.0,20.0,28.0,18.0,55.0,91.0,53.0,20.0,14.0,75.0,299.0,78.0,152.0,162,41.0,264.0,352.0,56.0,116.0,76.0,65.0,39.0,27.0,73.0,37.0,128.0,25.0,32.0,23.0,27.0,939.0,235.0,35.0,46.0,20.0,98.0,30.0,23.0,21.0,39.0,307,27.0,64.0,23.0,43.0,25.0
835,373.0,107.0,23.0,10.0,5.0,38.0,60.0,283.0,31.0,12.0,5.0,164.0,4.0,13.0,85.0,57.0,105.0,3.0,5.0,436.0,117.0,12.0,169.0,4.0,441.0,616.0,43.0,20.0,78.0,73,13.0,112.0,109.0,17.0,94.0,65.0,50.0,11.0,14.0,858.0,9.0,26.0,24.0,14.0,7.0,14.0,107.0,122.0,6.0,3.0,11.0,257.0,7.0,139.0,9.0,39.0,128,12.0,14.0,4.0,20.0,12.0
837,41.0,870.0,241.0,94.0,87.0,229.0,110.0,11.0,174.0,147.0,57.0,31.0,113.0,41.0,482.0,102.0,287.0,49.0,63.0,329.0,122.0,470.0,734.0,106.0,52.0,62.0,1718.0,353.0,447.0,614,101.0,655.0,458.0,248.0,1422.0,338.0,251.0,49.0,58.0,28.0,138.0,664.0,272.0,31.0,1126.0,87.0,212.0,777.0,113.0,171.0,600.0,878.0,445.0,21.0,144.0,165.0,751,289.0,72.0,74.0,150.0,87.0
838,14023.0,45696.0,21957.0,1283.0,1802.0,12810.0,33568.0,11263.0,7300.0,16636.0,1143.0,2072.0,4305.0,3786.0,1820.0,8687.0,22729.0,7560.0,1532.0,16048.0,3253.0,46621.0,19925.0,6698.0,3912.0,14418.0,39867.0,8924.0,21203.0,29176,6454.0,29587.0,3973.0,9209.0,25525.0,22926.0,27468.0,16820.0,12594.0,9147.0,46807.0,53976.0,14469.0,7521.0,12593.0,1530.0,10345.0,38339.0,8742.0,5375.0,12169.0,9844.0,9554.0,1271.0,4521.0,6396.0,59238,12472.0,3086.0,1385.0,17700.0,6737.0
839,192.0,225.0,93.0,79.0,29.0,42.0,24.0,10.0,207.0,16.0,59.0,13.0,35.0,292.0,19.0,21.0,590.0,31.0,52.0,11.0,22.0,179.0,25.0,63.0,13.0,49.0,899.0,201.0,99.0,144,394.0,292.0,35.0,132.0,56.0,15.0,61.0,598.0,48.0,17.0,145.0,132.0,38.0,169.0,11.0,19.0,22.0,137.0,91.0,48.0,124.0,27.0,113.0,7.0,25.0,95.0,940,75.0,109.0,89.0,46.0,29.0
841,7.0,66.0,71.0,9.0,5.0,160.0,17.0,14.0,24.0,102.0,6.0,1326.0,12.0,19.0,151.0,10.0,196.0,16.0,19.0,11.0,84.0,87.0,93.0,15.0,53.0,51.0,119.0,5.0,119.0,94,85.0,106.0,29.0,48.0,164.0,31.0,41.0,82.0,17.0,40.0,7.0,64.0,8.0,316.0,50.0,12.0,78.0,127.0,19.0,12.0,14.0,65.0,29.0,36.0,30.0,58.0,384,39.0,2.0,32.0,233.0,20.0
842,51.0,300.0,109.0,63.0,84.0,198.0,1391.0,22.0,169.0,116.0,29.0,36.0,222.0,61.0,18.0,62.0,218.0,148.0,55.0,78.0,156.0,350.0,469.0,348.0,30.0,40.0,1326.0,206.0,503.0,238,95.0,235.0,199.0,106.0,445.0,150.0,242.0,913.0,29.0,54.0,27.0,607.0,82.0,313.0,12.0,65.0,541.0,394.0,248.0,226.0,257.0,479.0,66.0,63.0,181.0,136.0,383,124.0,139.0,80.0,136.0,89.0
843,576.0,2056.0,1638.0,315.0,174.0,2699.0,2698.0,126.0,469.0,3605.0,223.0,250.0,667.0,366.0,893.0,185.0,5549.0,339.0,280.0,526.0,676.0,6031.0,1189.0,556.0,157.0,3100.0,29631.0,2106.0,2631.0,3215,1165.0,4490.0,3448.0,2413.0,5167.0,1485.0,1609.0,1254.0,972.0,746.0,120.0,1045.0,750.0,6192.0,2447.0,488.0,1054.0,5142.0,528.0,620.0,2981.0,6857.0,3126.0,106.0,3551.0,464.0,6583,2215.0,889.0,278.0,26682.0,436.0
848,5.0,4.0,68.0,24.0,4.0,43.0,9.0,5.0,49.0,57.0,4.0,7.0,7.0,2.0,36.0,3.0,151.0,29.0,8.0,2.0,16.0,201.0,3.0,12.0,1.0,47.0,150.0,7.0,25.0,66,11.0,72.0,10.0,45.0,17.0,130.0,2.0,11.0,2.0,2.0,5.0,54.0,30.0,158.0,1.0,3.0,7.0,68.0,20.0,14.0,7.0,15.0,167.0,3.0,5.0,6.0,283,9.0,3.0,7.0,18.0,6.0
850,2025.0,291.0,734.0,265.0,215.0,956.0,5017.0,2623.0,430.0,1976.0,73.0,410.0,185.0,124.0,1036.0,1599.0,1070.0,166.0,117.0,3281.0,783.0,3565.0,1874.0,478.0,1532.0,3964.0,3015.0,98.0,722.0,955,694.0,2389.0,194.0,745.0,295.0,1439.0,1469.0,587.0,1279.0,841.0,69.0,995.0,1121.0,233.0,41.0,219.0,842.0,1135.0,475.0,704.0,860.0,2030.0,564.0,241.0,943.0,1187.0,2487,876.0,114.0,70.0,114.0,575.0
853,515.0,2286.0,636.0,1078.0,383.0,618.0,81.0,1617.0,2893.0,207.0,64.0,169.0,137.0,35.0,58.0,190.0,1067.0,250.0,77.0,208.0,729.0,4166.0,934.0,266.0,64.0,95.0,2301.0,978.0,505.0,533,1257.0,1017.0,1133.0,542.0,83.0,290.0,296.0,465.0,177.0,1544.0,34.0,1719.0,694.0,861.0,40.0,80.0,744.0,938.0,478.0,308.0,1636.0,111.0,1166.0,225.0,104.0,919.0,2062,853.0,1646.0,73.0,1500.0,121.0
854,9.0,170.0,327.0,36.0,8.0,63.0,13.0,13.0,714.0,288.0,6.0,158.0,119.0,8.0,15.0,12.0,121.0,112.0,7.0,167.0,271.0,93.0,101.0,33.0,163.0,40.0,131.0,22.0,529.0,485,11.0,45.0,208.0,42.0,21.0,35.0,114.0,18.0,16.0,101.0,924.0,619.0,38.0,52.0,4.0,16.0,11.0,469.0,125.0,11.0,4.0,25.0,14.0,74.0,2.0,2.0,594,43.0,46.0,3.0,1208.0,27.0
857,2735.0,10125.0,4833.0,1287.0,436.0,4599.0,5707.0,222.0,3423.0,4779.0,190.0,1203.0,1606.0,1857.0,8684.0,340.0,21612.0,1582.0,319.0,2256.0,2267.0,5672.0,3240.0,2192.0,5221.0,270.0,7065.0,1693.0,5541.0,6910,6966.0,19068.0,192.0,4803.0,12618.0,875.0,6083.0,8834.0,1609.0,233.0,300.0,9677.0,3088.0,7013.0,14189.0,402.0,16768.0,5832.0,4425.0,2981.0,17055.0,7222.0,716.0,177.0,1868.0,1805.0,11567,1419.0,659.0,276.0,280.0,2011.0
859,9.0,94.0,75.0,65.0,31.0,116.0,18.0,171.0,54.0,28.0,39.0,24.0,26.0,38.0,18.0,12.0,110.0,29.0,40.0,28.0,77.0,274.0,102.0,50.0,8.0,61.0,231.0,59.0,110.0,202,17.0,284.0,99.0,26.0,41.0,131.0,56.0,50.0,11.0,11.0,14.0,89.0,82.0,41.0,5.0,7.0,251.0,101.0,25.0,52.0,9.0,614.0,79.0,48.0,21.0,87.0,927,10.0,24.0,96.0,270.0,15.0
860,118.0,139.0,279.0,47.0,135.0,85.0,193.0,45.0,48.0,199.0,119.0,39.0,124.0,71.0,71.0,91.0,308.0,85.0,190.0,135.0,60.0,491.0,167.0,81.0,31.0,65.0,568.0,127.0,300.0,603,189.0,195.0,288.0,202.0,263.0,77.0,236.0,172.0,104.0,32.0,77.0,316.0,102.0,54.0,48.0,35.0,204.0,679.0,66.0,59.0,42.0,231.0,98.0,22.0,32.0,108.0,487,78.0,84.0,221.0,85.0,74.0
862,77.0,134.0,202.0,17.0,102.0,60.0,100.0,30.0,29.0,47.0,118.0,64.0,43.0,55.0,81.0,66.0,194.0,35.0,188.0,24.0,35.0,216.0,53.0,72.0,26.0,113.0,403.0,28.0,169.0,229,53.0,153.0,66.0,64.0,133.0,69.0,105.0,53.0,47.0,62.0,81.0,197.0,59.0,40.0,22.0,30.0,71.0,397.0,94.0,67.0,86.0,127.0,38.0,21.0,33.0,35.0,509,31.0,26.0,118.0,287.0,106.0
868,4.0,207.0,23.0,35.0,3.0,33.0,4.0,4.0,82.0,27.0,2.0,4.0,17.0,2.0,29.0,12.0,20.0,32.0,8.0,29.0,24.0,38.0,58.0,13.0,8.0,14.0,35.0,134.0,68.0,202,5.0,147.0,37.0,28.0,8.0,9.0,27.0,7.0,12.0,220.0,11.0,169.0,138.0,0.0,5.0,3.0,122.0,84.0,38.0,4.0,7.0,39.0,0.0,2.0,35.0,2.0,72,136.0,45.0,17.0,15.0,12.0
869,252.0,248.0,146.0,58.0,5.0,88.0,31.0,6.0,41.0,184.0,9.0,9.0,8.0,114.0,7.0,30.0,187.0,5.0,3.0,6.0,17.0,128.0,29.0,5.0,14.0,30.0,375.0,5.0,40.0,41,154.0,117.0,37.0,31.0,532.0,104.0,20.0,113.0,48.0,483.0,6.0,46.0,19.0,94.0,2.0,16.0,58.0,126.0,11.0,9.0,369.0,6.0,652.0,13.0,56.0,68.0,309,28.0,28.0,10.0,39.0,24.0
87,10.0,30.0,9.0,261.0,8.0,8.0,21.0,8.0,11.0,19.0,4.0,30.0,8.0,2.0,14.0,8.0,7.0,4.0,17.0,0.0,1.0,114.0,33.0,82.0,10.0,22.0,39.0,2.0,5.0,28,3.0,2699.0,3.0,14.0,6.0,2.0,19.0,206.0,7.0,10.0,18.0,1242.0,18.0,3.0,1.0,2.0,168.0,8.0,264.0,266.0,7.0,19.0,854.0,4.0,1.0,3.0,21,5.0,14.0,11.0,10.0,65.0
