strain_id,A_noMTX_5-FC.SNA4_VAC8,A_noMTX_5-FC.MID2_RSN1,A_noMTX_5-FC.HNM1_MAM33,A_noMTX_5-FC.ERG11_HYR1,A_noMTX_5-FC.TPO1_MID2,A_noMTX_5-FC.RET2_SNA3,A_noMTX_5-FC.ERV25_RBD2,A_noMTX_5-FC.PLM2_HNM1,A_noMTX_5-FC.SRO9_GIS2,A_noMTX_5-FC.HNM1_TPO2,A_noMTX_5-FC.ERG11_PIS1,A_noMTX_5-FC.RET2_EMP70,A_noMTX_5-FC.SSH1_PIS1,A_noMTX_5-FC.RET2_EMP47,A_noMTX_5-FC.HNM1_MID2,A_noMTX_5-FC.ERV25_ORM2,A_noMTX_5-FC.FMP45_MID2,A_noMTX_5-FC.ERV25_ERG5,A_noMTX_5-FC.HUG1_ADE17,A_noMTX_5-FC.GTR1_SLM4,A_noMTX_5-FC.ERG11_ERG5,A_noMTX_5-FC.HUG1_ALO1,A_noMTX_5-FC.MID2_MAM33,A_noMTX_5-FC.HNM1_RBD2,A_noMTX_5-FC.TPO1_TPO2,A_noMTX_5-FC.ALO1_ADE17,A_noMTX_5-FC.MID2_TPO2,A_noMTX_5-FC.MID2_PIN2,A_noMTX_5-FC.PMC1_GTR2,A_noMTX_5-FC.FMP45_HNM1,A_noMTX_5-FC.ALO1_HYR1,A_noMTX_5-FC.ADE17_GIS2,A_noMTX_5-FC.SSH1_ERG11,A_noMTX_5-FC.noPPI_reference,A_noMTX_5-FC.ERG11_ORM2,A_noMTX_5-FC.ERV25_PIS1,A_noMTX_5-FC.ERG27_ACF2,A_noMTX_5-FC.ERG11_ACF2,A_noMTX_5-FC.FMP45_MEP1,A_noMTX_5-FC.ADE17_PGM2,A_noMTX_5-FC.MID2_TPO4,A_noMTX_5-FC.ALO1_UIP4,A_noMTX_5-FC.HUG1_PGM2,A_noMTX_5-FC.HNM1_TPO1,A_noMTX_5-FC.ADE17_HYR1,A_noMTX_5-FC.MID2_WSC2,A_noMTX_5-FC.ERG11_ERV25,A_noMTX_5-FC.DHH1_LSM3,A_noMTX_5-FC.ERV25_UIP4,A_noMTX_5-FC.ERV25_EMP47,A_noMTX_5-FC.HNM1_ERG11,A_noMTX_5-FC.SNA4_GTR2,A_noMTX_5-FC.ERG11_TPO4,A_noMTX_5-FC.HNM1_TPO4,A_noMTX_5-FC.SSH1_ORM2,A_noMTX_5-FC.SSH1_ERV25,A_noMTX_5-FC.ERG11_MID2,A_noMTX_5-FC.TPO1_TCB2,A_noMTX_5-FC.SRO9_DHH1,A_noMTX_5-FC.PLM2_SNA3,A_noMTX_5-FC.PMC1_CTR2,A_noMTX_5-FC.SRO9_SGN1
754,12.0,96.0,135.0,19.0,150.0,2.0,28.0,87.0,68.0,58.0,208.0,6.0,214.0,7.0,167.0,673.0,278.0,256.0,18.0,30.0,233.0,344.0,98.0,117.0,55.0,232.0,198.0,383.0,127.0,165.0,27.0,10.0,36.0,242.0,333.0,271.0,128.0,144.0,33.0,4.0,111.0,127.0,45.0,73.0,159.0,2.0,32.0,121.0,225.0,40.0,184.0,195.0,9.0,6.0,73.0,228.0,55.0,106.0,19.0,143.0,181.0,253.0
755,2.0,4.0,6.0,12.0,3.0,2.0,23.0,4.0,7.0,1.0,7.0,2.0,6.0,4.0,9.0,13.0,7.0,6.0,2.0,5.0,32.0,1.0,1.0,5.0,5.0,142.0,15.0,24.0,12.0,5.0,5.0,5.0,2.0,69.0,3.0,9.0,4.0,6.0,27.0,1.0,5.0,2.0,3.0,1.0,22.0,3.0,8.0,4.0,7.0,4.0,1.0,11.0,5.0,3.0,3.0,6.0,13.0,6.0,1.0,3.0,6.0,11.0
756,34.0,268.0,297.0,764.0,711.0,47027.0,195.0,727.0,1173.0,191.0,875.0,60459.0,928.0,82552.0,355.0,728.0,724.0,371.0,677.0,30.0,405.0,1253.0,305.0,188.0,781.0,636.0,975.0,1267.0,244.0,1129.0,587.0,279.0,197.0,158.0,424.0,427.0,913.0,427.0,563.0,177.0,296.0,560.0,404.0,133.0,78.0,17.0,475.0,143.0,352.0,165.0,239.0,142.0,528.0,139.0,439.0,464.0,1065.0,681.0,926.0,31.0,354.0,1281.0
760,22.0,501.0,52.0,301.0,617.0,45.0,278.0,316.0,368.0,137.0,503.0,81.0,532.0,87.0,605.0,179.0,2157.0,306.0,1164.0,46.0,349.0,4091.0,1128.0,31.0,587.0,1349.0,5812.0,8283.0,956.0,2053.0,830.0,337.0,333.0,208.0,289.0,930.0,258.0,285.0,524.0,29.0,1475.0,695.0,552.0,87.0,137.0,272.0,505.0,940.0,384.0,163.0,430.0,667.0,130.0,66.0,326.0,375.0,462.0,786.0,745.0,1141.0,693.0,664.0
77,60.0,59.0,101.0,271.0,16.0,2.0,145.0,395.0,225.0,2.0,299.0,6.0,124.0,7.0,227.0,20.0,332.0,119.0,240.0,11.0,184.0,47.0,11.0,6.0,34.0,117.0,420.0,71.0,8.0,188.0,380.0,73.0,298.0,80.0,320.0,288.0,122.0,56.0,75.0,16.0,53.0,116.0,85.0,19.0,30626.0,4.0,31.0,18.0,97.0,115.0,111.0,355.0,54.0,59.0,52.0,229.0,747.0,4.0,72.0,195.0,32.0,104.0
772,11.0,13.0,36.0,22.0,26.0,4.0,16.0,156.0,81.0,2.0,99.0,131.0,16.0,91.0,22.0,35.0,195.0,42.0,47.0,8.0,6.0,289.0,8.0,7.0,49.0,12.0,104.0,257.0,43.0,7.0,215.0,1.0,41.0,110.0,19.0,7.0,21.0,3.0,24.0,6.0,17.0,12.0,56.0,2.0,26.0,15.0,12.0,11.0,91.0,168.0,19.0,24.0,5.0,28.0,18.0,140.0,82.0,30.0,29.0,5.0,28.0,18.0
775,266.0,251.0,94.0,120.0,396.0,35.0,146.0,122.0,651.0,238.0,302.0,22.0,132.0,22.0,371.0,127.0,602.0,355.0,1188.0,21.0,330.0,2809.0,542.0,15.0,295.0,1001.0,1644.0,1791.0,408.0,359.0,919.0,84.0,117.0,149.0,234.0,108.0,86.0,213.0,312.0,23.0,546.0,590.0,478.0,61.0,4929.0,27.0,123.0,90.0,1248.0,759.0,243.0,253.0,98.0,130.0,32.0,434.0,526.0,301.0,339.0,19.0,418.0,346.0
778,60.0,375.0,147.0,113.0,287.0,28.0,242.0,1458.0,301.0,283.0,598.0,15.0,280.0,17.0,743.0,299.0,309.0,222.0,692.0,3089.0,169.0,2798.0,567.0,23.0,421.0,852.0,1798.0,1805.0,800.0,509.0,637.0,32.0,342.0,151.0,248.0,18.0,557.0,149.0,186.0,524.0,470.0,525.0,439.0,283.0,30709.0,12.0,126.0,335.0,347.0,270.0,304.0,529.0,23.0,446.0,349.0,576.0,1110.0,328.0,138.0,61.0,491.0,50.0
78,4.0,28.0,8.0,12.0,80.0,7.0,126.0,16.0,3.0,166.0,95.0,2.0,313.0,1.0,78.0,16.0,6.0,169.0,248.0,0.0,22.0,358.0,68.0,1.0,56.0,400.0,89.0,292.0,28.0,17.0,81.0,2.0,5.0,88.0,22.0,223.0,1.0,76.0,20.0,7.0,63.0,525.0,121.0,283.0,16.0,5.0,10.0,23.0,149.0,52.0,8.0,76.0,10.0,9.0,6.0,252.0,111.0,34.0,58.0,2.0,51.0,25.0
782,15.0,113.0,114.0,13.0,33.0,15.0,25.0,83.0,70.0,28.0,155.0,12.0,15.0,11.0,188.0,275.0,318.0,117.0,158.0,7.0,95.0,377.0,441.0,5.0,31.0,368.0,628.0,1008.0,508.0,416.0,401.0,17.0,66.0,107.0,45.0,639.0,6.0,41.0,22.0,6.0,419.0,483.0,50.0,15.0,61.0,15.0,22.0,122.0,408.0,223.0,94.0,142.0,207.0,17.0,13.0,65.0,97.0,18.0,122.0,11.0,324.0,73.0
783,23.0,63.0,383.0,187.0,793.0,13.0,37.0,95.0,588.0,11.0,543.0,16.0,31.0,26.0,347.0,623.0,207.0,120.0,37.0,11.0,861.0,694.0,13.0,2172.0,1047.0,3.0,58.0,273.0,72.0,577.0,91.0,2223.0,46.0,716.0,454.0,126.0,187.0,1048.0,179.0,21.0,39.0,77.0,370.0,425.0,1739.0,7.0,429.0,153.0,76.0,37.0,181.0,72.0,183.0,222.0,30.0,378.0,309.0,594.0,210.0,6.0,19.0,228.0
784,7.0,96.0,72.0,473.0,37.0,6.0,24.0,53.0,256.0,7.0,90.0,74.0,2.0,6.0,162.0,12.0,149.0,6.0,281.0,630.0,237.0,260.0,51.0,3.0,79.0,37.0,310.0,380.0,166.0,269.0,13.0,14.0,29.0,118.0,204.0,8.0,36.0,61.0,108.0,6.0,82.0,174.0,263.0,639.0,31.0,4.0,386.0,159.0,12.0,5.0,106.0,54.0,6.0,18.0,79.0,53.0,324.0,86.0,126.0,12.0,59.0,221.0
789,12.0,41.0,65.0,19.0,466.0,16.0,81.0,411.0,21.0,301.0,204.0,8.0,14.0,13.0,135.0,135.0,162.0,10.0,46.0,8.0,25.0,2719.0,277.0,8.0,349.0,229.0,557.0,261.0,314.0,95.0,12.0,30.0,23.0,955.0,37.0,17.0,118.0,85.0,65.0,5.0,55.0,9.0,60.0,17.0,378.0,30.0,1107.0,114.0,18.0,5.0,85.0,34.0,52.0,13.0,36.0,124.0,246.0,239.0,10.0,12.0,61.0,264.0
790,24.0,82.0,132.0,79.0,41.0,12.0,328.0,113.0,12.0,220.0,122.0,18.0,378.0,29.0,392.0,195.0,185.0,481.0,152.0,1364.0,62.0,235.0,291.0,32.0,34.0,156.0,541.0,605.0,30.0,74.0,22.0,32.0,187.0,233.0,50.0,496.0,450.0,90.0,62.0,288.0,115.0,55.0,137.0,475.0,4132.0,30.0,133.0,39.0,92.0,51.0,269.0,156.0,38.0,121.0,157.0,215.0,292.0,18.0,34.0,62.0,24.0,37.0
791,6.0,22.0,14.0,55.0,53.0,23.0,233.0,12.0,82.0,62.0,47.0,22.0,13.0,18.0,50.0,336.0,91.0,156.0,26.0,19.0,40.0,21.0,158.0,20.0,18.0,158.0,154.0,452.0,10.0,50.0,141.0,20.0,61.0,105.0,23.0,14.0,19.0,63.0,12.0,12.0,42.0,58.0,7.0,40.0,53.0,5.0,24.0,26.0,89.0,136.0,57.0,25.0,23.0,54.0,19.0,60.0,49.0,17.0,28.0,15.0,10.0,35.0
795,223.0,1948.0,3568.0,2860.0,2028.0,218.0,5284.0,5673.0,1762.0,2545.0,6716.0,170.0,3537.0,188.0,13018.0,3421.0,6021.0,3967.0,1040.0,4625.0,6186.0,3467.0,2060.0,3443.0,1106.0,7255.0,10044.0,12221.0,1426.0,11642.0,7674.0,3200.0,2238.0,485.0,3505.0,5962.0,293.0,8128.0,1536.0,1179.0,4916.0,5074.0,520.0,1595.0,18966.0,260.0,3376.0,822.0,1542.0,1886.0,7137.0,1324.0,3894.0,4164.0,2435.0,5753.0,4432.0,1139.0,3830.0,2711.0,1305.0,4910.0
796,92.0,190.0,638.0,27.0,100.0,42.0,738.0,187.0,46.0,730.0,380.0,28.0,344.0,47.0,404.0,287.0,101.0,668.0,529.0,13.0,173.0,995.0,307.0,199.0,95.0,164.0,313.0,655.0,116.0,91.0,643.0,245.0,408.0,72.0,165.0,163.0,512.0,25.0,114.0,479.0,175.0,136.0,144.0,611.0,4130.0,86.0,26.0,95.0,485.0,528.0,473.0,180.0,35.0,665.0,206.0,765.0,508.0,121.0,70.0,57.0,53.0,98.0
797,5.0,10.0,25.0,14.0,23.0,13.0,14.0,83.0,359.0,28.0,47.0,6.0,8.0,14.0,24.0,8.0,6.0,29.0,26.0,10.0,30.0,22.0,152.0,5.0,54.0,57.0,122.0,144.0,12.0,61.0,144.0,6.0,52.0,217.0,158.0,32.0,24.0,5.0,13.0,14.0,72.0,211.0,1.0,5.0,47.0,7.0,4.0,39.0,178.0,75.0,25.0,22.0,60.0,14.0,10.0,17.0,8.0,225.0,87.0,452.0,17.0,42.0
798,77.0,591.0,1209.0,3032.0,814.0,6429.0,187.0,3337.0,1643.0,1495.0,1313.0,13809.0,1424.0,14580.0,1498.0,631.0,1645.0,370.0,1476.0,89.0,3311.0,3928.0,2083.0,74.0,246.0,4565.0,6204.0,6051.0,2456.0,2699.0,3886.0,69.0,1612.0,1352.0,1695.0,648.0,564.0,1962.0,323.0,76.0,1002.0,3312.0,789.0,1551.0,136.0,6471.0,254.0,1309.0,4021.0,4326.0,829.0,565.0,686.0,701.0,798.0,7891.0,2609.0,227.0,2186.0,93.0,683.0,1853.0
800,3.0,3.0,3.0,7.0,3.0,1.0,16.0,4.0,6.0,3.0,4.0,1.0,10.0,6.0,2.0,3.0,4.0,3.0,7.0,6.0,4.0,20.0,12.0,5.0,0.0,6.0,31.0,33.0,10.0,5.0,5.0,7.0,2.0,4.0,4.0,7.0,3.0,2.0,3.0,2.0,13.0,1.0,10.0,1.0,18.0,6.0,6.0,4.0,0.0,3.0,3.0,12.0,3.0,7.0,6.0,6.0,13.0,4.0,3.0,9.0,6.0,4.0
803,3.0,38.0,7.0,14.0,7.0,14.0,25.0,8.0,501.0,9.0,20.0,10.0,8.0,9.0,58.0,15.0,9.0,7.0,177.0,11.0,72.0,696.0,12.0,5.0,23.0,68.0,256.0,316.0,75.0,16.0,12.0,12.0,7.0,898.0,255.0,7.0,47.0,10.0,51.0,2.0,51.0,68.0,173.0,6.0,14.0,7.0,9.0,34.0,41.0,36.0,80.0,115.0,440.0,21.0,23.0,149.0,67.0,157.0,202.0,7.0,29.0,209.0
804,13.0,6.0,62.0,33.0,3.0,7.0,45.0,77.0,116.0,104.0,176.0,4.0,420.0,5.0,43.0,39.0,13.0,103.0,33.0,6.0,62.0,176.0,10.0,605.0,6.0,15.0,271.0,33.0,34.0,81.0,7.0,11.0,52.0,87.0,66.0,60.0,46.0,179.0,130.0,25.0,8.0,117.0,39.0,14.0,5147.0,2.0,84.0,93.0,35.0,34.0,60.0,122.0,264.0,30.0,55.0,142.0,113.0,5.0,62.0,9.0,22.0,143.0
805,4.0,60.0,136.0,21.0,214.0,4.0,14.0,99.0,14.0,16.0,167.0,6.0,401.0,6.0,149.0,60.0,138.0,5.0,50.0,6.0,69.0,215.0,131.0,6.0,227.0,185.0,447.0,520.0,67.0,194.0,5.0,6.0,15.0,113.0,85.0,12.0,3.0,63.0,116.0,9.0,117.0,104.0,23.0,14.0,28.0,16.0,37.0,141.0,87.0,21.0,33.0,22.0,90.0,140.0,27.0,118.0,120.0,193.0,234.0,513.0,28.0,89.0
807,6.0,5.0,62.0,4.0,5.0,7.0,2671.0,12.0,85.0,8.0,25.0,7.0,14.0,4.0,157.0,80.0,182.0,66.0,14.0,3.0,8.0,19.0,6.0,2.0,15.0,243.0,306.0,20.0,30.0,47.0,218.0,5.0,23.0,222.0,130.0,60.0,5.0,10.0,8.0,4.0,3.0,109.0,23.0,113.0,20.0,6.0,25.0,16.0,84.0,20.0,28.0,91.0,4.0,15.0,17.0,18.0,60.0,3.0,15.0,8.0,16.0,154.0
808,9.0,48.0,134.0,15.0,11.0,16.0,24.0,135.0,56.0,84.0,152.0,35.0,21.0,42.0,77.0,42.0,127.0,17.0,18.0,189.0,89.0,59.0,334.0,14.0,14.0,17.0,157.0,292.0,58.0,54.0,15.0,16.0,17.0,200.0,100.0,13.0,69.0,61.0,38.0,16.0,62.0,29.0,62.0,22.0,30.0,8.0,53.0,17.0,43.0,33.0,51.0,30.0,71.0,15.0,43.0,126.0,181.0,23.0,62.0,25.0,34.0,98.0
809,435.0,67.0,183.0,124.0,102.0,1898.0,46.0,251.0,272.0,145.0,469.0,4048.0,371.0,4857.0,209.0,56.0,255.0,164.0,218.0,22.0,163.0,356.0,195.0,11.0,185.0,297.0,394.0,398.0,44.0,210.0,82.0,26.0,286.0,117.0,137.0,169.0,303.0,170.0,304.0,14.0,116.0,109.0,72.0,271.0,2647.0,276.0,97.0,68.0,75.0,235.0,180.0,139.0,305.0,98.0,348.0,713.0,446.0,164.0,209.0,26.0,66.0,490.0
81,1.0,49.0,16.0,7.0,31.0,3.0,687.0,345.0,19.0,424.0,19.0,2.0,57.0,0.0,58.0,41.0,605.0,39.0,325.0,4.0,18.0,355.0,149.0,2.0,38.0,39.0,302.0,119.0,14.0,112.0,5.0,3.0,12.0,61.0,129.0,3.0,2.0,1.0,87.0,3.0,32.0,181.0,114.0,553.0,6.0,267.0,32.0,89.0,3.0,2.0,59.0,15.0,38.0,39.0,106.0,185.0,255.0,35.0,28.0,6.0,14.0,64.0
811,12.0,20.0,134.0,22.0,19.0,67.0,14.0,51.0,35.0,378.0,18.0,115.0,823.0,142.0,49.0,13.0,22.0,13.0,23.0,14.0,71.0,30.0,12.0,280.0,13.0,23.0,65.0,41.0,28.0,48.0,26.0,106.0,58.0,130.0,33.0,33.0,95.0,28.0,16.0,27.0,28.0,31.0,16.0,86.0,157.0,8.0,21.0,17.0,31.0,12.0,63.0,36.0,22.0,83.0,49.0,91.0,183.0,26.0,13.0,22.0,16.0,26.0
812,9.0,13.0,24.0,8.0,5.0,2.0,9.0,4.0,10.0,7.0,15.0,8.0,9.0,6.0,7.0,29.0,53.0,9.0,38.0,4.0,27.0,62.0,7.0,5.0,15.0,7.0,31.0,188.0,16.0,60.0,30.0,9.0,3.0,75.0,5.0,9.0,5.0,46.0,10.0,5.0,23.0,41.0,40.0,6.0,30.0,2.0,77.0,69.0,46.0,119.0,23.0,39.0,39.0,12.0,3.0,20.0,16.0,6.0,13.0,8.0,26.0,11.0
813,203.0,68.0,118.0,165.0,77.0,29.0,104.0,184.0,89.0,140.0,477.0,35.0,19.0,27.0,301.0,264.0,275.0,81.0,153.0,36.0,248.0,245.0,25.0,35.0,159.0,429.0,392.0,357.0,108.0,360.0,52.0,28.0,77.0,133.0,209.0,32.0,158.0,111.0,124.0,31.0,123.0,250.0,63.0,114.0,119.0,26.0,87.0,277.0,83.0,96.0,204.0,199.0,121.0,151.0,37.0,173.0,216.0,160.0,163.0,21.0,51.0,373.0
819,84.0,1067.0,637.0,117.0,3424.0,89.0,414.0,84.0,802.0,508.0,998.0,66.0,630.0,120.0,1731.0,803.0,1596.0,568.0,1342.0,5969.0,592.0,7874.0,1644.0,614.0,4383.0,2704.0,10625.0,4391.0,4022.0,1175.0,1471.0,105.0,133.0,533.0,129.0,1835.0,424.0,574.0,788.0,41.0,1808.0,4536.0,1189.0,260.0,30101.0,553.0,259.0,1891.0,627.0,304.0,1022.0,628.0,547.0,910.0,204.0,1342.0,1181.0,3216.0,573.0,218.0,4975.0,942.0
821,7.0,197.0,182.0,115.0,94.0,16.0,30.0,99.0,86.0,192.0,199.0,13.0,51.0,34.0,209.0,17.0,111.0,19.0,149.0,14.0,56.0,457.0,158.0,4.0,84.0,418.0,669.0,836.0,181.0,67.0,18.0,153.0,94.0,87.0,55.0,86.0,17.0,94.0,51.0,5.0,245.0,65.0,195.0,84.0,26.0,13.0,39.0,497.0,72.0,72.0,158.0,112.0,99.0,22.0,99.0,261.0,120.0,127.0,7.0,6.0,227.0,87.0
823,9.0,33.0,152.0,43.0,32.0,26.0,70.0,182.0,56.0,122.0,154.0,20.0,328.0,13.0,85.0,35.0,153.0,96.0,74.0,25.0,154.0,183.0,116.0,29.0,26.0,501.0,422.0,452.0,126.0,342.0,553.0,27.0,37.0,101.0,62.0,35.0,76.0,57.0,40.0,16.0,163.0,555.0,93.0,16.0,69.0,21.0,59.0,518.0,401.0,195.0,122.0,71.0,41.0,30.0,22.0,87.0,92.0,23.0,69.0,24.0,164.0,89.0
830,5.0,19.0,4.0,4.0,2.0,1.0,10.0,48.0,3.0,7.0,4.0,0.0,5.0,3.0,4.0,5.0,1.0,1.0,7.0,5.0,3.0,4.0,28.0,2.0,5.0,8.0,22.0,53.0,1.0,3.0,6.0,4.0,4.0,88.0,2.0,8.0,1.0,10.0,5.0,9.0,12.0,15.0,4.0,6.0,15.0,1.0,5.0,24.0,4.0,3.0,2.0,87.0,17.0,4.0,10.0,28.0,3.0,5.0,6.0,1.0,4.0,35.0
833,14.0,18.0,43.0,44.0,67.0,22.0,68.0,39.0,41.0,17.0,95.0,9.0,61.0,14.0,43.0,30.0,131.0,73.0,203.0,22.0,110.0,277.0,100.0,22.0,68.0,42.0,180.0,114.0,33.0,44.0,30.0,13.0,27.0,99.0,99.0,31.0,43.0,32.0,34.0,17.0,47.0,39.0,66.0,20.0,85.0,7.0,34.0,146.0,37.0,22.0,23.0,72.0,61.0,28.0,122.0,119.0,166.0,727.0,49.0,17.0,30.0,99.0
835,65.0,8.0,287.0,10.0,4.0,1.0,21.0,81.0,11.0,255.0,137.0,2.0,124.0,3.0,48.0,47.0,69.0,40.0,58.0,5.0,20.0,57.0,10.0,234.0,6.0,7.0,120.0,84.0,2.0,16.0,6.0,80.0,11.0,24.0,96.0,20.0,13.0,4.0,21.0,60.0,19.0,11.0,29.0,671.0,825.0,2.0,46.0,98.0,14.0,11.0,32.0,42.0,26.0,305.0,63.0,145.0,49.0,3.0,16.0,86.0,9.0,57.0
837,14.0,196.0,112.0,303.0,100.0,34.0,898.0,419.0,353.0,68.0,528.0,39.0,643.0,35.0,318.0,798.0,475.0,296.0,238.0,64.0,234.0,1398.0,425.0,10.0,124.0,78.0,857.0,1135.0,81.0,377.0,552.0,31.0,194.0,198.0,468.0,36.0,234.0,205.0,185.0,22.0,163.0,89.0,80.0,47.0,34.0,117.0,522.0,116.0,170.0,66.0,334.0,147.0,230.0,289.0,299.0,453.0,1038.0,84.0,140.0,1996.0,65.0,345.0
838,4068.0,10216.0,29437.0,10005.0,12110.0,901.0,22605.0,28840.0,10197.0,18753.0,15316.0,783.0,8210.0,681.0,32579.0,17354.0,24580.0,26948.0,5357.0,16131.0,20709.0,32968.0,11209.0,6413.0,9925.0,16017.0,43769.0,46522.0,10834.0,36913.0,15776.0,1769.0,5538.0,3734.0,43798.0,15822.0,17944.0,29283.0,10382.0,3975.0,12951.0,23730.0,6567.0,8236.0,12495.0,8123.0,21118.0,8987.0,5205.0,1698.0,17236.0,6627.0,13447.0,15121.0,3475.0,24469.0,16526.0,7167.0,10398.0,3137.0,8506.0,18189.0
839,12.0,46.0,36.0,475.0,101.0,28.0,54.0,53.0,288.0,200.0,104.0,40.0,22.0,15.0,75.0,29.0,165.0,134.0,81.0,30.0,57.0,924.0,160.0,13.0,171.0,650.0,251.0,108.0,159.0,103.0,193.0,16.0,112.0,574.0,215.0,27.0,20.0,231.0,601.0,13.0,55.0,1360.0,471.0,30.0,68.0,17.0,769.0,55.0,519.0,78.0,38.0,79.0,23.0,31.0,32.0,38.0,101.0,89.0,287.0,13.0,107.0,375.0
841,9.0,30.0,24.0,91.0,11.0,2.0,132.0,29.0,177.0,9.0,138.0,5.0,83.0,14.0,77.0,227.0,74.0,133.0,9.0,5.0,92.0,9.0,73.0,15.0,12.0,297.0,220.0,180.0,55.0,114.0,10.0,383.0,42.0,9.0,166.0,14.0,3.0,44.0,16.0,9.0,56.0,68.0,9.0,128.0,177.0,133.0,77.0,29.0,72.0,30.0,43.0,39.0,54.0,12.0,56.0,56.0,186.0,42.0,84.0,1210.0,11.0,107.0
842,22.0,138.0,142.0,609.0,258.0,35.0,58.0,143.0,245.0,119.0,409.0,18.0,606.0,29.0,365.0,366.0,188.0,72.0,225.0,28.0,284.0,1483.0,329.0,25.0,377.0,536.0,477.0,1740.0,151.0,944.0,243.0,25.0,276.0,133.0,415.0,511.0,185.0,570.0,228.0,17.0,235.0,626.0,252.0,21.0,79.0,189.0,202.0,213.0,215.0,240.0,123.0,200.0,411.0,174.0,527.0,1292.0,357.0,381.0,249.0,20.0,136.0,201.0
843,142.0,888.0,146.0,4339.0,265.0,63.0,928.0,1261.0,6465.0,532.0,4360.0,73.0,3529.0,127.0,821.0,2132.0,1688.0,3895.0,1334.0,88.0,1469.0,3407.0,3227.0,1517.0,259.0,5616.0,4205.0,8854.0,831.0,718.0,1739.0,170.0,909.0,392.0,2006.0,1156.0,93.0,731.0,425.0,256.0,1214.0,1094.0,1261.0,125.0,556.0,14629.0,3866.0,1161.0,1291.0,2259.0,582.0,709.0,3841.0,201.0,466.0,841.0,4031.0,1590.0,2433.0,1161.0,320.0,3910.0
848,6.0,7.0,7.0,35.0,32.0,4.0,6.0,31.0,56.0,9.0,178.0,1.0,8.0,5.0,7.0,6.0,4.0,1.0,5.0,4.0,58.0,4.0,11.0,4.0,12.0,11.0,37.0,115.0,7.0,68.0,3.0,2.0,10.0,81.0,47.0,4.0,7.0,126.0,13.0,4.0,24.0,26.0,6.0,3.0,15.0,4.0,37.0,18.0,15.0,3.0,4.0,12.0,163.0,6.0,4.0,5.0,69.0,23.0,109.0,333.0,6.0,135.0
850,1107.0,270.0,2819.0,1456.0,560.0,33.0,110.0,1876.0,552.0,2202.0,1881.0,37.0,1265.0,55.0,1405.0,214.0,199.0,2030.0,117.0,86.0,2201.0,327.0,564.0,1256.0,602.0,148.0,1259.0,2823.0,216.0,769.0,513.0,297.0,1162.0,686.0,1408.0,1064.0,964.0,2105.0,445.0,372.0,307.0,815.0,232.0,2380.0,2013.0,30.0,1610.0,849.0,416.0,111.0,1193.0,438.0,1301.0,3351.0,278.0,1439.0,2246.0,608.0,503.0,1237.0,157.0,672.0
853,648.0,204.0,377.0,1640.0,447.0,67.0,168.0,1783.0,1145.0,649.0,1863.0,58.0,115.0,53.0,240.0,69.0,677.0,723.0,837.0,44.0,444.0,4792.0,1087.0,32.0,512.0,673.0,1177.0,2191.0,382.0,1096.0,1678.0,94.0,2714.0,3313.0,302.0,68.0,1341.0,4148.0,2588.0,570.0,223.0,462.0,2782.0,125.0,1242.0,930.0,4115.0,263.0,772.0,82.0,188.0,633.0,453.0,404.0,581.0,1877.0,1109.0,322.0,798.0,75.0,357.0,1932.0
854,6.0,178.0,54.0,19.0,51.0,4.0,22.0,23.0,108.0,7.0,108.0,4.0,7.0,4.0,146.0,6.0,192.0,39.0,221.0,347.0,59.0,427.0,66.0,5.0,62.0,32.0,790.0,564.0,175.0,183.0,7.0,101.0,1.0,182.0,4.0,3.0,6.0,34.0,118.0,22.0,141.0,23.0,248.0,179.0,674.0,343.0,5.0,60.0,9.0,4.0,33.0,106.0,16.0,45.0,5.0,14.0,53.0,6.0,67.0,6.0,479.0,84.0
857,158.0,491.0,963.0,2332.0,3628.0,119.0,21668.0,3075.0,2956.0,2198.0,3814.0,134.0,4263.0,131.0,7188.0,4342.0,3109.0,5702.0,357.0,172.0,4025.0,2911.0,2610.0,106.0,3685.0,9331.0,8929.0,10451.0,1505.0,4482.0,9815.0,744.0,1523.0,3475.0,7210.0,2301.0,685.0,2181.0,2667.0,132.0,1325.0,7970.0,1668.0,6558.0,270.0,129.0,1195.0,2063.0,8984.0,2241.0,3939.0,1770.0,302.0,1016.0,4711.0,3822.0,7173.0,3736.0,10555.0,4627.0,2979.0,9641.0
859,40.0,31.0,25.0,75.0,84.0,12.0,21.0,141.0,176.0,26.0,117.0,21.0,272.0,25.0,84.0,4.0,154.0,105.0,84.0,13.0,60.0,588.0,77.0,12.0,81.0,123.0,187.0,109.0,93.0,168.0,11.0,12.0,121.0,217.0,112.0,23.0,92.0,141.0,98.0,3.0,30.0,87.0,58.0,15.0,995.0,155.0,1420.0,21.0,28.0,42.0,59.0,102.0,269.0,118.0,86.0,606.0,247.0,72.0,35.0,238.0,20.0,48.0
860,30.0,87.0,112.0,124.0,46.0,51.0,74.0,204.0,128.0,106.0,162.0,47.0,148.0,102.0,176.0,175.0,93.0,111.0,158.0,39.0,176.0,325.0,144.0,11.0,77.0,89.0,459.0,748.0,84.0,305.0,45.0,17.0,160.0,130.0,126.0,205.0,155.0,97.0,28.0,21.0,99.0,80.0,118.0,60.0,56.0,60.0,129.0,108.0,129.0,94.0,102.0,79.0,53.0,110.0,122.0,264.0,146.0,38.0,140.0,144.0,74.0,196.0
