strain_id,A_MTX_Fluconazole.PMC1_CTR2,A_MTX_Fluconazole.PLM2_SNA3,A_MTX_Fluconazole.ERV25_ERG5,A_MTX_Fluconazole.ERV25_UIP4,A_MTX_Fluconazole.HNM1_TPO4,A_MTX_Fluconazole.PLM2_HNM1,A_MTX_Fluconazole.RET2_SNA3,A_MTX_Fluconazole.ERG11_ERV25,A_MTX_Fluconazole.ALO1_UIP4,A_MTX_Fluconazole.SRO9_GIS2,A_MTX_Fluconazole.ADE17_HYR1,A_MTX_Fluconazole.ERV25_RBD2,A_MTX_Fluconazole.SSH1_ERV25,A_MTX_Fluconazole.MID2_TPO2,A_MTX_Fluconazole.TPO1_TPO2,A_MTX_Fluconazole.HNM1_RBD2,A_MTX_Fluconazole.SNA4_GTR2,A_MTX_Fluconazole.ERG11_PIS1,A_MTX_Fluconazole.FMP45_MEP1,A_MTX_Fluconazole.TPO1_MID2,A_MTX_Fluconazole.SRO9_SGN1,A_MTX_Fluconazole.SSH1_ERG11,A_MTX_Fluconazole.RET2_EMP70,A_MTX_Fluconazole.FMP45_MID2,A_MTX_Fluconazole.GTR1_SLM4,A_MTX_Fluconazole.ADE17_GIS2,A_MTX_Fluconazole.MID2_WSC2,A_MTX_Fluconazole.MID2_TPO4,A_MTX_Fluconazole.ALO1_ADE17,A_MTX_Fluconazole.ERG11_ORM2,A_MTX_Fluconazole.noPPI_reference,A_MTX_Fluconazole.RET2_EMP47,A_MTX_Fluconazole.ERV25_ORM2,A_MTX_Fluconazole.HNM1_MAM33,A_MTX_Fluconazole.HUG1_ALO1,A_MTX_Fluconazole.DHH1_LSM3,A_MTX_Fluconazole.HNM1_TPO2,A_MTX_Fluconazole.ERG11_TPO4,A_MTX_Fluconazole.ERV25_PIS1,A_MTX_Fluconazole.MID2_RSN1,A_MTX_Fluconazole.HNM1_ERG11,A_MTX_Fluconazole.MID2_PIN2,A_MTX_Fluconazole.HUG1_PGM2,A_MTX_Fluconazole.FMP45_HNM1,A_MTX_Fluconazole.TPO1_TCB2,A_MTX_Fluconazole.ERV25_EMP47,A_MTX_Fluconazole.ALO1_HYR1,A_MTX_Fluconazole.SRO9_DHH1,A_MTX_Fluconazole.HUG1_ADE17,A_MTX_Fluconazole.ERG11_HYR1,A_MTX_Fluconazole.SSH1_ORM2,A_MTX_Fluconazole.PMC1_GTR2,A_MTX_Fluconazole.HNM1_TPO1,A_MTX_Fluconazole.ERG11_ERG5,A_MTX_Fluconazole.ERG11_ACF2,A_MTX_Fluconazole.SNA4_VAC8,A_MTX_Fluconazole.HNM1_MID2,A_MTX_Fluconazole.MID2_MAM33,A_MTX_Fluconazole.SSH1_PIS1,A_MTX_Fluconazole.ADE17_PGM2,A_MTX_Fluconazole.ERG27_ACF2,A_MTX_Fluconazole.ERG11_MID2
848,7.0,4.0,8.0,3.0,11.0,0.0,3.0,10.0,12.0,162.0,7.0,11.0,19.0,30.0,54.0,10.0,20.0,38.0,78.0,10.0,331.0,9.0,0.0,8.0,11.0,11.0,8.0,15.0,6.0,9.0,14.0,2.0,29.0,7.0,5.0,1570.0,2.0,561.0,6.0,15.0,4.0,34.0,4.0,17.0,40.0,16.0,5.0,727.0,4.0,10.0,1.0,4.0,7.0,24.0,6.0,20.0,7.0,7.0,4.0,6.0,2.0,18.0
850,4.0,18.0,821.0,14.0,22.0,19.0,4.0,440.0,23.0,1183.0,35.0,1.0,19.0,20.0,4.0,24.0,43.0,764.0,55.0,13.0,43.0,73.0,5.0,30.0,10.0,48.0,13.0,29.0,14.0,718.0,6.0,8.0,293.0,39.0,5.0,44.0,13.0,241.0,16.0,16.0,21.0,34.0,2.0,16.0,2.0,14.0,9.0,20.0,4.0,234.0,7.0,9.0,16.0,3909.0,12.0,75.0,114.0,8.0,17.0,36.0,5.0,1274.0
853,16.0,21.0,2701.0,278.0,693.0,1191.0,45.0,25.0,116.0,3048.0,196.0,31.0,11828.0,213.0,214.0,40.0,1314.0,1224.0,4255.0,686.0,390.0,238.0,25.0,2155.0,62.0,293.0,38.0,94.0,53.0,138.0,455.0,23.0,39.0,21.0,542.0,484.0,133.0,121.0,19.0,251.0,369.0,1144.0,610.0,2014.0,52.0,89.0,386.0,1347.0,41.0,32.0,189.0,126.0,18.0,160.0,55.0,17435.0,496.0,8.0,38.0,105.0,57.0,153.0
854,2.0,6.0,4.0,7.0,8.0,9.0,3.0,6.0,3.0,81.0,25.0,10.0,15.0,14.0,14.0,5.0,37.0,175.0,23.0,11.0,24.0,12.0,1.0,7.0,13.0,14.0,9.0,10.0,7.0,10.0,5.0,0.0,19.0,13.0,14.0,59.0,9.0,4.0,4.0,8.0,3.0,41.0,9.0,13.0,7.0,16.0,8.0,11.0,6.0,5.0,6.0,7.0,9.0,211.0,6.0,13.0,21.0,12.0,4.0,17.0,2.0,7.0
857,10.0,8.0,1521.0,18.0,27.0,17.0,8.0,15.0,15.0,3516.0,232.0,29.0,21.0,39.0,10.0,105.0,133.0,1906.0,193.0,57.0,264.0,68.0,5.0,75.0,15.0,245.0,26.0,51.0,18.0,239.0,28.0,17.0,83.0,132.0,14.0,441.0,22.0,48.0,29.0,42.0,22.0,78.0,4.0,7.0,9.0,18.0,20.0,117.0,9.0,227.0,16.0,69.0,49.0,26388.0,25.0,161.0,364.0,36.0,23.0,139.0,9.0,48.0
859,7.0,37.0,30.0,73.0,59.0,195.0,49.0,1351.0,31.0,27.0,19.0,18.0,40.0,40.0,96.0,38.0,120.0,83.0,48.0,57.0,91.0,18.0,45.0,53.0,107.0,20.0,26.0,86.0,20.0,34.0,36.0,31.0,106.0,62.0,34.0,70.0,64.0,56.0,27.0,65.0,138.0,62.0,54.0,45.0,49.0,40.0,34.0,23.0,17.0,156.0,34.0,56.0,63.0,39.0,60.0,392.0,549.0,64.0,17.0,29.0,85.0,59.0
860,9.0,47.0,53.0,59.0,106.0,70.0,72.0,43.0,33.0,39.0,37.0,31.0,38.0,53.0,103.0,44.0,28.0,57.0,36.0,57.0,81.0,26.0,43.0,54.0,69.0,37.0,39.0,46.0,27.0,31.0,64.0,55.0,72.0,68.0,26.0,58.0,74.0,29.0,39.0,67.0,43.0,91.0,16.0,41.0,86.0,32.0,55.0,37.0,14.0,204.0,31.0,26.0,78.0,153.0,38.0,30.0,50.0,27.0,115.0,28.0,52.0,277.0
862,15.0,2.0,23.0,17.0,9.0,6.0,20.0,125.0,16.0,60.0,6.0,4.0,17.0,6.0,11.0,10.0,20.0,12.0,7.0,16.0,55.0,30.0,13.0,13.0,35.0,28.0,6.0,15.0,3.0,11.0,5.0,38.0,40.0,14.0,4.0,27.0,5.0,21.0,37.0,15.0,40.0,22.0,4.0,10.0,7.0,25.0,24.0,18.0,6.0,72.0,9.0,11.0,11.0,29.0,16.0,19.0,18.0,5.0,50.0,0.0,18.0,54.0
868,1.0,0.0,64.0,1.0,11.0,13.0,1.0,0.0,1.0,8.0,0.0,0.0,17.0,1.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,4.0,20.0,5.0,37.0,2.0,0.0,0.0,2.0,9.0,4.0,1.0,1.0,0.0,2.0,22.0,1.0,0.0,11.0,0.0,1.0,1.0,136.0,0.0,0.0,1.0,1.0,2.0,45.0,0.0,6.0,0.0,11.0,1.0,2.0,1.0,15.0
87,5.0,6.0,6.0,69.0,12.0,16.0,6.0,5269.0,20.0,14.0,25.0,9.0,12.0,14.0,9.0,19.0,14.0,42.0,60.0,3.0,89.0,11.0,23.0,23.0,26.0,24.0,9.0,19.0,2.0,9.0,10.0,3.0,7.0,54.0,10.0,40.0,23.0,27.0,54.0,32.0,12.0,175.0,22.0,37.0,6.0,29.0,57.0,17.0,3.0,5.0,32.0,3.0,58.0,37.0,3.0,21.0,15.0,5.0,6.0,12.0,3.0,12.0
870,3.0,3.0,1.0,21.0,15.0,9.0,2.0,13.0,18.0,3.0,4.0,8.0,17.0,61.0,3.0,1.0,2.0,2.0,13.0,1.0,13.0,2.0,2.0,4.0,8.0,2.0,7.0,75.0,3.0,0.0,12.0,2.0,6.0,7.0,2.0,11.0,6.0,4.0,9.0,8.0,44.0,47.0,33.0,3.0,1.0,15.0,16.0,7.0,5.0,0.0,2.0,4.0,34.0,0.0,2.0,6.0,7.0,9.0,0.0,0.0,1.0,13.0
871,12.0,4.0,3.0,10.0,152.0,30.0,10.0,6.0,4.0,5.0,8.0,4.0,109.0,10.0,102.0,7.0,400.0,10.0,3.0,550.0,9.0,1.0,10.0,11.0,6.0,9.0,15.0,264.0,9.0,3.0,142.0,7.0,137.0,10.0,85.0,81.0,7.0,5.0,8.0,2.0,1.0,26.0,42.0,2.0,8.0,4.0,14.0,52.0,3.0,11.0,80.0,43.0,14.0,7.0,2.0,4.0,8.0,3.0,4.0,5.0,136.0,3.0
880,3.0,1.0,3.0,4.0,25.0,4.0,5.0,4.0,1.0,2.0,2.0,9.0,3.0,11.0,5.0,0.0,1.0,3.0,2.0,0.0,6.0,0.0,7.0,4.0,4.0,1.0,1.0,5.0,7.0,1.0,2.0,5.0,4.0,2.0,29.0,9.0,0.0,4.0,1.0,5.0,3.0,6.0,11.0,1.0,2.0,14.0,7.0,4.0,1.0,3.0,0.0,2.0,8.0,1.0,4.0,0.0,4.0,6.0,1.0,0.0,3.0,2.0
882,2.0,5.0,1.0,6.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,6.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,0.0,5.0,5.0,23.0,1.0,4.0,1.0,3.0,1.0,30.0,5.0,2.0,1.0,1.0,1.0,8.0,10.0,8.0,1.0,8.0,39.0,14.0,4.0,5.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,6.0,0.0,1.0,2.0,2.0
888,738.0,4.0,2.0,223.0,3.0,1.0,5.0,2.0,22.0,32.0,8.0,8.0,83.0,3.0,24.0,1.0,18.0,1302.0,172.0,65.0,39.0,8.0,2.0,44.0,0.0,25.0,1.0,9.0,0.0,34.0,0.0,0.0,1.0,3.0,52.0,13.0,28.0,3.0,8.0,2.0,2.0,35.0,30.0,16.0,0.0,42.0,259.0,160.0,7.0,9.0,0.0,8.0,5.0,7.0,3.0,27.0,6.0,6.0,0.0,10.0,27.0,138.0
89,6578.0,279.0,1091.0,557.0,182.0,596.0,54.0,2212.0,127.0,17136.0,175.0,265.0,1899.0,3337.0,106.0,374.0,838.0,311.0,645.0,56.0,24211.0,219.0,29.0,2034.0,35258.0,271.0,7812.0,7819.0,233.0,2938.0,94.0,109.0,783.0,1321.0,489.0,1697.0,488.0,2882.0,1154.0,1092.0,261.0,41276.0,1760.0,681.0,288.0,8052.0,2559.0,2235.0,110.0,1077.0,174.0,6925.0,3565.0,5912.0,85.0,112.0,2767.0,13343.0,144.0,154.0,73.0,4083.0
904,1.0,0.0,0.0,3.0,0.0,1.0,0.0,211.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,1.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
91,1173.0,82.0,26.0,92.0,93.0,1004.0,15.0,27.0,88.0,63.0,53.0,58.0,1918.0,154.0,197.0,23.0,461.0,322.0,42.0,55.0,205.0,5920.0,9.0,231.0,14000.0,488.0,30.0,429.0,62.0,1398.0,62.0,18.0,95.0,187.0,37.0,5802.0,3113.0,88.0,37.0,65.0,475.0,234.0,32.0,169.0,18.0,129.0,685.0,1258.0,35.0,74.0,51.0,160.0,1703.0,467.0,16.0,553.0,1431.0,279.0,111.0,35.0,871.0,185.0
911,137.0,58400.0,825.0,17.0,20.0,268.0,4.0,11.0,39.0,683.0,5.0,9.0,11.0,10.0,22.0,10.0,25.0,38.0,99.0,89.0,197.0,3.0,5.0,336.0,257.0,11.0,185.0,61.0,173.0,33.0,5.0,9.0,10.0,6.0,2.0,287.0,317.0,135.0,76.0,89.0,273.0,19.0,6.0,359.0,378.0,2194.0,129.0,378.0,3.0,31.0,10.0,66.0,10.0,22.0,11.0,17.0,362.0,148.0,20.0,275.0,6.0,474.0
916,5.0,217.0,35.0,495.0,15.0,27.0,5.0,11.0,106.0,2.0,12.0,9.0,398.0,66.0,272.0,0.0,119.0,19.0,135.0,34.0,25.0,13.0,6.0,18.0,2954.0,17.0,3.0,43.0,7.0,10.0,63.0,7.0,69.0,8.0,431.0,540.0,36.0,181.0,4.0,10.0,33.0,73.0,419.0,179.0,93.0,1330.0,210.0,227.0,7.0,26.0,880.0,40.0,53.0,12.0,14.0,1556.0,57.0,5.0,13.0,8.0,47.0,30.0
917,4.0,8.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,5.0,1.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,11.0,0.0,3.0,0.0,0.0,11.0,1.0,0.0,12.0,12.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,14.0,4.0,4.0,0.0,7.0
923,4.0,10.0,172.0,11.0,5.0,14.0,1.0,2.0,1.0,692.0,275.0,1.0,1.0,10.0,0.0,2.0,11.0,33.0,3.0,0.0,13.0,1.0,0.0,8.0,1270.0,14.0,5.0,10.0,1.0,88.0,9.0,3.0,25.0,3.0,0.0,210.0,0.0,6.0,13.0,3.0,4.0,20.0,1.0,5.0,0.0,9.0,5.0,17.0,1.0,4.0,2.0,2.0,6.0,303.0,4.0,1.0,28.0,3.0,4.0,3.0,0.0,161.0
924,3.0,14.0,0.0,10.0,7.0,4.0,0.0,11.0,2.0,15.0,1.0,1.0,1.0,9.0,0.0,4.0,1.0,6.0,4.0,1.0,7.0,4.0,0.0,11.0,7.0,3.0,9.0,4.0,8.0,7.0,4.0,2.0,20.0,17.0,5.0,14.0,28.0,3.0,10.0,2.0,4.0,40.0,2.0,8.0,2.0,10.0,10.0,0.0,0.0,2.0,4.0,3.0,7.0,3.0,1.0,1.0,3.0,7.0,5.0,6.0,0.0,8.0
930,3.0,8.0,2.0,6.0,6.0,5.0,1.0,6.0,1.0,12.0,4.0,4.0,8.0,2.0,2.0,0.0,0.0,4.0,2.0,5.0,6.0,2.0,1.0,7.0,5.0,5.0,1.0,3.0,7.0,2.0,2.0,0.0,1.0,5.0,2.0,5.0,13.0,8.0,19.0,2.0,5.0,27.0,1.0,5.0,2.0,5.0,7.0,1.0,2.0,0.0,0.0,2.0,14.0,53.0,3.0,0.0,4.0,5.0,4.0,1.0,4.0,6.0
931,35.0,4.0,19.0,3.0,7.0,49.0,0.0,0.0,0.0,2813.0,295.0,11.0,46.0,67.0,76.0,18.0,8.0,13.0,17.0,6.0,5.0,3.0,2.0,24.0,5.0,27.0,11.0,25.0,1.0,1.0,1.0,14.0,1.0,6.0,2.0,180.0,5.0,116.0,12.0,12.0,3.0,40.0,2.0,6.0,9.0,6.0,8.0,19.0,1.0,2.0,2.0,14.0,33.0,12.0,2.0,4.0,0.0,5.0,48.0,11.0,1.0,48.0
932,2.0,12.0,3.0,8.0,1.0,2.0,2.0,4.0,2.0,5.0,7.0,2.0,5.0,4.0,1.0,4.0,14.0,5.0,5.0,3.0,9.0,1.0,0.0,4.0,3.0,6.0,13.0,4.0,9.0,10.0,4.0,2.0,7.0,7.0,2.0,32.0,14.0,3.0,7.0,4.0,2.0,19.0,5.0,4.0,3.0,5.0,3.0,0.0,1.0,0.0,7.0,3.0,3.0,3.0,3.0,1.0,7.0,10.0,7.0,12.0,1.0,6.0
933,5.0,7.0,7.0,20.0,3.0,7.0,11.0,7.0,34.0,59.0,25.0,18.0,9.0,9.0,12.0,12.0,36.0,2924.0,54.0,25.0,966.0,4.0,4.0,8.0,8.0,39.0,12.0,23.0,3.0,5.0,238.0,5.0,11.0,24.0,13.0,15.0,34.0,4.0,20.0,8.0,8.0,15.0,2.0,5.0,196.0,6.0,15.0,1513.0,7.0,13.0,3.0,143.0,25.0,860.0,3.0,45.0,16.0,5.0,10.0,30.0,14.0,12.0
936,176.0,40.0,94.0,27.0,152.0,222.0,5.0,10.0,15.0,66.0,14.0,58.0,620.0,69.0,83.0,20.0,566.0,275.0,120.0,7.0,22.0,105.0,7.0,354.0,23.0,26.0,20.0,782.0,13.0,23.0,248.0,12.0,22.0,38.0,23.0,4321.0,643.0,40.0,4.0,84.0,51.0,362.0,28.0,80.0,7.0,81.0,6.0,315.0,9.0,52.0,891.0,953.0,77.0,1165.0,23.0,168.0,47.0,28.0,302.0,11.0,1.0,383.0
937,7.0,3.0,26.0,7.0,8.0,4.0,2.0,3.0,2.0,502.0,0.0,7.0,0.0,4.0,3.0,4.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,6.0,6.0,4.0,1.0,1.0,8.0,7.0,1.0,3.0,6.0,3.0,9.0,9.0,2.0,2.0,14.0,1.0,0.0,10.0,10.0,1.0,5.0,4.0,1.0,0.0,3.0,5.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,4.0
939,34.0,44.0,10.0,126.0,11.0,30.0,7.0,3.0,24.0,252.0,5.0,24.0,74.0,75.0,110.0,9.0,23.0,26.0,8.0,438.0,43.0,11.0,5.0,92.0,5965.0,5.0,2.0,10.0,5.0,10.0,89.0,9.0,14.0,8.0,602.0,1535.0,4.0,30.0,8.0,11.0,30.0,46.0,55.0,50.0,26.0,325.0,601.0,509.0,5.0,24.0,46.0,42.0,46.0,545.0,2.0,9.0,444.0,10.0,1.0,5.0,5.0,132.0
94,228.0,105.0,1041.0,232.0,162.0,642.0,50.0,128.0,1749.0,186.0,1185.0,167.0,132.0,159.0,3304.0,109.0,882.0,1175.0,1466.0,976.0,87.0,1058.0,52.0,3873.0,70.0,55.0,7778.0,1605.0,100.0,42.0,915.0,67.0,45.0,326.0,3126.0,416.0,288.0,25.0,92.0,1426.0,627.0,950.0,951.0,1239.0,866.0,58.0,71.0,2431.0,74.0,39.0,32.0,1715.0,13378.0,3113.0,34.0,65.0,3163.0,16725.0,607.0,94.0,40.0,1635.0
941,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0
942,23.0,0.0,5.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,0.0,1.0,15.0,2.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
943,33.0,12.0,4.0,84.0,11.0,16.0,9.0,21.0,24.0,60.0,1.0,4.0,20.0,3.0,1.0,3.0,6.0,11.0,6.0,2.0,27.0,11.0,3.0,17.0,22.0,6.0,7.0,33.0,9.0,6.0,5.0,5.0,30.0,23.0,55.0,32.0,38.0,34.0,26.0,29.0,12.0,77.0,17.0,27.0,2.0,51.0,47.0,10.0,4.0,8.0,17.0,5.0,21.0,5.0,10.0,4.0,38.0,11.0,40.0,2.0,3.0,29.0
945,8.0,3.0,0.0,25.0,0.0,3.0,1.0,2.0,1.0,5.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,6.0,2.0,0.0,9.0,0.0,3.0,4.0,9.0,9.0,2.0,3.0,6.0,0.0,0.0,2.0,1.0,6.0,2.0,10.0,11.0,8.0,31.0,0.0,3.0,25.0,3.0,2.0,0.0,12.0,2.0,1.0,0.0,0.0,2.0,1.0,6.0,3.0,1.0,0.0,20.0,6.0,5.0,12.0,0.0,13.0
946,2.0,4.0,1.0,5.0,28.0,25.0,0.0,4.0,2.0,3.0,5.0,35.0,0.0,37.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,5.0,6.0,4.0,3.0,0.0,2.0,0.0,31.0,2.0,4.0,5.0,0.0,7.0,1.0,5.0,15.0,1.0,2.0,15.0,2.0,1.0,0.0,11.0,6.0,1.0,1.0,3.0,1.0,0.0,21.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,12.0
953,7.0,0.0,43.0,17.0,11.0,18.0,0.0,1302.0,7.0,43.0,40.0,43.0,244.0,39.0,9.0,4.0,23.0,50.0,46.0,0.0,15.0,2.0,10.0,11.0,5.0,9.0,2.0,6.0,0.0,4.0,15.0,1.0,695.0,16.0,24.0,34.0,14.0,7.0,15.0,6.0,29.0,12.0,7.0,5.0,1.0,4.0,7.0,93.0,0.0,17.0,8.0,3.0,26.0,148.0,10.0,11.0,3.0,1.0,7.0,1.0,1.0,22.0
956,17.0,3.0,2.0,17.0,16.0,3.0,12.0,6.0,42.0,23.0,1.0,6.0,4.0,6.0,14.0,6.0,1.0,5.0,1.0,4.0,8.0,6.0,6.0,4.0,12.0,3.0,5.0,9.0,5.0,1.0,0.0,6.0,12.0,6.0,33.0,30.0,16.0,55.0,11.0,18.0,6.0,50.0,14.0,4.0,14.0,88.0,21.0,8.0,11.0,8.0,12.0,3.0,5.0,2.0,11.0,3.0,8.0,10.0,7.0,3.0,7.0,8.0
957,113.0,52.0,52.0,105.0,31.0,768.0,38.0,5.0,13.0,355.0,15.0,16.0,47.0,1405.0,1272.0,21.0,144.0,33.0,19.0,79.0,19.0,2.0,7.0,82.0,2907.0,10.0,25.0,461.0,12.0,1497.0,35.0,17.0,71.0,9.0,24.0,26.0,1.0,16.0,11.0,34.0,87.0,755.0,118.0,124.0,110.0,45.0,3.0,116.0,5.0,18.0,1.0,81.0,10.0,6.0,25.0,3.0,6762.0,3.0,82.0,5.0,7.0,137.0
959,5.0,10.0,25.0,1.0,55.0,26.0,0.0,1.0,2.0,3.0,1.0,28.0,5.0,30.0,7.0,0.0,0.0,43.0,12.0,0.0,13.0,8.0,0.0,16.0,19.0,4.0,0.0,2.0,3.0,5.0,11.0,9.0,31.0,7.0,9.0,10.0,1.0,3.0,12.0,0.0,2221.0,14.0,0.0,16.0,0.0,14.0,10.0,9.0,5.0,4.0,0.0,0.0,6.0,6.0,1.0,10.0,116.0,1.0,2.0,1.0,7.0,35.0
960,147.0,13.0,0.0,4.0,10.0,32.0,0.0,0.0,5.0,5.0,2.0,29.0,198.0,24.0,10.0,14.0,37.0,96.0,138.0,4.0,17.0,3.0,1.0,70.0,4.0,1.0,464.0,14.0,24.0,7.0,1.0,9.0,3.0,2.0,12.0,326.0,11.0,21.0,7.0,4.0,1.0,301.0,29.0,17.0,19.0,50.0,4.0,7.0,9.0,5.0,1.0,7.0,2.0,24.0,3.0,13.0,5.0,4136.0,0.0,12.0,1.0,7.0
962,2.0,4.0,1.0,12.0,28.0,2.0,1.0,1.0,12.0,1.0,11.0,13.0,20.0,0.0,1.0,3.0,7.0,105.0,9.0,3.0,5.0,10.0,2.0,5.0,13.0,13.0,4.0,2.0,14.0,13.0,2.0,3.0,1.0,5.0,2.0,43.0,2.0,18.0,3.0,1.0,2.0,17.0,5.0,2.0,2.0,145.0,5.0,4.0,2.0,3.0,1.0,6.0,4.0,734.0,1.0,9.0,15.0,5.0,0.0,8.0,0.0,38.0
967,82.0,3.0,6.0,50.0,6.0,6.0,4.0,28.0,6.0,357.0,3.0,6.0,5.0,7.0,3.0,5.0,11.0,17.0,6.0,2.0,17.0,5.0,3.0,10.0,63.0,4.0,5.0,14.0,3.0,11.0,8.0,4.0,47.0,25.0,14.0,43.0,11.0,76.0,28.0,8.0,13.0,126.0,9.0,24.0,2.0,69.0,60.0,15.0,2.0,3.0,5.0,13.0,44.0,2.0,6.0,9.0,13.0,5.0,10.0,6.0,3.0,11.0
972,335.0,30517.0,952.0,112849.0,24413.0,19055.0,461.0,1348.0,1191.0,448.0,528.0,1009.0,14831.0,2400.0,364.0,294.0,2098.0,3054.0,9871.0,208.0,1624.0,355.0,194.0,32852.0,1224.0,161.0,533.0,4639.0,510.0,480.0,42936.0,198.0,2050.0,4345.0,10602.0,15186.0,14212.0,1138.0,1291.0,8262.0,2679.0,60024.0,10889.0,2437.0,225.0,42686.0,40086.0,655.0,271.0,502.0,1452.0,2706.0,28232.0,599.0,495.0,312.0,1440.0,7259.0,2842.0,302.0,14875.0,2206.0
976,4.0,6.0,6.0,19.0,9.0,13.0,4.0,20.0,7.0,7.0,12.0,4.0,4.0,13.0,10.0,5.0,34.0,14.0,11.0,8.0,17.0,2.0,4.0,7.0,6.0,12.0,6.0,9.0,4.0,6.0,6.0,1.0,17.0,21.0,11.0,47.0,11.0,7.0,11.0,7.0,15.0,57.0,9.0,15.0,3.0,9.0,33.0,5.0,1.0,1.0,19.0,3.0,32.0,5.0,11.0,14.0,19.0,1.0,12.0,4.0,4.0,44.0
980,11.0,81.0,11.0,80.0,39.0,29.0,13.0,44.0,12.0,25.0,37.0,30.0,30.0,30.0,3.0,20.0,111.0,89.0,28.0,6.0,85.0,11.0,4.0,32.0,282.0,22.0,24.0,42.0,12.0,16.0,18.0,3.0,53.0,68.0,25.0,231.0,58.0,15.0,22.0,19.0,18.0,137.0,13.0,31.0,2.0,44.0,50.0,17.0,6.0,7.0,22.0,8.0,79.0,33.0,24.0,48.0,57.0,20.0,18.0,24.0,13.0,37.0
983,490.0,148.0,339.0,3888.0,708.0,2114.0,358.0,406.0,6921.0,291.0,130.0,556.0,1995.0,5074.0,16130.0,165.0,379.0,402.0,2661.0,389.0,592.0,241.0,301.0,123.0,414.0,49.0,249.0,9455.0,382.0,1246.0,7413.0,297.0,3897.0,483.0,41632.0,7197.0,261.0,2286.0,984.0,2397.0,17859.0,27805.0,16658.0,267.0,17056.0,74605.0,39851.0,2766.0,983.0,458.0,12118.0,1737.0,361.0,46.0,292.0,251.0,336.0,500.0,1891.0,96.0,671.0,673.0
984,12.0,3.0,14.0,47.0,36.0,20.0,22.0,10.0,9.0,116.0,77.0,28.0,13.0,26.0,16.0,7.0,11.0,13.0,3.0,26.0,30.0,5.0,9.0,17.0,36.0,3.0,25.0,22.0,36.0,7.0,12.0,18.0,67.0,19.0,55.0,195.0,21.0,15.0,4.0,18.0,19.0,197.0,19.0,15.0,10.0,367.0,58.0,7.0,18.0,19.0,9.0,28.0,21.0,5.0,17.0,6.0,41.0,23.0,9.0,1.0,6.0,147.0
985,2.0,3.0,1.0,1.0,1.0,5.0,3.0,2.0,5.0,2.0,0.0,3.0,2.0,5.0,8.0,2.0,0.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,8.0,1.0,3.0,0.0,7.0,2.0,5.0,4.0,2.0,4.0,15.0,11.0,3.0,0.0,1.0,0.0,2.0,11.0,3.0,0.0,3.0,6.0,7.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,10.0,2.0,2.0,1.0,0.0
