strain_id,A_MTX_Metformin.RET2_SNA3,A_MTX_Metformin.HNM1_RBD2,A_MTX_Metformin.GTR1_SLM4,A_MTX_Metformin.ERG11_ORM2,A_MTX_Metformin.ERV25_ERG5,A_MTX_Metformin.SSH1_PIS1,A_MTX_Metformin.ADE17_PGM2,A_MTX_Metformin.FMP45_HNM1,A_MTX_Metformin.TPO1_TCB2,A_MTX_Metformin.HUG1_ADE17,A_MTX_Metformin.FMP45_MID2,A_MTX_Metformin.HNM1_TPO2,A_MTX_Metformin.ERG11_ERG5,A_MTX_Metformin.SSH1_ORM2,A_MTX_Metformin.FMP45_MEP1,A_MTX_Metformin.RET2_EMP70,A_MTX_Metformin.ERG11_MID2,A_MTX_Metformin.ERG11_TPO4,A_MTX_Metformin.ALO1_ADE17,A_MTX_Metformin.TPO1_TPO2,A_MTX_Metformin.SNA4_GTR2,A_MTX_Metformin.SSH1_ERV25,A_MTX_Metformin.HNM1_MID2,A_MTX_Metformin.PMC1_CTR2,A_MTX_Metformin.ERG11_ACF2,A_MTX_Metformin.SRO9_GIS2,A_MTX_Metformin.HNM1_ERG11,A_MTX_Metformin.PLM2_SNA3,A_MTX_Metformin.HNM1_TPO4,A_MTX_Metformin.ERG11_HYR1,A_MTX_Metformin.MID2_PIN2,A_MTX_Metformin.noPPI_reference,A_MTX_Metformin.ERV25_UIP4,A_MTX_Metformin.ADE17_HYR1,A_MTX_Metformin.RET2_EMP47,A_MTX_Metformin.MID2_WSC2,A_MTX_Metformin.DHH1_LSM3,A_MTX_Metformin.SRO9_DHH1,A_MTX_Metformin.SSH1_ERG11,A_MTX_Metformin.ERV25_PIS1,A_MTX_Metformin.ERV25_ORM2,A_MTX_Metformin.HNM1_MAM33,A_MTX_Metformin.MID2_MAM33,A_MTX_Metformin.SNA4_VAC8,A_MTX_Metformin.MID2_TPO2,A_MTX_Metformin.ERG11_PIS1,A_MTX_Metformin.ALO1_HYR1,A_MTX_Metformin.ERV25_RBD2,A_MTX_Metformin.HUG1_ALO1,A_MTX_Metformin.PLM2_HNM1,A_MTX_Metformin.ADE17_GIS2,A_MTX_Metformin.SRO9_SGN1,A_MTX_Metformin.MID2_TPO4,A_MTX_Metformin.TPO1_MID2,A_MTX_Metformin.HNM1_TPO1,A_MTX_Metformin.ERG27_ACF2,A_MTX_Metformin.MID2_RSN1,A_MTX_Metformin.ALO1_UIP4,A_MTX_Metformin.PMC1_GTR2,A_MTX_Metformin.ERV25_EMP47,A_MTX_Metformin.HUG1_PGM2,A_MTX_Metformin.ERG11_ERV25
358,0.0,1.0,62.0,3.0,39.0,76.0,1.0,2.0,3.0,186.0,1.0,20.0,18.0,3.0,1.0,5.0,4.0,2.0,1.0,9.0,2.0,1.0,2.0,16.0,1.0,3.0,4.0,3.0,8.0,0.0,47.0,132.0,97.0,8.0,5.0,0.0,20.0,22.0,3.0,193.0,165.0,6.0,25.0,0.0,5.0,11.0,764.0,2113.0,175.0,5.0,2.0,286,34.0,9.0,27.0,57.0,16.0,5.0,13.0,3.0,185.0,6.0
359,0.0,1.0,4.0,4.0,7.0,7.0,16.0,38.0,0.0,16.0,175.0,4.0,5.0,4.0,9.0,1.0,1.0,58.0,2.0,2.0,17.0,194.0,2.0,53.0,2.0,3.0,77.0,1.0,3.0,1.0,40.0,644.0,2.0,6.0,1.0,2.0,3.0,5.0,252.0,3.0,33.0,3.0,2.0,1700.0,8.0,10.0,18.0,3.0,0.0,0.0,10.0,9,2.0,0.0,5.0,16.0,56.0,19.0,79.0,9.0,5.0,4.0
383,0.0,6.0,102.0,185.0,26.0,1.0,6.0,0.0,0.0,1.0,1.0,13.0,271.0,3.0,2.0,1.0,43.0,2.0,1.0,0.0,11.0,1.0,29.0,2.0,2.0,311.0,23.0,0.0,18.0,24.0,29.0,2.0,10.0,0.0,1.0,2.0,361.0,28.0,0.0,9.0,135.0,16.0,2.0,1.0,13.0,81.0,7.0,1.0,1.0,2.0,6.0,1341,43.0,9.0,13.0,0.0,10.0,5.0,5.0,9.0,4.0,318.0
40,0.0,1.0,2.0,14.0,11.0,2.0,0.0,14.0,11.0,0.0,37.0,4.0,2.0,8.0,0.0,1.0,3.0,2.0,2.0,10.0,2.0,80.0,1.0,62.0,0.0,0.0,6.0,0.0,1.0,16.0,74.0,57.0,189.0,0.0,1.0,1.0,0.0,1.0,60.0,3.0,1.0,2.0,3.0,1.0,7.0,17.0,1.0,11.0,2.0,0.0,1.0,7,32.0,2.0,2.0,127.0,86.0,10.0,17.0,1.0,1.0,2.0
411,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
438,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,80.0,0.0,1.0,0.0,0.0,41.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,4.0,1.0,3.0,0.0,0.0,5.0,7.0,2.0,5.0,8.0,10.0,1.0,3.0,4.0,8.0,0.0,4.0,0.0,1.0,1.0,10.0,33,4.0,2.0,5.0,0.0,13.0,2.0,0.0,4.0,1.0,2.0
439,0.0,1.0,4.0,160.0,7.0,6.0,5.0,0.0,1.0,22.0,2.0,23.0,8.0,3.0,1.0,0.0,40.0,18.0,1.0,1.0,7.0,1.0,0.0,0.0,1.0,24.0,0.0,1.0,2.0,6.0,10.0,2.0,4.0,2.0,0.0,0.0,3.0,19.0,1.0,4.0,315.0,5.0,1.0,0.0,8.0,20.0,5.0,0.0,0.0,0.0,4.0,332,9.0,4.0,3.0,0.0,5.0,3.0,2.0,1.0,2.0,1.0
43_ref1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,3.0,1.0,0.0,1.0,0.0,5.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,2.0,4.0,0.0,4.0,0.0,2.0,4.0,3.0,0.0,5.0,1.0,2.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,11,1.0,0.0,3.0,3.0,6.0,2.0,0.0,2.0,2.0,2.0
446,0.0,1.0,4.0,50.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,24.0,46.0,19.0,0.0,0.0,86.0,2.0,0.0,1.0,3.0,12.0,9.0,5.0,3.0,2.0,7.0,2.0,96.0,0.0,9.0,3.0,2.0,3.0,0.0,1.0,3.0,11.0,6.0,3.0,64.0,0.0,14.0,0.0,12.0,3.0,4.0,0.0,2.0,0.0,2.0,17,2.0,1.0,4.0,0.0,21.0,4.0,1.0,2.0,3.0,334.0
45,0.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,7.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,3.0,3.0,12.0,4.0,4.0,0.0,1.0,2.0,3.0,0.0,8.0,1.0,5.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,2.0,66,2.0,2.0,3.0,1.0,8.0,6.0,1.0,3.0,0.0,30.0
466,0.0,2.0,9.0,2.0,3.0,1.0,6.0,5.0,2.0,4.0,5.0,48.0,2.0,4.0,2.0,2.0,5.0,3.0,4.0,1.0,9.0,2.0,3.0,6.0,0.0,1.0,1.0,5.0,3.0,2.0,18.0,2.0,21.0,1.0,2.0,3.0,3.0,8.0,5.0,11.0,2.0,11.0,7.0,4.0,9.0,3.0,20.0,3.0,3.0,4.0,5.0,80,5.0,1.0,6.0,1.0,7.0,7.0,7.0,5.0,2.0,18.0
48,0.0,1.0,2.0,11.0,26.0,6.0,7.0,1.0,5.0,2.0,2.0,270.0,22.0,9.0,6.0,3.0,12.0,86.0,3.0,2.0,14.0,10.0,6.0,0.0,4.0,5.0,8.0,2.0,8.0,10.0,7.0,6.0,10.0,5.0,0.0,3.0,3.0,3.0,8.0,15.0,57.0,11.0,3.0,5.0,4.0,4.0,11.0,1.0,1.0,3.0,2.0,263,27.0,1.0,88.0,3.0,8.0,3.0,3.0,8.0,1.0,14.0
485,0.0,1.0,2.0,5.0,5.0,14.0,0.0,46.0,1.0,1.0,35.0,2.0,32.0,1016.0,7.0,9.0,34.0,229.0,76.0,0.0,2.0,12.0,3.0,28.0,198.0,80.0,12.0,1.0,3.0,57.0,12.0,184.0,16.0,0.0,1.0,3.0,1.0,37.0,60.0,9.0,7.0,5.0,0.0,0.0,5.0,52.0,1151.0,3.0,41.0,3.0,2.0,20,7.0,0.0,16.0,3.0,7.0,64.0,94.0,2.0,40.0,730.0
506,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,62.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,14,0.0,0.0,2.0,0.0,0.0,10.0,1.0,1.0,2.0,1.0
524,0.0,163.0,8.0,18.0,429.0,213.0,7.0,11.0,20.0,14.0,17.0,1515.0,33.0,197.0,8.0,3.0,176.0,8.0,7.0,10.0,72.0,49.0,204.0,17.0,37.0,16.0,64.0,11.0,57.0,24.0,114.0,36.0,127.0,6.0,8.0,280.0,10.0,12.0,127.0,11.0,595.0,33.0,189.0,28.0,67.0,43.0,17.0,4.0,138.0,25.0,9.0,713,228.0,47.0,54.0,57.0,202.0,9.0,27.0,27.0,258.0,39.0
531,0.0,1.0,2.0,4.0,6.0,5.0,4.0,1.0,2.0,0.0,0.0,26.0,7.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,0.0,4.0,14.0,8.0,2.0,1.0,7.0,9.0,0.0,16.0,1.0,1.0,6.0,4.0,27.0,1.0,4.0,22.0,6.0,2.0,2.0,5.0,5.0,8.0,2.0,9.0,1.0,1.0,383,4.0,0.0,4.0,2.0,3.0,7.0,2.0,5.0,0.0,9.0
543,0.0,2.0,1.0,2.0,4.0,4.0,6.0,1.0,3.0,2.0,3.0,15.0,2.0,1.0,4.0,0.0,13.0,1.0,3.0,0.0,9.0,2.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,5.0,17.0,0.0,7.0,2.0,1.0,5.0,1.0,3.0,4.0,3.0,25.0,2.0,3.0,1.0,1.0,6.0,5.0,3.0,5.0,2.0,45.0,37,1.0,0.0,3.0,0.0,6.0,3.0,1.0,4.0,4.0,14.0
557,0.0,5.0,6.0,2.0,160.0,2.0,2.0,0.0,2.0,5.0,4.0,27.0,39.0,10.0,0.0,4.0,123.0,901.0,5.0,1.0,7.0,4.0,8.0,7.0,5.0,14.0,10.0,6.0,7.0,85.0,19.0,1.0,7.0,3.0,4.0,6.0,65.0,51.0,7.0,15.0,60.0,7.0,7.0,1.0,10.0,10.0,7.0,3.0,3.0,3.0,2.0,142,9.0,0.0,9.0,2.0,29.0,12.0,8.0,13.0,17.0,394.0
57,0.0,1.0,0.0,1.0,19.0,2.0,0.0,0.0,2.0,5.0,0.0,35.0,13.0,3.0,0.0,1.0,14.0,33.0,4.0,0.0,0.0,9.0,16.0,1.0,3.0,15.0,6.0,0.0,13.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,15.0,17.0,3.0,9.0,4.0,0.0,2.0,7.0,1.0,6.0,1.0,1.0,0.0,4.0,19,9.0,0.0,4.0,0.0,15.0,4.0,0.0,2.0,2.0,3.0
611,0.0,2.0,4.0,27.0,84.0,3.0,2.0,0.0,0.0,0.0,2.0,25.0,185.0,5.0,1.0,0.0,161.0,500.0,2.0,1.0,3.0,2.0,86.0,2.0,1.0,152.0,11.0,4.0,29.0,96.0,17.0,1.0,10.0,0.0,2.0,2.0,34.0,57.0,8.0,8.0,37.0,8.0,2.0,86.0,3.0,34.0,6.0,0.0,2.0,2.0,3.0,609,24.0,67.0,37.0,3.0,9.0,9.0,2.0,9.0,8.0,639.0
619,0.0,4.0,3.0,3.0,2.0,3.0,5.0,2.0,1.0,6.0,2.0,29.0,3.0,2.0,2.0,2.0,12.0,12.0,3.0,1.0,2.0,2.0,0.0,18.0,0.0,13.0,1.0,5.0,2.0,1.0,6.0,2.0,9.0,0.0,1.0,11.0,15.0,4.0,5.0,25.0,4.0,6.0,4.0,1.0,5.0,1.0,12.0,4.0,5.0,1.0,12.0,86,8.0,1.0,8.0,3.0,21.0,2.0,7.0,8.0,7.0,15.0
638,0.0,1.0,137.0,6.0,8.0,6.0,4.0,7.0,9.0,66.0,59.0,17.0,17.0,6.0,1.0,0.0,18.0,433.0,118.0,4.0,17.0,7.0,3.0,29.0,13.0,41.0,11.0,3.0,3.0,2.0,100.0,122.0,79.0,1.0,1.0,0.0,9.0,112.0,14.0,18.0,29.0,12.0,34.0,0.0,3.0,7.0,368.0,1.0,80.0,9.0,6.0,242,26.0,48.0,11.0,3.0,36.0,93.0,48.0,65.0,53.0,144.0
648,0.0,156.0,14.0,59.0,7.0,153.0,40.0,9.0,29.0,6.0,38.0,24.0,15.0,62.0,30.0,3.0,179.0,14.0,8.0,21.0,118.0,28.0,7.0,7.0,29.0,34.0,45.0,91.0,90.0,154.0,577.0,34.0,34.0,2103.0,7.0,195.0,31.0,13.0,49.0,28.0,64.0,70.0,431.0,11.0,55.0,42.0,9.0,11.0,21.0,56.0,1583.0,184,26.0,10.0,152.0,6.0,240.0,23.0,12.0,10.0,8.0,53.0
65,0.0,2.0,2.0,1.0,5.0,2.0,3.0,0.0,2.0,1.0,1.0,43.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,7.0,3.0,5.0,0.0,1.0,1.0,3.0,1.0,4.0,3.0,6.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,0.0,1.0,3.0,42,2.0,1.0,4.0,0.0,12.0,2.0,1.0,3.0,2.0,7.0
658,0.0,6.0,5.0,73.0,6.0,4.0,11.0,21.0,1.0,192.0,12.0,60.0,7.0,5.0,33.0,2.0,460.0,12.0,4.0,7.0,25.0,21.0,7.0,5.0,116.0,75.0,27.0,7.0,3.0,25.0,283.0,188.0,54.0,1.0,3.0,1008.0,12.0,40.0,2.0,214.0,8.0,3.0,561.0,1.0,42.0,13.0,10.0,4.0,142.0,10.0,7.0,357,39.0,3.0,65.0,3.0,789.0,92.0,4.0,20.0,84.0,17.0
666,0.0,14.0,9.0,40.0,137.0,134.0,13.0,40.0,97.0,29.0,221.0,1025.0,30.0,29.0,75.0,4.0,105.0,188.0,10.0,74.0,107.0,136.0,42.0,21.0,39.0,230.0,160.0,73.0,268.0,30.0,155.0,140.0,66.0,22.0,8.0,501.0,52.0,37.0,186.0,13.0,163.0,183.0,97.0,48.0,20.0,41.0,249.0,5.0,331.0,75.0,13.0,878,50.0,232.0,155.0,178.0,237.0,46.0,71.0,105.0,638.0,20.0
685,0.0,5.0,7.0,37.0,38.0,5.0,5.0,0.0,1.0,0.0,7.0,285.0,73.0,11.0,2.0,4.0,113.0,750.0,4.0,4.0,8.0,15.0,68.0,2.0,12.0,19.0,7.0,6.0,57.0,22.0,6.0,3.0,16.0,2.0,7.0,5.0,57.0,15.0,36.0,20.0,65.0,8.0,4.0,4.0,16.0,17.0,19.0,4.0,2.0,2.0,1.0,356,21.0,4.0,49.0,3.0,8.0,9.0,1.0,10.0,10.0,20.0
711,0.0,2.0,1.0,127.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,2.0,0.0,11.0,7.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,2.0,0.0,1.0,0.0,2.0,36,0.0,0.0,1.0,1.0,0.0,11.0,1.0,3.0,1.0,4.0
749,0.0,3.0,4.0,7.0,13.0,0.0,4.0,1.0,4.0,1.0,1.0,24.0,82.0,5.0,5.0,2.0,12.0,2.0,10.0,0.0,4.0,22.0,7.0,3.0,1.0,10.0,7.0,10.0,4.0,6.0,25.0,1.0,27.0,0.0,3.0,42.0,35.0,6.0,19.0,10.0,10.0,8.0,4.0,1.0,12.0,1.0,18.0,2.0,5.0,0.0,9.0,461,21.0,4.0,61.0,1.0,21.0,9.0,5.0,10.0,8.0,50.0
789,0.0,2.0,7.0,136.0,3.0,3.0,2.0,0.0,1.0,0.0,9.0,84.0,68.0,3.0,3.0,2.0,45.0,76.0,1.0,0.0,31.0,1.0,4.0,1.0,1.0,25.0,2.0,3.0,2.0,32.0,4.0,1.0,7.0,9.0,1.0,2.0,6.0,1.0,11.0,13.0,104.0,9.0,1.0,3.0,3.0,14.0,11.0,0.0,21.0,0.0,12.0,1492,3.0,29.0,10.0,1.0,2.0,3.0,4.0,6.0,3.0,125.0
796,0.0,3.0,7.0,76.0,127.0,6.0,189.0,2.0,2.0,21.0,300.0,1087.0,55.0,11.0,4.0,2.0,100.0,12.0,9.0,8.0,7.0,64.0,37.0,5.0,2.0,32.0,18.0,4.0,216.0,23.0,6.0,4.0,79.0,24.0,6.0,6.0,20.0,71.0,59.0,20.0,190.0,14.0,8.0,12.0,16.0,23.0,52.0,4.0,6.0,3.0,80.0,252,9.0,18.0,425.0,2.0,30.0,9.0,4.0,10.0,11.0,124.0
797,0.0,1.0,5.0,15.0,8.0,0.0,5.0,1.0,2.0,1.0,11.0,39.0,8.0,2.0,5.0,3.0,6.0,39.0,1.0,0.0,10.0,5.0,2.0,0.0,1.0,24.0,2.0,6.0,2.0,17.0,8.0,1.0,3.0,0.0,0.0,2.0,19.0,24.0,0.0,5.0,6.0,4.0,1.0,6.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,342,4.0,1.0,6.0,3.0,3.0,3.0,2.0,10.0,1.0,14.0
803,0.0,2.0,2.0,89.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,11.0,2.0,2.0,0.0,149.0,0.0,0.0,0.0,22.0,14.0,2.0,3.0,0.0,1.0,1.0,2.0,16.0,0.0,5.0,9.0,4.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,232,2.0,1.0,2.0,0.0,3.0,0.0,1.0,6.0,6.0,2.0
81,0.0,2.0,3.0,25.0,72.0,3.0,3.0,20.0,18.0,27.0,119.0,354.0,22.0,14.0,44.0,2.0,61.0,95.0,3.0,6.0,17.0,25.0,11.0,6.0,0.0,10.0,12.0,1.0,88.0,0.0,30.0,160.0,3.0,1.0,3.0,286.0,19.0,2.0,15.0,4.0,35.0,26.0,71.0,1.0,6.0,1.0,14.0,16.0,147.0,230.0,5.0,97,5.0,19.0,15.0,0.0,316.0,139.0,4.0,1.0,239.0,65.0
835,0.0,175.0,6.0,169.0,74.0,63.0,713.0,40.0,12.0,13.0,133.0,5917.0,27.0,78.0,26.0,1.0,27.0,80.0,23.0,1.0,169.0,176.0,38.0,1.0,4.0,6.0,85.0,427.0,891.0,13.0,98.0,148.0,19.0,1803.0,1.0,10.0,118.0,3.0,173.0,164.0,242.0,438.0,24.0,130.0,20.0,66.0,32.0,9.0,38.0,42.0,496.0,152,4.0,2.0,133.0,10.0,88.0,6.0,6.0,15.0,61.0,42.0
848,0.0,1.0,3.0,14.0,2.0,0.0,0.0,37.0,9.0,1.0,3.0,8.0,197.0,2.0,10.0,2.0,46.0,494.0,4.0,10.0,2.0,3.0,2.0,0.0,78.0,48.0,0.0,2.0,2.0,30.0,74.0,96.0,12.0,4.0,1.0,3.0,7.0,81.0,25.0,11.0,17.0,8.0,4.0,2.0,2.0,3.0,11.0,1.0,0.0,9.0,2.0,886,10.0,16.0,7.0,7.0,29.0,18.0,3.0,11.0,2.0,62.0
854,0.0,1.0,136.0,21.0,58.0,2.0,12.0,1.0,0.0,2.0,2.0,37.0,107.0,0.0,6.0,0.0,42.0,13.0,1.0,0.0,15.0,14.0,83.0,4.0,1.0,29.0,10.0,3.0,12.0,13.0,13.0,0.0,8.0,4.0,0.0,3.0,121.0,11.0,1.0,4.0,16.0,8.0,2.0,2.0,17.0,17.0,10.0,0.0,6.0,0.0,2.0,729,6.0,3.0,36.0,0.0,8.0,2.0,2.0,2.0,3.0,4.0
887,0.0,1.0,1.0,36.0,15.0,5.0,3.0,1.0,7.0,6.0,0.0,331.0,10.0,17.0,2.0,0.0,42.0,2.0,3.0,12.0,6.0,9.0,11.0,2.0,2.0,1.0,23.0,6.0,196.0,3.0,56.0,1.0,8.0,6.0,0.0,5.0,0.0,3.0,16.0,2.0,231.0,8.0,12.0,1.0,18.0,3.0,3.0,8.0,9.0,18.0,3.0,62,11.0,18.0,9.0,30.0,55.0,4.0,8.0,4.0,16.0,3.0
924,0.0,2.0,3.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,7.0,1.0,0.0,31.0,0.0,1.0,0.0,0.0,2.0,6.0,2.0,0.0,24.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,15.0,1.0,2.0,11.0,4.0,1.0,1.0,0.0,9.0,3.0,1.0,2.0,1.0,1.0,101,1.0,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,9.0
943,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0,7.0,9.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,25.0,0.0,22.0,77.0,31.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,8.0,34.0,0.0,5.0,3.0,3.0,0.0,11.0,1.0,5.0,19,1.0,0.0,4.0,0.0,15.0,3.0,0.0,19.0,4.0,3.0
962,0.0,1.0,5.0,5.0,40.0,4.0,0.0,0.0,1.0,17.0,2.0,9.0,83.0,19.0,2.0,0.0,91.0,16.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,6.0,4.0,2.0,35.0,44.0,1.0,6.0,5.0,0.0,3.0,2.0,6.0,7.0,3.0,24.0,5.0,13.0,0.0,9.0,9.0,7.0,4.0,25.0,5.0,2.0,43,13.0,1.0,7.0,1.0,47.0,1.0,2.0,4.0,16.0,27.0
966,0.0,1.0,6.0,71.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,6.0,45.0,3.0,2.0,0.0,13.0,29.0,1.0,0.0,4.0,6.0,17.0,3.0,2.0,3.0,0.0,2.0,5.0,18.0,5.0,0.0,12.0,0.0,1.0,2.0,19.0,3.0,3.0,9.0,25.0,10.0,3.0,2.0,1.0,8.0,3.0,2.0,7.0,2.0,0.0,103,0.0,0.0,6.0,0.0,5.0,7.0,4.0,9.0,0.0,59.0
985,0.0,1.0,3.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,4.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,4.0,1.0,4.0,1.0,3.0,7.0,1.0,0.0,10.0,0.0,0.0,4.0,7.0,1.0,1.0,3.0,1.0,0.0,7.0,3.0,0.0,0.0,3.0,123,1.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,6.0
991,0.0,1.0,6.0,26.0,33.0,3.0,0.0,1.0,0.0,1.0,3.0,8.0,50.0,5.0,1.0,0.0,34.0,19.0,4.0,1.0,5.0,12.0,23.0,2.0,0.0,148.0,13.0,1.0,3.0,90.0,10.0,1.0,10.0,0.0,1.0,3.0,17.0,46.0,45.0,4.0,29.0,7.0,1.0,2.0,4.0,31.0,4.0,1.0,1.0,0.0,3.0,910,18.0,1.0,50.0,4.0,15.0,1.0,3.0,9.0,6.0,238.0
992,0.0,1.0,462.0,20.0,6.0,1.0,0.0,2.0,5.0,0.0,3.0,2.0,43.0,1.0,1.0,5.0,22.0,108.0,6.0,1.0,8.0,6.0,52.0,2.0,0.0,99.0,8.0,2.0,11.0,24.0,29.0,0.0,25.0,0.0,7.0,0.0,30.0,3.0,1.0,9.0,87.0,1.0,10.0,0.0,23.0,1.0,8.0,0.0,1.0,3.0,2.0,274,48.0,2.0,4.0,2.0,59.0,17.0,5.0,6.0,4.0,133.0
996,0.0,217.0,4.0,41.0,6.0,30.0,1190.0,8.0,8.0,20.0,37.0,38.0,32.0,11.0,27.0,0.0,73.0,11.0,5.0,16.0,68.0,9.0,9.0,12.0,7.0,7.0,61.0,5.0,172.0,7.0,370.0,27.0,53.0,23.0,12.0,291.0,8.0,8.0,2.0,47.0,43.0,83.0,314.0,24.0,43.0,21.0,3.0,348.0,18.0,20.0,4724.0,150,8.0,0.0,216.0,1.0,177.0,2.0,4.0,7.0,9.0,7.0
999,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,6.0,66.0,0.0,50.0,26.0,0.0,12.0,0.0,0.0,1.0,13.0,11.0,1.0,5.0,5.0,3.0,7.0,0.0,2.0,1.0,143.0,13.0,5.0,0.0,0.0,75.0,6.0,14.0,9.0,1.0,13.0,26.0,393.0,0.0,14.0,7.0,5.0,1.0,10.0,0.0,0.0,29,16.0,2.0,2.0,17.0,299.0,3.0,6.0,5.0,16.0,11.0
1013,0.0,0.0,6.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,14.0,14.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,9.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,18.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,0.0,2.0,23.0,0.0,6.0,0.0,0.0,743,12.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,7.0,5.0
1027,0.0,0.0,14.0,105.0,173.0,2.0,4.0,4.0,5.0,1.0,3.0,122.0,140.0,6.0,2.0,0.0,220.0,124.0,2.0,1.0,11.0,62.0,64.0,1.0,0.0,372.0,9.0,5.0,11.0,277.0,9.0,3.0,18.0,1.0,4.0,4.0,39.0,26.0,51.0,16.0,218.0,10.0,0.0,3.0,2.0,65.0,11.0,0.0,2.0,2.0,8.0,2153,16.0,2.0,17.0,2.0,5.0,8.0,1.0,11.0,2.0,12.0
1052,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,12,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
107,0.0,0.0,1.0,48.0,6.0,1.0,1.0,2.0,0.0,0.0,2.0,9.0,30.0,0.0,1.0,0.0,34.0,61.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,8.0,2.0,1.0,2.0,8.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,5.0,5.0,6.0,8.0,2.0,0.0,113.0,1.0,20.0,3.0,0.0,3.0,1.0,101.0,148,0.0,2.0,3.0,1.0,11.0,1.0,0.0,1.0,11.0,81.0
