strain_id,A_MTX_5-FC.ERV25_EMP47,A_MTX_5-FC.ERG11_ACF2,A_MTX_5-FC.SSH1_PIS1,A_MTX_5-FC.HNM1_TPO4,A_MTX_5-FC.ADE17_HYR1,A_MTX_5-FC.FMP45_MID2,A_MTX_5-FC.GTR1_SLM4,A_MTX_5-FC.ERV25_ORM2,A_MTX_5-FC.HNM1_MAM33,A_MTX_5-FC.TPO1_TCB2,A_MTX_5-FC.HNM1_MID2,A_MTX_5-FC.TPO1_TPO2,A_MTX_5-FC.ERV25_PIS1,A_MTX_5-FC.MID2_PIN2,A_MTX_5-FC.ERG11_MID2,A_MTX_5-FC.FMP45_MEP1,A_MTX_5-FC.DHH1_LSM3,A_MTX_5-FC.MID2_WSC2,A_MTX_5-FC.ADE17_PGM2,A_MTX_5-FC.PMC1_CTR2,A_MTX_5-FC.RET2_EMP47,A_MTX_5-FC.PLM2_SNA3,A_MTX_5-FC.MID2_MAM33,A_MTX_5-FC.FMP45_HNM1,A_MTX_5-FC.ERG11_ORM2,A_MTX_5-FC.ERG11_PIS1,A_MTX_5-FC.ALO1_ADE17,A_MTX_5-FC.RET2_EMP70,A_MTX_5-FC.PMC1_GTR2,A_MTX_5-FC.ERG11_HYR1,A_MTX_5-FC.TPO1_MID2,A_MTX_5-FC.MID2_TPO4,A_MTX_5-FC.ALO1_UIP4,A_MTX_5-FC.ERG11_ERV25,A_MTX_5-FC.SRO9_GIS2,A_MTX_5-FC.SNA4_VAC8,A_MTX_5-FC.ERV25_ERG5,A_MTX_5-FC.noPPI_reference,A_MTX_5-FC.MID2_TPO2,A_MTX_5-FC.SRO9_SGN1,A_MTX_5-FC.ERV25_RBD2,A_MTX_5-FC.HNM1_TPO2,A_MTX_5-FC.HUG1_PGM2,A_MTX_5-FC.HNM1_TPO1,A_MTX_5-FC.ERG11_ERG5,A_MTX_5-FC.HUG1_ALO1,A_MTX_5-FC.HNM1_RBD2,A_MTX_5-FC.ERV25_UIP4,A_MTX_5-FC.MID2_RSN1,A_MTX_5-FC.ERG27_ACF2,A_MTX_5-FC.HNM1_ERG11,A_MTX_5-FC.SSH1_ERG11,A_MTX_5-FC.ERG11_TPO4,A_MTX_5-FC.PLM2_HNM1,A_MTX_5-FC.SSH1_ERV25,A_MTX_5-FC.ALO1_HYR1,A_MTX_5-FC.SNA4_GTR2,A_MTX_5-FC.SSH1_ORM2,A_MTX_5-FC.HUG1_ADE17,A_MTX_5-FC.ADE17_GIS2,A_MTX_5-FC.RET2_SNA3,A_MTX_5-FC.SRO9_DHH1
778,129.0,153.0,44.0,539.0,23.0,1476.0,7885.0,517.0,86.0,588.0,410.0,1205.0,14.0,342.0,697.0,278.0,4327.0,8.0,10.0,406.0,35.0,147.0,202.0,192.0,325.0,385.0,31.0,59.0,618.0,2024,640.0,504.0,1083.0,51.0,154.0,13.0,289.0,161.0,197.0,110.0,67.0,749.0,3738.0,462.0,105.0,1460.0,15.0,969.0,278.0,614.0,300.0,204.0,54.0,368.0,997.0,542.0,369.0,259.0,595.0,7.0,39.0,66.0
78,2.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,2.0,21.0,0.0,1.0,9.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,231,3.0,4.0,1.0,0.0,0.0,1.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,46.0,2.0,1.0,15.0,1.0,4.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,32.0,7.0,0.0,0.0
782,6.0,0.0,1.0,0.0,1.0,2.0,4.0,6.0,2.0,3.0,0.0,2.0,1.0,3.0,5.0,4.0,26.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,9.0,1.0,4.0,2.0,168,5.0,0.0,0.0,32.0,2.0,3.0,2.0,2.0,0.0,4.0,2.0,2.0,3.0,0.0,37.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0
783,74.0,687.0,18.0,605.0,37.0,714.0,59.0,124.0,454.0,2047.0,267.0,1683.0,28.0,202.0,1263.0,592.0,2098.0,22.0,36.0,62.0,57.0,100.0,22.0,446.0,84.0,3208.0,26.0,74.0,151.0,2530,3143.0,33.0,33.0,812.0,230.0,28.0,527.0,678.0,24.0,612.0,14.0,51.0,87.0,884.0,1099.0,107.0,2626.0,160.0,57.0,863.0,367.0,58.0,2751.0,82.0,2084.0,413.0,53.0,19.0,25.0,64.0,77.0,686.0
784,1.0,1.0,0.0,3.0,19.0,4.0,6.0,2.0,1.0,1.0,7.0,5.0,1.0,0.0,2.0,7.0,26.0,3.0,5.0,1.0,3.0,4.0,3.0,4.0,11.0,5.0,0.0,1.0,3.0,44,0.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,1.0,7.0,3.0,2.0,4.0,2.0,94.0,1.0,1.0,3.0,0.0,3.0,3.0,1.0,2.0,0.0,9.0,1.0,13.0,3.0,1.0,5.0,5.0,3.0
789,6.0,0.0,2.0,0.0,4.0,2.0,1.0,9.0,2.0,2.0,0.0,2.0,1.0,2.0,11.0,3.0,18.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,17.0,17.0,0.0,6.0,1.0,159,2.0,2.0,1.0,198.0,12.0,5.0,0.0,3.0,1.0,25.0,1.0,3.0,3.0,3.0,11.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,17.0,1.0,2.0,0.0,17.0,4.0,0.0,5.0,4.0,0.0
79,1.0,3.0,111.0,1.0,5.0,357.0,4.0,3.0,0.0,1.0,2.0,6.0,0.0,62.0,9.0,6.0,25.0,0.0,1.0,10.0,4.0,3.0,8.0,17.0,15.0,1.0,0.0,5.0,9.0,19,5.0,2.0,22.0,1.0,3.0,0.0,3.0,426.0,4.0,1.0,7.0,0.0,543.0,0.0,2.0,305.0,4.0,2.0,4.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,32.0,5.0,3.0,2.0,13.0
790,57.0,19.0,19.0,22.0,50.0,43.0,68.0,105.0,17.0,35.0,31.0,47.0,18.0,42.0,41.0,44.0,293.0,14.0,20.0,8.0,22.0,17.0,13.0,36.0,27.0,45.0,9.0,78.0,30.0,808,45.0,20.0,25.0,31.0,3.0,9.0,32.0,20.0,10.0,79.0,18.0,11.0,24.0,20.0,40.0,17.0,12.0,34.0,21.0,35.0,13.0,11.0,48.0,22.0,49.0,21.0,27.0,20.0,15.0,6.0,37.0,8.0
791,57.0,20.0,14.0,56.0,27.0,48.0,52.0,65.0,20.0,57.0,21.0,58.0,14.0,38.0,35.0,63.0,319.0,11.0,26.0,14.0,25.0,36.0,17.0,29.0,31.0,20.0,20.0,111.0,18.0,414,83.0,25.0,33.0,28.0,10.0,12.0,39.0,28.0,13.0,78.0,35.0,15.0,21.0,39.0,61.0,24.0,38.0,42.0,17.0,33.0,23.0,14.0,17.0,35.0,74.0,29.0,41.0,15.0,18.0,11.0,52.0,16.0
795,220.0,31.0,47.0,27.0,45.0,55.0,308.0,4019.0,86.0,101.0,687.0,156.0,100.0,151.0,1243.0,73.0,387.0,6.0,19.0,44.0,184.0,27.0,12.0,48.0,1248.0,1289.0,33.0,212.0,36.0,32117,151.0,34.0,66.0,4891.0,918.0,30.0,1143.0,36.0,25.0,620.0,5.0,52.0,48.0,43.0,5183.0,28.0,45.0,49.0,44.0,87.0,28.0,27.0,1035.0,31.0,122.0,18.0,145.0,83.0,14.0,77.0,184.0,46.0
796,2.0,0.0,2.0,3.0,5.0,14.0,1.0,26.0,1.0,19.0,4.0,6.0,1.0,3.0,7.0,9.0,24.0,8.0,39.0,2.0,2.0,22.0,9.0,2.0,3.0,12.0,2.0,4.0,6.0,138,5.0,0.0,3.0,5.0,8.0,1.0,27.0,2.0,0.0,8.0,2.0,15.0,1.0,3.0,13.0,6.0,1.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,10.0,6.0,4.0,2.0,10.0,4.0,1.0,10.0
797,10.0,1.0,0.0,1.0,0.0,5.0,6.0,4.0,3.0,1.0,2.0,6.0,1.0,6.0,1.0,6.0,22.0,2.0,3.0,3.0,6.0,1.0,2.0,1.0,0.0,4.0,2.0,1.0,1.0,49,2.0,1.0,0.0,2.0,5.0,6.0,5.0,1.0,2.0,10.0,4.0,3.0,4.0,4.0,5.0,0.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,6.0,2.0,13.0,3.0,0.0,4.0,5.0,2.0
798,10.0,2.0,1.0,3.0,1.0,9.0,10.0,78.0,2.0,8.0,7.0,16.0,2.0,10.0,59.0,10.0,369.0,4.0,5.0,1.0,17.0,0.0,25.0,2.0,15.0,87.0,2.0,19.0,4.0,3560,17.0,3.0,12.0,210.0,139.0,1.0,8.0,0.0,2.0,173.0,1.0,2.0,3.0,2.0,381.0,6.0,2.0,3.0,9.0,16.0,1.0,0.0,8.0,1.0,6.0,13.0,9.0,2.0,1.0,2.0,19.0,5.0
800,6.0,1.0,1.0,0.0,2.0,7.0,2.0,4.0,2.0,8.0,0.0,4.0,1.0,1.0,6.0,1.0,11.0,11.0,14.0,2.0,3.0,45.0,10.0,3.0,1.0,2.0,5.0,5.0,2.0,28,1.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,6.0,1.0,0.0,9.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,2.0,4.0,1.0,0.0
801,9.0,11.0,44.0,19.0,2.0,20.0,10.0,4.0,13.0,3.0,5.0,19.0,2.0,28.0,65.0,136.0,25.0,12.0,4.0,3.0,0.0,244.0,51.0,30.0,5.0,9.0,2.0,3.0,2.0,37,5.0,14.0,3.0,4.0,3.0,4.0,9.0,161.0,43.0,9.0,6.0,0.0,9.0,4.0,4.0,3.0,83.0,5.0,18.0,5.0,44.0,8.0,5.0,28.0,53.0,0.0,164.0,5.0,0.0,3.0,1.0,1.0
803,2.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,13.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,2.0,1.0,229,1.0,0.0,0.0,1.0,43.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0
804,700.0,134.0,150.0,96.0,9.0,41.0,19.0,63.0,74.0,15.0,13.0,9.0,13.0,25.0,94.0,535.0,2877.0,26.0,28.0,43.0,18.0,18.0,73.0,28.0,127.0,345.0,24.0,15.0,97.0,1617,25.0,12.0,355.0,9.0,91.0,5.0,37.0,177.0,52.0,388.0,23.0,986.0,372.0,5.0,138.0,65.0,1315.0,215.0,18.0,82.0,45.0,53.0,1136.0,7.0,409.0,3.0,29.0,18.0,4.0,13.0,13.0,194.0
805,42.0,46.0,162.0,53.0,6.0,196.0,39.0,93.0,13.0,264.0,144.0,233.0,2.0,227.0,6.0,87.0,5178.0,31.0,4.0,20.0,5.0,7.0,68.0,23.0,126.0,169.0,3.0,10.0,58.0,249,162.0,179.0,49.0,39.0,18.0,6.0,38.0,106.0,22.0,196.0,21.0,132.0,83.0,1.0,91.0,84.0,6.0,47.0,102.0,9.0,80.0,23.0,230.0,35.0,215.0,7.0,24.0,150.0,19.0,5.0,7.0,477.0
807,1.0,0.0,2.0,0.0,3.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,2.0,1.0,0.0,32,2.0,0.0,2.0,19.0,6.0,2.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0
808,30.0,10.0,17.0,17.0,19.0,64.0,30.0,34.0,18.0,299.0,8.0,41.0,15.0,21.0,33.0,19.0,132.0,97.0,200.0,13.0,42.0,210.0,70.0,19.0,19.0,12.0,46.0,44.0,17.0,182,107.0,6.0,13.0,29.0,12.0,9.0,6.0,13.0,8.0,47.0,22.0,60.0,14.0,11.0,96.0,5.0,47.0,16.0,15.0,17.0,14.0,3.0,31.0,18.0,15.0,3.0,20.0,8.0,23.0,41.0,13.0,7.0
809,840.0,153.0,68.0,344.0,84.0,892.0,99.0,200.0,275.0,325.0,232.0,720.0,87.0,299.0,332.0,756.0,2611.0,137.0,36.0,78.0,102.0,78.0,54.0,85.0,179.0,496.0,45.0,614.0,116.0,652,264.0,64.0,128.0,113.0,225.0,2253.0,330.0,544.0,260.0,1257.0,50.0,1599.0,363.0,295.0,303.0,291.0,36.0,441.0,50.0,391.0,200.0,214.0,738.0,70.0,2496.0,68.0,295.0,342.0,87.0,59.0,83.0,406.0
81,17.0,4.0,2.0,19.0,10.0,191.0,12.0,52.0,7.0,12.0,26.0,13.0,4.0,111.0,200.0,331.0,1659.0,427.0,11.0,10.0,2.0,27.0,137.0,54.0,32.0,21.0,7.0,7.0,36.0,13,28.0,14.0,187.0,144.0,10.0,3.0,40.0,646.0,7.0,135.0,17.0,323.0,391.0,4.0,35.0,173.0,3.0,3.0,123.0,5.0,83.0,12.0,144.0,49.0,322.0,2.0,22.0,29.0,248.0,32.0,2.0,58.0
811,27.0,18.0,451.0,151.0,29.0,42.0,16.0,33.0,1055.0,25.0,11.0,48.0,17.0,25.0,11.0,165.0,46.0,17.0,10.0,36.0,15.0,38.0,10.0,14.0,40.0,14.0,11.0,51.0,50.0,164,73.0,13.0,20.0,29.0,15.0,17.0,44.0,2170.0,26.0,40.0,13.0,1527.0,5.0,164.0,60.0,7.0,2204.0,19.0,26.0,1540.0,148.0,31.0,5.0,82.0,56.0,13.0,135.0,48.0,8.0,2.0,23.0,9.0
812,4.0,0.0,1.0,0.0,2.0,4.0,4.0,2.0,0.0,5.0,3.0,5.0,1.0,7.0,1.0,1.0,39.0,4.0,50.0,2.0,5.0,9.0,6.0,1.0,0.0,0.0,3.0,3.0,2.0,64,2.0,3.0,1.0,58.0,0.0,3.0,6.0,0.0,1.0,6.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,7.0,1.0,9.0,1.0,10.0,3.0,0.0,1.0,7.0,0.0
813,66.0,37.0,17.0,45.0,38.0,74.0,41.0,60.0,42.0,34.0,28.0,33.0,45.0,36.0,39.0,108.0,182.0,11.0,22.0,23.0,37.0,17.0,21.0,39.0,48.0,98.0,21.0,42.0,44.0,608,40.0,25.0,51.0,176.0,44.0,49.0,28.0,22.0,9.0,77.0,27.0,30.0,44.0,16.0,90.0,31.0,19.0,31.0,48.0,64.0,28.0,22.0,58.0,21.0,141.0,26.0,91.0,37.0,14.0,35.0,49.0,20.0
819,8.0,0.0,10.0,5.0,3.0,5.0,14.0,21.0,1.0,0.0,6.0,3.0,4.0,2.0,9.0,15.0,10.0,30.0,5.0,6.0,2.0,3.0,4.0,1.0,9.0,13.0,4.0,3.0,4.0,29,3.0,5.0,5.0,291.0,32.0,2.0,5.0,0.0,3.0,13.0,0.0,7.0,13.0,1.0,102.0,3.0,1.0,7.0,2.0,1.0,2.0,3.0,4.0,0.0,53.0,2.0,1.0,5.0,37.0,2.0,1.0,2.0
821,2.0,1.0,5.0,0.0,0.0,4.0,3.0,16.0,0.0,9.0,3.0,1.0,0.0,3.0,11.0,3.0,115.0,1.0,3.0,2.0,6.0,21.0,5.0,3.0,2.0,6.0,1.0,4.0,1.0,309,2.0,2.0,1.0,302.0,60.0,0.0,5.0,0.0,1.0,11.0,1.0,0.0,6.0,4.0,29.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,10.0,1.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0
823,44.0,24.0,11.0,19.0,11.0,66.0,62.0,36.0,15.0,21.0,27.0,22.0,26.0,33.0,31.0,44.0,155.0,7.0,9.0,21.0,28.0,18.0,20.0,32.0,36.0,24.0,8.0,53.0,28.0,686,32.0,11.0,24.0,107.0,18.0,15.0,18.0,12.0,8.0,43.0,14.0,15.0,35.0,15.0,66.0,27.0,18.0,27.0,19.0,39.0,33.0,7.0,31.0,26.0,65.0,18.0,33.0,12.0,31.0,16.0,50.0,15.0
830,3.0,0.0,1.0,0.0,15.0,2.0,1.0,7.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,28.0,2.0,20.0,1.0,0.0,3.0,7.0,0.0,1.0,2.0,2.0,0.0,1.0,26,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,4.0,2.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,4.0,0.0,9.0,2.0,2.0,5.0,1.0,1.0
833,55.0,40.0,31.0,21.0,53.0,55.0,32.0,55.0,32.0,527.0,28.0,342.0,42.0,33.0,13.0,697.0,3995.0,11.0,35.0,88.0,35.0,36.0,44.0,28.0,230.0,100.0,18.0,49.0,81.0,1594,128.0,139.0,54.0,53.0,47.0,47.0,45.0,682.0,19.0,275.0,42.0,20.0,671.0,17.0,95.0,376.0,13.0,127.0,33.0,90.0,22.0,27.0,301.0,19.0,146.0,22.0,139.0,1586.0,429.0,46.0,46.0,82.0
835,21.0,6.0,37.0,492.0,1010.0,641.0,11.0,128.0,171.0,13.0,88.0,9.0,50.0,26.0,44.0,64.0,919.0,9.0,18.0,11.0,4.0,373.0,29.0,34.0,33.0,141.0,8.0,8.0,18.0,201,7.0,13.0,6.0,203.0,5.0,78.0,40.0,81.0,50.0,48.0,15.0,2142.0,365.0,229.0,24.0,50.0,298.0,23.0,16.0,23.0,84.0,10.0,192.0,65.0,372.0,3.0,168.0,32.0,215.0,11.0,5.0,13.0
837,109.0,81.0,519.0,193.0,16.0,1433.0,60.0,359.0,74.0,251.0,50.0,206.0,26.0,221.0,267.0,242.0,1792.0,258.0,82.0,116.0,48.0,107.0,150.0,65.0,152.0,284.0,49.0,123.0,62.0,1353,171.0,167.0,101.0,430.0,84.0,8.0,103.0,639.0,138.0,587.0,68.0,89.0,768.0,47.0,165.0,499.0,33.0,106.0,69.0,475.0,64.0,57.0,234.0,86.0,842.0,184.0,102.0,82.0,20.0,23.0,43.0,136.0
838,10642.0,44324.0,28427.0,37851.0,1911.0,122763.0,37554.0,69374.0,30356.0,33678.0,32877.0,27189.0,56974.0,37313.0,41545.0,74433.0,134338.0,12483.0,1651.0,19634.0,3253.0,18829.0,10000.0,29451.0,39143.0,63692.0,15927.0,5125.0,38093.0,160250,28111.0,38141.0,72882.0,93458.0,9747.0,3062.0,75618.0,42510.0,14539.0,42180.0,2200.0,48740.0,21797.0,12723.0,27858.0,20327.0,13026.0,18617.0,53969.0,59961.0,42696.0,6281.0,82945.0,39605.0,114688.0,28175.0,9160.0,27437.0,2258.0,1807.0,3766.0,14594.0
839,33.0,22.0,10.0,7.0,6.0,27.0,17.0,18.0,12.0,27.0,16.0,7.0,13.0,20.0,16.0,33.0,107.0,6.0,11.0,9.0,11.0,9.0,10.0,21.0,23.0,15.0,14.0,39.0,8.0,387,17.0,17.0,18.0,108.0,57.0,3.0,12.0,7.0,8.0,46.0,10.0,13.0,24.0,8.0,27.0,23.0,7.0,15.0,14.0,15.0,13.0,6.0,19.0,12.0,45.0,15.0,15.0,15.0,4.0,10.0,24.0,3.0
841,459.0,80.0,115.0,28.0,14.0,334.0,20.0,191.0,18.0,109.0,13.0,193.0,2.0,271.0,219.0,69.0,127.0,196.0,61.0,144.0,4.0,2750.0,120.0,269.0,38.0,379.0,1536.0,13.0,67.0,161,16.0,44.0,263.0,37.0,56.0,9.0,69.0,381.0,123.0,74.0,376.0,25.0,23.0,85.0,33.0,33.0,9.0,422.0,94.0,9.0,84.0,76.0,21.0,52.0,762.0,4.0,84.0,68.0,3.0,4.0,12.0,65.0
842,214.0,444.0,558.0,224.0,29.0,1971.0,76.0,425.0,263.0,907.0,345.0,1548.0,14.0,392.0,344.0,1974.0,6779.0,199.0,38.0,375.0,45.0,135.0,151.0,465.0,274.0,839.0,72.0,99.0,508.0,3330,513.0,286.0,1264.0,363.0,553.0,37.0,37.0,568.0,77.0,401.0,57.0,253.0,2352.0,65.0,536.0,1062.0,39.0,219.0,153.0,678.0,705.0,272.0,323.0,220.0,2499.0,201.0,692.0,1572.0,63.0,28.0,53.0,479.0
843,38.0,9.0,9.0,6.0,4.0,9.0,32.0,60.0,7.0,33.0,8.0,24.0,9.0,29.0,78.0,10.0,273.0,11.0,16.0,11.0,49.0,6.0,13.0,8.0,15.0,18.0,7.0,44.0,7.0,6836,26.0,13.0,6.0,320.0,572.0,30.0,45.0,4.0,6.0,236.0,7.0,17.0,12.0,8.0,67.0,10.0,15.0,13.0,6.0,23.0,3.0,10.0,19.0,3.0,58.0,6.0,58.0,6.0,6.0,22.0,38.0,18.0
848,7.0,20.0,2.0,3.0,1.0,2.0,9.0,7.0,4.0,8.0,2.0,19.0,2.0,18.0,75.0,23.0,53.0,1.0,1.0,3.0,3.0,4.0,3.0,7.0,6.0,30.0,5.0,5.0,6.0,109,15.0,1.0,8.0,96.0,26.0,2.0,3.0,82.0,1.0,357.0,3.0,3.0,3.0,6.0,40.0,2.0,0.0,1.0,9.0,20.0,3.0,6.0,211.0,3.0,3.0,1.0,5.0,1.0,3.0,0.0,0.0,48.0
850,8346.0,3.0,0.0,37.0,5.0,10.0,42.0,141.0,7.0,19.0,10.0,21.0,10.0,27.0,145.0,16.0,124.0,2.0,4.0,4.0,24.0,8.0,5.0,12.0,38.0,43.0,36.0,32.0,4.0,4105,19.0,3.0,45.0,1277.0,43.0,5.0,41.0,4.0,2.0,121.0,8.0,9.0,17.0,14.0,374.0,5.0,3.0,11.0,11.0,13.0,12.0,11.0,71.0,4.0,54.0,4.0,38.0,10.0,6.0,4.0,26.0,9.0
853,146.0,1672.0,119.0,348.0,95.0,6977.0,114.0,93.0,133.0,237.0,316.0,242.0,31.0,631.0,910.0,7586.0,410.0,1473.0,86.0,207.0,113.0,121.0,403.0,935.0,83.0,1538.0,101.0,179.0,211.0,12362,409.0,220.0,2069.0,1125.0,920.0,3163.0,655.0,2447.0,273.0,1729.0,61.0,336.0,4777.0,50.0,592.0,1197.0,49.0,524.0,217.0,2504.0,251.0,1638.0,995.0,744.0,5682.0,767.0,895.0,688.0,48.0,145.0,134.0,516.0
854,1.0,0.0,0.0,1.0,1.0,5.0,16.0,7.0,0.0,1.0,12.0,1.0,1.0,2.0,20.0,7.0,45.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,17.0,0.0,2.0,1.0,135,0.0,1.0,1.0,3.0,8.0,4.0,0.0,3.0,0.0,17.0,2.0,8.0,1.0,1.0,15.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,13.0,1.0,5.0,1.0,10.0,1.0,21.0,3.0,1.0,2.0
857,19.0,1.0,3.0,10.0,9.0,14.0,11.0,224.0,3.0,27.0,2.0,31.0,2.0,14.0,40.0,6.0,170.0,3.0,6.0,6.0,22.0,9.0,6.0,1.0,13.0,10.0,3.0,24.0,3.0,5248,19.0,1.0,3.0,76.0,213.0,8.0,51.0,6.0,6.0,162.0,7.0,7.0,8.0,4.0,260.0,2.0,9.0,6.0,6.0,23.0,3.0,2.0,1.0,0.0,4.0,4.0,24.0,6.0,2.0,8.0,35.0,31.0
859,146.0,132.0,150.0,19.0,51.0,267.0,43.0,106.0,20.0,97.0,89.0,71.0,8.0,59.0,266.0,80.0,251.0,182.0,32.0,71.0,27.0,739.0,89.0,176.0,232.0,1031.0,26.0,78.0,220.0,138,42.0,29.0,72.0,831.0,104.0,557.0,345.0,1061.0,27.0,189.0,18.0,32.0,505.0,28.0,63.0,717.0,5.0,174.0,44.0,627.0,71.0,116.0,93.0,169.0,184.0,23.0,130.0,105.0,34.0,11.0,41.0,38.0
860,115.0,25.0,17.0,58.0,20.0,66.0,87.0,98.0,48.0,76.0,32.0,61.0,19.0,61.0,29.0,61.0,505.0,25.0,25.0,23.0,41.0,46.0,29.0,36.0,24.0,22.0,34.0,185.0,24.0,671,99.0,30.0,45.0,55.0,20.0,39.0,26.0,38.0,17.0,135.0,32.0,53.0,37.0,49.0,57.0,47.0,24.0,48.0,34.0,101.0,45.0,24.0,23.0,35.0,110.0,28.0,49.0,41.0,17.0,21.0,57.0,33.0
862,246.0,118.0,58.0,71.0,33.0,100.0,156.0,239.0,56.0,180.0,112.0,76.0,71.0,140.0,101.0,75.0,1281.0,61.0,87.0,62.0,154.0,93.0,59.0,69.0,57.0,67.0,58.0,153.0,74.0,1002,131.0,86.0,78.0,87.0,44.0,57.0,107.0,33.0,23.0,326.0,41.0,72.0,66.0,49.0,79.0,107.0,44.0,131.0,41.0,116.0,73.0,82.0,138.0,49.0,464.0,76.0,108.0,41.0,64.0,57.0,185.0,45.0
868,2.0,24.0,4.0,37.0,2.0,7.0,1.0,10.0,5.0,5.0,6.0,16.0,3.0,2.0,58.0,23.0,45.0,2.0,1.0,4.0,1.0,35.0,7.0,7.0,15.0,31.0,1.0,4.0,11.0,86,24.0,17.0,1.0,1.0,18.0,1.0,51.0,59.0,2.0,22.0,10.0,2.0,167.0,1.0,28.0,15.0,1.0,2.0,9.0,5.0,8.0,12.0,24.0,11.0,35.0,2.0,10.0,2.0,4.0,1.0,1.0,2.0
869,638.0,33.0,5.0,5.0,18.0,2489.0,24.0,290.0,100.0,17.0,34.0,4.0,11.0,45.0,125.0,119.0,593.0,7.0,2302.0,8.0,12.0,315.0,27.0,178.0,300.0,351.0,15.0,18.0,13.0,2132,12.0,79.0,520.0,327.0,33.0,15.0,41.0,314.0,31.0,107.0,4.0,336.0,109.0,11.0,40.0,52.0,12.0,533.0,18.0,6.0,66.0,131.0,356.0,40.0,322.0,606.0,139.0,6.0,7.0,13.0,18.0,345.0
87,5.0,0.0,1.0,3.0,4.0,4.0,8.0,5.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,6.0,62.0,2.0,0.0,0.0,2.0,2.0,1.0,5.0,3.0,0.0,2.0,3.0,2.0,16,1.0,1.0,3.0,332.0,1.0,2.0,0.0,29.0,0.0,9.0,5.0,4.0,6.0,2.0,16.0,2.0,3.0,7.0,1.0,6.0,2.0,2.0,3.0,1.0,8.0,3.0,6.0,3.0,4.0,3.0,0.0,2.0
870,3.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,48.0,1.0,35.0,4.0,1.0,0.0,2.0,0.0,0.0,44.0,4.0,3.0,1.0,1.0,3.0,4.0,5,1.0,49.0,124.0,2.0,0.0,2.0,0.0,3.0,13.0,1.0,5.0,1.0,236.0,2.0,0.0,46.0,2.0,1.0,5.0,0.0,0.0,6.0,1.0,0.0,11.0,0.0,1.0,40.0,30.0,0.0,0.0,2.0
871,3.0,9.0,1.0,24.0,7.0,1.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,6.0,0.0,1.0,11.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3,2.0,27.0,2.0,1.0,1.0,0.0,1.0,96.0,1.0,18.0,1.0,2.0,0.0,7.0,0.0,16.0,0.0,1.0,1.0,27.0,7.0,0.0,0.0,3.0,41.0,0.0,4.0,8.0,1.0,0.0,1.0,3.0
