seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
VI,Xu_2009_SUTs,transcript,105815,105871,.,+,.,ID=ST0995;Name=SUT104;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST4695;expr_in_YPE/YPD=0.717387771407651;expr_in_YPGal/YPD=-1.57069292558972;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=0.134384885312474;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.0859611688688195;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT104
VI,Xu_2009_SUTs,transcript,110191,110559,.,+,.,ID=ST0998;Name=SUT105;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST4696;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-1.24814974214825;expr_in_YPGal/YPD=-1.33494370368794;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-0.166952313100844;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.0207758983705899,SUT105
VI,Xu_2009_SUTs,transcript,131066,131642,.,-,.,ID=ST4699;Name=SUT527;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST1003;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-0.678437987898747;expr_in_YPGal/YPD=-0.492117634058193;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.380273804055674;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.136401147023369;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-0.92216205594497;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.387277954569333,SUT527
VI,Xu_2009_SUTs,transcript,158203,159139,.,-,.,ID=ST4705;Name=SUT528;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST1009;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-0.311793282522759;expr_in_YPGal/YPD=0.0568639063228868;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-0.281379658783281;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=0.326522182387742,SUT528
VI,Xu_2009_SUTs,transcript,167876,168428,.,-,.,ID=ST4707;Name=SUT529;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST1013;expr_in_YPE/YPD=1.19456539304479;expr_in_YPGal/YPD=0.724442597171928;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=0.0769352312202662;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.482011317547978;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT529
VI,Xu_2009_SUTs,transcript,213025,213409,.,-,.,ID=ST4719;Name=SUT530;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST1022;expr_in_YPE/YPD=0.395031525554446;expr_in_YPGal/YPD=-0.256459384262233;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.322238163765315;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.260742955035739;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT530
VI,Xu_2009_SUTs,transcript,229078,229118,.,+,.,ID=ST1025;Name=SUT106;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST4726;expr_in_YPE/YPD=0.0734448945037882;expr_in_YPGal/YPD=0.0194640040267584;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.384487201883043;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.153901669213186;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT106
VI,Xu_2009_SUTs,transcript,256470,257414,.,+,.,ID=ST1033;Name=SUT107;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=NA;expr_in_YPGal/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT107
VI,Xu_2009_SUTs,transcript,262522,263394,.,-,.,ID=ST4738;Name=SUT531;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=NA;expr_in_YPGal/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT531
VII,Xu_2009_SUTs,transcript,16441,17017,.,+,.,ID=ST1039;Name=SUT108;end_confidence=mapped3;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=NA;expr_in_YPGal/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT108
VII,Xu_2009_SUTs,transcript,17213,17709,.,-,.,ID=ST4742;Name=SUT532;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=NA;expr_in_YPGal/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT532
VII,Xu_2009_SUTs,transcript,27777,29729,.,+,.,ID=ST1043;Name=SUT109;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST4744;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-0.443169813225266;expr_in_YPGal/YPD=-0.608506322266624;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-1.03714471257294;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.296433796579859;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-0.606134566504645;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.427261828343813,SUT109
VII,Xu_2009_SUTs,transcript,31933,32901,.,-,.,ID=ST4746;Name=SUT533;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST1044;expr_in_YPE/YPD=-0.794761326013714;expr_in_YPGal/YPD=-0.769252259357074;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=0.159256892306171;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.0672262220502202;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT533
VII,Xu_2009_SUTs,transcript,33109,35013,.,-,.,ID=ST4747;Name=SUT534;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST1045;expr_in_YPE/YPD=-0.821908491800496;expr_in_YPGal/YPD=-0.806443522524264;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=0.471819241893998;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.58916434666825;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT534
VII,Xu_2009_SUTs,transcript,63754,64306,.,+,.,ID=ST1057;Name=SUT110;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST4754;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST4755;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=0.600285663860193;expr_in_YPGal/YPD=0.394516695093377;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=0.518401534672806;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.43375992697458;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-0.697289623352671;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.435976123520502,SUT110
VII,Xu_2009_SUTs,transcript,74443,76699,.,+,.,ID=ST1062;Name=SUT111;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST4758;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-1.38055898432569;expr_in_YPGal/YPD=-0.35804979700068;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-0.119447525159956;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.0269018968605876,SUT111
VII,Xu_2009_SUTs,transcript,94482,94667,.,-,.,ID=ST4766;Name=SUT535;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=ST4765;initiates_from_3NFR_of_and_opposite_strand_to=ST1069;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-2.67796301874973;expr_in_YPGal/YPD=-2.49879144979276;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.565677850040489;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.278470585290989;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT535
VII,Xu_2009_SUTs,transcript,94787,97067,.,-,.,ID=ST4767;Name=SUT536;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST1071;expr_in_YPE/YPD=2.07012082210305;expr_in_YPGal/YPD=1.57326185920274;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-3.8726850186877;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-1.82951103098382;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT536
VII,Xu_2009_SUTs,transcript,108163,110315,.,-,.,ID=ST4769;Name=SUT537;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST1075;expr_in_YPE/YPD=-1.98685377475096;expr_in_YPGal/YPD=-1.98685377475096;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=3.13293244075186;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.980246429998668;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT537
VII,Xu_2009_SUTs,transcript,159329,159689,.,-,.,ID=ST4786;Name=SUT538;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST1086;expr_in_YPE/YPD=0.751670106200109;expr_in_YPGal/YPD=-0.521852013588699;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.0717800166901075;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.188784894346662;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT538
VII,Xu_2009_SUTs,transcript,165601,166121,.,-,.,ID=ST4788;Name=SUT539;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=NA;expr_in_YPGal/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT539
VII,Xu_2009_SUTs,transcript,193533,193685,.,+,.,ID=ST1095;Name=SUT112;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST4795;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=0.142807888562596;expr_in_YPGal/YPD=-0.0791567032760119;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.793440584107425;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.220634076615063;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT112
VII,Xu_2009_SUTs,transcript,196561,197905,.,-,.,ID=ST4796;Name=SUT540;end_confidence=mapped5;source=Manual;shares_5NFR_in_divergent_configuration_with=ST1096;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-1.05836751404708;expr_in_YPGal/YPD=-0.107075768502024;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-2.36791738181019;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=0.0533116790076047,SUT540
VII,Xu_2009_SUTs,transcript,210594,213746,.,-,.,ID=ST4799;Name=SUT541;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST1103;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST1102;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-1.54233437263995;expr_in_YPGal/YPD=-0.385033550746386;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=2.86380375182158;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=1.18760508595308;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-0.814514283723276;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.222391296175164,SUT541
VII,Xu_2009_SUTs,transcript,272417,272897,.,-,.,ID=ST4814;Name=SUT542;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST1119;expr_in_YPE/YPD=-0.694407902641512;expr_in_YPGal/YPD=-0.461538887988557;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-1.34919650869319;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.99902433024071;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT542
VII,Xu_2009_SUTs,transcript,308800,310032,.,+,.,ID=ST1132;Name=SUT113;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST4825;initiates_from_3NFR_of_and_same_strand_to=ST1131;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-1.4695175202928;expr_in_YPGal/YPD=-1.4695175202928;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=0.0552223965886296;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.285950755375921;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT113
VII,Xu_2009_SUTs,transcript,320024,320528,.,+,.,ID=ST1139;Name=SUT114;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=NA;expr_in_YPGal/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT114
VII,Xu_2009_SUTs,transcript,323244,324236,.,-,.,"ID=ST4827;Name=SUT543;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST1140,ST1141;expr_in_YPE/YPD=-0.819336548502724;expr_in_YPGal/YPD=-0.150832229789636;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.702465706780015,-1.15573320339818;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.327154685685983,-0.168964597146008;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA",SUT543
VII,Xu_2009_SUTs,transcript,324168,325232,.,+,.,ID=ST1141;Name=SUT115;end_confidence=mapped5;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST4827;expr_in_YPE/YPD=-1.15573320339818;expr_in_YPGal/YPD=-0.168964597146008;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.819336548502724;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.150832229789636;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT115
VII,Xu_2009_SUTs,transcript,354412,355540,.,-,.,ID=ST4836;Name=SUT544;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST1153;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-0.450746499009878;expr_in_YPGal/YPD=-0.234891470500118;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.913561243242662;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.338884178652327;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-0.683952207380068;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.455638444216178,SUT544
VII,Xu_2009_SUTs,transcript,359292,359932,.,-,.,ID=ST4838;Name=SUT545;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST1156;expr_in_YPE/YPD=-1.42666856694762;expr_in_YPGal/YPD=-0.386439957707177;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.474811305922809;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.213613817797882;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT545
VII,Xu_2009_SUTs,transcript,362088,363896,.,+,.,ID=ST1158;Name=SUT116;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST4839;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-1.02821077838633;expr_in_YPGal/YPD=0.288262827980211;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.891707931369767;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.516000065823177;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-1.23182313747562;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=-0.0496957547224781,SUT116
VII,Xu_2009_SUTs,transcript,388928,389464,.,+,.,ID=ST1168;Name=SUT117;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST4849;initiates_from_3NFR_of_and_same_strand_to=ST1167;sense_antisense_pair_with=NA;expr_in_YPE/YPD=1.64458265367477;expr_in_YPGal/YPD=0.054616914360174;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-0.374433636480837;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.160832065758582;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT117
VII,Xu_2009_SUTs,transcript,421465,422425,.,-,.,ID=ST4858;Name=SUT546;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST1179;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=1.22895202571263;expr_in_YPGal/YPD=0.232942478751041;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=3.11136326216336;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.785449328811632;expr_of_SUT_sharing_5NFR_in_YPE/YPD=3.11136326216336;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=0.785449328811632,SUT546
VII,Xu_2009_SUTs,transcript,422133,422941,.,+,.,ID=ST1179;Name=SUT118;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST4858;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=3.11136326216336;expr_in_YPGal/YPD=0.785449328811632;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=1.22895202571263;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=0.232942478751041;expr_of_SUT_sharing_5NFR_in_YPE/YPD=1.22895202571263;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=0.232942478751041,SUT118
VII,Xu_2009_SUTs,transcript,428586,428666,.,-,.,ID=ST4861;Name=SUT547;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=ST1182;expr_in_YPE/YPD=0.719685256312628;expr_in_YPGal/YPD=0.0713791942425588;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=-1.20820919655083;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=-0.682153620780594;expr_of_SUT_sharing_5NFR_in_YPE/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=NA,SUT547
VII,Xu_2009_SUTs,transcript,433502,435062,.,+,.,ID=ST1183;Name=SUT119;end_confidence=bothEndsMapped;source=Manual;shares_5NFR_in_divergent_configuration_with=ST4862;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA;sense_antisense_pair_with=NA;expr_in_YPE/YPD=-0.518905516099052;expr_in_YPGal/YPD=-0.473319985462317;expr_of_SUT_in_sense_antisense_pair_in_YPE/YPD=NA;expr_of_SUT_in_sense_antisense_pair_in_YPGal/YPD=NA;expr_of_SUT_sharing_5NFR_in_YPE/YPD=-1.62690894497802;expr_of_SUT_sharing_5NFR_in_YPGal/YPD=0.663262433735843,SUT119
